bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
-12,16,0,-9,-7,-58,0,100,48,97,-31,-24,22,-21,1,-39,29,42,33,4,8,38,0,-41,0,34,-57,13,-8,0,2,-1,-1,0,12,-20,-2,48,0,0,-2,0,2,3,0,0,0,30,2,66,18,2,-68,0,0,100,7,0,-13,8,19,-100,100,-11,-21,-28,0,-45,3,-29,37,2,-2,0,100,4,0,-50,0,0,-16,5,0,47,0,0,-20,-8,0,-54,-37,-50,-58,-100,-23,1,-38,0,2,-43,11,-1,-97,-54,-26,-100,2,-26,-15,-19,-1,-2,-2,-6,0,2,10,-18,0,-71,0,0,-47,1,8,100,-58,-11,89,-15,0,100,1,20,-21,0,-71,-84,-17,-11,-13,7,1,9,-13,-11,33,-10,2,9,-100,-3,-6,47,1,15,-16,38,-57,100,0,13,0,0,1,39,-18,-21,0,0,-40,-12,-38,-6,-1,-5,100,100,69,-17,3,-73,100,100,-13,-44,-23,12,-66,41,-89,-8,0,-100,0,-2,-95,0,-20,-57,0,2,-16,2,0,-1,0,-11,11,44,5,39,0,-2,10,100,2,0,-40,-8,0,-14,-35,0,3,18,2,13,-33,37,244263,0,100
-12,7,-1,-75,-6,-10,0,-15,0,7,-57,-3,40,-32,0,28,-6,9,28,23,21,5,0,-52,0,39,-52,-14,-6,0,0,2,-1,0,31,-7,0,-8,0,0,-21,2,0,18,0,0,0,-7,18,19,-61,5,-6,-2,1,13,25,0,-1,23,5,2,7,-4,-47,-34,0,-60,2,-18,55,-8,4,0,8,22,0,-13,-1,0,-47,12,0,22,0,0,32,23,1,-44,-23,-27,-52,-26,-21,0,-3,0,-11,-66,24,1,28,-51,-22,25,0,-48,-15,-60,-1,-14,-5,6,0,3,37,-9,0,27,3,-1,-48,0,-16,-36,-8,27,19,20,0,-29,0,20,-10,0,-63,3,-22,-3,-14,-48,4,43,-11,26,-27,12,9,1,-38,-12,-15,1,2,0,-13,32,46,-10,2,-12,0,2,2,-56,12,0,-2,0,-30,13,-83,-7,0,-6,21,-14,19,-6,-20,8,-20,14,-24,23,30,-6,-48,4,-42,-80,-1,29,0,-1,28,0,-34,-47,0,1,-18,13,0,0,0,-5,-9,6,-100,6,-3,0,-22,-15,18,-26,-80,-3,0,-39,-1,2,1,30,1,33,-19,32,244417,0,100
2,-6,14,-13,-1,-24,0,28,-32,-58,-42,2,47,-40,-1,-16,5,7,30,-11,-6,-14,0,-63,0,-33,-36,27,-2,0,1,0,-1,0,-21,5,0,-55,0,0,-34,2,0,11,0,0,0,-82,14,-14,-27,3,15,-1,0,-13,-4,0,-6,21,23,2,-52,-23,-46,-24,0,-11,3,-37,52,26,-8,0,-25,35,0,-18,0,0,-65,39,0,30,0,0,5,-15,0,-19,-44,-37,-35,-20,-33,-1,-19,0,0,-54,46,0,-18,-42,-25,32,2,-32,-82,-76,0,-13,0,-29,0,4,0,3,0,-39,0,-2,-55,0,24,-29,32,-15,3,-22,0,-30,0,-14,-13,-1,-8,56,-31,-9,-37,-3,7,-1,-6,-25,-72,52,2,3,-49,-8,-41,25,2,1,0,2,52,-37,0,-5,0,1,0,-25,43,-24,0,0,-57,42,-88,-11,-1,-25,50,-34,2,-12,-5,58,-49,-6,-33,-25,5,-21,-55,-31,-48,-5,-1,34,0,-2,-27,0,-21,-42,1,-1,-6,2,0,-2,1,-1,-21,11,40,-15,4,0,-30,22,-31,-26,-95,11,0,-18,-19,-1,1,31,2,-22,-43,3,244762,0,100
-43,8,16,-61,8,-31,0,35,26,37,-37,5,57,3,0,-88,39,36,24,31,27,12,0,-24,0,-99,-7,1,-33,0,3,2,0,0,25,-12,1,-14,0,0,9,-1,1,-3,0,-1,0,-4,-7,33,22,2,-9,-2,2,-100,25,0,1,35,22,10,34,-24,-23,-56,0,-26,3,-51,49,15,4,0,-89,28,-2,-32,-3,0,-28,27,0,37,0,0,-14,26,-2,-51,-45,-5,28,-36,-20,4,-44,0,6,-49,55,0,-50,-29,-15,60,-1,-7,17,-22,-1,5,-4,-100,0,5,5,-11,0,34,3,-1,-62,0,1,-37,-5,29,15,28,0,-29,0,17,0,-1,-22,-11,-6,0,16,-27,5,3,-1,55,-13,16,6,9,16,-2,20,-24,2,9,4,17,49,-35,0,-20,0,0,0,-26,20,15,0,0,-25,22,-57,-13,0,-32,25,-36,-76,6,-26,-6,-30,18,-3,-92,-16,3,-45,15,11,-63,-1,57,0,0,-47,0,0,-2,0,0,-2,29,0,0,0,0,2,37,-100,13,9,-1,0,37,-97,-52,-51,15,0,-14,-45,0,0,20,0,28,-47,15,245371,0,100
-49,17,2,-85,1,-25,0,-15,-58,16,-90,38,33,-6,0,-9,-11,21,42,19,-32,18,0,-9,0,16,-8,-17,-58,0,1,-4,-4,0,33,-5,2,-21,0,0,4,0,-2,-23,0,0,0,-48,-25,21,-20,2,-15,-3,1,-67,-29,0,-24,38,14,35,25,-17,-98,-52,0,-38,3,-62,71,11,-3,0,-76,22,0,-18,-5,0,-46,22,0,22,0,0,-17,10,0,-15,-28,-64,-86,-58,-36,0,-12,0,3,-56,39,-3,-78,-58,-38,17,-3,10,-52,-62,-3,-13,-3,-38,0,8,-15,-9,0,15,1,0,-43,0,-21,-36,4,41,22,44,0,-35,2,54,-40,-2,-47,2,-37,-17,16,-48,6,-14,-17,43,-43,21,0,4,-100,-1,16,-6,3,19,-37,58,51,-43,4,-61,0,0,0,-3,48,-32,-2,0,4,51,-22,-11,0,-29,20,-42,26,-27,-65,19,-35,11,-38,-16,-17,25,-73,-65,-100,-82,-3,18,1,-3,-62,0,-88,-13,1,0,-21,41,0,-2,0,-23,27,23,13,17,-14,-7,-36,-18,-35,-52,-32,18,0,-91,-3,-3,2,14,1,36,-28,58,245741,0,100
-1,5,15,2,2,-7,0,43,51,5,-14,48,17,-55,2,-27,31,46,-10,16,39,-28,0,-58,0,19,-37,14,-3,0,0,0,2,0,-7,0,0,-75,0,0,-63,-1,0,-24,0,-2,0,-5,-17,28,-9,1,-15,0,-2,-23,39,0,-48,32,28,47,6,12,-7,24,0,-64,0,26,-15,19,10,0,-5,23,-1,-7,1,0,-36,18,0,22,0,0,-21,9,0,-74,-33,-32,-37,-52,-55,0,11,0,1,-65,67,0,-97,-32,-46,15,2,-50,0,-26,5,-11,0,21,43,4,7,0,0,14,1,0,-58,4,19,17,-39,22,36,11,0,19,0,38,48,-1,-58,-4,-13,-4,-23,-18,3,8,5,-12,-6,11,2,4,-19,1,-25,30,-2,13,52,6,-24,-31,2,41,0,4,-2,-64,-7,-52,-1,27,-60,0,-42,9,2,-20,16,-32,-77,-8,40,-11,-18,0,-18,-31,-26,0,-27,42,-11,-1,0,15,6,0,-100,0,-2,-39,0,0,4,5,0,3,2,-46,0,47,29,-30,-5,-1,-52,26,19,-2,-50,-33,0,-7,17,-2,2,17,4,-7,-32,7,245830,100,100
-30,-42,33,5,1,20,-23,-30,44,52,-20,98,45,27,0,-71,33,46,-2,13,79,-100,24,-90,-24,64,-4,-23,-19,-24,0,-1,0,-23,45,-21,1,-35,-24,-22,-33,-1,-2,-15,23,-1,-25,4,-12,18,-93,0,-15,0,2,43,78,23,-33,31,4,100,48,10,-18,33,-23,-50,0,44,-5,34,11,24,44,27,0,24,-4,23,-33,26,-24,0,-23,-22,13,19,-2,-62,-38,3,-29,100,29,1,-56,-23,-7,-63,64,0,-48,-16,34,81,0,11,-10,-54,-4,-25,-1,31,49,0,-9,-28,23,10,-2,-1,-88,1,-24,-50,-40,96,-15,100,-24,-48,0,12,32,-2,-36,3,45,-14,-16,-11,0,-6,35,-2,0,-100,7,-5,-20,-9,-15,63,1,-47,36,21,83,-8,2,33,-23,0,0,-70,25,-33,0,73,-82,26,-78,6,-1,-56,27,-9,-22,-18,37,-3,-51,-1,47,-80,12,-31,12,51,-26,8,-2,79,0,0,-58,23,86,0,1,1,37,-100,-23,0,8,-33,-35,44,36,-100,3,0,-31,-33,36,52,-78,-37,24,93,-62,-1,0,39,-1,41,-40,20,245833,100,100
22,-2,13,100,5,4,-21,-100,-14,-100,-12,23,63,14,1,-42,-33,29,24,-31,-25,63,23,7,-21,100,52,21,29,-16,2,-1,2,-21,100,-23,0,-16,-22,-21,-100,1,2,2,24,0,-22,100,2,1,-33,0,-12,-2,3,-100,-29,24,-100,22,14,20,-100,7,-9,-36,-21,-23,0,-44,3,18,-8,24,-100,1,1,10,1,24,-62,3,-22,25,-22,-20,-100,-32,2,-5,-20,22,-100,-10,-23,1,100,-20,5,-24,74,3,100,8,-34,39,3,17,0,-62,0,-12,0,-45,100,0,11,-22,25,-100,2,2,-62,4,16,28,-3,100,-85,100,-21,30,1,21,100,-1,-35,100,-18,-5,100,-11,0,6,-3,-22,100,-100,0,7,77,0,100,35,0,-1,97,8,98,55,4,-16,-21,1,0,-24,-17,1,0,43,9,-15,-17,3,0,-1,38,58,100,-3,-14,100,100,0,-12,-55,-100,-18,-19,-9,74,100,-1,32,2,-3,100,23,100,48,0,3,-2,-1,-22,0,7,-100,-18,28,100,58,8,0,52,-100,-47,64,-15,7,24,100,100,1,5,13,1,100,-19,5,245962,100,100
-38,11,4,-56,7,-9,0,2,-10,-67,-95,2,45,-20,0,-12,-4,52,5,20,36,45,0,-5,0,-21,-29,-70,-28,0,2,-2,1,0,9,4,0,33,0,0,-28,0,0,69,0,0,0,-17,72,-4,-20,0,5,-2,2,-8,34,0,-3,17,18,14,-69,-19,-67,-44,0,-65,2,-40,40,1,7,0,11,44,1,-23,-1,0,-18,42,0,52,0,0,4,28,0,-6,-64,-50,-51,-6,-26,2,-55,0,18,-71,63,-1,-51,-65,-15,19,6,-42,-10,-13,0,-5,-1,-18,0,2,-10,6,0,-12,2,0,-52,0,-66,-63,1,-10,11,-9,0,-60,1,15,-8,0,-36,2,-22,11,20,7,2,-9,-7,-10,-16,-6,3,4,-45,4,25,10,2,8,-12,29,58,-57,1,2,0,0,2,0,20,-38,-1,0,-7,16,-26,-6,0,-19,36,-58,1,18,4,-16,-25,-9,-23,-19,1,4,-66,-11,-61,-62,0,19,1,-2,-52,0,-58,-21,0,3,-5,-1,0,-1,0,-2,6,52,-4,42,1,-5,-29,14,-17,-30,-16,17,0,-49,-56,1,2,37,1,8,-69,31,246139,0,100
-1,10,18,-72,12,-29,-22,15,18,100,-48,0,55,31,-1,-22,-33,87,21,21,24,-3,24,-80,-24,-37,100,7,-3,-16,2,2,-2,-20,24,-1,0,-37,-22,-24,6,1,0,-21,25,1,-24,100,-23,17,-45,2,-2,0,0,-51,20,25,-17,29,6,2,96,-6,-43,-25,-23,-37,0,-31,25,21,7,26,-62,14,1,-24,0,26,-27,17,-25,30,-23,-22,25,19,1,20,-29,-36,-43,82,8,0,14,-23,-27,-67,35,2,-29,-42,27,44,0,27,-16,-26,0,-6,-1,87,16,0,17,0,26,41,4,1,-63,3,3,36,-55,-5,29,7,-23,38,0,26,-3,2,-45,-3,37,0,3,-18,0,15,-22,0,100,-35,3,1,-100,-3,3,-45,0,8,-5,31,71,33,3,-32,-23,0,0,-36,12,-2,-1,37,-82,18,-19,-3,0,100,39,32,-66,11,-1,3,47,14,30,-16,28,-62,-41,13,-100,-74,0,43,1,-3,-31,24,-27,100,-1,3,-17,23,-23,0,0,-17,-65,85,-20,-1,-4,0,87,21,85,9,-11,19,26,-27,15,3,4,26,0,26,-29,30,246158,0,100
18,6,38,-67,-1,41,0,-84,3,26,-26,19,54,-43,0,-11,42,9,-15,-20,58,3,0,-73,0,4,-35,-9,23,0,0,3,0,0,36,-19,1,-68,0,0,-24,2,0,24,0,2,0,-9,25,18,-22,1,-10,-1,1,29,49,0,-5,20,3,36,32,7,-34,-47,0,-42,0,-58,9,50,-20,0,42,-4,2,35,2,0,-45,-7,0,62,0,0,14,-12,1,-14,-37,-31,-50,-26,-47,0,-48,0,-1,-58,39,3,-55,-25,-35,52,1,-16,-77,-46,1,-20,-2,41,0,0,4,-25,0,-10,2,0,-71,2,-15,7,-9,13,8,31,0,11,1,32,-13,1,-37,23,-12,-5,-2,-2,0,-2,-26,38,0,46,0,1,-23,-7,-2,-69,0,7,-16,31,30,-5,2,-37,0,2,1,-16,17,-13,-1,0,-80,28,0,10,2,-4,48,2,0,0,-26,22,-43,-17,-13,-11,8,-47,-52,-9,-32,-69,0,49,1,-7,-30,0,-45,-44,2,1,-16,2,0,-1,2,-5,-43,8,21,0,-8,5,-25,-68,38,0,-4,19,0,-31,-42,4,8,-3,1,34,-34,23,246205,100,100
26,38,15,-35,3,70,0,9,4,19,-31,73,32,-20,0,-94,-12,75,-9,22,31,-65,0,-17,0,33,-28,-75,52,0,1,-4,-3,0,76,-11,-1,-6,0,0,-41,0,1,33,0,0,0,-88,30,9,-28,0,-33,0,0,61,24,0,-20,14,-6,71,25,0,-35,-47,0,1,0,-29,20,24,-17,0,52,-51,0,70,-1,0,-51,-41,0,27,0,0,-73,23,1,-1,5,7,-51,-96,50,1,-19,0,9,-47,22,0,-1,11,74,75,0,-42,-16,-52,-1,0,-1,-25,0,6,23,-9,0,32,0,0,-62,3,-74,57,-23,42,-62,44,0,52,1,73,71,-3,15,28,-21,-1,-57,3,5,16,-36,-34,-68,1,3,-2,10,-20,-43,41,0,36,71,25,81,-44,2,-19,0,0,1,-39,-51,-32,-1,0,13,-47,-19,15,2,-2,36,-42,-11,-1,-10,17,9,27,-13,-91,-66,20,-22,14,31,-29,-1,71,0,-4,1,0,44,-25,0,-1,-40,20,0,-2,4,-22,17,72,52,-57,-7,-8,-100,22,-21,-9,-22,1,0,17,-11,-3,5,-15,1,77,5,20,246207,100,100
7,-4,-19,-52,4,-9,0,-6,64,10,-51,-63,68,4,0,-5,-14,-67,44,-2,22,46,0,-35,0,-41,4,-40,10,0,3,1,-3,0,21,-16,0,41,0,0,-11,1,1,-41,0,0,0,-7,-40,27,8,2,50,-4,2,27,25,0,-5,23,7,-62,14,-2,-41,-18,0,-33,3,-19,21,-16,2,0,22,34,1,-5,-1,0,-46,36,0,44,0,0,26,-14,0,-30,-50,-35,-11,57,7,2,-65,0,5,-23,55,0,-100,-48,9,29,-2,2,-94,-52,0,-3,-3,-31,0,3,0,-16,0,20,2,0,-81,1,-42,3,-57,38,1,41,0,7,0,-8,39,0,-12,95,-27,-3,-9,-1,4,0,-39,25,-5,6,10,3,-29,-10,-6,-37,0,0,47,17,51,-65,2,-2,0,2,2,50,69,-16,-1,62,-38,69,-26,-9,0,-6,100,-64,9,3,0,100,-44,-100,-31,-7,28,13,-62,63,-27,-46,0,31,2,-2,-94,0,-33,0,0,1,-38,3,0,-3,3,-4,15,-65,-100,50,-2,1,15,-4,-32,23,-26,11,0,-28,-61,2,1,21,0,23,-51,19,246258,0,100
9,4,-9,-15,7,3,0,-38,-3,-4,-14,0,28,-20,-3,-34,-12,35,14,6,-25,-9,0,-49,0,15,-22,-17,12,0,0,-3,-2,0,31,-18,0,26,0,0,-22,0,0,22,0,-2,0,-31,26,3,-9,0,-17,-1,0,100,-22,0,-2,16,8,3,-1,0,-18,-32,0,-39,1,-35,58,-6,16,0,94,40,-2,5,-1,0,-32,40,0,4,0,0,-1,3,-1,-46,-43,-7,-16,-10,-40,1,-21,0,2,-39,31,-1,-52,-6,-38,36,0,-30,-25,-37,-1,0,-1,-56,0,7,33,-18,0,6,1,0,-33,1,-13,7,-14,6,-6,8,0,7,0,44,-39,-2,-51,12,-3,-2,-21,-40,5,37,-3,-17,-33,0,2,-2,-75,-6,-19,8,1,4,-37,34,46,-44,0,-34,0,-1,2,18,10,-32,0,0,-46,6,-51,-2,1,-7,19,-43,-34,1,-26,10,-37,17,-8,-33,-2,-4,-12,-4,-80,-15,0,35,0,0,-55,0,-5,-19,0,-1,-3,14,0,0,5,-1,-4,35,-100,-6,-4,-5,-68,-36,-54,-3,-56,-2,0,5,-21,-3,0,23,0,33,-45,38,246289,0,100
57,-100,14,100,4,35,0,100,46,48,-29,72,79,-51,0,-89,17,-100,4,100,-27,8,0,8,0,34,-52,-49,58,0,0,-1,-5,0,-92,-15,-2,5,0,0,-69,0,0,-8,0,1,0,-44,-8,-2,-3,3,-21,-2,3,-72,-28,0,-100,14,3,67,46,13,-32,29,0,-49,3,31,34,14,-1,0,-74,27,0,38,-3,0,-81,26,0,36,0,0,-62,100,-1,-12,-33,-48,-63,-48,-17,0,-97,0,-17,-25,69,0,-25,-52,-7,77,0,-62,0,-85,-1,-8,-2,100,16,7,84,-14,0,5,0,-1,-67,1,-48,100,29,100,-32,100,0,100,3,12,100,-3,-22,-26,-19,-1,100,-14,4,84,-29,-24,-45,100,3,0,-11,-8,100,100,3,-100,100,31,68,100,0,63,0,0,0,-15,-100,98,-2,0,10,-97,-40,4,0,0,16,100,-38,4,63,-19,-17,100,-21,-86,-61,-10,-26,46,-9,100,-1,76,0,-1,-23,0,18,-52,0,1,-33,-5,0,1,3,-100,-12,-100,73,11,-14,-3,-28,100,100,0,-41,-19,0,22,-92,2,2,17,0,-92,-34,34,246356,100,100
21,8,-26,-49,8,0,-34,-19,-7,-37,-40,-6,39,-42,-1,-58,22,37,40,-30,0,48,34,-87,-36,-15,34,-39,17,-30,1,-1,-3,-34,43,-20,0,-34,-35,-35,52,-1,0,-10,34,-1,-37,-27,-9,27,-60,0,-29,0,0,10,0,35,-40,23,-1,-16,-39,0,-37,-20,-35,-67,0,-10,-4,-25,7,36,10,31,0,5,-2,35,-29,27,-37,23,-34,-34,9,-35,0,-20,-26,-61,-46,78,-52,1,-45,-34,-3,-55,29,0,-22,-64,-37,44,-2,-54,-100,-29,-2,0,-1,-11,0,0,-49,-21,36,-38,1,-1,-73,2,-38,-36,-47,-15,14,-7,-34,-40,0,22,-60,-2,-61,37,-31,-3,-6,12,0,-52,-19,28,-27,94,0,2,-11,0,-11,0,0,8,-66,37,36,23,2,-1,-35,0,0,-65,-55,7,0,20,-81,-51,-32,-3,0,100,15,22,-57,3,27,37,-25,0,-32,-58,9,-26,-29,-10,-9,-49,-2,48,0,-5,-38,33,20,37,0,0,-15,-100,-35,0,3,-40,-30,37,-26,50,-1,0,18,-18,-9,25,-29,10,36,13,-43,0,2,21,0,44,-27,32,246358,100,100
-14,6,23,-16,5,6,-30,58,-43,24,28,20,50,-8,0,-54,0,-12,3,2,-38,-50,29,-56,-31,51,10,-8,-12,-23,1,-1,-3,-30,46,-3,-1,-17,-29,-29,3,-1,-1,-2,29,-1,-30,-65,-2,7,-11,-1,29,0,0,0,-42,29,-10,17,14,15,30,0,28,21,-31,48,0,33,22,20,-1,29,-3,16,0,7,0,28,-15,15,-30,24,-30,-30,-31,-3,-1,10,-8,6,-31,38,12,0,-47,-29,-4,-55,23,1,60,7,17,5,-4,-8,-15,-13,-1,-16,0,-24,100,0,1,-5,29,-15,1,1,-55,3,-7,10,-3,50,-14,50,-30,6,0,20,13,1,100,27,-36,-11,-13,-100,0,1,-18,-67,-64,-100,3,-2,-4,-9,-14,-80,0,8,12,8,68,27,3,43,-29,0,0,-21,-33,-13,-1,49,-61,-35,-24,6,0,-7,65,27,-28,-2,48,34,-100,-11,-39,-49,-29,-1,-22,-37,-5,-19,-2,9,0,-3,52,28,68,10,0,1,-21,5,-30,-1,5,-10,-5,-11,100,-45,-1,0,-82,57,-23,3,-21,-4,29,63,-47,-1,5,13,-1,46,-8,8,246568,100,100
