ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
19,6,0,0,14,13,3,-6,-2,15,0,15,58,-9,30,13,4,-10,-75,5,8,5,46,33,-2,22,26,-7,6,88,-48,19,-18,28,-25,10,-31,32,-11,8,14,-3,-17,42,2,42,-65,9,14,100,-21,21,17,-71,12,35,-41,12,13,-5,-22,-28,-18,56,13,-13,-9,6,45,32,46,11,4,-5,-16,42,-12,20,-6,18,0,-25,-13,29,10,2,13,-44,15,-8,13,11,0,3,16,17,-7,26,-22,12,-19,16,34,-21,-7,13,-1,46,31,16,16,21,-20,-19,32,-8,32,-13,18,34,-70,23,38,37,0,5,21,0,69,73,-28,16,-16,36,-10,-4,-46,40,6,36,14,31,15,75,70,10,34,14,0,22,24,15,34,41,4,8,26,35,-40,22,-28,33,16,-3,0,17,6,9,13,-17,12,25,4,-36,43,-13,-1,52,15,15,5,-18,55,-30,77594
-12,56,29,-15,-49,29,-5,8,28,93,13,63,18,-24,34,0,14,14,-55,-9,-3,47,36,35,11,-7,-4,-19,24,39,3,26,34,-51,37,5,-44,-13,47,-39,45,19,44,38,-27,42,-57,10,62,56,5,85,21,-58,-31,62,-12,29,16,-3,1,-33,-16,68,46,52,-19,11,47,36,39,-2,34,4,33,-100,18,32,76,-40,-3,43,15,34,-34,-5,-6,-17,13,18,13,-23,-8,39,8,-24,-30,-27,32,23,-46,-100,26,-43,-15,21,33,-51,55,7,1,-4,-22,34,-9,-3,-13,4,-27,63,-56,82,-15,16,-2,-3,15,-14,47,56,-37,-7,-18,6,0,11,36,-6,28,6,11,16,1,42,44,32,63,92,-1,71,-22,34,4,-15,-3,5,-28,0,-47,20,5,22,-24,14,-9,36,-3,61,70,33,-75,46,27,48,40,3,36,25,18,-8,-3,-6,65,33,77644
52,51,45,-51,8,-34,20,3,28,-23,3,74,14,-10,30,28,16,-18,-39,8,37,52,29,12,-1,-27,24,-65,52,45,33,8,25,27,-62,44,-25,73,33,47,1,-42,26,91,46,67,-43,6,66,62,-6,72,13,-51,15,45,-71,-35,42,-1,-7,-22,99,18,-46,-49,-64,-3,72,15,28,42,-37,1,-33,-55,-27,-47,33,9,2,-70,0,30,-9,4,24,-75,44,23,44,39,-27,50,15,-13,-19,26,-41,-18,-3,-73,17,10,-6,-14,44,46,46,19,87,4,32,68,19,-15,-40,4,26,45,-52,73,-63,62,13,-20,36,-50,33,0,-22,-5,97,40,0,41,-91,-52,22,46,40,64,34,7,33,-44,-32,-24,9,92,0,44,68,78,20,35,25,2,-29,37,-1,16,45,-6,-2,47,39,62,-18,65,26,47,20,-100,90,3,39,17,37,26,36,-15,28,-70,77650
15,65,35,-24,48,-4,-20,-52,-3,-28,-5,-4,54,-26,21,12,30,27,14,-15,-3,55,37,63,1,49,61,-30,-16,99,14,32,67,-19,-74,6,19,76,-21,19,-29,10,-23,48,14,63,14,19,58,83,-5,74,34,-57,13,-47,60,-3,29,-1,-6,7,44,37,2,29,-29,16,58,58,31,70,1,-52,4,90,20,4,64,49,-8,18,28,18,28,-4,0,37,30,-5,9,-6,-50,56,22,24,-21,46,-2,21,-11,96,15,-18,-6,28,-14,-6,54,21,54,78,25,17,63,-41,45,11,16,-30,-64,72,-13,28,10,-5,98,-25,38,-8,23,33,45,65,7,6,-28,-13,19,65,9,27,13,-14,37,-44,58,-28,16,10,-9,32,75,68,-20,2,43,79,15,92,1,19,-5,1,-19,40,0,55,61,17,-26,50,19,-26,48,12,-20,50,12,0,67,3,27,-79,77662
26,49,14,10,-1,13,-39,29,21,48,9,81,-17,28,76,22,17,56,-67,-3,-16,27,88,26,12,-19,30,-21,-22,-50,-37,23,66,-19,-12,37,23,58,28,60,42,-17,25,81,74,49,-52,14,73,-52,-8,100,25,-70,21,13,17,15,12,-3,-8,-43,24,57,23,-24,-21,11,61,41,87,19,-12,22,-15,2,50,37,42,4,-5,-33,42,80,26,-5,23,-13,10,14,8,-22,49,31,-17,41,19,-8,-10,21,-61,-26,34,-65,2,23,-5,43,26,2,5,50,-11,2,36,48,-11,-52,39,20,-67,100,-52,57,52,9,9,9,48,97,-47,29,28,71,-6,29,5,-37,24,69,3,58,26,97,45,31,25,47,52,100,0,44,51,57,-43,31,-13,63,14,0,37,26,-19,13,-6,34,-17,73,7,1,-20,21,22,12,84,-52,-5,-14,57,23,17,26,51,-18,77665
10,56,41,-25,0,-18,-13,-34,-8,30,7,2,71,-31,0,2,-35,-21,-45,-23,7,22,-12,25,-2,-42,32,-22,0,-19,12,22,34,8,-50,0,-10,40,-7,14,25,34,-5,50,6,41,-58,30,26,-10,-14,21,21,-81,-24,56,-43,-17,22,0,-15,9,35,33,19,-19,-20,22,44,26,-9,26,25,-46,-37,18,-20,32,49,0,-4,-19,-46,-12,10,-5,-9,-43,21,-17,31,26,-17,24,40,11,-52,66,-30,11,-62,11,33,-46,-13,6,-9,5,11,49,-3,12,17,-1,35,-19,-56,9,-4,55,-86,13,-17,34,-32,-40,33,-24,64,-7,4,14,40,33,-22,-14,-7,-16,21,31,29,35,11,-3,64,-58,52,30,-33,-10,-49,-9,68,40,-13,2,63,21,-10,28,14,30,23,-5,-21,-15,7,26,55,-1,-5,2,22,-15,52,8,-1,78,16,-6,26,11,19,-57,77673
16,41,91,-26,38,-24,-42,-17,-11,41,-21,40,-22,-15,86,9,2,17,-25,18,9,26,35,50,18,5,21,-8,-33,15,15,25,17,8,-34,10,-34,67,16,29,-1,-74,6,87,31,46,-5,28,58,5,15,71,22,-61,56,40,43,-24,12,-21,9,-11,5,52,41,5,-5,17,56,51,36,41,-73,-18,-14,-100,12,68,39,32,-25,-5,20,73,-4,-18,19,37,13,-3,38,7,4,20,-41,-6,-29,67,-18,-24,-43,-100,-34,-50,7,-29,-64,-19,23,-35,-21,36,-12,-13,27,2,12,-9,69,43,-62,71,-64,30,63,-18,20,-27,33,46,-13,5,12,49,9,34,9,-67,17,49,38,32,16,29,33,-33,33,41,58,27,-12,30,56,61,-41,6,64,40,-41,19,-4,-29,12,16,7,26,10,52,51,-10,-37,28,16,7,89,-9,-64,-4,16,25,33,-8,52,-45,77760
6,4,20,-3,-27,7,7,-25,30,-8,-18,60,87,-7,7,5,40,27,-28,13,35,2,37,33,-5,8,4,-23,26,-100,-10,17,4,6,-43,-3,-16,24,12,0,-9,-49,13,32,0,37,-18,15,31,-100,-1,-3,16,-32,1,-19,21,6,11,-5,-2,-27,6,-21,-21,73,-23,11,41,29,37,9,-52,-33,39,3,30,-27,-10,-27,-6,85,45,8,5,-6,-10,21,13,29,9,12,-6,1,3,5,-9,26,40,-9,-14,-5,19,-18,-20,-8,52,15,3,5,-17,27,-32,-17,7,-3,14,1,10,-7,-33,-6,-27,25,7,2,20,-2,18,-9,-28,8,7,15,-27,18,43,-25,-3,15,13,26,9,-8,16,14,47,-9,8,61,1,2,47,27,7,-2,27,22,-13,25,-24,18,11,-9,16,7,35,32,60,-16,-6,8,-3,38,34,0,54,84,11,-7,11,-23,-8,-46,150525
-5,9,56,-7,3,22,-12,-66,10,-6,-39,-19,-20,-41,50,18,-40,-20,-34,9,27,61,4,63,-6,72,-19,-24,-22,4,-14,13,-14,10,-49,-1,-25,52,-6,47,-47,-92,-10,40,48,62,-47,24,23,13,0,-9,11,-50,-15,60,-26,22,24,-14,1,-100,19,-19,-12,68,-25,21,63,66,3,17,-100,-67,-17,-24,-24,-17,20,6,-13,58,-50,50,46,-10,17,-31,24,11,23,19,-48,58,-3,36,-22,35,-20,-19,-100,-41,33,-100,-92,-20,-15,21,-1,-3,45,64,58,0,-17,-47,63,14,-22,58,-49,-12,26,54,0,-36,3,-10,19,-60,-100,52,23,58,-10,1,-38,25,-4,55,21,55,20,-51,21,39,-11,-7,0,-30,-31,18,54,55,-13,-4,31,69,-29,4,-9,39,20,-5,9,16,27,21,-5,0,8,4,-2,-32,44,14,-16,-20,27,18,16,-13,-7,-52,191856
0,3,36,-15,-14,-3,2,-21,-3,-31,-44,25,-64,39,39,22,24,-33,7,19,25,26,15,20,7,31,-37,-20,-17,-61,15,2,-35,42,0,8,-48,28,0,29,-80,-52,3,29,1,61,21,18,28,-88,-4,0,0,-49,-38,58,-30,-2,3,-1,-2,-67,-5,5,-9,32,-20,11,60,22,2,-8,-62,-29,-12,-68,-48,10,-20,-18,5,23,19,36,16,6,23,-34,6,-4,-1,43,-6,28,-37,12,35,23,-17,-43,-58,-81,-18,-82,10,-37,13,46,-18,-23,45,15,29,-23,-22,-8,33,19,-51,58,-46,-4,-26,5,-7,-32,-5,-15,29,-29,-57,39,-10,28,1,-9,-1,-25,-9,29,0,1,23,-37,25,0,35,-30,-18,24,-12,0,29,44,0,10,25,-3,-39,-6,-29,-17,40,7,19,1,24,28,41,-24,40,-6,-12,5,28,18,12,-64,2,24,-10,-29,26,3,199689
20,1,1,-7,-24,1,64,15,33,37,86,81,48,1,41,26,29,6,-36,30,-2,42,73,-2,16,9,52,-21,-13,41,-55,12,20,52,-14,34,-58,-37,42,8,-60,-16,30,80,5,89,-26,1,79,54,7,69,14,-62,-49,77,4,2,7,-15,5,29,-21,57,-1,-16,-16,-5,84,0,76,20,13,22,35,86,2,13,-6,-30,-12,-40,37,34,9,-9,12,-20,11,22,26,50,-14,37,24,7,15,40,27,27,14,57,12,25,55,24,4,23,87,25,82,43,-39,12,52,-9,10,-5,-44,63,-62,78,-66,43,2,-22,-5,-7,74,78,24,77,-25,42,12,19,-11,-55,14,45,24,39,29,85,75,19,51,37,4,100,-28,-7,10,-30,63,27,41,39,-60,5,2,7,60,13,17,-10,0,72,58,12,-18,75,11,-1,80,-4,1,47,-2,13,10,-7,70,-17,204060
-4,52,71,-5,-5,20,-46,-5,-1,-17,-5,79,86,-31,4,13,32,9,-12,-11,20,13,26,100,2,-3,-11,-11,-42,-24,19,39,-35,47,-70,-9,-32,81,-11,1,-40,5,-12,79,-5,73,-23,37,57,-24,-18,60,38,-50,38,67,0,20,0,-14,-18,-14,7,-14,-33,41,-13,33,79,98,24,30,4,-11,-4,46,8,-44,46,-2,-10,48,22,5,-14,-1,14,-5,-2,-12,-1,17,-32,13,11,-24,-10,82,-6,22,-41,26,35,-44,-4,22,-34,8,9,8,20,0,34,-28,-1,-37,-17,-1,12,84,-52,52,-22,47,30,-14,58,-7,35,-8,-11,29,10,43,-48,-3,37,-18,13,43,-6,45,18,-13,37,-1,69,-18,28,85,-14,29,52,85,-52,-13,75,13,-44,49,31,39,19,2,-16,33,18,57,79,-30,11,7,12,21,83,0,-29,90,12,13,28,24,-19,-74,204120
-7,-10,39,-17,-14,-4,-45,-58,-20,-11,-18,30,52,25,-7,24,20,25,28,0,-1,30,26,35,-25,9,16,-15,-25,-75,19,27,7,4,-70,-21,-14,70,-30,34,4,-21,-26,78,36,24,32,24,17,-74,-14,26,26,-86,19,21,-44,-3,52,-5,-12,-10,41,-18,-37,36,-12,19,26,36,25,-7,-17,-64,-8,-75,25,-35,-15,-13,0,34,28,-8,-44,8,13,-35,47,-12,11,4,-23,33,55,-43,18,16,-9,10,-83,-89,52,-85,-47,10,8,5,-47,55,28,36,54,-28,15,-15,9,12,24,22,-85,26,8,16,-31,-8,21,-17,23,-81,-11,26,44,2,-8,12,-1,10,13,0,9,17,26,-84,20,26,-18,-11,-32,21,-14,-17,38,70,-46,-22,14,39,-12,20,-25,51,4,-22,2,-20,-1,18,-23,-31,-33,-48,16,-2,81,12,13,48,23,14,-7,-27,-27,-70,204280
17,-12,13,-5,9,0,-21,-36,0,7,6,91,42,-27,11,12,-13,-37,0,0,-19,66,52,56,9,7,63,-1,-7,-8,5,23,1,10,8,29,-17,43,4,-8,23,-21,4,52,-23,33,-3,7,35,-10,35,90,17,-58,-85,58,-95,1,21,-1,33,-47,6,48,17,65,-1,4,34,52,49,-10,-5,-42,-16,0,-37,20,-17,2,4,61,-12,15,-18,6,28,-95,20,1,5,-8,1,63,0,0,-35,0,-15,24,-35,2,13,-31,0,30,23,16,58,5,56,42,-15,21,69,3,20,1,-71,48,-62,84,-37,46,14,-11,-44,-7,28,3,-35,0,6,74,-12,37,-7,-35,17,71,5,48,16,0,26,24,55,7,13,86,-20,68,24,33,-20,31,0,40,-19,-38,-24,12,-9,9,3,70,-17,35,57,22,30,58,17,0,54,1,24,49,0,30,-7,-31,33,4,207858
28,-49,51,2,11,31,32,-30,-10,-7,2,84,-17,-26,94,26,-21,6,-8,16,-17,78,85,49,-1,1,11,-1,-73,-49,-50,19,9,28,-38,43,-14,90,-45,15,-40,-39,-51,62,15,93,-30,35,57,-61,55,79,21,-70,0,19,-42,29,1,-21,52,13,-27,38,54,61,0,33,94,48,93,35,-38,-21,50,-81,13,39,-66,19,-16,64,-14,95,-46,-8,49,-22,3,-8,-12,15,-28,73,-27,-54,-28,97,56,10,-33,-58,-76,-14,0,7,-37,45,100,-35,57,62,-27,19,2,-37,3,18,9,27,-71,85,-54,48,75,-11,18,4,58,49,11,67,-33,60,42,16,-7,-58,3,60,-10,44,19,55,60,-66,65,-7,78,100,-11,15,34,79,34,37,100,45,-3,19,-29,-74,23,0,6,16,-19,52,84,22,-15,100,0,-5,62,18,-45,-3,15,47,29,-38,49,-35,210381
41,9,63,-24,-24,21,-20,-22,22,5,-3,100,79,3,5,37,-8,-55,-85,33,2,58,30,-13,25,-54,22,-9,4,-80,-5,0,34,16,-42,41,-1,69,34,32,-60,35,28,100,24,67,-91,30,67,-63,19,94,4,-86,24,64,-62,20,17,-2,18,26,18,30,31,-64,-10,27,63,-11,40,8,44,-25,-36,31,-43,18,-3,-21,2,-54,19,7,-23,1,51,-75,15,14,29,40,-47,57,2,-15,-12,6,-27,28,7,0,7,13,0,21,2,66,21,2,-54,9,-22,16,23,-50,-54,7,9,52,-84,89,-13,42,-5,-49,38,-23,52,-28,18,12,21,58,32,36,-55,-11,18,57,25,39,39,-12,52,-54,14,4,-1,100,-43,-8,46,65,-25,33,3,14,-8,38,2,4,46,25,24,-10,2,65,10,15,46,15,17,-49,100,6,-4,83,5,51,4,1,28,-51,211264
28,20,63,-17,-15,4,-13,-2,21,5,11,67,29,10,15,21,-14,21,-12,-1,-11,24,58,40,-7,-18,6,2,23,1,1,20,9,11,-27,8,4,52,-12,-3,2,25,-10,73,-15,2,-11,1,28,5,10,56,16,-30,25,18,-58,4,30,-1,8,-18,-1,-3,-17,-12,3,-1,6,48,54,-7,22,-13,-19,26,15,-19,11,-22,1,-21,-27,19,-20,1,23,-68,26,16,19,-2,-20,23,22,-8,13,32,-28,16,-4,20,8,-3,11,19,-34,42,18,24,36,0,-8,10,17,-12,-39,-11,20,18,-32,43,9,32,31,-32,-5,-16,26,26,-12,-21,-1,57,9,3,-42,23,23,52,16,35,26,23,26,-19,51,4,29,81,-28,40,43,39,-18,10,28,0,1,-12,-9,9,-3,-3,0,40,-8,28,49,6,31,16,21,-48,76,-12,-30,35,0,23,-5,-27,5,-32,215643
10,38,100,-24,38,22,-6,-21,-34,57,7,-4,56,43,35,26,-30,8,-68,-30,39,23,45,38,4,-43,11,-60,-38,-46,-4,38,2,0,-50,25,-84,64,-10,17,-9,6,-14,100,25,37,-70,24,60,-38,-7,58,37,-69,45,31,68,23,11,-6,-8,44,18,1,-2,-34,-58,26,45,32,38,34,-1,-14,-12,-71,3,20,34,39,-6,-26,-30,19,19,-1,9,45,10,-46,12,-23,-23,20,3,18,28,27,-19,44,-19,-92,17,-12,21,35,-74,9,6,-10,-12,77,1,-2,2,-17,-50,21,30,34,-70,61,-36,26,40,14,0,-23,70,41,48,30,21,67,-32,0,3,-48,31,65,9,23,24,19,70,-62,-21,55,35,21,30,14,57,80,-8,23,23,85,-88,-10,-2,25,-22,8,-33,15,42,57,-7,-3,-56,6,28,21,100,21,-72,64,52,3,31,-25,0,-51,216385
9,70,41,-29,10,-10,-28,-22,-17,7,3,-1,60,-39,18,17,-1,29,38,3,8,36,-1,100,-8,30,7,-34,17,-28,4,9,-20,25,-35,8,-44,23,-14,26,-50,-49,-21,50,24,-33,26,19,18,-28,-2,-10,13,-75,-77,-66,30,-12,27,-8,-1,-38,37,33,-14,47,-33,12,-30,100,-3,27,-50,-23,-95,44,23,-16,60,7,-5,36,0,16,-4,0,8,1,29,-20,-9,39,-27,33,-13,-19,-28,43,-100,38,-85,31,77,-81,-23,34,-70,44,71,-13,-67,11,3,4,14,-31,19,-5,-62,-58,-71,-8,87,38,-20,-19,-18,-31,17,-71,-45,-11,37,19,8,9,48,86,1,23,-10,41,20,-63,16,-19,-38,7,-24,-11,-9,45,60,29,-26,1,45,1,-39,-14,-34,76,46,-13,-1,44,8,14,-33,3,-11,72,3,48,51,-4,-73,57,29,10,22,-32,49,-39,219693
9,49,61,-30,1,16,27,-32,-34,-16,-28,65,34,-32,-44,22,-30,-17,-23,0,14,52,48,20,2,3,36,-22,-57,-100,12,25,27,47,-49,12,-34,69,-15,72,-72,38,-18,100,66,70,-17,32,45,-100,0,81,23,-92,24,90,-36,16,21,-4,-2,60,14,-10,-18,52,-24,29,67,24,49,7,31,-30,16,-92,-21,-13,41,-5,5,50,-8,-42,-36,10,39,-45,23,-33,-4,28,-54,52,31,-37,-31,45,12,6,-51,-97,-35,-46,-29,7,-66,29,-6,27,-86,10,33,-8,37,-58,0,32,15,91,-95,85,-97,48,-35,-47,-25,-30,70,-100,56,74,11,76,1,25,7,-93,9,77,-5,48,22,-99,72,-39,68,-17,-31,65,-46,-1,44,69,26,10,46,9,-38,-20,43,-33,31,2,-5,3,15,43,58,-7,-13,-4,7,-8,100,32,-66,29,32,40,4,37,4,-49,221331
-60,31,69,-25,2,9,9,-46,3,63,-1,39,-7,4,19,47,-44,-4,13,-22,-4,-8,30,47,-60,-31,41,-29,31,-75,28,52,-32,-41,46,-79,-62,12,-23,36,-56,-67,-25,41,37,-31,0,-78,-63,-69,-46,-77,51,-68,-42,4,1,5,79,-16,-43,5,39,37,3,69,-34,-73,-34,44,37,-93,-70,-38,6,-31,2,-7,31,3,-15,74,-46,18,2,-7,-24,2,81,-3,7,-23,-28,-9,12,4,6,58,9,-10,-75,-17,55,-66,-45,-16,25,-38,-55,13,-86,56,17,-33,37,-28,-34,-24,-52,4,-64,-72,-31,54,-11,-24,15,-29,40,-16,-6,79,41,-43,21,3,25,-37,-10,-44,5,52,43,0,43,-42,93,62,-9,49,-23,79,67,16,7,-81,58,58,-65,24,-52,58,-19,-60,-22,75,-2,-62,100,-31,-60,-50,-8,37,42,-22,20,-3,12,-26,-95,-54,40,47,221556
6,41,41,-15,4,8,-30,-30,21,21,54,66,23,-1,70,11,20,-4,25,7,18,25,7,33,9,49,22,-12,-25,-12,3,26,27,23,-35,10,0,50,4,5,-38,7,0,54,-7,15,-7,18,57,-4,14,66,26,-43,-4,36,31,7,11,-6,11,-85,34,-8,25,41,-13,16,18,30,7,21,-1,-29,-41,69,-11,12,33,0,-5,14,17,66,7,0,15,18,10,21,-2,13,-6,21,5,-8,24,67,-41,-32,-73,58,9,-69,-9,-30,0,22,50,-1,-66,42,3,-15,24,-11,44,21,-14,39,-45,61,-96,24,-6,10,69,-17,57,-58,-85,41,36,43,-39,5,9,-100,11,41,-6,25,13,-52,57,-20,4,20,-2,84,14,40,45,48,-34,7,63,41,-3,68,-2,13,17,9,0,49,19,54,16,-16,0,40,11,30,58,21,0,25,8,13,15,-4,1,-44,223978
9,7,24,-15,27,-41,19,-17,13,0,-33,87,76,-21,-25,18,7,1,45,14,12,44,46,41,23,-2,31,-35,-50,2,-32,20,-24,35,8,28,-77,51,11,61,-65,31,9,73,55,81,41,30,23,13,2,44,23,-19,8,75,18,-41,7,2,5,3,12,19,-58,13,-37,33,78,58,37,35,33,-17,-54,-13,-4,-37,1,21,7,16,5,-24,50,8,51,-4,4,13,-27,40,-31,49,32,51,-23,75,-55,8,-35,-23,52,-22,35,3,-33,44,15,36,4,57,31,-26,26,-40,-16,17,9,60,-14,43,-39,16,51,-13,56,-17,52,-56,-14,46,9,29,-25,7,38,-21,3,30,-31,6,16,-69,56,-31,67,0,37,95,-15,60,38,47,16,26,74,46,-73,45,18,40,43,27,8,49,13,23,45,-29,2,6,1,39,72,16,-35,62,32,47,34,21,13,10,224444
