bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
-19,23,39,-91,-5,0,0,9,48,-25,-80,7,15,-24,-1,-44,-5,75,12,1,23,16,0,-81,0,-58,-28,-16,-16,0,1,0,-3,0,11,4,-1,-15,0,0,-28,0,1,2,0,-1,0,7,2,7,40,4,6,0,2,27,25,0,-29,12,7,0,-30,-4,-68,-15,0,-36,5,-11,17,44,0,0,33,18,1,0,-1,0,10,14,0,23,0,0,19,-8,0,-19,-42,-27,-15,-8,-39,2,-19,0,0,-32,23,1,-34,-30,-36,81,-1,-28,0,-15,0,-7,-1,57,0,4,-15,0,0,13,2,-2,-50,1,-13,7,11,0,-37,-4,0,13,1,74,5,2,-31,23,-16,-18,8,12,3,-13,-14,-26,0,-8,5,3,-11,-11,7,-55,0,21,8,32,-7,-17,1,-36,0,1,0,-22,2,-38,0,0,-67,-2,-24,-4,0,10,26,-18,82,-24,-38,19,-31,24,-20,-49,18,-34,-27,47,-7,-79,0,83,2,-4,-50,0,-49,-30,1,2,-16,9,0,0,0,-29,-36,76,-73,22,3,1,-18,13,60,18,-28,5,0,-32,-18,0,1,19,1,12,-42,28,217096,0,100
-58,36,-62,-57,-5,-50,0,14,7,64,-33,-25,54,6,0,-43,-3,33,38,-20,39,-2,0,-37,0,20,20,29,-27,0,2,-1,-5,0,26,15,-1,-65,0,0,-52,2,2,44,0,3,0,-10,44,36,-49,0,-6,0,1,-80,46,0,-12,25,5,-9,60,-29,-45,-26,0,-44,1,-37,18,-48,24,0,-75,22,1,-51,1,0,-58,14,0,61,0,0,10,-17,1,-54,-62,-46,-50,-11,-50,-2,-68,0,-23,-31,32,1,42,-41,-71,10,-12,1,-52,-40,0,15,-1,40,0,5,-33,14,0,5,3,1,-75,3,18,61,-57,70,89,66,0,47,0,12,-1,3,-46,30,7,-28,28,-22,1,-35,-54,83,-23,30,10,-4,15,-10,56,-42,0,38,-3,0,58,-21,2,-51,0,1,0,-52,-24,-16,0,0,-60,-14,-57,-17,0,-1,7,-23,13,-31,-60,11,-54,-37,10,-52,0,-60,-43,14,-3,-35,0,34,1,1,34,0,41,22,-1,3,-52,25,0,0,2,-7,-51,38,-100,-3,11,1,12,20,41,12,-57,30,0,16,-56,1,-3,-22,2,34,-55,-1,218212,0,100
-100,17,17,-29,18,-47,0,27,44,71,-38,-44,42,-18,1,-47,24,50,17,33,39,40,0,-58,0,0,-72,55,-100,0,1,0,0,0,62,8,1,-20,0,0,-26,1,1,23,0,2,0,-32,31,-2,4,1,43,0,1,52,27,0,17,36,18,-20,70,-41,-41,-20,0,-38,0,-32,-3,28,45,0,41,57,1,-46,0,0,-56,52,0,68,0,0,3,65,1,-67,-60,-32,-66,-21,-47,-2,-66,0,-12,-48,31,1,-92,-16,-42,62,0,-11,-37,-38,0,6,-1,-10,0,2,-25,1,0,10,1,0,-18,0,58,22,-10,21,48,8,0,19,1,21,-42,2,-21,14,7,-11,73,-43,1,-26,-32,2,-28,-14,3,0,-14,2,75,-12,-1,28,-37,-9,70,-62,0,-44,0,1,0,20,37,-50,0,0,-50,39,-14,-15,0,-33,34,-55,-11,1,-48,7,-39,11,-6,-41,-7,-13,-66,38,-40,-26,0,66,0,3,-69,0,-19,-72,0,1,-27,-22,0,0,1,18,-13,52,-61,40,-7,3,2,15,-16,-7,-13,73,0,-16,-63,0,-3,24,1,63,-58,-9,219216,0,100
-32,43,4,-46,15,2,0,0,20,5,-8,-13,26,-23,0,-32,5,46,23,19,5,-17,0,32,0,-12,-10,17,-35,0,1,-3,-4,0,64,2,0,-65,0,0,19,-2,2,-12,0,-1,0,-71,-14,13,14,3,44,-3,1,12,-3,0,-20,38,12,-15,1,-18,-6,-9,0,-26,4,-11,11,1,39,0,21,36,-1,1,0,0,-20,34,0,23,0,0,1,18,-4,3,-21,-37,-11,-91,-28,2,-39,0,-12,-21,40,-1,32,-51,-27,34,-2,-10,-35,-22,0,-4,-2,7,0,7,20,2,0,21,0,-3,-61,0,9,-45,-6,0,25,6,0,-40,0,52,34,-2,-20,9,-33,-3,9,0,4,18,-17,-34,-60,-5,6,0,-84,-14,5,41,3,38,26,15,34,-63,1,6,0,0,2,-67,15,-48,0,0,18,20,-9,-9,-2,-14,11,-61,3,5,18,11,-27,17,-39,-24,-3,-1,20,14,-86,-52,0,27,1,0,27,0,-30,-14,0,-1,-18,8,0,0,3,-19,2,45,-94,-12,-4,-4,13,4,11,-10,-12,16,0,-30,-39,-4,-1,23,2,70,-24,9,219693,0,100
-19,23,-36,-43,-5,66,0,-93,-22,-90,-31,44,7,-12,0,-43,14,20,0,-49,11,-24,0,-41,0,3,-13,-100,-14,0,0,0,-6,0,72,-46,0,38,0,0,-40,0,4,12,0,-2,0,-39,9,31,-36,2,-16,-2,3,61,11,0,-12,30,23,37,-90,-13,-25,-41,0,73,1,-25,9,-38,12,0,82,27,-1,60,1,0,44,24,0,-42,0,0,-6,-52,2,-78,-3,-82,45,-61,-52,0,-74,0,-37,-26,39,1,-99,-63,-50,-10,-6,-20,-73,39,3,5,0,-79,20,3,27,-46,0,-15,4,0,-42,-1,-90,-71,-69,13,13,11,0,-72,0,56,-74,-1,-31,20,-38,-15,-23,-42,1,28,-31,-56,-50,-44,9,-2,-44,-7,-23,-52,0,20,-66,84,79,-75,0,-47,0,2,2,23,93,-38,0,34,-37,90,-40,-8,2,8,30,-76,69,-6,-43,7,-46,76,-38,-48,-10,-18,-35,-15,-36,-40,0,-8,0,0,-100,0,-56,-8,0,0,-32,-17,0,0,3,-12,-24,18,-4,-20,-6,2,-58,-91,-68,21,-43,-18,0,-63,-73,3,0,-25,1,71,-2,79,221556,0,100
-33,2,-34,-42,1,-1,0,-29,-7,18,-64,20,64,-18,0,-18,16,-20,40,21,38,-1,0,-34,0,65,-18,24,-33,0,3,0,-4,0,46,-9,1,0,0,0,-13,0,0,31,0,0,0,14,30,19,-7,0,-27,-1,1,-2,40,0,0,37,-4,17,16,-17,-69,-44,0,-51,3,-42,47,-33,-4,0,2,13,0,1,-2,0,-27,14,0,12,0,0,16,16,0,-54,-29,-31,21,-41,-24,4,-50,0,5,-58,68,0,-4,-38,-38,17,-3,-16,0,-34,-1,-16,-2,12,0,6,-2,-9,0,29,-1,0,-58,1,20,-39,-36,26,18,30,0,-29,0,63,-5,-1,-67,19,-24,-12,29,10,4,-3,-35,19,13,-5,5,3,-100,-8,27,24,4,0,-7,42,72,-3,1,-32,0,0,1,0,12,2,0,0,-24,16,-13,-7,0,-10,-3,-2,62,-18,-44,33,0,18,-18,-17,15,-13,-30,-5,-100,-46,-3,14,-1,-2,-1,0,-58,-19,1,-1,-37,-9,0,0,4,-1,-14,-20,55,-2,1,-4,24,-30,15,0,-18,10,0,-51,-47,0,2,65,0,48,-28,39,225077,0,100
-19,-10,-9,-56,3,0,0,13,2,12,-67,-37,65,-31,0,34,-2,16,6,58,3,10,0,-11,0,16,-33,8,-8,0,0,1,8,0,39,12,0,6,0,0,-9,1,1,56,0,1,0,-12,55,4,-12,0,-11,-1,0,-69,-2,0,-14,23,-5,-37,8,3,-55,-54,0,-50,0,-60,31,-1,0,0,-55,11,0,4,1,0,-48,13,0,23,0,0,9,51,0,-77,-62,-42,13,0,-40,-3,-9,0,-1,-40,75,2,-18,-60,-47,23,-2,-21,-76,-42,0,-11,-3,-68,0,-2,-1,10,0,46,2,0,-54,1,0,42,-13,28,26,38,0,39,0,13,-18,2,-77,-13,-17,-11,-4,2,-3,0,-31,-26,-9,-11,7,9,76,1,-7,-62,0,-9,-22,20,72,3,0,-37,0,0,-2,1,5,-63,0,0,-12,13,-33,-5,0,-17,46,2,11,-6,-44,-12,-39,22,-13,41,14,-41,-62,2,71,-67,1,20,0,-2,0,0,-64,-39,0,0,-25,26,0,-1,-2,-15,-41,16,14,6,0,2,-35,6,-60,10,-27,2,0,-78,-22,2,0,26,0,45,-58,21,230737,0,100
-27,-5,-21,-58,2,5,0,-32,-23,56,-23,42,10,-23,1,-18,25,4,33,-29,52,12,0,-5,0,-14,-43,24,-47,0,2,-2,5,0,11,-2,0,-64,0,0,-31,0,2,31,0,0,0,19,30,30,0,0,0,0,1,64,58,0,-37,35,39,52,66,-10,-13,-15,0,-40,1,-21,22,-11,19,0,60,7,0,5,2,0,40,3,0,58,0,0,-2,-17,2,-2,-16,-39,40,-55,6,3,-89,0,-29,-31,28,1,-22,-35,18,37,1,17,-66,27,0,-17,0,-68,0,8,-52,-13,0,4,1,0,-61,1,23,0,30,15,9,42,0,-4,-2,12,-22,0,10,-8,-12,9,18,-3,3,-67,-33,37,-6,8,8,-3,19,-28,20,42,0,3,-37,19,17,-27,1,8,0,0,1,-47,17,0,0,0,-19,22,-37,-5,-2,-20,72,-28,-4,16,17,6,-56,11,-16,-22,-4,1,-40,-26,3,-47,-1,52,0,-4,-15,0,32,-62,2,2,-31,6,0,0,7,-39,1,8,100,21,5,-1,-13,-16,-66,-9,-35,50,0,41,-87,-1,4,11,0,4,-16,10,230975,0,100
4,10,16,-88,0,-15,0,6,-13,-8,-39,9,70,-56,0,-33,27,-5,-4,7,16,16,0,-71,0,-24,-57,3,-22,0,1,2,9,0,33,1,0,-67,0,0,-19,2,0,-28,0,2,0,-34,-41,17,-54,2,-10,-2,0,-64,30,0,-31,28,13,-17,-20,17,-48,-13,0,-61,-1,-38,49,37,-17,0,-100,0,2,-2,0,0,-10,13,0,12,0,0,15,-9,2,-73,-21,-27,7,7,-51,-4,-32,0,-18,-81,67,0,-100,-50,-37,32,3,-40,-19,-61,1,-6,-2,23,0,-1,-25,-6,0,24,1,0,13,1,-3,46,-39,-25,22,0,0,34,0,73,-23,1,-92,93,-3,-2,-9,-28,-3,-14,-35,-10,3,65,4,1,-16,-7,-3,-64,-1,11,-45,11,78,-10,2,-42,0,2,0,-45,6,-21,0,0,-74,11,-41,8,1,-14,24,0,-15,-8,-36,97,-44,10,-5,-15,16,-22,-19,-34,-26,-84,0,30,1,-2,-85,0,-8,-64,0,2,-35,17,0,-1,-2,-30,-16,-3,-100,10,1,6,8,13,29,1,-49,3,0,1,-36,5,1,29,0,34,-17,18,231025,0,100
-40,4,-8,-70,4,-37,0,6,34,39,-86,-8,62,-27,3,-78,42,26,23,23,-36,-43,0,-37,0,-18,-27,25,-58,0,5,2,4,0,68,-5,0,-12,0,0,42,4,2,13,0,3,0,-29,13,3,-38,1,-27,0,3,2,-14,0,-32,26,27,0,36,8,-87,33,0,-39,1,25,35,2,6,0,10,39,0,-30,1,0,-16,35,0,57,0,0,19,42,3,-99,-32,-32,-10,17,-49,0,-58,0,-6,-26,51,3,-15,-24,-49,34,-3,-33,-43,-21,3,3,0,-19,0,5,-19,0,0,61,3,2,-41,2,22,11,-42,-3,24,-7,0,14,2,35,-69,4,-75,15,30,0,34,-24,2,-26,-7,9,-33,17,0,1,-90,-5,27,-39,0,5,-69,8,77,-52,2,-47,0,1,0,-6,-6,-34,0,0,-42,2,4,11,2,-11,82,-55,67,17,-52,44,-58,62,36,-76,16,-12,-72,47,-100,-75,0,35,3,-4,11,0,-25,-31,1,5,-13,8,0,0,4,-29,-8,28,-36,-41,-4,7,-49,-11,-14,-7,10,52,0,-16,-54,3,3,28,1,63,-29,9,231050,0,100
-65,-20,-39,6,11,18,0,33,32,-33,70,7,8,3,0,-58,24,-6,13,77,38,-25,0,-26,0,25,-35,-35,-44,0,0,1,7,0,68,0,-1,-8,0,0,3,1,0,-5,0,1,0,-37,-9,2,33,0,-13,-2,4,-20,39,0,-22,44,38,8,-18,38,81,-13,0,51,1,-16,26,-26,-16,0,0,-26,-1,15,0,0,-29,-24,0,5,0,0,-48,78,-1,-26,-2,-44,-39,-40,-27,1,-71,0,-2,-19,48,2,-25,-42,-12,11,-5,-8,-39,-9,0,4,0,-22,0,9,-29,8,0,65,1,-1,-14,4,-36,-3,11,61,-18,58,0,-16,0,-25,-28,-1,27,-18,-28,6,-23,-15,5,-35,-36,5,-16,-14,-4,2,58,16,-29,51,-1,-18,-15,-32,55,-26,3,-13,0,-1,0,-19,-11,-19,0,0,-30,-9,3,27,-2,-20,62,-24,78,13,6,-32,-47,15,-33,-46,-49,41,-48,50,58,-3,-1,7,0,-4,-4,0,24,-37,0,1,-38,-2,0,0,9,-19,41,-8,89,-23,4,0,-33,28,-28,-19,7,2,0,17,-63,0,5,0,0,65,0,-29,231199,0,100
-36,29,-5,-1,9,4,0,-20,38,16,-44,27,-1,-7,0,-52,-5,46,32,56,100,-13,0,-21,0,-81,16,0,-37,0,1,-3,2,0,58,-2,-1,-12,0,0,2,-1,1,11,0,-1,0,-52,10,-21,40,0,4,-2,2,4,100,0,-32,8,34,34,13,-28,-34,-33,0,41,1,-33,14,-2,0,0,-1,8,0,5,-3,0,-23,4,0,30,0,0,-26,52,0,12,-21,-28,-62,-88,-10,-2,-55,0,2,-22,-36,0,-36,-40,-8,66,4,-12,-38,-25,0,-17,0,-93,0,7,-39,-5,0,44,1,0,-64,1,-1,-28,-18,-52,-35,-58,0,-21,4,37,25,-2,65,6,-22,8,-8,-20,5,-36,10,-37,-58,-4,0,3,10,-2,-10,70,2,27,26,6,4,-45,1,-2,0,0,0,-17,4,-21,0,39,-2,5,-15,-13,-1,-16,31,-47,49,14,-2,22,-58,52,-25,-49,-26,13,-61,33,7,-7,2,72,0,-1,-23,0,-51,17,0,0,10,8,0,0,6,-32,15,47,-55,-14,2,-5,-62,-29,-95,-14,-10,6,0,-45,-54,-5,4,34,2,61,-21,8,231685,0,100
15,50,54,2,11,-18,0,1,14,58,-47,42,50,-32,1,-41,40,-24,0,7,34,-2,0,-93,0,-60,-23,25,19,0,4,1,0,0,61,-21,0,-74,0,0,-36,4,2,-18,0,4,0,-33,-23,44,-36,1,12,-1,2,-18,24,0,21,24,13,50,62,17,-49,-43,0,-15,0,-55,24,55,6,0,-15,20,2,-15,2,0,10,11,0,10,0,0,18,1,1,-52,-35,-24,-12,-26,-4,0,-42,0,-23,-65,68,3,-54,-25,5,12,1,-23,25,-3,3,-6,0,56,0,4,-32,-36,0,100,4,0,-32,2,20,8,-47,13,24,1,0,16,1,58,5,2,-31,41,14,3,-6,-20,1,-33,-26,-1,-43,65,4,0,-42,-7,-15,-35,-1,52,1,7,68,-46,4,-11,0,1,0,-52,14,-4,0,0,-84,17,-9,12,1,8,36,-46,-8,2,-23,49,-35,33,8,-29,11,-37,-43,17,-35,-3,0,24,4,-1,-63,0,-61,-29,0,6,-26,29,0,-1,2,20,-35,-20,-100,4,0,5,-90,-2,56,12,-18,0,0,-50,-38,3,0,17,1,63,-27,6,232490,0,100
-33,23,-14,-6,6,4,0,-55,0,4,-47,23,-19,-4,0,-66,30,7,-1,1,75,82,0,-81,0,4,-23,-15,-39,0,2,0,-2,0,-2,-33,-1,-23,0,0,-45,2,1,4,0,2,0,-34,1,22,-21,1,-27,-1,1,6,76,0,7,12,-1,25,12,-16,-46,-35,0,-31,-1,-29,-51,-25,5,0,27,-14,0,3,1,0,-52,-20,0,1,0,0,9,3,0,-100,-25,26,-73,-10,-16,-1,-52,0,-19,-92,14,2,-32,44,-14,82,-5,-7,-27,-45,0,-6,-2,22,0,0,-58,-32,0,-4,2,0,-68,1,-2,29,-27,-74,14,-72,0,36,1,66,-24,1,-100,44,-35,9,-33,22,0,-62,7,-52,-32,-23,0,-3,39,-11,-32,-19,0,25,-24,29,-33,-19,1,-15,0,0,-2,-52,-39,-64,0,0,-89,-32,-39,-4,1,13,32,-17,-22,24,-17,39,-48,25,-36,-57,5,-71,-36,-5,38,-20,0,74,1,0,-19,0,20,-22,-1,3,6,3,0,0,-3,9,-71,7,-7,86,-7,2,-30,-58,27,56,-43,6,0,4,-44,0,-2,-10,1,-1,-24,29,233151,0,100
8,-5,-4,-44,-2,-22,0,72,44,27,-58,-50,7,-48,1,-31,5,20,55,100,-4,-14,0,-9,0,-5,-27,-30,7,0,3,1,1,0,36,8,-2,-43,0,0,15,2,0,19,0,1,0,-40,20,-12,-15,4,10,-3,1,-20,-2,0,-31,14,16,-55,28,-15,-42,-23,0,-58,2,-31,64,3,-12,0,-16,42,0,-20,-1,0,-52,45,0,18,0,0,-2,100,0,-33,-47,-39,-79,-24,-66,2,-18,0,-12,-68,15,-1,-54,-36,-58,-5,5,-44,-11,-64,0,-15,0,-68,0,0,-22,6,0,13,0,0,-71,0,-30,4,-3,44,-14,41,0,12,0,-60,-29,0,-26,-12,-35,-4,3,14,0,-20,-19,12,-38,-20,1,8,-42,1,0,11,2,-3,-23,9,42,-44,2,-27,0,1,0,-21,-16,11,-3,0,2,-14,-36,-5,0,-8,61,-45,79,-3,-13,-13,-66,12,-39,-31,0,4,-72,47,-38,-34,0,0,1,-5,-61,0,24,-30,0,0,-20,-11,0,0,2,-30,4,23,-100,-8,3,0,-49,68,-62,-6,-34,6,0,41,-16,0,3,44,3,40,-46,4,234877,0,100
-66,16,32,-41,13,-16,0,25,-3,8,-41,-11,73,27,-1,19,-5,45,18,-22,48,-6,0,-41,0,21,-28,-8,-60,0,4,2,-1,0,49,-5,0,21,0,0,-28,-1,2,50,0,1,0,-25,50,10,-25,2,-7,-2,3,-46,47,0,2,37,23,-7,8,-13,-23,-56,0,-62,5,-47,38,31,14,0,-38,39,0,-23,-1,0,-36,38,0,22,0,0,6,-19,0,-26,-74,-5,2,4,-36,5,-37,0,3,-47,70,0,-36,-1,-24,42,0,25,17,-41,0,-7,-1,-39,0,4,10,-4,0,-9,3,2,-52,0,0,-17,11,14,23,21,0,-17,1,43,-22,1,-31,10,-22,8,57,-35,6,13,-13,-1,-27,100,0,0,-36,1,58,20,2,13,-21,21,76,-37,3,-36,0,1,2,-4,55,-35,0,0,-34,54,-87,-5,0,-10,45,-37,51,18,-21,7,-38,35,-29,19,3,-28,-43,6,-49,-42,2,42,3,0,-45,0,-33,-26,1,0,-13,-9,0,1,4,0,-28,44,-47,-4,-11,0,-39,28,-34,-3,-81,0,0,-44,-36,1,1,54,0,49,-73,19,234905,0,100
1,29,3,-75,2,-56,0,14,27,45,-18,2,36,-40,0,-24,39,30,20,1,-5,8,0,-30,0,12,-39,16,15,0,5,2,-1,0,74,-5,0,13,0,0,-3,2,1,-23,0,2,0,-32,-25,28,-45,0,-2,0,2,-30,-11,0,-17,38,41,20,30,-11,-33,-36,0,-22,1,-7,7,-9,-7,0,-5,25,1,-60,3,0,16,20,0,76,0,0,-2,4,2,-52,-37,-38,-31,9,-24,0,-51,0,-28,-44,22,3,11,-30,-36,33,-9,-58,55,37,3,-19,-1,15,0,7,-34,2,0,33,1,2,-60,1,37,51,-16,23,-2,8,0,62,2,54,-22,4,-17,48,-4,-43,39,-18,6,-24,-28,28,-36,-6,11,-4,-36,-21,19,-75,0,19,-37,12,46,-19,0,-28,0,0,2,-34,0,-24,0,0,-23,2,-10,0,1,-3,69,-23,44,-40,-35,38,-51,31,4,-43,-6,9,-58,20,-62,-57,0,29,2,-6,-2,0,-55,-32,1,4,-28,4,0,0,4,-22,7,24,-52,6,4,6,-18,8,33,0,-24,80,0,-56,-58,2,5,20,1,78,-40,-3,235163,0,100
