ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
22,13,55,-8,-22,12,69,-29,-13,-27,-20,50,17,-23,24,18,-3,2,-33,-39,-20,36,4,18,-17,-9,11,-12,21,39,41,28,17,36,-33,8,1,39,-38,16,-58,-41,-43,80,19,57,-39,16,34,26,-19,45,28,-84,16,79,-3,13,39,-10,-20,-14,41,-21,15,61,-10,9,61,24,-10,-1,-40,-25,-17,39,-14,32,18,-21,-5,58,-5,23,-8,-1,7,-25,40,0,40,2,-35,33,52,3,-24,48,-26,-30,-78,33,0,-76,-36,-28,-50,9,-1,51,45,-5,10,24,12,-27,-20,23,-3,89,-83,44,-58,21,-67,-7,-19,-6,80,-68,-9,26,41,35,-44,13,9,-55,18,36,37,21,18,-68,80,-34,35,-28,-77,50,-2,-28,54,37,65,1,46,-8,-1,-12,-7,4,8,-20,-47,-25,-20,30,34,24,-20,1,15,22,81,23,-54,18,30,5,-9,-15,-5,-37,230737
9,-20,43,-12,-29,21,4,-14,0,6,37,30,1,35,38,24,8,-10,-6,11,-1,36,36,47,0,48,-11,-5,-14,-68,-45,18,37,-8,-46,10,-67,25,22,12,-14,-73,18,76,-11,58,-10,27,51,-58,-13,77,20,-77,0,92,-34,22,2,-3,-11,-20,-51,49,23,70,-6,21,77,61,32,0,-71,-16,2,66,-19,40,-46,-19,2,51,17,29,1,6,11,-35,1,-14,15,34,-7,36,10,-13,19,13,-8,16,-26,21,-7,-31,22,9,-28,9,23,16,9,23,-8,5,2,14,8,-23,12,100,-79,77,-36,45,-9,-35,34,-12,-8,12,-27,42,-52,31,-1,23,18,-19,8,34,11,41,26,16,-10,9,52,6,-12,52,-22,18,38,21,1,6,12,28,-68,30,6,-9,37,2,2,9,0,49,52,4,-3,2,5,9,74,-24,-30,15,34,11,-4,0,51,-48,230975
30,63,65,3,4,0,58,-6,18,-29,-48,57,78,-35,-16,21,-41,-22,10,-30,-4,27,20,-15,-26,-41,51,13,-6,-86,-14,42,29,13,-39,18,0,68,-33,-26,-50,46,-33,80,-8,79,32,2,35,-73,-26,38,30,-86,-18,37,-40,2,20,-5,-33,-7,58,39,-70,30,16,0,73,5,1,19,52,-6,-34,-40,-43,-40,55,0,-2,21,-36,-12,-3,-3,18,-47,20,16,21,-17,8,10,5,1,-43,29,-57,25,-61,-84,5,-58,-43,27,22,31,5,15,-45,12,-25,32,69,12,-57,35,25,60,-88,32,-64,16,-42,-11,36,4,69,-75,7,57,52,45,-34,8,-34,-55,15,43,26,24,23,-86,63,-17,37,-30,-44,71,-10,-27,40,56,56,23,34,15,4,32,8,5,-18,-27,-24,-43,0,32,35,33,-19,5,12,-33,83,34,26,73,-12,19,16,0,34,-42,231025
6,25,25,-44,-7,18,28,38,7,12,-10,83,86,-38,3,21,-33,58,-22,3,15,30,96,38,0,-27,42,-45,-32,-34,-15,41,12,29,-70,11,-42,49,-2,26,-65,21,-7,86,9,75,-19,23,42,-34,-3,74,41,-77,-55,100,-57,20,24,-11,-4,17,-5,-5,41,11,-43,19,74,36,95,15,23,39,25,-40,52,34,23,-8,-3,-4,-17,3,32,3,10,-52,24,5,21,26,-30,33,11,25,-49,73,19,28,-5,-36,-15,-25,-4,31,-67,13,-9,13,-17,45,23,-24,46,-30,-17,24,-52,93,-79,77,-60,38,42,-19,22,-45,63,17,20,63,-6,48,-55,13,-21,-61,18,50,21,34,25,-2,63,-13,34,12,47,79,-24,-38,47,50,28,7,72,46,-43,28,-11,-12,30,0,-4,-30,17,42,23,-24,-16,-15,17,-18,87,24,-64,87,36,10,13,-14,-10,-70,231050
-7,44,73,-25,-40,1,61,16,-19,0,57,23,-8,18,57,7,0,-34,35,11,32,47,0,-8,13,-1,-39,-37,18,-35,26,18,-22,-31,23,8,-29,5,27,0,-84,-15,27,77,-3,66,42,15,52,-48,12,50,16,-52,-17,45,-11,1,20,2,9,-65,2,15,5,68,-37,11,60,-10,-1,16,-21,7,-22,-19,-37,-6,40,-45,6,61,7,58,-9,6,31,-39,20,-26,-13,4,-58,47,-11,0,6,61,-27,-21,-80,40,1,-81,3,-14,-44,-7,42,-17,24,32,-17,-20,-40,-58,-1,-4,-3,26,-58,43,-48,33,-60,-15,-5,-26,72,-34,-52,40,0,18,25,43,65,-47,16,17,-13,31,11,-28,67,-9,19,0,-60,45,-27,12,3,3,60,7,60,23,-27,-14,-13,7,3,15,9,19,36,52,35,-21,-41,46,15,65,80,-3,-46,-6,9,31,15,-14,17,19,231199
-19,39,14,8,-14,14,-25,14,49,8,77,9,41,25,-29,-4,25,33,-45,11,3,37,37,60,-1,-16,-55,-15,9,-100,32,10,1,9,-18,4,-56,-58,54,23,-19,-62,58,50,24,57,-45,20,76,-100,-3,56,9,-19,-18,32,36,12,4,0,-2,-17,4,-21,60,52,-14,21,58,58,37,31,-63,12,51,78,34,56,34,-10,0,52,23,-29,13,3,-7,34,0,55,30,21,-34,38,3,11,33,48,52,1,-65,66,4,-63,-23,2,29,-38,-2,5,92,24,17,5,-54,-29,-16,-15,-19,38,-22,54,-33,15,51,-38,7,5,-16,-13,-17,-11,9,18,0,-6,26,-31,6,16,29,17,-3,-13,-14,-1,94,9,50,12,-42,54,32,-58,-29,2,41,32,-62,6,-5,5,20,-1,13,52,2,78,100,3,-41,-1,7,13,54,-15,31,44,-11,-8,31,-7,-17,-16,231685
6,71,57,-12,27,-6,17,-2,-15,-21,11,41,95,10,41,11,56,20,-56,-22,-7,19,50,21,-4,-35,52,-7,12,-20,7,30,50,-6,-80,-2,7,42,8,28,-48,48,2,75,22,61,-57,14,80,-12,-42,68,33,-77,-6,32,-1,-6,31,-1,-42,38,34,35,-11,71,-7,13,52,22,49,34,52,0,56,54,14,1,60,27,-2,40,30,29,24,-1,-1,0,30,-23,39,-21,-24,18,6,23,0,41,48,77,17,43,45,12,-22,76,56,-30,52,11,-38,36,-17,20,52,-17,-41,2,4,40,-76,69,16,8,3,44,38,-15,66,-9,38,81,33,55,-14,11,14,15,21,56,33,9,11,2,67,-1,0,-20,4,67,33,5,45,40,13,-5,40,43,3,37,-14,43,-17,-3,-28,0,-2,76,4,17,-61,46,19,29,75,4,50,95,7,-4,30,-31,27,-84,232490
-26,15,13,-20,16,1,-69,-8,18,-8,18,88,41,-49,58,-6,-5,21,67,-8,-43,26,62,43,3,89,-18,-21,-50,-58,11,21,-50,19,-54,4,38,-8,-24,29,-44,-49,-31,19,21,90,67,37,40,-45,-33,35,24,-90,-42,61,7,1,-9,-5,-36,-22,-34,4,-13,68,-20,28,92,37,57,0,-58,-3,0,55,19,17,7,12,1,79,5,40,0,-1,10,-7,-5,17,-40,-54,2,24,9,5,-48,-18,-3,51,-82,63,18,-75,-39,44,9,12,48,7,100,21,34,-37,-15,5,88,4,-39,66,-90,41,-25,-10,2,-31,64,-21,35,-95,-19,36,-36,14,-25,-5,7,-37,-4,18,-43,-10,-4,-74,34,7,-17,-8,-3,85,-29,2,19,0,-68,0,-17,19,39,63,-26,26,-47,1,-19,0,-42,34,14,-39,-47,51,-5,18,19,5,4,55,8,11,-6,-35,17,-60,233151
15,23,76,-29,-47,-9,15,-21,16,-6,-34,95,54,-20,42,30,-7,0,12,-8,2,5,25,28,-11,-29,-9,0,8,-70,19,26,50,40,-55,0,-66,11,-12,37,7,-37,-9,73,39,28,2,13,20,-60,-33,31,24,-63,7,37,26,-9,20,-6,-33,0,-14,-6,4,56,0,17,30,32,26,18,-31,-17,-15,-71,1,3,31,-44,-6,48,-11,46,-18,-7,1,24,15,17,11,41,-37,3,54,-18,-28,20,-12,6,-45,-79,22,-42,-34,5,-20,33,5,55,-60,-12,22,-8,-8,-27,-31,-11,2,34,-58,34,7,1,29,-7,-51,-31,34,-9,-7,44,-14,-4,-45,0,-17,9,9,-7,10,2,29,-15,34,32,23,-6,25,100,-17,-6,29,15,15,0,17,-9,-68,-44,-19,17,42,-9,-1,-14,3,23,16,-7,11,1,9,1,75,-12,-20,50,28,3,19,-21,-21,-52,234877
12,-5,75,-31,-34,0,57,-13,15,43,-42,51,27,-27,66,17,2,-25,14,-23,29,33,2,7,-16,37,-11,-31,5,-25,51,26,41,41,-94,2,-3,40,-4,8,-44,-55,-4,85,13,61,11,24,70,-29,-45,61,28,-78,18,60,-17,-1,43,-2,-45,-52,30,-21,-40,38,-33,24,68,5,5,31,-58,-14,-14,18,-21,-44,-10,-31,3,41,0,63,26,7,2,-17,38,19,19,40,-57,34,14,28,-23,61,-14,-18,-70,17,26,-62,-28,-21,-26,-15,-9,12,-88,44,25,25,-13,-60,29,12,20,71,-77,61,-38,32,-16,-40,26,-33,48,-22,-60,71,34,66,-43,7,2,-42,13,65,19,33,16,-6,48,-39,-45,42,-18,50,-33,-29,71,41,57,-1,57,51,-7,18,13,27,41,-17,-20,-27,29,70,-32,23,-30,-4,14,2,87,12,-25,29,41,2,30,15,-9,-95,234905
11,-16,45,-22,0,-3,54,-13,-16,25,12,39,67,-39,-15,23,22,11,46,32,7,23,60,58,6,29,35,-20,-30,7,-43,36,1,30,-60,11,-30,67,18,17,-92,-7,2,84,37,76,37,8,68,1,-22,45,36,-75,0,39,-7,-7,14,-34,-28,67,-14,34,19,-20,-21,7,80,41,70,46,5,3,-8,41,17,-12,-1,-4,-33,-34,19,-15,5,-26,19,4,20,-28,13,3,-19,10,36,27,-3,55,-15,60,0,67,16,-10,21,60,-19,25,3,24,-70,43,-25,-12,29,-36,37,4,-15,48,-78,58,-22,23,43,-16,30,-23,58,-87,72,72,-12,73,-11,32,-11,-32,5,74,11,26,22,-73,60,-19,45,24,54,57,-7,4,51,74,55,2,52,48,-38,41,-14,29,14,2,15,26,5,58,73,-6,-4,11,7,7,86,3,-29,68,13,21,35,-16,55,-67,235163
15,26,33,-17,-3,10,36,-28,-8,-10,-22,73,28,-67,89,20,-25,5,-34,-12,-9,28,43,12,-4,-35,44,-20,-12,-18,-13,30,8,33,-40,7,-5,43,-28,12,-16,13,-32,64,16,44,-42,10,20,-4,-10,34,31,-80,-18,55,-41,8,30,-8,-11,0,34,30,50,47,-19,6,42,12,47,4,24,-30,28,0,8,47,3,-1,-2,46,-30,88,-1,3,11,-43,25,-10,6,6,-55,27,35,-6,-56,68,34,23,-48,-24,-2,-38,-21,21,-9,36,65,43,-70,29,5,-5,39,-50,-27,2,-22,66,-77,31,-42,29,-28,-56,33,-18,71,81,-7,27,37,34,-34,0,-69,-38,17,35,1,28,22,80,70,-4,73,-11,-29,82,-52,-12,22,36,32,3,64,34,-11,35,-21,-6,10,-2,-17,-11,-10,20,75,-7,-2,63,14,-51,67,2,-8,30,8,10,1,-17,33,-45,235572
-13,-8,19,-29,-23,4,-20,-23,60,-12,-66,58,31,-27,63,3,-30,20,7,14,-9,36,20,34,11,47,22,-32,-100,-100,6,24,-3,5,-85,14,22,67,-42,7,2,19,-40,39,10,100,-6,46,32,-100,-32,78,24,-71,-21,62,9,7,2,-5,-32,-33,11,11,-12,42,-30,48,98,43,13,26,21,-25,0,-75,7,-4,-13,-33,-5,9,-23,51,20,-7,7,16,0,54,-10,0,-38,37,82,4,-24,71,-4,23,-50,-75,25,-50,-26,21,-1,16,61,85,-49,0,49,-69,31,-34,29,16,-28,72,-70,73,-4,14,12,0,36,-28,69,-51,-44,63,11,-7,-13,17,-57,5,25,-10,-14,19,9,-51,67,12,-4,-12,15,82,-11,-16,34,75,-26,11,67,-16,29,28,13,21,0,13,14,-18,-4,33,-18,-73,-52,47,25,-46,42,17,0,34,25,5,26,10,-5,-85,236483
-33,6,64,-50,32,-30,6,-4,5,12,-8,45,52,-11,33,11,-9,13,31,-24,11,39,52,76,8,60,35,-48,-69,-45,-7,40,-17,12,-26,0,-18,31,14,28,-100,-23,10,77,16,83,37,25,51,-37,-30,65,41,-82,-11,61,14,-30,17,-10,-33,68,-8,46,29,-9,-46,22,79,80,54,12,-30,-9,17,-15,12,25,-6,30,-3,-18,18,25,14,2,0,-13,16,10,20,-8,-32,36,3,24,-3,36,14,55,18,-34,14,11,-19,50,-63,-36,36,3,76,61,14,-38,40,-33,54,11,-10,39,-83,65,26,64,-28,-13,45,-49,41,37,62,-12,-12,23,-39,-4,54,28,21,24,15,62,16,45,41,-19,41,12,-27,44,-24,3,32,15,5,-2,35,58,-23,51,-14,16,-5,8,-29,-1,10,52,62,-37,-39,33,19,65,77,9,-55,62,24,3,9,-28,52,-26,236800
-4,64,51,-14,24,-23,-31,12,0,-9,28,51,56,-14,16,2,17,-9,-19,0,1,26,31,34,15,-21,34,-12,-14,86,19,16,-1,0,-67,15,24,67,47,33,-85,-2,42,72,30,70,-23,29,93,100,-28,84,18,-54,27,58,6,-23,23,-8,-29,18,18,22,-13,49,-10,28,69,30,32,30,4,14,5,85,-10,-8,52,20,-4,37,14,8,18,5,7,14,19,11,22,-16,-3,26,14,8,-32,9,3,44,-2,45,25,-14,-10,39,29,-17,18,20,-52,31,10,-12,28,2,-20,30,25,65,-51,84,4,19,5,0,35,-15,43,-21,18,21,20,64,1,11,-32,3,15,66,18,18,4,-18,41,-6,46,-10,5,58,0,12,46,65,-35,11,7,28,17,44,-5,24,-10,15,-7,11,2,92,54,-14,-52,13,13,-15,71,30,28,60,15,7,25,-11,17,-70,237424
10,55,66,-31,20,17,18,-50,-15,-16,-48,5,70,-49,26,17,-34,18,34,-24,19,25,51,64,-5,14,29,-33,-49,-23,16,50,-3,10,-77,9,-44,82,-32,30,-4,-25,-35,73,33,55,31,26,37,-1,-30,62,50,-83,9,19,14,16,26,-17,-31,8,58,-19,-28,34,-34,22,60,60,51,42,-36,-49,-12,80,13,-20,58,21,-18,26,-34,19,21,-13,3,5,25,-20,-12,3,-40,24,10,29,-57,72,-17,27,-24,64,24,-28,-36,25,-54,20,46,8,-81,61,23,-9,25,-42,10,34,17,29,-86,63,-70,44,27,-7,17,-31,68,-73,5,65,56,42,-64,-8,-20,-76,21,43,-11,40,17,-71,68,-43,30,-17,35,22,-12,-1,56,83,16,8,71,63,-45,16,-16,27,6,-3,-29,5,19,33,19,-10,-36,47,19,-28,74,33,-58,62,37,3,38,-20,-11,-79,237630
26,28,42,-16,0,51,3,-45,9,-12,-33,30,100,15,3,9,-10,48,-27,-18,17,34,40,50,-8,-35,-8,-22,76,3,13,18,50,24,-58,-8,-52,24,-16,13,-48,62,-21,63,9,71,-41,20,36,0,-21,18,19,-69,-18,49,62,50,40,-14,-20,52,34,-31,9,67,-23,14,68,52,40,18,68,-48,19,2,45,10,20,-8,-12,50,0,4,-7,-8,-4,56,40,2,30,24,-17,32,35,-5,10,62,17,65,9,2,57,8,-20,64,-25,2,35,36,-2,52,15,34,-6,-15,-43,6,-11,49,-67,22,33,21,-12,-10,7,-17,27,9,48,24,30,36,3,5,74,33,14,40,34,21,17,11,28,-12,-9,-14,-8,36,-12,-30,46,23,5,-12,65,42,-48,11,0,57,29,-11,-21,-32,19,35,-20,33,-6,28,14,74,63,5,-28,100,31,-3,15,1,-42,-65,238792
17,-20,58,-28,-13,31,35,-19,20,-18,89,33,42,-50,86,5,3,0,-3,-29,7,22,12,15,-30,21,-7,-27,-6,-69,27,24,9,4,-56,4,-14,51,-33,-11,-31,-14,-33,64,-13,81,-14,7,36,-67,-13,32,20,-44,-1,48,-29,31,24,-10,-13,-7,37,17,-17,-4,-26,7,83,18,15,28,-15,-20,-13,98,-1,-19,-18,-15,-9,-14,-1,83,-20,-8,-1,-22,24,16,6,-14,-19,20,44,-20,-44,39,-12,4,-36,100,47,-31,-6,2,13,5,16,42,-29,35,18,18,-5,-17,12,26,-2,49,-45,31,-10,41,-21,10,23,-29,14,1,-12,38,33,35,-49,-6,17,-13,5,37,11,41,7,8,12,-5,-17,-19,-18,42,5,36,34,56,36,3,41,29,-11,29,-19,43,-13,-28,-25,35,11,34,-13,19,-29,15,5,33,63,25,12,42,3,0,28,-18,18,-57,239443
18,52,78,-23,36,-1,-44,-31,-33,15,21,40,51,-2,27,21,23,51,50,0,11,32,93,90,4,74,52,-41,6,-75,-21,50,61,28,-62,-3,-30,68,10,19,11,11,5,88,18,100,51,23,82,-65,3,85,54,-88,-15,63,51,0,24,-7,2,73,6,54,41,15,-40,18,100,89,98,38,0,-31,5,17,54,33,52,31,-10,11,35,34,5,-2,4,29,27,-16,49,23,-31,39,15,8,-17,61,13,41,-67,24,36,-65,-35,55,-58,-46,75,21,-100,97,-18,12,56,-15,90,7,-8,69,-85,91,-64,29,55,-22,9,-23,100,-4,74,92,5,79,-46,37,5,-58,31,82,51,27,20,-9,100,-1,35,15,61,36,-49,58,62,76,-37,-5,65,98,-34,-15,1,30,24,5,-4,58,14,79,41,17,-24,79,29,11,85,6,-58,43,25,8,40,4,68,-61,240008
-4,1,10,-17,8,5,13,-45,14,24,71,93,-10,-60,39,12,-12,-5,-29,8,-14,33,12,44,18,-18,19,5,-48,8,-3,26,-7,38,-74,13,-67,62,-17,48,-75,2,-16,47,33,58,-42,51,49,5,-7,93,23,-41,11,13,1,7,2,-3,-7,-19,-14,47,10,-47,8,51,51,39,15,32,6,-51,-28,74,-3,10,-4,8,4,-52,-21,39,17,9,32,-1,-1,23,-18,40,-30,37,4,20,-69,56,-21,-11,-56,70,29,-48,-14,-8,-31,31,13,10,7,12,40,-32,21,-20,-5,-4,20,22,-44,87,-58,18,2,-2,31,-16,57,24,-21,73,-8,21,-15,-2,-25,-63,0,17,-22,14,8,27,57,-12,26,23,3,78,-13,52,48,67,9,14,51,22,-71,20,32,27,40,22,9,54,-13,52,29,-33,-6,16,-1,-7,49,-5,-30,-14,20,30,35,21,40,-73,240100
14,2,26,-25,4,8,58,-20,-19,-17,13,70,94,43,17,19,-16,35,51,-4,3,28,86,29,6,23,58,-19,-39,-100,-17,29,36,-20,-72,11,-55,61,-17,39,-100,6,-21,90,20,83,34,29,56,-100,-21,57,31,-72,-1,69,-34,11,15,-11,-21,64,-8,7,-44,-4,-15,21,82,32,75,28,13,-20,40,43,23,-27,-1,-11,-4,-34,-14,13,6,0,19,-37,19,-20,-4,35,-43,30,7,0,41,67,34,37,-8,27,11,-21,2,40,-38,30,20,14,-66,39,12,-3,73,-34,12,5,0,68,-69,64,-43,40,44,-12,7,-25,34,-41,70,66,-13,49,-21,15,-5,-41,5,52,-3,39,21,-52,32,-15,62,-16,39,72,-24,-30,21,67,62,7,70,25,-47,-1,23,3,40,3,-10,-35,5,52,52,-2,-27,7,3,0,89,6,-40,86,41,21,25,18,-8,-72,240657
48,73,64,7,13,18,47,-33,-10,15,-9,74,-55,-39,73,35,-50,-35,5,-20,-22,50,39,31,7,14,57,20,-2,-11,-28,34,31,20,-41,35,-69,100,-26,40,-14,-26,-31,94,66,37,-21,21,52,-3,0,52,32,-94,-29,25,-19,20,19,0,-2,1,16,-4,24,33,19,25,35,44,32,49,-9,-24,-44,2,-46,22,75,16,7,-5,-31,81,22,15,27,-37,19,-20,8,6,5,49,-38,23,-50,68,-39,-1,-88,-5,-31,-87,5,0,-84,56,49,-34,-29,31,-34,23,48,23,16,13,-45,39,-84,60,-98,51,2,-29,44,7,96,62,-1,50,21,78,4,12,-58,-89,25,77,2,56,32,69,94,-21,27,14,-11,75,-37,14,38,99,47,33,66,41,-75,33,10,-38,10,9,-23,4,-21,52,19,23,-11,35,24,-49,97,13,-81,-43,31,26,48,-1,-23,-41,241055
13,46,58,7,-7,28,51,-30,27,-17,35,74,73,-8,16,15,0,49,-46,0,-4,20,44,55,-28,60,1,10,-5,-34,14,31,2,20,-76,1,-46,70,-20,1,-25,41,-22,62,2,98,-44,17,33,-35,-1,16,32,-100,13,64,43,27,25,-5,-1,11,47,-7,17,75,8,12,98,56,47,28,45,-33,-2,60,51,15,39,-11,-4,82,4,14,56,0,-3,47,22,30,37,9,-25,20,70,54,-7,67,0,30,-49,60,42,-47,-5,28,46,13,-18,74,-34,56,21,4,0,-29,58,16,14,64,-98,15,-30,64,-5,-33,11,7,46,-41,6,52,49,52,-30,11,0,-32,17,57,38,64,20,-37,45,6,-1,-19,-2,71,-34,-11,44,70,51,0,66,58,-47,13,-2,39,11,-29,1,-13,-7,34,7,4,-13,-19,19,-3,64,15,50,73,0,0,29,1,-2,-79,242958
