fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-16,24,23,0,-3,-34,-36,-10,0,-52,-19,22,-45,-12,0,-6,-8,31,-7,-3,28,-52,1,32,-21,52,-15,0,68,25,-38,-14,-83,22,14,-5,8,12,-13,-8,-29,56,26,33,-44,-24,0,1,12,0,-17,34,-16,-18,-82,-11,-30,14,47,42,35,-32,58,20,-8,0,-21,2,15,-24,0,12,-16,8,42,-54,8,-4,-7,-17,-47,-37,-24,68,-3,-18,-19,-46,-14,-41,28,0,52,-29,-44,-31,32,-47,-6,-51,-1,28,20,-8,42,-16,-9,0,43,5,0,21,24,76,-18,-1,-45,-1,0,-22,-20,16,0,-5,-30,-9,-37,-32,-13,-10,-25,24,-44,-32,-1,0,33,-22,4,-76,62,15,-12,0,-3,-8,40,-10,-27,-7,-23,0,37,0,18,26,-4,56,44,-18,-32,-22,-13,22,46,-55,-11,-52,-7,7,-83,6,45,-5,0,0,41,-8,-1,10,9,26,-25,25,0,-12,40,-10,52,0,-1,25,-9,52,-13,1,-19,52,-29,0,8,-5,-42,0,45,-19,39,-20,41,-8,0,-9,5,26,-77,20,24,-25,0,-41,-37,17,-80,-45,-20,19,9,33,-10,-4,-31,71,245729
-24,-24,-14,0,-8,-16,3,66,0,46,-31,23,-9,-6,-1,0,24,-23,-30,-35,-57,-81,10,5,0,-31,-38,22,60,-15,6,-23,-52,-18,20,38,-18,3,-69,-27,-28,-50,31,-1,-44,-18,0,2,-7,38,4,-20,-31,-19,-51,-20,22,12,13,-7,8,-35,63,0,-27,0,-31,-6,-1,-17,0,-23,-19,38,-12,41,23,10,0,35,-73,-18,10,76,-5,-1,-14,-50,-29,-55,-55,-27,38,-51,33,-22,29,-69,-1,-27,2,63,-42,-16,7,57,-38,0,16,-12,0,-77,-48,47,-30,-42,-27,2,0,-52,-38,1,0,19,-20,-18,-58,-55,32,9,-21,32,-41,-4,14,0,0,82,17,-90,29,-14,63,11,-9,4,4,-8,-40,66,-25,-2,-6,0,16,34,-19,44,23,86,-6,-52,31,9,13,-19,-20,-20,-32,-22,2,17,28,-23,-30,0,30,-4,-5,-26,35,26,-40,31,0,-67,10,-11,69,0,-8,-28,-19,43,-58,19,-28,25,-4,16,-34,-46,31,0,35,-36,7,-8,17,6,-29,-35,2,5,-91,28,-21,-44,5,-46,-76,25,8,-11,-52,2,3,29,-14,-28,24,75,246169
-14,18,34,0,-1,-13,-32,0,0,-41,-6,31,-23,4,1,1,-8,6,13,21,2,-10,-13,26,-10,17,-9,2,34,36,-32,-8,-48,-20,18,5,27,0,-8,1,-30,11,19,27,-51,-16,0,5,12,4,-16,-20,-5,0,-47,-7,-20,0,22,37,25,-26,37,23,-1,0,-2,10,-30,0,0,5,-5,9,-14,-41,5,-25,-12,-9,-20,-13,-2,2,7,-13,-17,-23,1,-14,5,3,24,-15,-24,-16,21,-25,-13,-33,0,33,21,0,-13,34,-5,0,15,27,0,4,28,58,-23,5,-32,14,0,-15,-11,5,0,6,-17,-1,-15,-18,0,-5,-17,-22,-48,-19,6,0,28,-25,46,-29,31,47,37,16,14,-6,9,-10,-21,1,-14,16,36,0,0,17,-6,15,30,-31,-18,9,0,27,28,-42,0,-37,-1,19,-50,46,30,-2,12,0,36,-1,15,5,15,30,-22,-23,0,-1,27,1,42,0,-1,17,-2,15,-9,1,-21,28,-13,14,-2,5,-24,0,14,-5,7,-10,12,14,3,19,6,2,-28,13,5,-3,0,-19,-22,7,-52,-22,11,24,-28,14,-18,-1,-20,3,246208
-10,39,22,0,-6,-47,4,-4,0,-48,-9,15,-55,4,9,-9,-13,52,10,15,3,-56,-15,25,-3,45,0,1,12,23,2,15,-84,37,16,-14,41,21,-14,-24,-23,47,6,39,-21,-36,0,12,25,-13,8,39,-10,6,-84,15,-2,-7,35,27,23,-24,23,49,-28,0,-24,-5,-3,-7,0,5,-45,7,15,-49,1,20,0,-23,-27,-45,-16,57,17,9,0,-40,0,-54,0,10,28,22,-31,-27,33,-30,7,-45,-2,5,39,-3,20,7,-28,0,50,35,0,50,40,67,6,-39,-45,57,0,21,-2,12,0,4,-30,-16,-51,-6,-24,-12,-35,6,-19,-20,7,0,40,-9,38,-70,64,-4,8,-25,0,-5,42,-30,-35,-2,-13,-14,23,0,-6,7,-8,55,28,-16,-20,6,-25,26,36,-62,14,-58,-1,11,-72,41,27,-4,12,0,30,-9,-11,5,6,16,-34,7,0,-25,38,-4,12,0,-3,44,-17,54,16,4,15,31,-5,52,34,-33,-28,0,43,-29,34,-29,48,-31,12,16,13,14,-73,0,50,-15,5,-12,-34,0,-71,-54,-2,48,4,39,3,5,-4,55,246351
-37,37,22,0,-5,-32,-19,25,0,-28,-10,37,-14,38,6,9,-41,26,-18,2,49,-12,3,47,-24,25,-13,-1,80,22,-17,6,-65,21,20,0,8,16,-21,-7,-38,24,32,48,2,-26,0,12,25,-2,-30,23,-8,-20,-63,7,-39,-8,76,20,44,-43,79,29,-6,0,16,-3,1,-7,0,23,17,19,7,-29,10,-25,-4,-23,-48,-31,-14,51,32,-29,-9,-40,-28,-4,48,5,-24,-23,-51,-19,24,-49,-3,-65,5,35,28,-2,7,-3,-15,0,56,10,0,30,19,58,5,-18,-66,67,0,-24,-13,0,0,6,-17,1,-4,-22,-6,-6,-27,21,6,-14,9,0,49,19,17,-41,48,-7,-2,0,-5,-2,35,-35,-14,27,-39,17,16,0,-11,29,-24,31,42,21,-12,2,-3,48,40,-43,-15,-41,-27,-3,-64,12,42,-23,-16,0,41,9,16,24,19,37,-14,21,0,-12,39,-1,36,0,-4,39,2,30,17,0,7,-14,-26,68,18,-18,-52,0,5,-16,36,-32,54,0,3,2,12,6,-42,25,25,2,6,-20,-25,18,-66,-13,5,30,0,0,-9,-1,-41,52,246434
-24,30,83,0,-3,-49,-16,8,0,-40,-22,28,-31,19,5,-2,-26,-5,-47,-41,25,-62,18,44,0,89,-26,4,44,83,-18,0,-83,35,-4,-20,24,14,-66,66,-31,94,25,43,-12,-64,0,-41,61,-20,-7,34,-22,-10,-84,6,-15,-7,50,24,44,-31,52,27,63,0,4,-1,-24,-38,0,-10,-13,2,55,-40,9,14,-3,-21,-58,-47,-10,100,21,-6,4,-36,13,-36,25,10,58,-28,-56,-25,26,-60,-1,100,5,73,4,-10,51,-33,-35,0,48,17,0,18,21,45,-22,99,100,5,8,-29,-27,12,0,-11,-23,-25,-40,11,-4,-1,-63,12,-4,28,-11,0,41,27,24,-80,43,-14,-26,-32,6,-10,9,-20,-22,9,-25,-22,24,0,-12,25,-16,19,33,24,27,-31,-3,-2,46,-57,-12,-61,13,-51,-35,26,37,-13,-49,8,30,-3,-20,-11,2,26,-24,13,0,-88,51,-8,86,0,-4,35,-24,21,-10,4,-11,58,-4,-1,16,99,-58,0,16,-34,4,-23,46,-39,12,-43,-40,8,-79,19,-6,-23,1,3,-31,12,-34,-30,-37,29,-15,21,3,-7,-14,100,246657
0,44,65,0,-4,-25,-14,4,0,-40,-14,28,-20,-1,13,-5,16,13,57,17,-25,-35,5,52,22,91,-51,2,-19,61,-14,-7,-43,33,28,-6,15,29,-10,11,-35,85,26,14,-39,9,0,10,30,-9,-13,30,-10,6,-45,-9,-8,-1,16,58,52,-33,-10,7,9,0,-75,0,17,-13,0,-3,-75,-9,40,-38,6,-39,-10,-28,-39,-17,-7,79,-5,-11,33,14,-17,-58,-24,-3,44,-35,1,-50,20,-41,-10,-13,1,41,26,5,46,61,-28,0,9,14,0,3,47,78,-27,9,-14,20,0,-37,-50,27,0,33,-47,-2,-54,-18,-14,-14,13,9,-38,-33,31,0,13,-38,19,-22,45,10,64,-30,5,-3,39,-20,-47,4,2,20,56,0,-4,26,0,55,56,-46,-32,7,-14,14,28,-68,10,-64,-18,58,-37,13,54,-1,56,0,28,-9,16,-4,-7,24,-51,9,0,-21,29,2,48,0,-3,43,-4,54,-22,1,-22,44,18,20,-4,6,9,0,31,-26,39,-20,3,-41,-4,15,12,25,-21,19,14,-9,11,-19,-9,15,-48,-17,9,9,22,29,33,3,-13,77,246688
-9,14,4,0,-6,-29,-26,16,0,-41,-13,13,-26,40,5,8,-4,27,-25,-6,16,-16,-5,29,15,10,2,0,-32,2,-25,6,-48,13,22,-3,14,17,-30,-3,-27,17,29,31,15,-16,0,6,3,-1,-18,17,-10,-1,-49,6,-15,1,43,30,28,-30,-25,24,-3,0,-10,-2,9,-4,0,10,-20,4,9,-43,12,14,-11,-18,-27,-31,-14,62,45,-18,-13,-43,-15,-41,15,0,-18,-15,-29,-2,32,-29,-12,-21,-3,11,-13,4,6,-2,-22,0,32,19,0,10,20,63,-7,-16,-17,3,0,-13,1,18,0,-8,0,-7,-41,-6,-5,-10,-19,20,16,-22,-7,0,33,-28,47,-41,46,18,-1,-30,1,-6,27,-18,-27,16,-13,7,28,0,1,27,-8,42,17,-27,-23,-8,-4,36,27,-49,-1,-50,-18,-18,-68,45,23,-10,-23,0,47,4,6,13,5,15,-27,21,0,-32,28,5,18,0,-6,14,-5,43,-4,1,-3,-13,14,4,4,-23,-29,0,54,-23,27,-20,34,-35,-3,-1,7,23,-41,16,23,-8,2,-2,-21,11,-60,-28,-4,25,15,51,-9,4,-14,61,246785
-29,44,24,0,-8,-19,-20,38,0,-19,-20,51,5,56,4,-4,-42,19,-14,45,33,-22,8,57,4,13,0,27,-10,27,-20,5,-58,13,21,-4,-12,-3,-21,-4,-40,25,44,19,7,-16,0,3,8,-3,-26,10,-19,-11,-56,5,-42,-4,60,77,57,-36,-10,20,-1,0,-90,-9,47,-5,0,0,-85,20,15,-21,16,10,-17,-31,-38,-24,-1,81,52,-26,-6,-36,-50,-32,36,-7,41,-12,-37,-6,11,-37,-20,-34,12,49,21,-17,4,-31,-8,0,39,-10,0,18,24,52,17,-32,-34,7,0,-13,1,2,0,10,-4,0,-38,-35,-2,-15,-20,0,7,-4,9,0,24,37,35,-35,44,6,-43,7,-11,-7,49,-34,-12,37,-29,16,74,0,-9,43,-16,50,47,39,-6,-18,-3,32,41,-36,-18,-42,-54,0,-60,23,52,-18,-15,0,68,-7,17,2,22,52,-14,1,0,-27,41,-18,51,0,-10,44,0,52,-4,27,19,55,3,11,2,-29,-46,0,-2,-5,52,-36,43,4,-10,40,4,1,-37,35,19,-12,3,-29,-21,24,-50,-1,-14,21,48,4,-8,2,-38,83,249115
-22,-12,25,0,-19,12,-13,77,0,13,-14,34,29,32,7,-31,-66,83,-27,5,60,-13,25,-2,-4,-21,12,43,-11,23,-17,13,-69,-9,10,-7,20,-32,7,-26,-17,-30,18,43,-42,-42,0,9,19,-9,-6,-7,-14,38,-69,15,-26,62,100,-5,-3,-29,-14,43,-24,0,-73,-73,58,6,0,-12,-65,45,8,13,6,-81,7,-77,-19,14,38,85,23,-7,-13,-51,-25,-22,58,-12,-41,46,-51,-7,0,-18,5,19,23,-16,51,-43,5,14,17,0,88,12,0,61,65,61,-3,-44,23,31,0,48,14,9,0,-5,-5,-24,-17,-42,-5,-25,-39,33,-41,7,-2,0,41,28,-40,-60,54,9,19,3,-76,0,48,-2,18,79,-26,-45,-12,0,54,29,-2,32,83,28,7,-58,-3,44,70,-33,50,-28,-21,-32,-52,-47,81,-1,-24,0,56,-28,-46,-10,42,35,23,32,0,-4,68,-49,4,0,-22,-8,-23,32,6,44,-5,-31,-5,27,1,-43,-42,0,17,14,47,-6,86,5,-14,-4,8,20,-60,16,82,13,8,-48,-22,11,-58,34,-60,43,54,6,-13,15,-31,87,249172
-42,46,25,0,-10,-44,-4,23,0,-6,-17,33,-22,52,-3,3,-35,22,-28,29,38,-60,42,30,12,-11,9,10,5,24,-2,6,-75,15,6,3,6,-1,-17,-6,-44,-11,24,32,26,-36,0,5,9,2,-17,14,-16,-29,-73,8,-34,-30,69,45,29,-45,10,27,-4,0,-40,-23,27,-22,0,16,-42,25,-35,-8,12,-25,-11,-18,-30,-43,-6,72,48,-18,-18,-57,-34,-13,39,-8,9,-19,-64,4,15,-29,-14,-39,22,9,44,-14,-32,-21,-11,0,23,8,0,16,3,63,28,-49,-40,30,0,-21,10,-10,0,-8,5,-21,-14,-34,-3,-14,-37,16,29,-16,-8,0,34,24,51,-69,49,-23,-19,25,-24,0,40,-37,0,24,-43,-13,46,0,-30,25,-17,31,27,23,-17,-37,-3,30,22,-29,-28,-31,-36,-34,-65,49,28,-19,-29,0,61,0,-13,17,22,33,0,17,0,-39,23,-13,20,0,-10,44,-21,33,-3,10,30,3,14,34,14,-49,-66,0,-13,-9,40,-38,24,24,-10,28,6,-8,-69,19,24,-18,-2,-31,-37,13,-64,-24,-33,26,30,-13,-21,-11,-35,71,249186
-17,-1,15,0,-5,-49,-41,20,0,-26,-13,1,-17,29,4,1,-12,23,-23,-1,14,-28,-2,27,-47,-35,13,10,51,15,-42,5,-65,39,16,-16,-14,0,-4,-3,-3,-31,18,31,-27,-24,0,8,10,-17,0,41,-13,12,-64,9,-12,32,46,10,29,-6,52,36,-2,0,-65,-36,26,-28,0,12,-66,21,-28,-25,5,11,-12,-25,-31,-49,0,58,28,0,-26,-29,-31,-35,14,-8,35,-8,-47,-12,27,-32,-13,-32,4,25,21,-30,-29,-18,-6,0,29,-14,0,38,33,69,14,-39,-28,8,0,-7,10,21,0,-16,-11,-27,-36,-31,-10,-14,-26,11,-24,-21,-16,0,30,39,20,-58,52,12,-15,16,-41,-1,41,7,-18,20,-19,-21,7,0,33,18,1,52,28,39,-22,-45,-9,-21,62,-40,9,-40,-33,-4,-61,17,28,1,-23,0,49,0,-22,9,27,2,-18,11,0,-8,58,-28,12,0,-5,-1,-29,50,1,11,17,30,-48,9,19,-42,-47,0,12,-6,40,2,29,12,-7,-7,9,26,-57,12,20,-6,2,-37,-26,8,-63,-17,-45,38,25,9,-25,-4,-15,61,249256
-36,50,0,0,-7,-33,-38,39,0,0,-14,24,-13,55,-1,-14,-55,52,-32,16,81,-54,1,33,1,-3,9,4,6,-1,-40,11,-77,2,0,-6,11,5,-17,-7,-39,-6,16,36,48,-34,0,5,10,-5,-13,4,-16,-16,-77,12,-34,0,93,41,35,-42,7,43,-2,0,-99,-46,71,-19,0,23,-97,34,-11,1,-2,-33,-4,-29,-36,-30,-18,84,61,-16,20,-52,-29,-14,83,-11,-58,0,-50,12,15,-32,-11,-35,1,0,43,-2,-3,-27,6,0,48,8,0,44,14,79,54,-51,-34,41,0,0,10,-7,0,-9,10,-17,-12,-25,-7,-14,-30,0,42,-21,-7,0,33,12,38,-78,58,-17,-27,4,-52,-8,46,-40,13,39,-35,1,42,0,1,12,-11,37,52,4,-21,-23,-6,27,30,-49,-14,-51,-29,-43,-56,39,54,-13,-30,0,42,-9,3,23,25,22,14,0,0,-23,30,-6,-9,0,-9,51,-16,37,8,0,57,-31,4,41,24,-52,-49,0,12,3,45,-43,45,0,-9,14,6,-5,-77,2,52,-15,0,-27,-33,0,-58,-11,-27,42,71,8,24,-1,-34,84,249309
-32,46,23,0,-7,-52,-27,8,0,-30,-14,17,-21,61,0,-12,-18,78,-29,-9,55,-58,1,33,2,43,9,1,70,22,-26,9,-77,35,-4,-6,-9,9,-13,7,-25,26,23,30,36,-30,0,3,1,-6,-20,39,-11,-26,-78,12,-43,0,62,80,35,-32,68,28,8,0,-47,-69,21,-44,0,10,-44,44,-40,-29,4,43,-21,-26,-26,-56,-17,65,63,-21,15,-60,-36,-41,54,1,19,-6,-64,5,32,-28,-21,-43,-1,57,9,-9,-35,5,2,0,46,-12,0,12,17,68,52,-46,-45,31,0,-6,8,24,0,-10,3,-10,-39,-37,2,-4,-31,-42,30,-44,-12,0,29,-14,0,-76,67,8,1,37,-70,-7,46,-49,-5,8,-34,2,81,0,-6,21,-2,57,47,-12,-41,-16,3,8,29,-58,-24,-60,-35,-45,-74,0,49,0,-29,0,46,-15,7,13,36,17,-5,-42,0,-33,30,-12,63,0,-9,46,-8,54,-19,1,52,21,4,28,5,-41,-60,0,19,0,47,-46,42,42,6,-6,0,27,-76,12,78,-25,2,-37,-29,10,-77,-18,-21,26,21,14,14,-3,-41,66,249512
-45,-6,-5,0,-13,-29,-20,42,0,2,-17,37,-3,100,-2,0,-31,68,-50,18,76,-47,11,26,-48,2,2,21,33,-6,-18,11,-79,43,7,-12,2,-12,-5,-24,-52,1,36,37,18,-27,0,2,9,-14,-32,41,-17,-16,-77,11,-43,-15,89,51,28,-55,35,45,-25,0,-57,-9,22,-26,0,10,-50,19,0,1,11,-47,-10,-43,-32,-29,4,34,100,-31,-33,-65,-48,-36,77,0,60,-24,-72,11,26,-31,-13,-20,12,0,49,-30,0,16,-17,0,61,2,0,48,30,67,7,-47,-19,60,0,-24,2,8,0,-2,12,-21,-36,-22,-4,-12,-29,4,19,-26,-1,0,40,22,46,-73,63,4,20,41,-11,-10,28,-41,15,43,-46,-26,49,0,-17,33,-11,57,67,20,-25,-33,-2,25,66,-43,-15,-43,-47,-51,-68,40,68,-15,-51,0,58,-2,-27,7,19,38,16,3,0,-14,64,-32,5,0,-14,-6,-21,57,-4,23,10,57,-54,62,13,-47,-75,0,-9,-17,31,-43,63,36,0,19,5,10,-75,24,69,-15,-2,-20,-44,14,-67,-4,-29,46,21,-9,-35,0,-45,37,249520
-35,46,20,0,-14,-24,-8,7,0,1,22,38,-1,52,15,-7,-35,55,-3,-3,68,-41,-3,4,44,52,19,12,52,20,-7,30,-54,66,-1,-31,27,-10,19,44,-47,47,25,22,7,-21,0,29,34,-31,-17,68,23,-9,-54,30,-31,-20,81,52,8,-45,54,51,49,0,-26,-2,19,-22,0,36,-6,28,11,0,12,-35,-9,-30,5,-25,-17,85,36,-17,25,-34,-20,0,68,2,-14,3,-38,-12,22,6,-12,-34,0,56,56,3,17,36,7,0,37,24,0,61,52,66,-13,-41,-34,41,0,3,19,-20,0,-3,-8,0,2,-35,-29,-9,-20,19,17,-35,-2,0,22,50,7,-51,62,16,35,20,0,-6,8,-31,15,8,-35,-11,57,0,-32,27,-1,31,56,46,-33,-8,-29,11,39,-46,-6,-44,-17,-6,-50,0,58,1,-1,0,60,-10,-9,36,25,40,15,17,0,-19,38,-3,61,0,-15,44,0,30,38,9,-19,-13,47,39,56,-34,-35,0,7,7,14,-39,35,15,1,-5,30,-15,-51,19,52,20,13,-31,-11,13,-50,-2,-5,50,11,0,26,2,-31,87,249588
