bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
0,28,-33,-32,13,-14,0,29,-8,29,-1,40,-7,-20,0,24,17,34,17,11,25,8,0,-4,0,-31,-28,36,-2,0,0,0,8,0,51,-11,0,-26,0,0,-27,0,2,18,0,0,0,26,15,3,31,0,-20,0,2,5,26,0,-8,16,37,42,35,-8,-17,30,0,42,3,33,-3,-33,-4,0,-10,-5,0,-5,1,0,1,-5,0,48,0,0,-41,14,1,-22,-4,10,51,-100,-37,3,-58,0,12,3,-9,0,0,21,-38,-35,12,-17,6,3,2,-12,0,-4,0,13,3,-12,0,24,4,0,-42,2,34,-10,2,35,-16,21,0,-12,0,16,12,2,50,3,-11,-3,-32,-39,9,0,-17,-20,26,-2,-5,2,-43,12,-30,12,-1,33,18,21,38,19,3,9,0,0,4,-30,10,-30,2,0,-5,7,-5,0,0,2,31,21,3,-11,-2,19,-44,4,-1,19,-43,55,6,2,-41,-35,1,-34,1,-5,9,0,-7,-32,0,1,-24,1,0,0,11,-6,55,37,64,3,2,0,-32,17,-6,0,-7,14,0,-13,-62,0,7,-23,1,50,-1,25,256669,0,100
27,5,27,16,12,30,0,-2,-2,17,-33,13,36,-34,2,11,35,38,38,23,56,-42,0,-45,0,16,1,24,25,0,1,-3,2,0,48,-19,2,-21,0,0,2,0,3,40,0,-2,0,-62,43,-6,-33,2,34,-1,0,75,58,0,-28,33,17,16,19,-17,-36,12,0,-16,0,0,30,33,13,0,80,24,1,22,3,0,-28,28,0,37,0,0,-34,25,4,9,7,30,-80,-44,-52,2,1,0,0,-52,6,-3,-51,34,-40,82,1,-28,5,-23,5,-3,5,-18,0,8,-2,-17,0,24,1,2,-78,6,24,-41,26,41,0,40,0,-42,-1,35,-12,2,-23,-56,9,-6,8,-5,8,-3,12,-28,-60,-22,3,2,-67,0,3,17,3,5,-4,11,72,-28,0,-30,0,-2,-2,-9,-10,-60,-3,0,-55,-7,-65,-5,0,-19,85,-25,-14,-1,-25,-61,-61,45,7,12,-35,22,-52,-1,-72,19,1,79,-1,-1,-48,0,30,-3,1,-3,9,-14,0,-4,6,-26,20,37,75,-36,-1,-2,8,-4,-20,6,-65,7,0,34,2,0,4,17,1,45,6,10,257320,0,100
4,9,6,-97,3,-33,0,44,51,29,-81,-10,43,21,-3,4,30,13,20,6,-93,-1,0,-40,0,22,57,-15,0,0,1,0,0,0,62,-4,0,-73,0,0,-49,0,0,-73,0,1,0,83,-72,10,-62,3,-18,-5,0,24,-91,0,-100,11,3,-6,28,-6,-79,-10,0,-3,3,-17,50,10,0,0,27,16,0,-35,0,0,-25,24,0,39,0,0,14,5,0,-7,-1,-49,-58,5,20,1,82,0,-13,-15,32,0,16,-55,27,25,0,23,-15,-30,0,-6,-3,47,100,4,0,-3,0,3,0,-1,-43,0,-18,13,-22,0,20,-7,0,16,0,26,-75,0,-14,55,-8,-8,100,-2,6,1,-13,-100,100,-2,-2,4,65,2,100,-50,0,9,-72,12,40,61,0,-43,0,1,0,-64,21,-2,-2,-6,-37,23,-32,-8,0,-6,49,64,-73,-10,-43,57,-30,-4,-6,-5,16,-8,-54,43,58,-100,0,20,1,-1,17,0,37,55,-1,3,-16,6,0,0,0,-100,-3,11,-100,-4,1,2,-33,42,47,85,-36,18,0,48,81,0,2,25,2,63,-1,11,257719,0,100
3,26,50,-49,5,39,0,-26,0,-2,-84,49,25,58,0,5,-7,69,-18,-26,41,58,0,-67,0,47,8,-12,3,0,3,1,-4,0,-7,3,0,-21,0,0,-36,0,2,12,0,0,0,-32,11,-4,-39,2,-25,0,1,25,44,0,-14,21,0,46,0,8,-93,-37,0,-55,0,-35,13,50,-4,0,17,13,1,41,1,0,-27,15,0,-22,0,0,11,-32,0,-70,-35,2,-51,-19,51,0,16,0,25,-76,64,1,-41,2,49,74,-6,42,0,-38,0,-26,-1,-3,0,5,-26,1,0,8,0,0,-42,0,-8,-16,16,12,-9,13,0,-16,1,38,41,0,-68,-14,-12,-21,14,25,0,-23,12,-21,-37,-9,-1,4,18,-6,13,-20,1,28,42,34,12,-41,0,36,0,2,0,-45,-10,-35,0,0,-69,-9,-36,6,0,-25,5,-43,9,-31,30,-6,-26,48,-9,8,13,-47,-36,6,25,-45,1,78,0,-2,-41,0,5,13,0,0,9,30,0,0,0,-16,-48,71,23,58,-3,1,-9,-22,-1,-3,-42,-21,0,-9,17,0,1,32,0,-3,-34,37,257899,0,100
8,29,-28,-49,2,23,0,-58,72,27,-62,71,56,-37,0,0,21,-57,-10,-1,29,26,0,-69,0,-100,-29,-14,6,0,2,0,0,0,31,-13,-2,2,0,0,-100,1,0,13,0,1,0,83,14,-6,-21,1,-17,-3,0,34,22,0,-12,-47,1,78,32,15,-52,-42,0,-10,3,-35,24,-32,-43,0,31,56,-1,22,-1,0,-53,52,0,44,0,0,7,0,1,-56,-68,-14,-100,43,-11,0,-24,0,12,-93,62,-1,-80,-20,-8,68,-1,-29,-17,-52,0,-15,-4,48,38,4,-67,-11,0,1,0,-2,-58,0,-16,4,63,99,10,99,0,10,0,56,-1,0,-78,5,13,-2,65,-26,5,-73,-14,-45,78,-4,2,8,-34,-7,61,-85,1,30,1,33,19,60,0,13,0,4,2,11,-34,-30,-2,0,-62,-29,-78,4,0,-22,14,64,-82,5,9,1,-15,10,12,-4,2,-10,2,64,-34,-50,-1,66,0,-3,-80,0,-44,-31,0,0,-19,22,0,-2,1,-13,-18,-55,7,22,-3,1,59,-62,49,-24,-78,12,0,-41,-20,1,2,10,1,33,-68,29,257919,0,100
10,-4,18,-75,7,-3,0,23,9,33,-34,1,57,16,-1,0,30,10,0,7,61,-17,0,-14,0,-28,-35,0,10,0,2,1,0,0,17,-16,-1,-19,0,0,-9,0,0,1,0,1,0,-4,3,-14,-7,3,-4,-2,0,34,57,0,2,36,20,3,33,-12,-29,-7,0,-46,3,-6,24,19,0,0,19,-2,1,2,0,0,-56,1,0,27,0,0,-7,9,0,-31,-32,-38,-28,-15,-58,3,-47,0,-6,-75,44,0,-84,-34,-48,32,0,-1,-14,-58,-1,-3,-2,30,0,6,-6,-16,0,15,2,1,-34,1,5,1,14,-4,-7,2,0,1,0,27,-17,0,-51,24,-11,11,-8,-6,5,-9,-7,32,3,-15,0,2,-65,-1,-8,-23,1,-4,-13,32,48,-32,0,-15,0,1,1,-46,58,20,-1,0,-20,58,-52,-1,0,-37,13,-31,-32,19,3,16,-18,1,-17,4,-6,2,-51,9,-65,-73,0,26,0,0,-93,0,22,-27,1,0,-5,-20,0,0,0,1,3,10,30,-16,-3,0,-56,31,33,-31,-52,14,0,28,-47,2,2,24,2,17,-34,29,258467,0,100
95,19,-20,-100,6,22,0,25,100,-26,-79,-24,54,-17,-2,-35,-27,41,100,19,0,-18,0,-100,0,35,-16,-47,91,0,3,0,17,0,33,-5,0,-19,0,0,-100,0,0,27,0,1,0,-3,28,55,-15,2,15,-3,2,0,0,0,42,-100,22,-22,42,-100,-62,-81,0,-32,3,-85,79,-17,-1,0,-2,15,0,19,0,0,-100,17,0,97,0,0,0,16,0,-48,-49,-70,20,34,0,2,-57,0,-100,-56,60,0,92,-100,2,11,2,-14,-22,-100,-1,-20,-4,-49,42,7,40,-7,0,0,1,0,-52,1,-86,30,0,0,0,-9,0,44,0,-25,100,0,14,-10,-20,42,27,4,6,42,-6,-74,0,-7,5,0,0,-15,22,-63,3,17,100,39,4,-74,2,23,0,1,3,-5,34,-9,0,42,-100,47,-79,-99,0,-84,37,-72,91,13,18,-10,-29,100,-20,-33,-1,10,-67,100,-5,-100,0,10,1,4,64,0,-16,-18,0,0,-12,-100,0,0,4,43,9,39,100,-19,-37,0,33,18,-51,-100,-73,7,0,-17,-76,0,35,14,0,32,-49,38,258507,0,100
-16,-9,-12,47,7,33,0,-24,4,15,23,26,-52,7,4,-14,27,-6,4,-23,48,-46,0,-45,0,-1,-25,-19,-17,0,2,-2,2,0,32,-17,1,-34,0,0,0,1,-1,3,0,0,0,-1,2,-1,-41,0,0,1,-1,55,44,0,2,30,25,21,16,-14,16,77,0,71,4,80,31,-15,-13,0,65,0,-1,33,0,0,15,3,0,10,0,0,-15,-20,0,0,10,12,-20,-81,28,-2,-63,0,-20,-4,-48,0,-13,15,20,26,2,9,-12,33,3,-12,1,18,0,13,-27,-10,0,-38,0,0,2,3,-14,-11,-20,2,-11,7,0,-11,-1,22,-5,-1,44,39,-26,-2,-8,-10,7,-26,-17,-8,4,-13,-2,-2,6,-11,-7,50,0,-7,-7,6,17,-3,2,62,0,2,1,-42,21,-32,0,0,-56,19,-52,-2,4,9,33,-3,11,1,68,48,-45,33,-25,-16,-13,-13,-14,8,15,48,0,20,2,-4,-18,0,54,-24,1,-2,-15,-26,0,2,7,0,-14,-6,74,-45,-7,-3,-30,-24,20,4,-55,-13,0,52,-64,-2,8,13,3,31,9,6,258509,0,100
-10,0,31,-22,-3,0,0,-29,-47,-60,-27,20,37,-23,0,-50,14,-4,21,51,-9,3,0,-25,0,-37,-3,-57,-13,0,2,0,0,0,5,2,0,-1,0,0,-54,1,1,65,0,2,0,-10,62,-10,34,1,-3,-2,2,-95,-13,0,-42,26,17,28,-58,-19,-38,14,0,-33,5,3,48,38,4,0,-100,8,0,3,-2,0,3,11,0,45,0,0,5,60,0,-58,-48,-57,11,32,-29,1,-13,0,15,-52,68,2,-37,-58,-27,32,0,-26,-23,14,2,0,-2,-58,0,5,-15,7,0,48,1,0,-48,1,-60,-57,-15,43,-12,39,0,-58,0,18,-35,0,-28,-21,-26,-2,-64,2,4,-17,-3,8,8,-11,4,0,32,-9,-61,62,0,2,-29,8,49,-12,-1,-47,0,0,1,0,35,-40,1,0,-22,32,-64,-7,0,-25,-37,-7,-26,0,-47,-5,-43,-31,-23,-54,4,19,-32,-44,34,-19,0,30,1,0,-28,0,9,-2,1,1,-7,-4,0,0,2,-43,21,0,-100,-2,-2,1,20,-27,-64,-72,-62,18,0,7,-11,0,0,34,2,5,-49,9,258580,0,100
-14,-5,6,-3,15,23,0,15,-44,32,1,29,23,-12,0,-35,3,35,14,15,3,-17,0,-42,0,-20,-48,-18,-9,0,3,-5,-3,0,38,-1,3,-2,0,0,-42,0,1,5,0,-2,0,-31,9,-5,-16,2,4,0,3,25,6,0,-19,12,26,32,26,-10,-9,-10,0,15,5,-7,55,3,18,0,31,39,0,22,0,0,-17,41,0,14,0,0,28,3,0,-51,-33,-19,-15,-68,-93,5,-44,0,0,-12,39,0,-14,-25,-78,47,-1,-28,-5,-23,0,-7,-3,2,0,11,-2,-3,0,0,1,0,-29,0,-20,-43,-33,28,-40,23,0,-41,0,-12,-1,0,-22,-4,-31,-6,-3,20,9,0,-24,-56,-31,-7,2,0,-22,-11,-2,33,1,-11,-3,31,56,-37,2,-58,0,2,4,-26,7,-28,3,0,-46,7,-49,-3,1,-15,46,-35,-8,-4,-50,9,-57,14,-33,-40,28,5,-41,-50,-24,6,0,48,0,0,-7,0,-29,-43,0,0,-26,3,0,-1,8,-21,7,34,91,-15,-9,-6,-51,13,4,-14,-54,0,0,-16,-44,-4,0,30,2,39,-35,35,258826,0,100
-8,14,12,-75,4,-45,0,8,-11,-2,-77,3,33,14,0,3,-10,52,4,2,43,28,0,-49,0,-39,-5,-10,-4,0,2,-5,-3,0,16,-20,2,-32,0,0,-43,-1,0,20,0,0,0,-61,18,23,-50,2,4,-3,1,-77,47,0,-1,25,17,3,-3,-13,-70,-51,0,-20,7,-49,38,15,-2,0,-86,44,0,-46,0,0,-21,46,0,29,0,0,7,1,1,-74,-52,-32,-60,-48,-24,3,-77,0,-15,-29,25,0,-2,-34,-15,57,-2,15,-24,-25,-2,-5,-3,100,0,7,-15,-22,0,100,1,-1,-41,0,-9,-11,-26,1,8,-4,0,-8,2,-23,10,-3,-32,-20,-65,3,-45,-2,8,-14,-31,-31,-60,75,-1,5,4,-11,-45,44,2,11,12,60,23,-33,0,-12,0,0,4,-28,14,-63,-1,0,-35,15,-31,-7,0,0,27,-32,-4,5,-5,-21,-31,22,-60,3,7,23,-50,-19,6,-76,-2,56,-1,0,-2,0,-72,-6,1,0,-35,19,0,0,2,-2,23,52,69,30,0,-4,-84,6,100,-12,-27,1,0,-68,-78,-5,2,11,3,15,-51,58,259163,0,100
-18,12,30,-66,8,13,0,12,-33,4,-38,-11,45,3,-1,-9,10,50,8,21,50,8,0,-28,0,-52,-15,-46,-11,0,2,0,0,0,63,-23,-1,10,0,0,-35,2,2,-16,0,0,0,-19,-17,-3,-49,1,-14,-1,2,-92,48,0,17,16,18,-12,2,0,-30,-44,0,-57,2,-38,-3,33,3,0,-75,12,0,7,0,0,-63,15,0,34,0,0,-7,25,0,-54,-57,14,-56,-26,-62,2,-19,0,-2,-72,57,0,-78,13,-52,64,-1,0,8,-58,0,-6,-3,73,36,7,-5,-17,0,18,2,0,-58,3,-38,66,-22,17,-24,19,0,73,0,-30,-38,0,-16,11,-9,2,-31,-34,5,-5,-33,-24,-16,-18,0,6,-26,4,-26,-11,1,11,-34,54,55,-14,1,-34,0,1,0,0,-27,-68,-1,0,-26,-25,-46,5,0,-2,25,-16,-43,6,-31,3,-15,-3,-11,-14,-6,14,-73,-29,-27,-68,2,62,0,0,-75,0,-64,-17,0,0,-34,-19,0,0,2,14,15,48,-30,9,-5,0,-95,13,72,31,-56,0,0,-38,-17,1,2,16,0,63,-58,54,259306,0,100
-35,6,-1,-60,4,4,0,9,100,17,-24,-15,43,36,0,46,-18,0,37,23,-45,15,0,-63,0,-16,-2,-9,-30,0,3,0,-4,0,14,-16,1,12,0,0,-29,1,1,14,0,1,0,6,16,13,99,1,19,-2,1,28,-41,0,-9,30,15,-13,17,-18,-18,-37,0,-50,3,-31,20,-2,4,0,40,10,0,0,0,0,-43,7,0,25,0,0,5,21,0,-17,-25,-19,-80,100,-22,1,-8,0,0,-38,20,1,-69,-13,-15,45,10,19,-10,-56,0,-17,-3,-6,77,6,-36,-21,0,8,1,0,62,1,-2,-24,13,38,13,42,0,-28,1,10,23,0,-15,-12,-23,-38,8,-6,4,-32,-8,-30,-4,100,3,-2,33,-3,5,-57,2,4,23,27,6,-2,1,-6,0,1,0,0,46,-32,0,0,-44,42,-60,-8,1,73,49,-1,-35,-9,5,-14,-88,-100,-27,43,4,-18,-36,94,33,-55,0,47,1,-1,-75,0,36,2,1,2,-5,-37,0,-2,2,-11,-20,0,-52,16,-8,-2,-2,17,-5,-13,-60,0,0,30,-11,0,2,3,0,15,-25,27,259317,0,100
-57,10,-14,-34,0,6,0,16,2,43,-43,-26,36,-79,0,-12,-1,30,8,-26,46,-11,0,-84,0,47,40,-26,-60,0,2,-1,3,0,37,-9,-1,28,0,0,0,0,0,70,0,-2,0,-18,75,5,1,3,-4,-1,0,50,50,0,-18,24,11,-20,43,-21,-36,-60,0,-42,3,-58,15,-14,-8,0,49,-6,0,5,-2,0,-66,-5,0,36,0,0,-6,-22,0,13,-36,-18,-48,-15,-8,0,-17,0,14,-62,41,0,-43,-17,-8,9,5,-97,-8,-68,-1,-6,0,-56,0,4,-41,-8,0,24,0,0,-46,0,-21,-48,55,12,-6,20,0,-52,1,-28,3,-1,-1,17,-12,1,21,4,2,-37,-26,23,-16,64,0,0,-31,0,22,-1,0,11,9,16,47,-19,0,44,0,1,0,6,21,71,0,52,-80,18,-73,-8,-1,-30,32,-20,-1,3,40,10,-33,16,-12,-15,-5,-2,-52,5,-39,-36,0,10,0,-3,-48,0,-57,47,1,0,-21,7,0,-1,1,-19,1,32,16,-12,-1,-2,0,23,-55,-19,-70,29,0,-52,-20,-1,2,28,0,37,-38,20,259848,0,100
-30,-12,39,-41,-4,0,0,-9,-2,4,-34,-27,54,-23,0,5,-19,32,58,11,21,55,0,-50,0,7,-31,-54,-29,0,-2,2,-2,0,49,-12,1,40,0,0,19,2,2,16,0,1,0,-29,16,28,25,0,18,0,0,-29,22,0,-23,27,-5,-30,1,1,-23,-33,0,-54,0,-11,31,38,-5,0,-58,7,1,3,0,0,-9,0,0,0,0,0,-16,10,0,-28,-41,2,-58,-20,-11,1,-12,0,6,-48,77,-1,57,14,1,14,2,-18,-17,-22,0,0,0,5,0,5,4,-13,0,41,0,0,-78,2,-55,13,6,30,1,30,0,11,0,58,-27,0,-17,14,-39,4,23,-28,5,-1,-41,26,-41,10,2,-1,28,-8,25,17,-1,-13,-35,19,67,-25,1,-6,0,0,0,44,48,-32,0,0,-40,46,-41,-3,0,1,42,-24,34,5,9,15,-34,22,-37,10,-23,6,-8,1,22,-46,1,15,0,-3,44,0,-31,-31,0,0,-39,3,0,0,5,-22,2,32,60,56,-4,0,-19,-6,11,-6,-29,3,0,-36,-17,1,3,39,1,51,-42,16,260570,0,100
-60,22,-100,16,100,-65,0,100,44,-100,9,44,-24,100,0,-17,-22,-27,100,20,63,11,0,100,0,-47,-13,-25,-64,0,1,-2,0,0,20,100,0,-48,0,0,34,0,1,-68,0,-1,0,-32,-67,18,-31,1,12,-2,3,93,63,0,100,24,-5,48,-100,-100,12,52,0,-40,5,55,2,-98,14,0,98,-4,-2,-65,-1,0,18,-2,0,14,0,0,-57,20,-2,14,-23,100,-97,-20,4,3,80,0,-16,63,-37,0,95,100,14,76,-3,100,-22,10,-1,0,-2,15,59,10,31,100,0,13,3,0,-100,2,-21,100,25,6,-51,11,0,100,0,-38,-28,-1,100,-11,-37,-50,43,-21,6,29,0,82,-21,14,2,-2,-100,-7,39,-53,2,23,-27,-96,-19,29,1,27,0,-4,0,-54,-100,100,1,-100,100,-97,-46,-100,-2,-14,82,29,57,-2,41,-2,100,-51,-36,-18,-61,-21,-71,40,-100,27,2,73,1,-1,92,0,16,-17,0,-1,-2,15,0,0,8,100,-22,-28,100,12,-13,-3,16,100,14,17,-46,64,0,7,82,-4,1,-100,0,20,-22,-100,260910,0,100
3,-15,7,-13,1,-7,0,22,-51,9,-61,18,42,100,0,-50,2,-18,28,27,-60,-19,0,-12,0,-26,-12,-37,11,0,2,0,0,0,-89,-15,2,-12,0,0,-44,1,3,23,0,-1,0,24,24,4,-49,1,58,-3,1,-5,-61,0,0,30,34,16,13,-7,-46,24,0,6,5,39,-4,6,-4,0,0,6,0,-10,0,0,15,3,0,51,0,0,-7,22,0,18,-5,-16,-14,13,-16,3,52,0,-6,-22,18,-2,2,-30,6,20,2,95,-42,16,0,-6,0,-9,51,8,-25,-18,0,16,1,0,-81,1,-32,-31,-6,-18,7,-14,0,-29,0,24,-26,-2,51,-24,-5,2,31,-1,7,-25,-4,23,21,12,3,6,7,-4,30,-51,2,-14,-22,16,57,-4,1,-14,0,1,2,-36,70,11,0,0,-17,69,-17,-6,0,-23,62,-3,-52,-1,3,-14,-34,-75,-9,-40,-11,-20,-53,-53,4,-14,0,17,1,-1,-3,0,-5,-11,0,-1,-12,18,0,-1,3,0,-19,-20,100,-15,-1,0,26,26,-2,-53,-13,26,0,-29,51,0,2,25,1,-85,-8,14,261335,0,100
