bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
-29,-11,-11,-75,9,-1,0,29,-22,12,-60,0,27,-40,1,-4,15,1,65,67,-9,2,0,-6,0,58,-43,-37,-16,0,-1,0,-1,0,25,-4,-1,-23,0,0,13,1,-1,-5,0,-3,0,-13,-4,38,45,-1,-6,1,-2,-55,-5,0,-7,28,14,0,13,13,-48,-35,0,-34,0,-31,40,-7,-6,0,-33,46,-3,-9,1,0,-31,42,0,25,0,0,5,71,-3,20,-43,-11,-54,39,-52,0,-41,0,-2,-47,44,0,-4,-20,-48,16,0,-33,-40,-27,5,8,1,-5,0,4,11,-7,0,-10,1,1,-72,4,-31,-14,19,62,12,56,0,0,0,4,-17,0,13,-43,-19,-9,-1,6,2,11,-20,6,-25,26,2,11,-1,-3,-8,-58,0,-8,-25,20,60,-20,2,36,0,0,-4,-19,21,9,0,0,-2,27,-44,-7,2,-1,45,-21,-100,0,29,-37,-29,5,-23,-7,5,-29,-67,-26,-6,-84,-2,19,6,-2,-5,0,-14,-52,1,0,-26,13,0,0,0,-9,-29,2,-50,3,-3,0,-9,25,2,-17,-49,18,0,-7,-43,-1,4,5,3,27,-44,16,253082,0,100
29,13,-11,-29,15,41,0,-4,-4,-10,-29,4,26,-45,2,-16,16,38,11,-18,17,5,0,-52,0,-32,-58,-24,23,0,0,2,4,0,32,-3,0,-47,0,0,-35,3,0,-5,0,1,0,-44,2,44,28,2,15,1,-2,69,26,0,-46,41,0,7,-16,-12,-12,34,0,-14,0,38,49,-15,15,0,71,30,0,35,0,0,18,25,0,42,0,0,5,-15,-1,-11,-16,5,-29,-13,-4,-1,3,0,-44,-58,43,1,16,11,-1,55,8,-54,-24,5,8,-16,0,-27,0,12,-5,-7,0,3,2,2,-52,5,-13,3,-31,5,32,0,0,-4,0,-3,-16,4,-76,0,10,3,3,17,8,1,-49,38,-49,14,2,0,70,-9,-3,21,0,9,-22,14,52,-38,4,23,0,4,-2,-64,11,-11,0,0,-36,14,-61,-17,6,9,45,-42,0,15,25,0,-57,-54,2,-27,2,-27,11,-28,60,-41,1,61,7,-1,18,0,72,-51,0,1,-43,-15,0,1,4,-48,-25,37,71,5,-15,4,-25,-2,-31,30,-50,27,0,75,6,0,4,1,5,33,-15,20,253183,0,100
-3,7,16,-68,5,13,0,-46,23,-1,-36,-3,36,-47,0,-11,31,-19,2,18,56,20,0,-64,0,24,-24,-39,13,0,1,0,-7,0,38,-28,2,-29,0,0,-28,1,-1,25,0,1,0,-3,21,26,-32,0,-15,0,1,51,58,0,-17,15,18,-2,0,14,-29,-6,0,-43,0,-7,-39,21,19,0,54,25,0,12,-1,0,-32,26,0,11,0,0,15,21,0,-69,-15,-47,-46,-25,-46,0,-36,0,-10,-48,19,-1,-68,-49,-49,26,-8,-45,4,-46,0,-2,1,-8,0,4,0,-32,0,25,0,1,-93,2,-41,7,-34,22,-11,16,0,19,0,31,-38,-1,-67,31,-10,-10,-12,-19,3,0,-30,-6,-11,-37,0,3,-48,-3,-16,-58,0,11,-40,61,47,3,4,-11,0,0,0,-42,11,-52,0,0,-62,21,-30,3,-1,8,55,0,-5,0,-13,27,-54,18,-16,-8,15,-45,-44,8,-52,-57,1,27,1,-1,-68,0,21,-26,0,0,-28,-1,0,0,3,-18,-47,-20,-49,25,-6,0,-72,-46,-3,21,-21,-12,0,12,-33,0,1,19,0,39,-15,55,253385,0,100
-57,-3,-10,-86,9,-40,0,-24,-45,-4,-84,-33,15,-17,0,44,-17,61,39,32,-17,28,0,-38,0,36,0,33,-54,0,2,-2,0,0,8,17,2,52,0,0,-23,0,0,12,0,0,0,-19,13,9,-41,1,25,0,1,3,-16,0,-19,38,-5,-36,-3,-29,-84,-47,0,-20,3,-52,48,-4,10,0,15,19,0,-45,-3,0,-70,19,0,46,0,0,-23,32,1,-31,-74,-10,-46,-70,-6,2,-54,0,6,-72,17,-2,-4,0,-11,26,0,-23,-5,-68,-3,-5,-3,-96,23,3,1,21,0,23,0,-1,-63,0,37,-58,43,15,50,14,0,-58,0,28,-19,-1,-35,-15,-30,2,21,-22,2,-2,-5,13,-11,-6,6,-6,-80,-9,19,18,1,0,-16,30,45,-50,0,-7,0,0,0,50,22,-8,0,0,-36,25,-96,-8,0,-23,14,-46,-76,8,-13,-17,-32,-26,-26,40,-25,12,-1,-44,-79,-87,0,22,0,-1,0,0,-86,-1,0,0,-8,-7,0,-4,0,-17,10,62,-47,25,-11,-2,-20,-16,-96,-66,-100,24,0,-82,-50,-2,0,24,0,11,-70,32,253396,0,100
5,0,11,-48,4,-16,0,16,0,42,-27,-11,30,-48,0,-5,9,38,27,-30,36,-17,0,-42,0,-39,-25,17,1,0,1,-1,-1,0,14,0,2,-42,0,0,6,3,1,-48,0,0,0,-36,-46,20,7,-1,29,0,-2,-20,38,0,-29,28,14,-11,42,-5,-42,-25,0,-44,0,-20,31,13,-13,0,-40,69,1,-13,1,0,-38,77,0,34,0,0,25,-32,2,-35,-47,-89,-54,-29,-31,-2,-39,0,-24,-46,38,1,19,-90,-15,29,0,-52,-30,-43,3,-27,-2,68,0,0,-19,0,0,15,-2,1,-68,1,13,35,-4,-6,30,-16,0,34,0,-20,-27,0,0,-12,-21,-3,-8,25,1,-22,-13,1,-33,-3,1,-2,-43,-9,-10,-42,0,-4,-30,38,68,-28,0,-9,0,0,4,-54,20,-52,2,0,-43,19,-42,0,0,-4,77,-27,-32,-2,5,-11,-57,50,-16,-2,30,-12,-64,1,-39,-40,0,26,-1,-4,20,0,4,-23,1,0,-18,0,0,-1,1,-28,-12,36,-24,-15,0,2,-23,13,68,-22,-46,14,0,-1,-40,0,7,17,2,14,-49,42,253983,0,100
23,7,8,-54,3,1,0,-25,2,25,-64,-9,50,20,0,-16,-4,28,22,-20,19,4,0,-72,0,27,-20,-27,17,0,0,-1,-6,0,22,-7,0,-24,0,0,-17,1,0,-14,0,0,0,-18,-11,22,7,3,-7,-1,1,49,19,0,4,30,10,-6,30,-1,-72,-35,0,-27,3,-33,34,3,0,0,32,16,0,10,-1,0,-65,17,0,23,0,0,29,-20,0,-40,-37,-23,-40,-26,-5,1,-31,0,-13,-72,49,-1,-30,-18,6,45,-3,16,-13,-76,0,-13,-2,-11,15,8,-2,-11,0,41,0,-1,-51,-1,-31,-11,-52,41,23,36,0,-10,0,16,-46,-4,-48,28,-9,-8,-50,-22,5,-1,-24,21,-20,-7,0,-3,-63,-10,-52,-41,3,10,-41,55,46,-20,0,-7,0,0,1,-40,51,-21,1,0,-69,52,-37,-6,0,0,19,-20,52,-7,7,39,-33,37,-10,-13,27,-29,-68,-7,-66,-51,0,45,0,-2,-40,0,-16,-19,-1,0,-26,10,0,0,2,2,-29,28,-51,3,-12,-4,-64,-37,-11,-25,-36,8,0,-31,-36,-1,1,15,1,20,-40,55,254121,0,100
-38,-2,19,-86,9,-2,0,10,-30,20,-78,27,-19,-18,0,8,0,73,26,-25,13,29,0,-37,0,-45,-15,6,-36,0,2,1,0,0,11,40,2,-69,0,0,21,-1,-1,-94,0,-1,0,-37,-90,16,-7,3,17,-2,2,-43,12,0,-56,38,-13,28,23,-22,-80,-3,0,-55,4,-17,61,27,-6,0,-42,62,1,-2,-2,0,-34,68,0,14,0,0,9,-28,2,-1,-52,-46,-4,-24,-11,0,-61,0,-5,-69,41,1,-33,-55,-14,57,1,-24,-28,-31,1,-38,0,55,75,5,-15,48,0,6,0,0,-63,0,8,-13,41,52,21,37,0,-14,1,8,31,0,-71,40,-16,0,13,38,5,-15,-49,18,-33,-1,1,1,-100,-6,22,-74,0,0,40,48,30,-61,0,-2,0,1,4,-66,60,0,2,0,-40,57,-17,-10,0,-32,25,-58,71,14,-17,27,-52,27,-17,12,14,10,-8,-29,-100,-85,-1,62,-1,-4,-32,0,-65,-12,4,0,-52,10,0,2,0,-56,13,76,-9,29,0,1,20,2,50,-46,-19,17,0,-65,-58,1,4,18,2,14,-56,55,254661,0,100
0,-2,-7,-15,8,-35,0,57,-10,-76,-31,2,33,-20,0,39,40,62,42,10,35,4,0,-17,0,12,-31,-77,0,0,-1,-1,-2,0,18,-1,1,-58,0,0,-25,2,-2,99,0,0,0,-51,100,38,-2,0,1,0,0,-6,36,0,-29,40,0,7,-78,-19,-38,-44,0,-31,0,-42,57,-9,2,0,-26,33,0,-32,-1,0,-25,33,0,7,0,0,-19,10,-1,-77,-36,-69,-46,-43,-85,4,-52,0,-17,-49,48,-3,2,-58,-60,80,2,-8,-12,-30,-1,-10,2,33,55,10,-8,0,0,54,0,0,-52,2,-79,-76,-11,7,31,21,0,-74,0,18,-15,-2,-29,42,-22,1,-41,-19,8,-6,-28,17,-51,-48,-1,2,-29,-4,-44,18,0,1,-12,20,80,-38,3,-63,0,-1,2,-56,-40,-51,1,0,-16,-37,-65,-8,0,-11,21,-40,4,3,-30,50,-32,27,-29,48,-19,37,-42,-18,-34,-23,-1,78,0,-2,-9,0,-10,-38,0,1,-22,-1,0,0,7,-29,37,60,15,5,0,-2,-46,73,35,-8,-62,-3,0,-8,-57,0,3,19,0,22,-36,18,254817,0,100
-10,2,25,0,2,9,0,28,5,0,-9,1,39,5,0,-25,18,29,19,-4,41,18,0,-74,0,23,-29,-7,-10,0,3,-2,1,0,32,-7,-2,-13,0,0,-34,0,1,15,0,-2,0,-26,14,-6,-18,1,-5,-1,2,37,39,0,-13,33,17,4,1,-15,-12,-33,0,-52,5,-49,67,36,-1,0,37,11,-1,8,-2,0,-48,13,0,6,0,0,-6,-6,-1,-42,-19,-17,-29,-34,-7,2,-18,0,-8,-32,34,0,-46,-16,7,79,1,15,1,-48,-2,-10,-4,44,0,8,-10,-8,0,32,0,2,-21,-1,-9,-13,-4,12,4,10,0,-10,1,-5,0,0,-42,-4,-24,-6,-27,3,6,-13,-27,-11,-16,-15,6,1,-25,-4,-29,49,1,2,1,19,52,0,0,-32,0,2,1,-1,10,-54,2,0,-74,13,-65,-7,0,-17,29,0,1,-6,-26,1,-36,18,-28,-26,-5,-24,-58,-5,-29,8,0,80,-2,-1,-36,0,-15,-33,-1,0,-30,-2,0,-1,5,-14,-20,33,61,19,-8,-5,-60,27,41,-2,-69,-7,0,-6,-18,-2,0,24,0,30,-17,16,254819,0,100
-19,15,1,-81,7,58,0,-66,-20,58,-58,0,15,-11,1,27,-27,44,45,4,24,33,0,-40,0,-8,-44,-39,-13,0,0,-7,-2,0,-1,-31,0,-64,0,0,-7,-3,-2,-28,0,-3,0,-6,-28,-2,55,-1,30,2,-3,36,31,0,-48,21,6,-6,57,-4,-68,3,0,-27,3,1,57,3,2,0,20,10,-4,63,1,0,-18,8,0,0,0,0,-16,3,-5,-46,-23,-29,-21,-43,-40,0,12,0,-6,-45,33,-1,5,-37,-22,38,0,-4,-27,-31,4,-16,0,57,5,13,-10,-36,0,-4,0,-1,-85,3,-43,-21,-20,3,-17,0,0,-13,-1,-4,-29,0,-40,12,-36,-20,-50,-20,7,-5,-49,-52,-15,-17,0,5,-75,-7,-58,-3,-1,14,-46,60,6,-26,2,-46,0,0,0,-46,18,-52,0,0,-29,25,-42,-11,1,-1,18,-30,0,-18,-21,16,-61,-27,-37,37,-16,8,-78,-21,-69,-66,-3,47,3,-3,-9,0,-25,-45,1,-3,-52,30,0,2,4,-51,13,45,62,39,2,-7,-55,-61,52,-20,-42,-19,0,-5,16,-6,4,-3,4,1,-22,56,255139,0,100
-84,-2,22,-72,6,7,0,3,18,-23,-47,-9,64,17,0,43,-8,45,44,24,32,26,0,-57,0,22,-35,-24,-80,0,2,0,-2,0,75,-26,2,-7,0,0,25,3,0,12,0,0,0,-41,12,10,0,-1,-4,0,0,-63,35,0,-14,46,6,1,-23,8,-35,-25,0,-42,-1,-22,35,25,0,0,-43,51,1,4,0,0,-5,51,0,12,0,0,21,25,1,-57,-47,-34,-19,31,-11,0,-13,0,3,-71,55,-1,-80,-47,1,45,-3,10,-4,-24,0,-12,0,-52,0,7,-10,-28,0,31,0,-1,-84,1,-22,-54,-4,10,-8,8,0,-45,1,-11,-55,-1,-56,2,-13,-10,30,-23,6,-4,-18,12,-44,5,3,11,-65,-4,23,-25,1,-2,-61,57,75,-42,1,-14,0,-2,0,-10,36,-37,0,0,-52,37,-34,-5,0,-30,43,-40,-15,-10,2,13,-51,21,-21,39,20,-23,-40,21,-72,-72,0,47,0,-3,-58,0,-44,-34,0,1,-22,16,0,0,5,-12,-23,43,48,28,3,2,46,-1,-56,-26,-31,1,0,-30,-18,1,3,14,1,75,-47,60,256437,0,100
0,28,-33,-32,13,-14,0,29,-8,29,-1,40,-7,-20,0,24,17,34,17,11,25,8,0,-4,0,-31,-28,36,-2,0,0,0,8,0,51,-11,0,-26,0,0,-27,0,2,18,0,0,0,26,15,3,31,0,-20,0,2,5,26,0,-8,16,37,42,35,-8,-17,30,0,42,3,33,-3,-33,-4,0,-10,-5,0,-5,1,0,1,-5,0,48,0,0,-41,14,1,-22,-4,10,51,-100,-37,3,-58,0,12,3,-9,0,0,21,-38,-35,12,-17,6,3,2,-12,0,-4,0,13,3,-12,0,24,4,0,-42,2,34,-10,2,35,-16,21,0,-12,0,16,12,2,50,3,-11,-3,-32,-39,9,0,-17,-20,26,-2,-5,2,-43,12,-30,12,-1,33,18,21,38,19,3,9,0,0,4,-30,10,-30,2,0,-5,7,-5,0,0,2,31,21,3,-11,-2,19,-44,4,-1,19,-43,55,6,2,-41,-35,1,-34,1,-5,9,0,-7,-32,0,1,-24,1,0,0,11,-6,55,37,64,3,2,0,-32,17,-6,0,-7,14,0,-13,-62,0,7,-23,1,50,-1,25,256669,0,100
3,26,50,-49,5,39,0,-26,0,-2,-84,49,25,58,0,5,-7,69,-18,-26,41,58,0,-67,0,47,8,-12,3,0,3,1,-4,0,-7,3,0,-21,0,0,-36,0,2,12,0,0,0,-32,11,-4,-39,2,-25,0,1,25,44,0,-14,21,0,46,0,8,-93,-37,0,-55,0,-35,13,50,-4,0,17,13,1,41,1,0,-27,15,0,-22,0,0,11,-32,0,-70,-35,2,-51,-19,51,0,16,0,25,-76,64,1,-41,2,49,74,-6,42,0,-38,0,-26,-1,-3,0,5,-26,1,0,8,0,0,-42,0,-8,-16,16,12,-9,13,0,-16,1,38,41,0,-68,-14,-12,-21,14,25,0,-23,12,-21,-37,-9,-1,4,18,-6,13,-20,1,28,42,34,12,-41,0,36,0,2,0,-45,-10,-35,0,0,-69,-9,-36,6,0,-25,5,-43,9,-31,30,-6,-26,48,-9,8,13,-47,-36,6,25,-45,1,78,0,-2,-41,0,5,13,0,0,9,30,0,0,0,-16,-48,71,23,58,-3,1,-9,-22,-1,-3,-42,-21,0,-9,17,0,1,32,0,-3,-34,37,257899,0,100
10,-4,18,-75,7,-3,0,23,9,33,-34,1,57,16,-1,0,30,10,0,7,61,-17,0,-14,0,-28,-35,0,10,0,2,1,0,0,17,-16,-1,-19,0,0,-9,0,0,1,0,1,0,-4,3,-14,-7,3,-4,-2,0,34,57,0,2,36,20,3,33,-12,-29,-7,0,-46,3,-6,24,19,0,0,19,-2,1,2,0,0,-56,1,0,27,0,0,-7,9,0,-31,-32,-38,-28,-15,-58,3,-47,0,-6,-75,44,0,-84,-34,-48,32,0,-1,-14,-58,-1,-3,-2,30,0,6,-6,-16,0,15,2,1,-34,1,5,1,14,-4,-7,2,0,1,0,27,-17,0,-51,24,-11,11,-8,-6,5,-9,-7,32,3,-15,0,2,-65,-1,-8,-23,1,-4,-13,32,48,-32,0,-15,0,1,1,-46,58,20,-1,0,-20,58,-52,-1,0,-37,13,-31,-32,19,3,16,-18,1,-17,4,-6,2,-51,9,-65,-73,0,26,0,0,-93,0,22,-27,1,0,-5,-20,0,0,0,1,3,10,30,-16,-3,0,-56,31,33,-31,-52,14,0,28,-47,2,2,24,2,17,-34,29,258467,0,100
95,19,-20,-100,6,22,0,25,100,-26,-56,-24,38,19,-2,-73,-27,52,100,19,0,36,0,-100,0,60,-34,-47,91,0,3,0,0,0,33,-5,0,-19,0,0,-100,0,0,0,0,1,0,-14,1,55,-15,2,1,-3,2,0,0,0,42,-100,22,-22,42,-100,-39,-67,0,-60,3,-70,79,-17,-1,0,-2,15,0,19,0,0,-100,17,0,97,0,0,-51,16,0,-45,-49,-70,63,34,-11,2,-57,0,-100,-56,75,0,92,-100,-9,11,2,22,-22,-100,-1,-20,-4,-52,42,7,40,-7,0,0,1,0,-52,1,-86,30,0,0,0,-9,0,44,0,-25,100,0,-13,-10,-37,0,27,4,6,42,-6,-74,-11,-7,5,0,0,-15,22,-63,3,17,100,39,-25,-54,2,3,0,1,3,-5,34,-9,0,42,-100,47,-79,-99,0,-84,37,-52,91,13,-2,-10,-29,100,-36,-71,-52,10,-56,100,-5,-100,0,10,1,4,64,0,-16,-36,0,0,-12,-100,0,0,4,43,9,51,-7,35,-37,0,33,18,-54,-100,-73,7,0,-17,-76,0,35,14,0,32,-49,38,258507,0,100
-10,0,31,-22,-3,0,0,-29,-47,-60,-27,20,37,-23,0,-50,14,-4,21,51,-9,3,0,-25,0,-37,-3,-57,-13,0,2,0,0,0,5,2,0,-1,0,0,-54,1,1,65,0,2,0,-10,62,-10,34,1,-3,-2,2,-95,-13,0,-42,26,17,28,-58,-19,-38,14,0,-33,5,3,48,38,4,0,-100,8,0,3,-2,0,3,11,0,45,0,0,5,60,0,-68,-48,-57,11,32,-29,1,-13,0,15,-52,68,2,-37,-58,-27,32,0,-26,-23,14,2,0,-2,-58,0,5,-15,7,0,62,1,0,-48,1,-60,-57,-9,43,-12,39,0,-58,0,18,-35,0,-28,-21,-26,-2,-63,2,4,-17,-3,8,8,-11,4,0,32,-9,-60,62,0,2,-29,8,49,-12,-1,-47,0,0,1,0,35,-44,1,0,-22,32,-64,-7,0,-25,-37,-7,-26,0,-47,-5,-43,-31,-23,-54,4,19,-32,-44,34,-19,0,30,1,0,-28,0,9,-2,1,1,-7,-4,0,0,2,-43,21,0,-100,-2,-2,1,57,-27,-64,-72,-62,18,0,7,-11,0,0,34,2,5,-49,9,258580,0,100
-14,-5,6,-3,15,23,0,15,-44,32,1,29,23,-12,0,-35,3,35,14,15,3,-17,0,-42,0,-20,-48,-18,-9,0,3,-5,-3,0,38,-1,3,-2,0,0,-42,0,1,5,0,-2,0,-31,9,-5,-16,2,4,0,3,25,6,0,-19,12,26,32,26,-10,-9,-10,0,15,5,-7,55,3,18,0,31,39,0,22,0,0,-17,41,0,14,0,0,28,3,0,-51,-33,-19,-15,-68,-93,5,-44,0,0,-12,39,0,-14,-25,-78,47,-1,-28,-5,-23,0,-7,-3,2,0,11,-2,-3,0,0,1,0,-29,0,-20,-43,-33,28,-40,23,0,-41,0,-12,-1,0,-22,-4,-31,-6,-3,20,9,0,-24,-56,-31,-7,2,0,-22,-11,-2,33,1,-11,-3,31,56,-37,2,-58,0,2,4,-26,7,-28,3,0,-46,7,-49,-3,1,-15,46,-35,-8,-4,-50,9,-57,14,-33,-40,28,5,-41,-50,-24,6,0,48,0,0,-7,0,-29,-43,0,0,-26,3,0,-1,8,-21,7,34,91,-15,-9,-6,-51,13,4,-14,-54,0,0,-16,-44,-4,0,30,2,39,-35,35,258826,0,100
