fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-30,16,27,0,-9,-23,4,0,0,-26,2,29,-14,-12,8,-8,-41,17,-9,7,35,-52,-17,5,14,25,17,10,25,18,9,11,-73,27,5,0,33,9,-9,18,0,23,23,28,-31,-28,0,18,22,-5,0,15,1,-2,-70,9,-6,15,34,29,2,-10,35,34,13,0,4,18,-4,3,0,-28,-1,4,-7,-30,13,-3,7,-26,-16,-21,-3,71,-17,1,-23,-43,24,-18,36,1,32,-1,-41,-27,20,-17,9,-22,0,49,39,-17,-6,22,-13,0,39,34,0,15,21,56,-15,-7,-21,31,0,-5,21,-14,0,16,-23,-22,-17,-30,-28,-7,-27,28,-25,-24,15,0,33,21,2,-66,52,43,27,20,22,-18,36,-39,-3,2,-34,-35,27,0,13,25,-20,32,56,15,-22,-23,-27,35,33,-37,7,-36,22,2,-35,-6,56,-18,-14,0,22,-12,-37,-26,4,31,-6,27,0,-16,35,-19,54,0,-8,18,-20,33,7,11,-12,21,12,33,26,-5,-33,0,18,-7,36,-39,41,16,4,0,18,1,-68,15,22,-4,9,-29,-37,12,-37,-14,-26,34,3,3,-32,-3,-13,70,253385
-38,63,16,0,-6,-27,-1,12,0,-56,-17,41,-37,41,-2,-15,-25,35,-22,22,45,-48,27,41,35,99,-5,4,-12,13,-2,5,-66,32,18,-1,23,11,-56,-7,-39,95,26,26,24,-17,0,1,-6,-5,-28,24,-16,-31,-69,3,-35,-36,52,82,41,-48,-12,21,-4,0,-67,-5,22,-7,0,21,-64,8,18,-57,11,45,-23,-29,-30,-22,-21,71,34,-29,-10,-67,-12,-25,42,7,7,-11,-43,1,19,-32,-24,-43,9,52,26,12,22,-17,-51,0,16,18,0,-4,17,60,47,-25,-43,49,0,-15,0,0,0,-14,0,-5,-25,-2,-14,-12,-16,39,24,-18,-15,0,26,72,37,-68,50,0,-15,-31,-3,0,37,-37,-25,14,-36,24,79,0,-39,27,-28,40,49,69,-17,-4,-16,52,-1,-67,-24,-64,-10,-29,-65,35,46,-29,-25,0,62,-14,24,19,3,41,-25,39,0,-37,0,8,60,0,-5,64,-5,39,-15,4,45,11,37,45,2,-29,-37,0,11,-48,38,-37,11,-29,9,22,2,8,-68,18,37,-32,-4,-4,-48,19,-70,-37,-6,20,19,6,-16,-5,-38,72,253396
-27,15,79,0,-9,-33,-6,5,0,-29,-1,41,-15,-38,8,-1,-16,17,5,-34,18,-49,-19,30,13,61,8,12,48,77,-3,9,-64,6,8,2,49,5,-15,9,-10,49,34,17,-48,-23,0,15,30,0,-1,5,2,-10,-62,13,-36,46,38,57,32,-2,54,33,7,0,-9,-2,4,-8,0,10,-16,35,-6,-30,12,-16,-4,-21,-25,-37,-6,74,-31,-3,-40,-27,0,-31,21,13,57,-9,-50,-55,17,-30,0,-37,-1,-5,32,-12,1,-39,-37,0,23,49,0,32,28,75,0,17,-36,37,0,-9,10,10,0,9,-55,-8,-35,4,-19,-11,-27,8,-44,-7,6,0,25,41,-21,-52,54,-10,-39,17,-8,4,26,-5,-23,5,-23,-7,55,0,44,32,-22,47,40,39,-10,15,-20,17,30,-24,-17,-28,1,-23,-54,-20,42,-18,1,0,45,-7,-7,7,35,40,-23,8,0,-19,32,-7,6,0,-6,17,-9,49,9,15,3,55,8,36,26,19,-58,0,-14,-35,23,-3,27,14,13,-37,18,4,-55,24,16,-6,5,7,-27,18,-46,-20,13,36,3,-6,-41,1,-30,75,253983
-21,44,24,0,-7,-25,-23,2,0,-39,13,29,-35,14,13,-14,-35,39,6,-4,21,-67,-37,10,10,-3,-2,6,73,23,-20,25,-72,54,-6,-20,16,14,9,19,-28,-5,21,26,-79,-33,0,23,34,-21,-7,56,15,-10,-72,28,-23,-16,51,23,7,-30,73,19,15,0,-68,-14,-22,-5,0,-2,-61,4,-7,-39,5,-45,-4,-18,-10,-21,-26,58,4,-4,10,-44,-18,-32,18,8,-3,-10,-47,-41,23,-14,-1,-31,-13,27,57,13,-3,-43,-13,0,37,15,0,52,24,65,2,-33,-24,12,0,-8,-4,6,0,2,-39,6,-29,-36,-19,-9,-31,18,-72,-35,4,0,25,32,16,-79,65,1,-42,7,-10,-12,20,-36,-18,5,-22,0,20,0,-23,18,4,46,50,29,-30,-2,-19,46,25,-50,-3,-48,-23,14,-73,9,51,2,9,0,36,-15,-2,-3,13,28,-19,18,0,-29,23,9,39,0,-6,44,6,46,8,5,7,0,-3,17,36,-32,-40,0,38,-14,20,-35,35,6,3,-1,23,11,-79,10,34,-6,10,-38,-35,7,-77,-32,1,24,-22,30,11,0,-28,62,254121
-64,44,3,0,-11,6,-64,73,0,-51,-22,46,13,-6,6,3,-70,37,-44,2,29,-9,-7,31,15,-58,-33,22,33,14,-56,-2,-31,-9,20,8,26,-11,-30,0,-81,-62,58,5,9,0,0,5,-2,12,-38,-9,-24,-6,-27,1,-72,-24,84,40,39,-62,28,45,0,0,23,-33,18,-12,0,19,27,0,2,-56,27,52,-26,-65,-58,-10,24,75,-9,-38,17,-85,-31,7,34,8,-52,-15,-40,0,4,-57,-24,-20,0,35,0,-9,10,-5,-20,0,12,20,0,-1,38,70,-21,-22,-22,81,0,-13,-39,4,0,14,0,-3,-6,-8,0,-9,-12,23,9,3,10,0,8,-78,12,-18,38,-37,-5,5,-34,-3,9,-44,-10,63,-55,-8,52,0,-19,58,-3,18,31,-75,-7,-1,-1,43,46,-26,-41,-43,-31,-39,-100,24,42,0,-49,0,70,0,6,19,-3,49,-12,22,0,0,49,-5,36,0,-12,42,-2,23,-26,23,-23,-46,13,80,-25,-13,-69,0,-62,-14,8,-36,23,13,9,-1,6,-21,-19,51,38,0,6,-10,-41,43,-71,-2,-8,44,15,-14,22,-6,-52,79,254661
-29,50,22,0,-7,-31,-12,12,0,-44,-1,20,-38,-1,7,9,-21,32,-5,3,41,-65,-11,46,27,25,10,12,9,22,-13,5,-68,48,-2,-12,20,0,-5,24,-40,37,32,28,-47,-12,0,16,25,-11,-28,48,1,-29,-65,4,-36,3,83,26,44,-42,22,16,25,0,-10,-11,-8,-25,0,-3,-13,18,23,-45,7,-10,-18,-11,-33,-33,-42,66,-9,-27,10,-35,13,-46,40,7,5,-36,-37,-35,33,-32,-18,-30,-6,22,50,10,17,-8,-8,0,11,28,0,33,34,66,7,5,-29,37,0,-34,8,26,0,-9,-31,9,-46,-19,-14,-9,-13,41,-42,-50,-7,0,31,7,14,-76,65,-6,-5,2,-11,-10,21,-5,-14,12,-33,20,24,0,0,29,-11,61,45,13,-51,1,-14,22,25,-51,-28,-51,13,32,-75,5,50,-12,-2,0,62,7,15,-3,20,22,-14,42,0,-28,23,9,25,0,-6,48,6,60,-4,11,7,6,29,40,24,7,-35,0,27,-9,23,-10,11,-9,6,3,15,36,-78,22,30,-17,7,-13,-30,16,-75,-38,9,19,-7,20,11,3,-38,63,254817
-25,36,5,0,-3,-56,-33,-2,0,-47,-8,10,-40,-23,3,5,-17,19,-14,0,39,-60,-25,35,8,39,-16,3,-24,5,-34,-12,-73,28,0,-13,44,25,-1,8,-33,38,20,41,-60,-23,0,7,19,-13,-23,30,-6,-23,-72,-13,-26,-4,46,2,38,-41,-21,31,9,0,-46,28,20,-21,0,7,-45,-2,3,-49,3,-62,-3,-18,-37,-55,-28,66,-25,-22,-16,-39,16,-20,41,12,28,-34,-52,-45,35,-39,-5,-14,-11,41,44,20,6,33,-40,0,42,40,0,43,26,60,-12,-7,-11,34,0,-32,-16,9,0,-14,-44,6,-16,-8,-18,-9,-25,4,-56,-45,-13,0,44,-6,40,-70,63,11,35,-70,29,-7,28,-21,-17,0,-32,16,1,0,-8,19,-8,39,29,-7,-40,35,-18,22,36,-56,-12,-54,21,9,-80,35,35,-8,-12,0,19,0,15,6,1,14,-19,4,0,-38,35,14,42,0,-4,38,5,38,6,0,-12,32,5,32,27,-4,-50,0,39,-41,27,-23,38,-71,12,0,8,26,-72,11,17,-25,2,-13,-30,6,-77,-40,32,31,20,21,-17,-2,-29,67,254819
-31,9,38,0,-13,-32,-12,30,0,-37,-4,34,-27,13,9,-2,-32,24,-14,-10,50,-63,-13,32,13,-24,10,9,21,34,-13,-14,-71,47,0,-5,6,-5,-8,26,-38,-10,41,27,-31,-23,0,9,22,-5,-32,52,-3,-52,-71,-9,-48,-24,95,14,29,-45,24,30,24,0,-18,-58,-13,-25,0,-15,-25,10,24,-34,16,-65,-40,-17,-37,-30,-43,31,16,-31,4,-36,-30,-63,46,-2,33,-20,-52,-23,31,-37,-36,-29,0,44,19,-17,27,-21,1,0,7,5,0,13,21,64,-39,-39,-29,13,0,-17,8,26,0,-5,-21,-6,-55,-27,-10,-15,-20,3,-40,-54,-1,0,27,-50,22,-72,67,9,-29,25,-55,-15,7,-7,-9,35,-35,-3,21,0,-28,37,-9,70,47,-56,-49,-16,-9,23,27,-57,-38,-47,-30,4,-81,15,45,-6,-10,0,81,-2,-3,-10,10,37,-6,1,0,-34,26,-19,66,0,-12,9,-3,66,-23,11,-32,28,9,12,7,-33,-44,0,21,-1,8,-6,5,29,0,-13,10,40,-73,25,21,-24,7,-27,-32,20,-85,-23,-22,30,-1,4,4,-1,-52,27,255139
-36,39,18,0,-12,-50,-13,18,0,-17,-10,32,-31,4,3,-10,-33,49,-17,13,64,-68,-2,26,19,8,6,15,12,16,-11,18,-91,42,-4,-20,13,-5,6,-10,-55,16,27,34,-19,-35,0,12,12,-20,-20,43,-12,-31,-89,18,-40,4,92,-10,26,-63,12,49,-11,0,-85,-13,34,-46,0,4,-84,24,38,-18,11,-39,-13,-27,-19,-52,-30,84,5,-21,-5,-52,-29,-41,64,-7,35,6,-63,-23,33,-21,-13,-40,4,2,65,-13,39,-14,-12,0,57,8,0,78,38,79,15,-34,-36,43,0,8,6,-7,0,-4,-24,-26,-39,-33,-24,-17,-37,14,-22,-49,-1,0,40,18,-6,-82,75,9,-1,2,-10,-11,55,-42,6,20,-39,-14,-13,0,4,29,-9,63,47,16,-47,-32,-25,10,50,-52,-23,-50,-29,-1,-88,-5,51,-8,-17,0,57,-11,-15,3,29,34,8,12,0,-39,49,-16,-2,0,-12,39,-26,63,30,14,15,26,13,46,48,-37,-61,0,27,-11,52,-46,60,6,-10,7,14,9,-84,18,48,-16,3,-44,-32,10,-81,-33,-32,47,33,14,-6,0,-42,86,256437
-4,36,90,0,-1,-34,-15,9,0,-38,-17,22,-22,3,8,10,-22,20,34,8,-33,-49,64,42,5,52,-9,14,10,81,-19,-21,-48,25,22,0,39,14,-40,13,-13,45,36,8,-19,22,0,12,9,-5,-27,20,-18,-19,-47,-20,-17,50,15,24,43,-25,10,40,10,0,-55,0,23,-30,0,41,-49,1,45,-40,27,-31,15,-29,-58,-25,-14,56,0,-26,23,10,-12,-70,-34,-2,42,5,-11,-3,2,-60,13,-19,36,5,27,-11,54,58,-24,0,-6,33,0,-17,19,37,-26,5,-10,28,0,1,-4,10,0,13,-3,-4,-64,6,-2,-17,24,52,-20,-40,17,0,10,-16,13,-21,35,-14,61,0,2,-1,35,-17,-55,12,-9,10,19,0,39,42,5,57,28,-22,-35,16,-2,0,51,-34,-1,-30,-7,11,-34,3,24,7,32,0,24,9,6,38,5,22,-57,52,0,-11,50,-15,12,0,-4,37,-4,57,-21,14,-26,41,-3,26,-12,8,1,0,-2,-22,34,-20,-12,-3,-2,14,9,28,-23,30,22,-34,8,-3,-9,24,-47,-14,15,37,18,-27,14,-1,-29,58,256669
-32,46,17,0,-1,-11,-17,12,0,-48,-3,36,-14,-44,0,-8,-48,26,-16,5,28,-4,-15,-13,36,-3,-11,-7,94,17,-18,-13,-38,40,24,-15,18,15,-7,58,-35,1,25,17,-50,-22,0,4,8,-15,-3,41,-2,0,-38,-12,-31,0,58,52,-13,-35,100,20,57,0,-42,20,-17,7,0,23,-48,-1,-58,-52,7,-36,-3,-25,-20,-11,-3,52,-41,-3,-15,-49,50,18,27,-5,28,-9,-69,-2,12,-22,0,-25,1,48,20,-25,-55,52,-6,0,42,20,0,26,31,42,2,15,-26,42,0,-9,-10,-25,0,1,0,-32,18,-30,-7,-9,-21,-1,-46,6,0,0,18,-2,48,-31,38,42,52,52,28,-16,39,-44,-4,13,-35,-34,51,0,3,22,-19,6,40,-5,6,-18,-8,39,17,-40,3,-36,45,-15,-74,51,41,-17,-17,0,19,-9,-33,25,0,37,-5,-3,0,4,17,-22,62,0,2,47,-32,6,6,-5,9,20,30,39,15,15,-70,0,-7,-5,36,-43,42,47,-5,8,7,-19,-33,14,25,6,-1,-26,-32,9,-72,-15,-16,23,-11,-10,-14,1,-34,51,257899
-30,39,23,0,-3,-27,71,-3,0,-8,1,36,-10,3,4,2,-15,29,-8,77,50,-37,13,29,9,-33,-11,3,14,24,68,11,-48,18,6,-5,20,23,-2,5,-40,-35,15,23,-20,-12,0,8,29,-4,-20,14,3,-11,-47,10,-27,-25,55,45,27,-34,17,20,8,0,-16,13,-22,-20,0,1,-15,-2,-11,-10,5,8,-2,-6,-21,-32,-27,37,3,-17,-9,-40,-5,-12,52,17,28,-15,-31,-26,23,-20,1,-30,0,6,28,8,-12,-15,-14,0,42,29,0,32,30,52,2,-44,-33,28,0,-17,-11,4,0,8,-23,7,-17,-18,-17,-5,-16,10,-15,-21,6,0,23,-13,13,-37,41,-3,-14,-23,15,-7,22,-22,14,-4,-24,5,48,0,-20,14,-4,29,28,-12,-25,5,-18,5,25,-37,-19,-45,-10,-25,-52,21,32,-4,-10,0,18,-1,7,3,0,33,12,10,0,-26,23,9,19,0,-1,35,6,30,16,3,2,34,10,35,31,-47,-38,0,0,-13,25,-18,43,-25,13,85,10,-3,-38,10,30,-10,2,-5,-17,10,-46,-12,12,27,-23,12,-9,0,-21,36,258467
-23,50,47,-100,-9,-45,90,-2,0,-37,8,28,-28,17,8,11,100,23,-47,-28,70,-65,-75,52,21,100,-66,100,-7,43,90,23,-72,17,11,-2,34,43,-32,43,-24,100,31,38,-26,-11,0,12,-100,-2,-20,19,5,-12,-71,20,-20,0,17,52,49,-41,-38,41,64,0,-49,100,20,-28,0,15,-49,10,-9,-41,9,0,-44,-21,-12,-45,-29,45,12,-21,0,-32,-5,-32,67,7,25,100,-47,-24,29,-11,8,-36,10,36,3,20,-8,-66,-49,0,30,34,0,17,39,58,-60,-9,-31,0,1,100,-64,33,-100,3,-20,17,-28,0,-20,-11,-11,-46,-17,-46,8,-100,41,41,45,-73,100,-11,19,-97,100,-4,24,-13,-5,3,-29,-20,46,-100,-2,29,1,33,47,-1,-43,10,-20,22,43,-67,1,-60,-8,-4,-34,37,50,0,-45,1,29,5,-48,16,14,33,-3,28,0,-33,43,9,38,-100,-9,50,14,32,-1,100,-58,28,20,7,100,-14,-38,-100,80,-50,20,-3,29,-100,4,-42,15,56,-75,24,18,100,4,2,-28,22,-35,-28,14,41,17,57,3,100,-27,43,258507
-43,41,28,0,-7,-54,-9,-5,0,-34,-15,34,-38,54,0,2,-42,4,-42,35,21,-43,40,24,50,17,-9,2,20,25,-8,-13,-66,38,7,12,19,19,-15,6,-51,19,12,31,13,-20,0,3,20,9,-30,39,-20,-37,-65,-15,-32,13,60,55,24,-58,14,16,4,0,-29,-4,-1,-21,0,4,-16,8,-22,-36,-2,-45,-3,-8,-42,-52,-26,65,51,-27,-5,-38,-12,-10,21,-7,6,-36,-40,21,15,-42,-7,-32,13,27,-8,-18,-21,10,-13,0,7,13,0,15,26,46,-36,30,-30,15,0,-35,-8,-18,0,20,20,-2,-7,-25,-8,-3,-21,17,9,-17,20,0,32,-30,66,-52,40,4,11,-26,-4,6,27,-69,-16,-3,-44,8,56,0,13,11,-16,32,34,-29,-15,0,-7,8,17,-30,-32,-27,-10,-60,-50,68,37,-18,-41,0,30,0,10,4,11,35,-18,17,0,-52,18,-21,32,0,-8,39,1,31,2,-1,-37,15,34,16,12,29,-37,0,-35,-12,27,-61,4,-16,-8,38,4,-9,-55,4,2,-14,1,-33,-10,4,-52,-36,-1,15,-5,-44,-7,-13,-33,71,258580
-28,27,52,0,-4,-42,-6,15,0,-65,-15,32,-37,-23,10,4,-20,-8,15,41,-13,-61,0,33,-19,85,-4,1,30,57,-5,-1,-60,38,10,2,43,12,-33,17,-46,72,31,17,-57,-14,0,6,9,3,-29,42,-16,-35,-62,0,-46,0,28,33,38,-37,32,26,16,0,-31,33,-7,-16,0,-1,-41,7,33,-65,13,-25,-6,-39,-45,-44,-16,40,-22,-28,17,-36,6,-42,-9,17,38,-42,-36,-36,22,-47,1,-13,-2,46,22,-3,43,58,-16,0,3,30,0,-20,36,60,13,-25,-14,20,0,-41,-7,31,0,18,-35,-4,-44,-5,-28,-17,-17,12,-51,-15,20,0,17,10,9,-52,54,2,64,-30,37,-5,39,-9,-39,14,-25,-15,32,0,0,30,-13,52,27,7,-18,13,-26,10,31,-38,-41,-39,9,10,-85,12,30,-8,15,0,36,2,-10,-1,3,33,-41,11,0,-13,31,-2,75,0,0,32,-4,54,-35,1,22,39,-22,15,-15,-21,-41,0,5,-21,31,-9,4,-33,19,39,9,17,-52,20,-10,-22,6,-11,-38,18,-80,-39,3,25,-8,17,23,-6,-40,43,258826
-19,40,21,0,-1,-7,21,0,0,-50,-2,24,-35,6,11,8,-10,15,-2,37,46,-29,7,51,1,58,-6,-3,34,24,23,16,-45,28,21,-5,10,25,-37,12,-35,56,32,28,-34,0,0,6,28,-7,-20,25,-1,-11,-45,15,-15,-16,41,70,52,-27,37,28,12,0,-17,6,-2,-15,0,-5,-13,14,47,-52,13,19,-2,-16,-25,-7,-24,63,2,-15,13,-44,-12,-36,47,16,44,-37,-2,-50,30,-23,-1,-39,2,41,21,14,50,-4,-22,0,31,14,0,-5,21,58,15,-22,-43,27,0,-40,-7,15,0,-2,-46,4,-39,-17,-15,-8,-2,19,-31,-24,-4,0,32,13,-4,-41,46,1,0,-22,7,-3,26,-25,-14,0,-19,26,72,0,-18,28,-1,43,30,13,-25,23,-16,27,45,-61,-15,-65,-16,-20,-55,-4,29,-3,-2,0,18,5,27,-2,19,21,-16,20,0,-9,46,13,49,0,-2,39,2,47,-16,-2,17,44,2,25,2,-19,-4,0,36,-21,28,-25,28,-20,14,40,7,6,-44,21,16,-19,8,-13,-36,15,-52,-34,26,30,-3,44,13,-5,-13,64,259306
