ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
-6,36,35,6,-31,22,15,-4,4,41,-1,3,37,8,4,2,-24,-18,-75,-15,-13,22,-26,6,-8,-47,-3,-13,-3,-19,-2,20,5,-17,-27,-7,-26,38,-5,11,-20,44,-3,33,9,13,-79,18,29,-18,-23,16,21,-24,-19,-25,-19,21,13,-4,-25,-54,20,5,4,77,-10,15,12,11,-36,11,51,-8,-15,-15,-25,13,18,-33,-2,58,-24,9,-3,1,-5,-23,16,14,1,0,-18,21,24,0,0,47,-20,-27,-31,-22,40,-40,-38,-24,0,-15,-7,27,66,29,13,-2,-1,-11,-48,-13,-15,-15,-22,15,-46,25,3,-16,-2,7,31,7,-48,47,24,33,-15,-9,6,-39,6,35,2,23,4,-11,31,-42,9,41,-1,-10,-23,15,52,38,14,-7,45,29,-26,-1,-43,35,0,-9,-9,12,-12,31,-17,-2,-44,-17,7,6,33,-13,4,30,11,-1,12,-47,-19,-29,250725
19,-3,21,-4,-41,2,-20,-8,-6,57,58,25,64,22,66,11,3,12,58,1,-25,20,15,1,-29,78,1,2,15,6,12,6,-12,-6,-41,1,20,24,-27,-19,-66,-82,-25,38,-22,16,62,-10,18,9,-4,43,6,-41,85,67,-56,4,34,1,-4,-26,35,8,-95,-10,2,-11,19,0,12,28,-82,-11,-10,94,7,-92,-5,-43,2,-12,6,65,48,0,19,-49,32,-4,61,-14,17,20,19,50,26,36,-18,0,-24,90,21,-26,-20,3,18,9,19,18,2,-18,-20,21,3,20,74,-12,74,73,-45,40,-62,10,-18,44,28,-4,-11,5,-19,50,34,9,27,46,-72,-61,12,8,62,11,9,-2,-13,22,-37,57,-21,34,42,5,37,20,-20,2,34,-21,22,33,-36,24,-16,-27,3,13,-25,20,-31,20,-8,16,12,-65,40,-12,18,62,13,16,29,-35,12,-42,250987
8,-9,-33,6,11,8,-21,-26,16,-32,64,40,44,1,19,10,-27,14,-30,1,-21,41,28,56,-3,2,32,8,10,-48,-32,12,-15,6,-19,1,0,47,-5,19,66,20,0,12,17,14,-13,1,16,-63,8,23,8,-40,54,58,-8,7,17,-7,8,0,10,23,12,-33,8,5,9,55,28,1,20,-31,-4,38,15,14,8,15,-6,-17,-17,19,2,-1,5,-19,13,22,24,15,7,39,39,-6,7,54,-7,15,-6,61,36,-13,-8,18,39,9,54,41,-70,22,-23,3,32,8,7,-25,44,46,-42,17,-1,32,10,-4,35,5,34,87,7,31,13,-2,32,9,13,0,11,-5,23,32,10,80,33,9,46,-32,9,41,-3,33,68,37,-21,5,50,28,-3,30,-7,37,11,-1,6,37,-19,18,44,2,-3,57,10,2,14,-26,39,41,24,5,3,-8,27,-19,251020
1,31,75,-12,-8,24,37,-24,6,2,-20,10,93,-5,-22,20,-1,52,-48,-13,4,7,58,44,-1,-33,11,10,-7,-24,48,39,44,32,-80,-16,-1,58,-4,9,-36,31,-3,66,12,65,-49,17,47,-15,-42,14,39,-76,29,41,-3,26,24,-4,-40,42,17,14,4,44,12,18,61,46,54,34,26,-19,45,17,46,15,32,-7,-1,32,9,-22,34,3,5,3,26,4,0,42,-36,9,41,39,-5,70,35,42,52,-3,24,45,-55,44,4,-17,-9,42,-26,38,40,-1,13,-34,-39,15,27,37,-78,18,35,31,18,-3,16,-13,54,6,47,46,13,23,-52,-2,46,40,19,24,1,31,17,5,52,-14,37,4,19,15,-5,-25,48,56,37,-17,74,31,2,9,22,24,42,-3,-15,-26,5,47,17,-1,-13,-11,19,39,64,14,4,90,24,6,32,20,4,-77,251479
0,21,-13,-2,5,11,37,-6,0,-13,54,13,87,1,67,-5,-9,21,-33,-1,5,31,16,55,-18,-42,14,-9,-7,-8,0,18,0,13,-42,10,-58,44,-26,-1,-63,8,-24,20,-1,48,-32,23,41,-6,3,67,15,-19,-3,4,42,12,0,0,0,-26,6,-22,-28,85,-11,20,51,54,20,23,7,-9,28,79,23,-32,15,6,0,87,-5,67,31,0,-3,50,-1,2,6,7,-29,34,25,33,8,51,31,6,19,76,34,19,14,3,4,0,58,25,-70,37,-9,21,14,-27,-41,4,-9,7,-20,66,-41,6,18,-1,-10,-4,4,27,-29,7,10,54,-17,-5,28,-43,1,54,7,9,0,33,3,3,-12,-13,23,18,-2,33,27,47,37,10,49,40,-61,-11,19,36,8,-20,2,35,5,42,-7,23,-2,62,3,18,20,2,6,86,-16,2,24,20,-16,-44,251752
34,63,39,-24,7,-3,1,-30,21,0,34,40,47,2,30,23,3,13,-51,-19,41,29,37,33,-13,-41,5,-32,46,-55,-29,23,26,16,-66,0,-68,29,-10,15,54,0,-11,39,15,68,-50,13,50,-63,-11,25,22,-54,4,42,-52,-3,36,-7,-12,28,25,45,3,56,-34,13,66,35,33,39,-2,-29,30,31,10,6,57,9,-7,52,-7,26,-37,-3,3,-64,34,12,45,12,-19,25,18,-34,8,52,22,42,-28,38,9,-33,-40,42,11,25,20,17,-27,56,-18,19,5,-19,-48,19,4,44,-57,25,38,52,-27,-7,6,-22,86,54,30,46,24,58,27,8,31,39,24,56,44,54,21,55,85,27,22,0,-25,58,-3,-10,48,30,0,0,52,58,-68,7,-21,10,13,-14,-24,-7,42,50,21,18,-25,18,21,34,39,18,7,44,42,0,38,-25,48,-66,251778
9,36,80,-11,-20,17,42,-34,-23,34,21,28,18,-21,5,10,-4,-20,19,-8,11,60,23,32,1,-5,-8,-4,3,-38,67,15,61,-7,-50,11,-24,19,20,-7,-91,-57,18,77,-10,45,15,19,55,-34,5,39,16,-40,22,-15,-16,16,42,-3,6,-5,50,-21,2,16,-3,15,49,34,27,29,-56,-37,-14,-34,-18,-2,37,-24,-1,22,-3,3,-34,2,6,-17,42,-24,47,30,-35,61,-5,-37,-16,80,-12,-12,-34,-44,0,-28,-48,-13,7,-19,-26,-5,7,32,-5,36,-6,-33,-7,-13,6,-16,-38,38,2,27,26,-34,19,-12,32,-48,-11,55,45,85,8,10,14,3,20,84,47,28,10,-37,32,-4,38,33,26,33,-30,20,56,14,41,9,81,27,-22,31,-34,0,32,0,-10,20,12,54,52,36,-52,-23,20,15,79,-13,7,20,34,5,26,-36,-9,-50,251870
-13,46,74,-6,18,-31,-38,-14,-52,18,-26,-14,30,-13,23,7,9,18,1,-41,6,20,16,33,-6,14,30,7,-31,-8,11,36,32,-15,-80,-6,-1,30,-13,46,-74,-27,-13,69,41,76,-2,36,57,5,-36,61,33,-58,49,46,71,-31,14,-7,-37,-18,21,2,7,41,6,34,77,34,16,10,-29,-15,-12,42,17,7,36,16,-8,38,7,23,20,-5,-4,76,13,-54,9,-16,-36,19,28,18,-10,2,-11,0,-56,38,37,-54,-38,0,-19,-15,-1,29,3,22,27,-21,33,-36,12,0,41,47,-56,58,-19,44,-14,-11,24,-8,88,-1,-19,34,20,37,-52,-7,79,-18,19,34,11,45,7,-2,88,29,28,17,-12,-9,-5,13,42,32,-38,-4,5,22,-2,23,-30,36,-18,-7,-41,10,6,57,27,-20,-58,-3,19,81,72,0,-20,32,31,-4,11,-30,0,-79,252162
1,51,6,-26,-13,9,-37,-29,12,0,77,11,93,-29,-10,3,-30,-26,-87,-1,-5,54,1,14,16,-40,-18,-6,-41,-17,0,18,-20,9,-37,16,-47,58,-5,-28,-2,36,-6,-7,-27,74,-92,38,35,-16,2,43,17,-68,18,1,-27,9,-3,-13,0,-32,-11,-47,42,44,-6,32,76,16,-1,43,42,-37,-17,37,-29,42,43,-14,-14,49,-21,-10,52,-13,17,-23,-2,16,12,23,-57,52,44,57,-34,52,-20,27,-11,17,40,-8,-12,26,-30,9,-25,41,-15,47,20,-27,-17,-55,-46,11,15,4,-70,38,-27,29,-21,-47,26,-26,9,-67,-32,16,-6,12,-18,-9,-16,-24,7,12,12,28,7,-58,8,-9,18,-1,-21,8,-43,13,44,58,-38,13,51,48,-49,22,-23,42,23,15,2,15,-5,34,29,-25,-19,-24,7,-20,-2,10,-26,91,19,18,42,-24,-40,-43,252383
13,47,52,10,4,14,8,-14,-16,-10,33,12,-13,0,56,8,11,-12,-31,-31,-2,2,-36,23,-11,39,0,1,33,-11,10,29,-42,13,-47,2,-32,35,-17,-31,-30,-46,-15,43,-24,28,-35,24,38,-13,-51,47,29,-74,-26,-58,10,17,16,-10,-51,-15,46,25,-3,31,0,23,33,15,-36,22,-45,-16,-1,43,-15,-2,39,7,-4,30,20,54,10,-3,3,18,15,-9,3,6,-1,1,6,15,3,2,-8,11,-80,43,1,-89,-34,11,-16,31,3,3,-57,48,-4,-23,0,-2,42,18,-22,-50,-82,44,27,8,-64,-37,1,10,44,29,-4,6,46,7,-32,-23,20,22,10,7,2,9,10,27,41,-14,40,-7,-52,11,-34,-19,55,35,5,5,0,50,-34,-2,-40,8,3,-11,-31,-5,-1,40,29,-23,0,0,9,30,44,19,-18,-9,23,1,21,-43,20,-46,252552
26,15,-31,-8,-41,40,21,-58,0,22,-28,6,50,-7,94,25,-38,0,0,-11,9,10,28,0,-14,-1,-12,11,36,-60,-10,23,12,-28,-42,-17,-29,39,-28,22,-31,-60,-30,34,26,45,-6,7,-15,-55,-9,-24,28,-65,38,82,-42,41,48,-11,-8,-36,20,-1,-32,-26,7,5,51,11,19,-4,-50,-57,-37,58,-10,-25,1,-37,-4,-33,-35,94,11,-2,15,-38,47,-6,-1,3,-26,8,45,16,-8,66,-50,-16,-46,37,18,-40,-29,-18,-66,33,41,41,-62,-13,21,6,-14,-24,-10,-9,22,96,-60,-26,-58,35,0,1,-17,-9,89,18,-38,86,18,24,-8,0,38,-47,15,25,-7,35,25,15,90,-17,60,24,-14,21,16,-9,49,45,16,-21,62,-14,-29,-17,6,13,4,-13,-16,-20,10,-14,60,4,-16,37,11,46,33,-6,-68,48,35,9,-10,4,-4,-44,253082
12,75,-8,-1,5,4,37,3,21,20,-11,43,64,20,55,14,2,0,-12,13,-16,47,15,51,-19,-68,15,3,-12,14,-45,16,15,11,-29,26,6,65,32,25,65,-35,38,28,31,-10,0,6,40,15,24,46,17,-35,4,-73,18,6,24,-6,25,-36,-19,19,26,-45,2,6,-9,49,16,16,-35,0,-24,-30,3,24,75,10,1,-36,-9,55,56,0,-10,6,21,16,65,34,61,52,8,62,23,4,-21,-30,-51,-25,37,-48,-30,-29,-13,10,22,15,-100,38,-44,28,16,60,-58,-68,11,-70,-40,41,-45,36,0,14,-6,-3,52,55,-38,39,-15,21,-14,29,17,-42,18,16,64,35,14,47,54,44,38,23,-1,50,11,51,58,63,33,29,1,50,4,-19,9,35,29,-16,17,56,-16,44,48,29,-3,30,17,14,27,-63,-14,63,38,-12,20,10,21,-27,253183
-4,26,75,-15,-19,1,-7,-36,11,15,-30,62,72,-20,74,19,-8,16,-35,-23,22,-1,26,15,0,-42,-1,-20,-27,-30,31,41,18,17,-92,-17,5,61,-20,-7,3,4,-24,74,-4,68,-39,20,28,-24,-52,23,42,-98,16,18,-21,1,34,-11,-52,-4,34,46,40,18,-17,18,70,13,25,6,-1,-31,0,38,13,41,38,-15,-5,15,-5,70,1,2,11,-33,33,19,5,-6,-32,-1,65,-1,-14,18,-3,17,-52,15,48,-56,-54,15,-15,-21,10,55,-34,34,46,-22,-3,-30,-42,20,5,12,-96,25,1,43,-16,-17,44,-15,73,7,-4,34,30,0,-55,4,49,-2,18,0,4,43,15,6,73,-25,20,15,-12,66,-12,-54,41,58,-9,-20,21,27,11,44,7,52,-3,-1,-28,-49,22,26,22,-23,-23,14,17,48,73,19,-14,71,34,8,1,6,58,-90,253385
4,25,-13,-6,-7,-2,33,-13,26,17,19,35,69,-44,68,15,-44,0,52,-3,19,21,-4,40,-14,60,-5,0,6,-46,-24,17,-4,32,-54,-2,-46,80,-15,18,-42,-75,-13,48,21,50,52,26,45,-40,-19,12,15,-100,-11,75,-44,-3,17,-4,-18,-69,32,6,19,7,0,16,46,41,-3,18,-76,-14,-46,19,0,16,31,-7,-1,13,-51,69,-16,1,-1,-34,19,21,3,28,-18,23,-31,-12,-46,33,-45,-34,-39,21,-54,-33,-43,-36,16,21,-5,-28,-61,28,0,2,-3,-15,60,7,-8,67,-100,16,-79,21,-31,-16,-2,-7,6,-81,-76,-7,29,27,-2,5,18,-78,-4,30,6,21,15,-83,6,-13,51,17,-32,42,-22,23,50,78,34,-3,37,22,-38,0,-31,-57,29,-15,0,19,20,44,51,3,5,-3,-3,15,48,6,16,68,15,3,17,-32,3,-55,253396
16,38,20,-11,-23,0,1,-58,-28,1,-72,56,66,-39,7,18,-9,19,-47,2,-5,41,41,5,-9,-31,41,0,46,-51,11,31,55,26,-69,-7,-20,18,-6,22,-45,56,-4,46,15,52,-44,26,35,-49,4,50,27,-61,55,35,12,-2,18,0,2,52,9,30,33,-27,0,28,55,2,42,9,57,-60,33,5,21,36,42,-26,-2,-16,-21,3,23,1,-2,13,18,-23,38,56,-24,38,49,26,-42,26,32,46,-15,14,54,-21,-30,43,-13,-39,-4,47,-68,16,7,24,39,-32,-30,-15,58,36,-62,52,42,31,-30,5,67,-10,60,50,52,62,8,29,-16,37,8,41,14,30,40,33,19,55,64,58,63,3,-29,56,11,-15,38,21,3,-3,29,14,-18,71,14,57,52,-9,5,-9,-6,36,67,27,18,-3,11,19,50,-14,-10,70,39,0,9,14,37,-70,253983
8,26,68,-15,-4,24,19,-39,4,13,-36,15,98,-5,51,16,-40,9,-3,-18,-8,25,20,-2,-23,22,-1,-2,24,-44,52,41,85,14,-57,-22,-13,57,-24,1,-39,62,-25,45,3,52,1,11,27,-42,-25,45,38,-92,7,31,52,24,35,-10,-25,30,38,54,16,65,-6,8,52,-4,21,10,66,-38,16,14,8,17,19,-4,-10,71,-47,44,45,-2,-12,45,35,1,27,8,1,25,27,45,-10,76,13,47,23,5,48,24,-29,45,-18,-24,30,27,-95,69,11,16,-3,-2,20,42,3,33,-92,49,-15,28,-43,-18,7,-16,37,-1,28,56,38,36,-36,4,8,-16,20,37,24,29,17,1,34,-36,6,12,-41,20,-15,-33,61,57,19,-21,74,70,-15,5,-32,50,10,-22,-17,-29,-5,26,16,17,-32,31,19,-9,46,43,-20,95,0,-11,8,-37,62,-58,254121
27,32,-32,-3,-30,12,44,3,-37,13,28,24,4,-20,36,10,-28,2,6,0,-13,26,32,58,-29,-9,39,3,41,-77,-66,12,14,23,-40,1,11,15,-18,52,40,-22,-12,2,56,27,10,3,7,-70,8,18,7,-26,34,19,-52,12,13,-6,10,-34,-17,24,2,52,1,3,18,55,35,14,-16,0,-28,80,9,-1,33,-29,1,55,-36,40,-11,0,-15,-55,13,-22,25,14,-47,30,6,-2,-43,9,-25,-5,16,81,-10,13,4,-2,62,34,58,14,-78,14,2,27,35,-40,-2,-27,42,13,-26,20,-20,16,36,3,57,-5,68,41,-37,-9,-12,37,33,3,-38,-20,1,35,30,17,10,34,64,72,45,12,39,2,-9,70,39,11,52,5,13,18,12,47,-8,-14,7,-29,8,72,-13,7,44,30,33,58,4,-40,0,-26,67,2,3,-11,20,-8,11,-37,254661
26,41,60,-8,-33,-1,-13,-22,4,29,-26,25,100,-5,18,12,-19,32,-89,-34,0,13,49,31,-5,-20,6,-15,32,-52,-12,28,72,24,-72,-2,-55,29,-23,2,6,27,-25,64,3,26,-93,22,33,-52,-24,38,28,-63,-17,3,2,-1,20,-1,-24,8,34,10,58,34,-15,21,25,35,45,28,27,-22,26,29,25,61,29,-32,0,16,-16,16,-21,2,2,0,18,10,14,5,-12,13,25,-22,-6,48,17,28,37,-14,38,36,-19,29,-2,7,-25,24,-100,19,2,7,6,-16,-27,-3,-18,8,-60,35,-5,28,16,-61,25,-9,-7,66,5,31,35,56,-3,-21,26,-3,19,52,11,28,12,65,-7,14,17,29,15,19,-63,-8,49,32,-18,-7,47,21,-58,20,-22,39,7,-6,-37,-8,0,33,13,5,-2,-26,19,18,65,-4,-2,98,27,0,25,-23,14,-74,254817
-9,-1,75,-21,-6,18,-9,-41,12,-13,0,16,99,34,-47,10,-28,-18,24,-12,5,51,-4,43,-15,17,-8,-24,-16,-21,29,16,62,15,-82,0,-5,49,-9,2,-52,29,-7,77,3,26,25,36,56,-18,-16,56,17,-40,22,3,-2,21,25,-10,-19,-18,32,-36,-33,-9,-20,34,24,44,-8,23,30,-43,-39,2,-24,-25,-1,-7,-10,-16,-25,-47,9,-7,0,7,23,19,1,20,-34,49,30,11,28,32,-43,3,-17,-6,54,-19,-26,3,-20,-27,-42,27,-32,38,34,17,-4,-31,12,1,27,0,-37,52,28,22,-10,-25,9,-22,15,-82,-18,35,36,63,-14,2,15,29,8,62,2,24,13,-86,14,-23,28,-14,-11,13,-24,52,56,50,-9,-2,33,36,-6,14,-11,52,17,-15,-8,52,7,57,17,16,-36,-43,8,10,78,0,-21,95,16,1,24,-13,-41,-86,254819
-21,73,29,8,6,22,-14,-15,31,-40,28,52,69,0,31,3,-38,66,-21,-24,33,27,76,47,-36,12,7,1,-28,-93,-22,40,-12,-27,-30,-15,-55,58,-39,14,74,-57,-40,6,18,-8,-21,0,12,-84,-27,7,39,-58,-6,2,64,22,37,-17,-28,-32,17,-7,-22,64,1,1,-10,50,70,4,-60,-12,4,55,57,-16,78,8,-15,52,-55,24,-6,-12,-30,60,35,31,19,-22,36,24,27,3,0,25,-3,20,-4,38,26,-11,-12,18,25,-50,35,28,-70,6,-5,-3,6,28,10,-25,8,-4,-61,10,-66,37,42,7,-2,6,64,24,-33,7,17,-7,-36,11,56,-71,22,-11,18,37,2,19,67,17,15,-38,41,61,12,10,62,58,-15,-14,22,14,-60,0,-30,28,-25,-36,-24,12,34,11,11,-3,-56,30,21,49,6,-22,24,68,23,-31,4,-38,-7,-29,255139
4,50,71,-19,39,13,45,-47,-6,-5,15,39,23,-28,55,14,-27,10,-11,-39,42,15,43,69,-38,31,14,-5,5,-74,13,44,-13,4,-79,-17,-12,58,-50,33,-8,-51,-46,54,35,55,-1,8,1,-73,-41,37,40,-77,25,55,-10,14,42,-12,-44,-8,55,9,30,-2,-3,10,55,65,43,21,-51,-52,-11,30,11,30,51,43,-13,7,-13,52,15,-8,-2,-17,39,2,14,-2,-23,14,20,13,-15,78,-13,14,-80,23,54,-86,-51,15,-11,0,12,17,-46,44,25,7,16,-22,38,-3,19,63,-80,32,22,45,49,4,21,-19,69,37,-3,82,56,32,-49,-7,6,21,19,30,13,49,15,28,69,7,-47,-4,49,41,6,37,68,52,44,-15,76,48,-13,17,8,55,-5,-37,-37,39,42,4,-48,7,12,11,19,4,57,-5,-10,21,16,-6,21,8,4,-80,256437
-35,32,-2,-2,20,34,35,-9,-12,62,48,0,17,15,-18,2,1,3,17,-6,0,28,11,13,-19,-9,5,-30,-28,-3,-32,39,-16,-10,32,-24,-57,-4,-14,29,47,11,-15,5,29,5,15,7,11,-6,27,31,35,-20,-20,-19,-36,34,21,-5,28,-35,0,-10,-51,-2,-28,2,14,17,10,-27,8,-13,-6,-4,-1,-49,22,16,-5,-6,0,-19,10,-9,-21,-41,21,-14,3,8,-1,25,4,18,16,58,-12,-10,-33,5,38,-33,38,-10,-17,-25,-28,4,-17,81,-25,-31,6,-1,-14,-9,-18,-11,-16,28,-28,28,15,36,25,-2,24,16,-36,-49,-4,5,-8,16,3,-28,17,4,5,27,3,22,25,13,45,61,14,8,31,37,18,-11,34,-22,58,77,-55,31,-5,39,8,-21,-8,35,0,11,41,-30,-42,-30,16,4,5,-9,-18,20,61,-22,-28,-6,-6,31,256669
3,57,14,-8,6,4,-21,-20,26,-64,-26,8,44,23,25,4,33,22,56,-23,54,8,20,56,-26,58,6,-25,41,11,0,17,12,11,-83,-18,-2,45,-7,-6,-28,-7,-4,20,0,49,57,13,52,16,-29,2,13,-27,22,68,42,3,22,-12,-33,-39,11,-2,0,64,-26,17,51,54,25,14,-4,-21,-19,-15,27,-9,56,12,-16,76,13,22,-24,-14,-27,51,21,33,45,4,-9,2,23,-28,24,33,-11,-3,-67,-12,58,-60,-48,-6,68,-20,18,19,33,26,12,19,4,-5,60,1,17,69,-27,0,0,26,6,54,48,-10,37,-25,-47,71,14,24,-17,-20,8,-3,5,22,47,27,3,-18,37,6,9,-64,7,5,49,56,33,44,-20,-15,32,25,-1,52,-5,58,3,-27,-18,54,55,54,22,19,-33,22,4,8,23,1,67,49,1,-25,16,-9,4,-83,257899
