ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
-19,-6,-4,-19,-4,3,0,-45,2,6,37,18,-61,-19,68,-2,-39,-5,65,-14,14,40,-3,17,2,67,-15,-19,-54,3,-19,11,-26,-19,2,-3,6,-18,-7,-6,44,-69,-15,-7,-2,8,50,31,21,-1,-8,1,14,-21,-21,-15,-23,1,8,-16,-10,-76,9,-26,-4,52,-20,25,21,20,0,6,-76,-41,-58,33,-7,-11,-17,-4,-18,46,-49,60,-38,-20,7,-33,12,-4,-51,-18,-29,33,-2,-45,-4,19,-60,-69,-82,24,-64,-70,-24,-76,29,-9,23,-1,-4,20,36,-23,-16,-34,52,-1,-36,0,-22,3,-71,-10,4,-17,30,-19,-12,-52,-85,-8,7,33,0,-37,-24,-71,-3,36,-51,-7,2,-28,-11,-21,-1,5,6,29,-5,31,60,-15,0,-12,19,12,8,22,-62,-61,-11,0,-24,30,13,13,16,-23,-32,17,-3,-43,-8,-1,22,-49,21,7,-4,-67,-3,-7,74600
12,73,49,4,-6,9,-15,-27,17,55,-11,58,30,-3,42,0,9,0,7,-4,-14,29,13,22,2,8,24,6,17,6,29,17,21,4,-35,18,4,5,16,9,78,0,18,24,14,30,14,26,33,0,7,49,17,-25,39,41,6,8,4,0,9,-28,31,14,-20,20,6,26,34,18,15,9,1,-26,-19,56,5,-25,70,-7,5,27,3,47,-3,5,-2,3,4,18,25,20,-26,33,17,11,-3,38,-15,-15,-21,76,16,-23,-63,-11,60,9,5,21,-5,49,11,10,24,-25,15,6,33,48,-30,52,-19,14,10,-23,-2,4,50,4,-24,29,34,2,-26,7,24,-16,12,3,25,14,0,0,48,54,-4,55,8,47,-33,27,39,5,-14,19,40,52,5,-8,-34,15,18,1,-2,31,-15,34,0,11,17,11,12,19,22,7,62,25,19,-1,10,-30,8,-34,74642
13,40,66,-20,-12,2,41,-8,-37,-1,-29,30,82,-5,12,17,-11,10,-13,-18,15,21,36,4,-22,-39,-13,-19,-97,-47,28,24,-47,23,-55,18,-29,52,-35,38,-52,-58,-34,68,35,73,-18,18,7,-47,-18,34,26,-60,13,32,-30,1,5,3,-18,-32,4,-16,-36,2,-18,17,71,-1,41,33,-56,-6,-42,-21,18,-40,48,-15,7,11,-32,9,11,3,27,-13,7,-45,26,15,-20,27,43,2,-4,70,-29,17,-62,-13,39,-56,16,17,-5,82,-61,48,-23,7,39,-45,-11,-23,-38,10,17,28,-63,37,34,12,15,15,-7,-21,39,19,-37,-1,7,42,-4,-22,3,31,13,42,27,11,17,27,39,36,-9,0,14,16,27,-3,40,57,43,19,73,11,-25,-16,11,35,14,-21,-17,-1,15,8,4,-45,-8,-63,13,4,67,11,-4,76,-3,29,33,11,-14,-56,74748
-3,66,36,0,-11,21,18,-21,-58,-6,13,15,54,-35,14,7,-51,-21,28,-12,-3,17,7,3,-5,26,16,31,-6,2,-6,21,33,11,-34,-2,-7,36,0,1,29,-2,-1,27,7,7,9,26,43,5,-14,23,22,-72,0,-9,-52,21,4,-4,-16,-36,-43,22,4,24,32,25,10,4,6,0,-9,-19,-24,91,-29,-2,74,-11,-4,3,-60,11,-46,-4,7,-57,3,-57,2,11,-22,11,31,-39,-31,30,-30,10,-62,76,27,-63,-6,7,0,-2,-10,27,-24,32,1,-5,13,-26,19,-14,-9,-4,-74,24,2,32,-64,-51,-14,0,4,-69,-33,35,-42,38,-7,0,15,0,6,38,0,34,9,-64,5,0,19,-6,-58,19,-40,27,40,39,16,-5,28,28,-7,-8,-6,31,14,-6,-16,32,-4,42,17,-3,-20,-15,5,9,27,-14,-2,55,10,6,-4,-10,26,-38,74788
21,34,58,-12,22,17,33,-45,9,-25,-36,6,31,-49,24,19,-12,36,9,-12,10,56,48,40,-12,-12,20,-20,-35,-3,-27,8,23,6,-80,21,-38,35,-6,13,-41,-3,-5,71,11,55,29,23,20,-1,4,26,12,-55,18,15,48,18,29,-4,3,-23,25,30,15,66,-19,19,58,39,49,41,3,-44,-7,10,36,23,28,19,-1,64,10,30,9,2,4,51,30,11,51,-6,-35,58,49,9,-46,77,-13,-6,-95,4,28,-100,-2,-1,-45,23,-13,52,-36,5,38,19,22,-38,-8,-6,23,38,-58,28,-23,47,20,-20,29,-12,29,-80,-19,24,24,78,25,-8,-2,-19,15,79,48,48,20,-89,28,-70,1,-25,24,3,-6,28,77,47,33,16,79,4,-38,31,-3,29,-3,-11,-16,31,11,22,-11,17,0,-12,13,-5,72,-6,-44,28,21,4,38,0,18,-82,74918
3,55,52,4,13,-4,-77,-52,24,-4,-16,51,19,-35,-16,6,-26,0,39,5,8,34,16,11,10,4,30,-1,-10,-40,3,26,23,-9,-30,3,1,26,13,8,56,40,15,30,12,37,42,29,24,-27,11,72,21,-11,6,22,-40,-5,0,-7,10,-14,-2,-8,-27,55,-1,35,35,9,15,15,36,-52,-6,15,0,-27,45,15,-9,56,-17,-17,-19,-5,31,-33,-1,26,23,6,9,32,6,-18,-34,3,-6,11,-40,0,31,-44,29,10,19,1,-11,5,-48,20,-21,-1,30,13,8,-15,12,24,-14,71,23,29,-5,37,0,4,16,-26,-14,-5,1,37,-6,28,18,22,8,36,24,29,4,-30,16,8,11,-4,-6,51,33,27,34,25,-76,6,5,24,0,3,-1,32,2,11,10,31,7,26,10,1,13,-10,9,31,33,-15,17,18,13,31,17,0,-15,-28,178088
-1,36,77,-39,-31,40,13,-37,-12,34,27,62,57,-20,35,24,-18,-11,-25,-19,22,26,-24,1,-13,8,-24,-28,19,-19,39,31,16,26,-84,-19,-49,68,-11,-3,-57,11,-13,88,-1,95,-30,20,32,-9,-37,25,28,-100,0,88,-14,39,50,-13,-37,-44,36,30,17,83,-28,17,99,1,-25,18,10,-39,-48,100,-14,12,36,-32,-8,81,-16,30,-11,-3,12,-10,50,-11,29,10,-51,24,43,-12,-18,88,-49,-7,-60,100,2,-62,6,-9,-28,6,-43,44,-35,-16,25,-8,-24,-49,4,1,5,91,-100,24,-28,50,-80,-17,-14,-40,47,-33,-50,21,36,80,-24,-10,75,-34,21,78,32,50,24,-32,46,-61,4,31,-78,58,-13,-58,71,74,16,-18,88,-16,-48,-13,9,3,11,-14,-15,-58,22,33,4,-7,-10,-42,23,77,90,2,-28,56,27,13,18,9,30,-87,189387
-13,48,86,-6,-21,-19,-38,-9,-22,0,-12,60,31,-36,0,1,-12,63,58,-8,4,70,54,63,3,20,9,-21,-22,25,29,15,-12,-28,28,16,-33,-19,-9,6,52,38,-7,35,6,12,57,25,33,19,25,58,11,-6,-9,28,-20,-20,-7,-6,23,-18,8,-24,20,77,-21,25,20,61,57,4,43,-13,13,-6,64,21,56,-21,-4,72,-16,-8,-2,-2,16,-31,-7,-23,35,-45,30,69,13,-8,-20,-18,12,-2,-49,9,32,-49,-2,-1,1,-35,13,9,-1,0,20,14,10,29,15,-12,-17,44,-7,54,-11,21,52,8,-20,-3,17,0,-22,27,11,77,-12,18,19,-11,17,74,36,21,2,-7,17,22,3,2,51,58,8,40,33,-14,-37,19,-19,0,-33,-21,12,34,-47,6,-4,45,4,34,13,16,-46,16,17,13,37,-10,-3,31,13,17,5,14,-13,29,190483
-6,15,11,-14,-4,4,24,-37,-7,2,33,-1,90,-15,54,12,-24,-32,-26,-14,15,36,-43,1,-2,7,-1,-21,-25,14,-30,21,-36,18,-46,6,-60,47,-22,8,36,-19,-24,19,9,31,-22,33,20,17,-16,20,19,-87,-6,18,-57,4,18,-9,-19,-95,-2,23,-75,77,-22,31,30,0,-42,16,-17,-40,-17,97,-31,-73,15,-4,-6,80,-24,49,5,-4,0,-56,18,-16,-16,20,-52,34,35,5,-14,51,-19,-3,-36,100,40,-41,-19,-4,-6,27,1,36,-22,45,40,-7,-2,-52,9,4,-8,15,-88,22,-48,13,-19,3,8,-16,52,-15,-95,48,-4,15,-33,-6,38,-51,8,15,-13,11,14,-12,52,14,-16,0,-15,7,0,-50,42,47,26,4,51,46,-60,9,-29,41,21,-5,-12,-47,15,20,-15,-5,-1,3,8,37,20,3,-6,90,46,3,16,-32,20,-49,190824
24,-35,46,-14,5,-2,0,-30,-17,-8,-34,32,28,-12,25,25,-6,9,-80,-17,9,30,47,54,0,-33,-3,1,25,-24,-10,18,38,24,-65,4,-43,37,-9,0,-51,-43,-4,82,0,51,-71,29,45,-31,-20,19,19,-67,3,20,-36,-1,29,0,-19,-38,24,36,4,-25,2,28,52,54,39,41,-36,-33,25,23,4,26,-42,5,10,-19,12,18,0,11,13,-47,28,-13,26,48,-23,35,29,3,-13,34,19,0,-11,48,19,-18,-30,0,-62,44,6,31,-60,22,1,15,-1,-16,-34,-14,0,20,-72,16,-32,32,12,-9,-23,-14,25,81,-29,19,24,68,-12,3,10,-30,16,65,24,33,25,62,23,-28,23,-5,6,38,-3,-40,54,35,-2,6,34,24,-42,-35,0,20,43,4,-16,-36,11,48,17,15,5,2,15,-1,83,-10,-64,25,55,11,41,0,17,-62,190972
14,49,71,4,7,21,-26,-43,4,-3,-1,38,64,-35,12,6,2,17,14,16,8,49,19,41,4,-19,31,-3,27,-52,6,17,7,15,-25,7,-14,65,1,28,52,-13,0,40,33,15,21,13,18,-52,21,0,19,-58,2,14,8,21,18,-2,20,-12,6,-9,21,70,0,10,17,42,21,20,-14,-44,-4,13,15,14,50,6,-2,72,15,14,-69,3,5,-15,16,3,46,31,-22,46,22,-57,-20,66,-8,3,-29,3,21,-23,-13,3,-31,5,5,16,-61,29,-25,25,34,-29,-23,3,2,17,-60,-4,-24,43,10,-49,2,5,28,12,-13,17,10,-15,6,23,19,-21,12,-14,43,45,12,14,30,31,48,-2,10,39,-35,27,48,66,-29,3,62,33,-16,4,-15,23,33,3,15,31,6,16,57,24,25,6,11,23,43,1,-31,64,24,2,16,-9,11,-33,194794
2,50,66,-22,22,-24,-15,-30,25,-8,23,38,91,-45,21,8,-20,-6,-31,-14,-1,11,35,6,-8,-15,20,-25,30,-55,3,23,4,-26,-25,-13,3,-55,-4,-6,-78,61,-5,56,-4,20,-41,12,19,-51,-17,30,22,-45,-40,43,-68,-25,31,-4,-20,8,32,29,5,50,-27,16,11,11,32,-8,55,-27,1,-20,-9,2,39,24,-3,29,-12,18,-55,8,13,-56,32,22,52,-25,-45,12,19,-62,-54,-20,45,25,1,-7,46,5,-52,27,4,10,22,23,-44,22,-16,16,19,-45,-20,-2,-47,46,-42,35,3,35,4,9,26,-22,-8,30,4,55,35,80,-13,-7,17,5,8,82,54,35,6,24,-9,4,13,-7,18,35,10,39,22,-49,-12,-14,-19,24,3,1,-45,41,-27,-6,-12,34,-1,20,12,17,3,17,8,31,55,-1,4,90,-21,15,-6,-43,27,-21,198710
0,87,-23,-4,-5,24,-37,-37,-11,-4,40,32,-29,-26,-6,-1,13,27,27,6,9,30,23,36,12,-4,30,12,-55,-22,-26,20,-27,22,-54,16,3,41,-2,8,-6,-54,1,55,15,78,29,31,36,-30,-1,25,21,-69,-27,-27,-22,22,-7,-3,0,-9,33,-64,25,89,13,38,86,38,22,23,-50,-37,-54,0,31,18,95,0,3,99,7,-4,-41,6,24,-32,-14,-4,17,6,-24,32,3,-35,-35,93,-50,-24,-98,14,-35,-96,-6,-25,-4,44,-45,0,29,-1,5,-44,27,-24,0,-9,-23,-14,-67,19,22,63,16,-53,13,-4,52,-15,-14,41,39,48,-34,-11,-15,22,7,45,14,63,-6,-4,56,13,7,-4,5,39,-61,-12,48,36,-41,17,87,12,-4,11,8,-34,4,16,11,-15,8,38,23,-46,23,-40,6,-11,56,-10,-2,-32,10,19,26,4,-59,-51,199493
-5,61,-18,-15,7,-23,-37,-17,45,6,38,58,37,7,16,-9,31,7,16,29,13,51,25,34,16,-8,10,-32,6,40,-18,-6,-71,-39,68,31,-68,0,39,-15,60,-9,41,-33,-14,-27,22,9,12,45,35,18,-6,-20,-24,15,10,-26,-17,-9,32,-1,-13,4,11,30,-34,10,-19,28,38,8,-2,-21,4,24,16,-3,68,11,-7,60,26,11,-15,-1,24,8,-20,46,19,-27,2,49,6,-5,18,-32,11,5,-43,20,31,-37,-17,2,10,27,-1,-1,9,-29,-9,-7,8,-6,-3,-5,-27,23,-26,8,4,11,23,-6,19,-15,6,44,-4,-27,-8,-17,-12,11,20,3,-15,-19,15,11,-10,60,9,32,-3,7,31,71,2,41,-10,3,-44,33,-39,-24,-72,20,-10,39,-28,20,29,49,12,14,16,-11,-9,3,-17,17,-31,-4,8,50,14,20,8,-6,29,67,201908
35,44,64,0,-1,16,64,10,-18,16,-21,25,56,-29,45,15,-19,43,52,-19,-12,39,48,27,2,15,-26,0,27,-52,13,11,36,-8,37,22,-31,7,5,24,-56,5,2,49,22,26,57,9,25,-47,17,56,10,-21,-34,42,-23,16,10,-1,14,16,3,-22,3,79,1,10,30,24,45,-1,4,12,18,-11,40,5,43,0,1,79,-18,40,-42,8,26,-19,10,-30,23,-18,1,36,31,-40,-32,-4,12,2,-22,14,20,-32,-29,3,-19,19,61,27,-61,13,-31,62,-27,3,15,-25,-27,43,-23,57,-4,10,27,-13,-19,1,-10,16,20,24,0,80,15,30,45,-4,9,80,20,11,16,17,-9,27,-1,17,24,45,-5,32,12,11,64,20,-4,8,-31,-15,-1,24,-17,1,-21,41,-12,24,19,60,-7,63,6,42,49,-25,-23,52,36,27,-4,-2,-13,36,203895
-7,-10,39,-17,-14,-4,-45,-58,-20,-11,-18,30,52,-71,-7,24,-41,25,28,0,-1,30,26,35,-25,9,16,-15,-25,-12,19,27,7,4,-70,-24,-14,33,-30,34,4,-21,-26,78,36,24,32,24,17,-11,-14,26,26,-86,19,21,-44,-3,52,-5,-12,-10,41,-18,-37,36,-12,19,26,36,25,-7,-17,-64,-8,-82,25,-35,-15,-13,0,34,-33,-8,-10,8,13,-35,47,-12,11,4,-23,33,55,-9,-78,16,-9,10,-83,-96,52,-85,-47,10,8,5,-47,55,-61,36,54,-28,15,-15,9,12,24,22,-85,26,8,16,-31,-8,21,-17,23,-81,-11,26,44,2,-8,12,-1,10,13,0,9,17,26,-84,20,26,-18,-11,-32,21,-14,-17,38,33,-46,-25,14,39,-12,20,-25,51,4,-22,2,-20,-1,18,-23,-31,-33,-48,16,-2,81,12,13,48,23,14,-7,-27,-27,-70,204280
11,10,47,-39,-31,15,23,-35,-35,-3,-40,3,-48,-34,9,20,-36,-57,-31,-12,-7,34,-42,-54,-2,-39,5,-28,14,-28,9,20,41,34,-93,-7,-61,38,-11,2,-65,-30,-11,56,3,38,-28,22,39,-15,-28,46,19,-81,-18,-57,-65,13,22,-7,-29,-36,10,12,-42,-26,-25,22,42,-52,-41,23,-36,-35,-64,-13,-57,-37,2,-31,-8,-24,-30,11,-15,-6,10,-59,19,-42,21,50,-26,30,18,-8,-28,52,-62,-16,-100,-25,26,-100,-6,-20,-70,7,-52,22,-41,-7,6,16,5,-25,-40,5,-15,-62,-79,41,-39,-2,-63,-21,5,-37,43,-74,-38,36,9,40,-3,2,-21,-38,14,40,20,-1,21,-52,43,-34,-51,-4,-62,16,-9,-51,42,39,22,-3,52,-12,-58,2,-16,27,49,0,-8,-52,-8,37,-51,15,-23,-45,13,-18,57,4,-71,-44,41,8,23,-12,25,-95,206098
-5,38,65,-23,-7,20,-13,-24,27,-41,-9,3,-38,-76,74,4,-25,19,-17,-24,-17,-10,6,21,-5,30,1,-27,-17,-14,17,34,-36,3,-71,-10,-21,51,-32,3,43,-16,-32,29,3,21,-15,23,27,-3,-35,-22,32,-48,-29,-28,44,18,1,-3,-32,-37,32,1,-17,26,-28,19,17,21,6,16,-4,-25,-17,2,21,-15,39,-7,-5,24,-24,73,40,-4,1,36,0,28,-5,-5,-65,-8,34,39,-80,25,-17,-20,-57,-2,19,-60,-21,-20,2,-5,25,33,-51,52,38,-37,3,-54,32,-6,-28,-32,-46,-19,-48,42,8,-5,10,-24,38,11,-41,36,32,12,-62,-21,1,-45,7,12,-3,40,4,9,37,-7,-32,-42,7,4,-15,-19,31,50,-9,-7,26,52,-21,9,6,15,-3,-7,-19,-24,-15,24,-37,-37,-42,21,7,8,28,-7,2,-43,16,4,18,8,-8,-70,206561
12,43,88,-5,-12,28,-18,-66,16,1,5,55,36,-38,42,29,16,13,-23,-23,3,55,5,34,2,67,16,-7,23,-22,-24,16,11,22,-64,13,-58,69,-13,-20,-19,9,-15,69,-14,85,-18,34,34,-9,-12,9,14,-81,3,57,0,25,24,-11,-12,-27,36,-2,7,55,-14,32,87,35,5,24,3,-67,8,73,14,3,38,-7,-8,58,14,38,0,-5,12,5,23,13,19,29,5,52,22,-2,-38,57,6,19,-64,52,12,-61,4,13,-29,70,57,19,-100,31,10,11,11,1,65,-2,-8,58,-79,7,-46,26,-27,-35,-16,-7,24,-58,-36,44,36,72,1,-1,42,-47,11,71,18,25,29,-46,24,18,14,0,-27,66,-31,14,38,69,-18,13,51,34,-57,-10,-35,13,30,3,-20,15,3,33,31,10,-14,63,13,38,76,-4,-28,36,60,14,23,-42,13,-66,212197
13,18,74,-29,-33,28,-11,-63,-24,21,-15,12,75,-63,-34,27,-26,-43,-100,-22,-3,39,-38,29,-12,-71,-12,-30,-12,-91,12,40,22,34,-83,-4,-76,17,-28,29,26,91,-31,74,27,57,-100,40,27,-88,-41,61,39,-76,-15,51,-9,27,36,0,-41,-62,23,-74,17,100,-32,34,60,27,-39,6,91,-64,-29,51,-44,17,12,-35,5,100,-20,-33,-23,3,-11,-27,36,-34,23,34,-56,39,45,-22,-67,64,-33,21,-71,52,48,-75,-44,20,-42,24,-1,46,-73,54,16,9,-10,-51,-73,2,-14,50,-73,64,-48,-4,-58,-39,-15,-31,82,-100,-65,32,23,37,-52,5,6,-48,22,40,24,-5,28,-100,81,17,20,21,-57,24,-39,27,50,19,-9,-6,62,49,-73,-14,-67,49,38,-12,-20,29,0,24,16,6,5,-1,22,3,75,2,-44,71,63,-8,3,-67,-72,-88,212321
-1,17,91,-34,-23,35,41,-49,-7,-25,82,33,58,-48,19,15,-38,62,-47,-33,18,44,26,66,-22,8,-4,-29,-40,-34,13,35,33,17,-86,1,-19,30,-28,-3,-43,35,-28,75,-5,80,-48,28,43,-33,-33,42,34,-92,-10,55,29,35,31,-9,-33,-48,28,-54,55,94,-30,26,88,63,29,30,35,-51,17,0,66,47,15,-25,-5,100,-36,18,-31,-1,0,20,29,-3,9,-8,-38,44,40,-32,-50,48,18,5,-100,-2,-9,-100,-31,1,-4,13,-1,39,-24,2,26,-11,-3,-36,8,-5,-10,58,-95,41,-17,37,-3,-10,2,-33,52,-52,-52,3,30,54,-46,4,17,-22,10,56,12,37,17,-45,52,-22,-50,-27,4,30,-6,4,46,31,42,1,47,3,-18,4,-16,-2,-5,-21,-30,9,17,43,-38,-12,-25,0,13,22,78,-6,-3,60,48,0,30,-17,-46,-89,214948
15,50,44,-5,4,51,14,-15,29,27,52,0,99,-38,26,19,-44,24,-12,-20,3,33,31,22,-14,13,20,-6,24,-40,12,31,35,29,-77,3,-67,33,-9,23,-37,18,-8,65,27,55,-4,22,45,-48,-25,57,29,-99,5,52,-22,50,27,-9,-27,-6,-5,60,-6,70,-10,22,52,19,31,31,18,-18,8,31,26,-4,32,9,-7,77,-41,23,-16,-2,-6,-13,24,31,31,24,-32,31,43,-21,-41,55,8,21,-54,47,45,-52,-34,18,-28,0,35,44,-35,22,-14,18,20,-37,13,-8,-6,58,-100,52,-39,40,-22,-39,8,-7,28,-7,-9,58,0,30,-31,9,10,-40,18,29,30,39,21,-2,27,-3,8,27,-20,6,-32,-22,38,36,12,2,50,34,-72,-2,-38,48,23,-13,-16,-19,4,48,20,15,-23,36,18,2,67,-7,-25,98,35,-5,34,-40,67,-80,215443
-29,58,45,-23,-15,48,-23,-50,7,-41,-37,41,100,-52,-1,11,-27,73,-81,-25,16,2,39,61,-7,-32,19,-23,-88,-50,6,61,-44,8,-75,-19,-100,41,-39,20,-14,87,-41,41,20,62,-84,37,25,-55,-33,43,61,-100,-16,2,0,49,17,-6,-30,22,20,-43,62,100,-27,39,58,56,43,33,91,-51,39,-41,80,58,60,-13,0,100,-27,-3,-9,5,0,7,15,11,14,-3,-12,7,45,-13,-56,85,42,52,0,-27,6,1,-10,48,-64,-14,-34,46,-80,19,39,-71,17,-12,-31,3,-10,-5,-100,47,-43,27,9,-42,-8,-25,63,14,15,31,23,41,-78,-16,21,-45,26,43,15,27,11,10,65,-17,-9,-42,16,33,-37,-29,56,43,-20,-18,83,25,-100,-11,-28,6,0,-5,-21,-26,17,26,-15,-71,-50,-33,29,22,41,3,-61,100,32,0,37,-25,-49,-75,216199
