ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
-9,-11,15,5,-6,-13,8,-100,8,0,73,57,100,-7,-3,10,-5,36,-19,-34,33,12,53,76,-100,-30,1,18,-26,19,37,25,44,-70,-100,-1,-1,85,-18,19,4,68,-17,16,18,49,-31,-99,53,22,-100,-100,26,-36,38,-30,14,-13,3,-1,-100,-3,48,-15,0,-23,16,-100,50,27,49,57,31,-100,10,69,-19,14,-12,-5,-2,-41,-5,-34,62,2,-25,13,4,7,77,0,-60,14,26,61,-18,83,45,12,3,66,35,-49,20,16,38,-52,-18,27,3,41,30,0,1,-59,-33,-40,44,-29,-31,-100,-13,39,13,-32,100,5,62,14,-11,-35,51,-6,-100,-20,34,9,19,-7,77,38,10,43,62,29,77,0,51,62,-30,-1,63,84,8,-2,83,44,-4,100,27,33,1,-99,-31,7,34,53,96,-1,-62,-48,18,37,18,-42,38,100,22,-26,58,25,-18,-100,264891
-5,78,37,-20,7,-5,-49,-46,-20,-10,17,-5,64,28,6,4,-4,44,-6,-21,30,45,52,36,4,3,18,-25,-35,35,47,32,14,-6,-77,2,40,37,-22,-39,-13,-30,-22,28,-38,61,0,42,54,34,-17,70,33,-57,0,3,7,-3,14,-3,-17,10,45,40,39,34,-25,43,71,41,43,65,-27,-46,12,18,38,50,85,7,-3,17,8,6,3,2,-6,6,14,-20,22,5,-19,45,15,11,23,65,4,-3,-38,7,35,-44,-75,0,0,-2,-23,18,3,35,54,-21,18,-23,2,21,2,13,-56,69,-28,42,18,30,77,-20,61,-22,12,-1,45,12,-37,-3,79,-18,23,13,21,42,2,-25,60,-46,36,-10,14,-3,28,34,84,40,-50,0,64,39,35,76,-20,31,5,5,-21,27,30,55,24,-22,-43,-26,21,85,28,22,0,57,37,-7,66,-18,28,-78,264932
-3,41,39,13,-96,-29,-71,-38,62,-75,52,43,45,1,-21,9,-100,-18,-100,-6,93,-80,9,9,7,35,100,-96,15,100,-7,25,-60,15,-100,0,-22,39,-11,-1,-10,-88,-11,24,-2,-75,-100,36,34,100,-24,31,28,-94,-23,33,-100,-19,20,-8,-24,33,57,57,90,-6,-85,35,-71,9,7,21,-88,-42,4,-100,-19,95,48,-97,-8,-11,-100,-19,9,-6,-3,-100,20,66,74,15,7,-76,21,7,2,56,1,5,5,-100,-10,5,-81,4,21,-27,-51,20,21,65,60,-23,100,11,37,85,-27,37,-98,29,-43,17,-12,-100,-8,2,100,53,33,-19,59,-47,-100,16,-69,-46,16,-48,72,15,9,45,100,19,-37,-71,-10,35,-100,0,22,39,-69,0,57,65,-21,-8,-82,-10,13,10,0,0,69,37,-53,-21,-31,-57,16,-69,24,85,23,45,28,-4,21,-81,41,-100,264937
9,46,44,2,-10,16,60,-1,0,17,2,24,32,30,-14,10,-18,14,45,-6,11,-8,24,38,-17,20,6,-11,4,0,26,26,35,-1,-24,-5,9,5,-14,-9,37,4,-14,-7,-10,13,47,4,21,1,-10,-16,25,-13,-22,14,9,19,14,-3,-10,-22,17,15,-52,29,-9,4,11,36,17,4,3,0,-3,28,7,-41,48,-10,-1,24,-10,-14,-22,2,0,10,14,-3,-6,12,18,-7,18,-24,21,31,-8,-11,-29,25,21,-38,-14,-7,4,-2,9,19,-28,5,5,13,7,28,21,-14,-23,14,-11,-14,-12,21,19,50,1,2,39,-1,-16,1,18,13,-14,19,52,-11,10,13,-5,19,8,-8,40,22,27,17,16,23,34,42,40,8,58,-4,31,5,8,0,8,19,11,-16,-4,43,12,23,18,14,-6,8,10,41,-8,-14,2,26,10,0,5,9,5,-21,265083
-28,19,5,-39,-34,10,9,0,2,-11,42,7,82,8,64,-1,7,-20,-36,-25,28,4,-41,0,-10,20,-14,-61,-45,-33,3,33,1,13,-55,-6,-65,34,-3,-4,21,-19,-4,13,1,18,-34,21,41,-28,-46,57,33,-92,-10,-43,-16,10,1,0,-47,-80,23,29,-12,66,-63,21,17,-5,-33,18,-18,-2,-11,11,-14,-18,10,-29,2,75,5,61,23,3,-20,-16,1,5,-5,18,-76,4,34,26,5,29,-10,-24,-87,12,40,-82,-29,-29,-33,-44,17,33,0,43,27,-6,-17,-73,21,17,-9,-50,-90,57,-72,26,-76,-39,52,-41,52,-38,-86,-9,28,35,-45,-47,-63,-76,13,34,-5,26,-2,-26,54,-51,48,-10,-73,3,-43,-2,66,32,7,-6,29,47,-67,61,-18,41,20,-7,-21,0,28,42,62,-5,-72,20,13,-44,16,17,-31,83,32,-20,20,-17,38,-52,265254
-34,47,43,1,-8,20,-23,12,96,-1,70,99,89,-22,28,-1,20,16,44,-100,3,100,21,17,-12,23,-13,18,43,19,38,40,-32,-14,100,97,-99,38,-100,24,-5,-40,-100,-7,24,100,-1,35,-1,22,100,16,36,-48,-12,-3,-3,20,20,-10,100,-44,23,-36,-47,100,16,37,95,13,24,42,-43,7,-10,15,19,-51,48,-8,-10,54,22,27,43,-3,-26,-3,19,100,-22,-2,-39,100,34,51,-36,-38,-6,-22,-77,29,35,-86,25,-31,52,-100,-16,35,19,43,-15,-36,-15,-40,-30,-25,-4,-7,-47,11,-83,100,-1,39,64,0,67,-42,-48,-48,26,-37,-31,-48,-38,-100,13,-39,-18,100,-1,-34,66,5,-12,-3,0,99,42,23,49,36,-20,100,-37,49,-100,64,71,37,-9,-9,-88,24,3,1,90,-35,-65,-15,13,-3,-6,-26,57,60,57,-25,47,72,-33,100,265342
0,30,69,-20,-3,14,5,-49,11,-9,-12,2,100,-3,57,11,-32,25,-56,-47,11,36,45,47,-12,21,44,-28,-27,-3,12,45,31,2,-84,-14,-17,61,-46,22,-62,-79,-48,58,22,67,-72,27,35,-2,-45,35,45,-83,-1,0,-7,15,32,-6,-44,-43,52,-20,57,6,-26,26,67,49,45,30,-80,-46,45,2,24,48,34,0,-6,8,-31,56,29,0,-6,-17,33,10,9,-12,-36,36,44,31,-5,66,47,23,6,-4,28,15,-21,20,-13,-3,-11,46,-65,14,18,-17,46,-44,22,-3,13,1,-80,33,-14,61,16,-10,57,-21,70,15,-47,-14,49,30,-45,-5,28,-14,17,31,9,62,10,36,71,-37,14,-10,12,13,-9,-52,69,58,2,-17,68,12,-17,67,-19,29,-9,-12,-50,-54,12,33,36,-16,-20,-8,17,19,58,-3,-13,100,40,-7,26,-21,-2,-85,265703
-22,49,27,-5,-12,7,-21,-60,10,-27,9,18,77,-14,21,10,-21,19,65,-27,20,25,21,15,-14,65,-9,-12,-52,-41,39,34,3,11,-76,-21,1,29,-43,-1,-86,-10,-40,41,0,68,67,35,27,-41,-31,0,32,-85,9,22,23,9,32,-11,-33,26,20,48,-60,28,-11,31,74,15,24,13,-11,-65,-2,58,20,-65,49,-13,-13,30,-14,20,7,-8,-7,21,34,13,24,-1,-17,23,37,11,-26,61,-2,19,-27,63,-3,-23,-9,19,-25,-39,34,37,-49,15,60,-23,-9,-14,62,29,14,26,-84,0,-21,22,-38,-4,24,-7,35,-66,22,42,23,28,-31,-21,58,-22,13,28,25,23,14,-63,35,-38,29,-28,-38,11,0,-17,64,33,-19,-22,62,17,0,31,-31,-1,-2,-12,-24,-15,21,28,37,-23,-58,35,15,65,43,28,-23,76,15,-5,12,-32,50,-79,266237
-2,56,42,-6,-31,21,55,-31,-25,16,-24,26,16,12,8,0,-40,10,0,-15,-8,38,44,34,-26,-19,-1,7,-54,-3,1,20,3,-1,-23,19,9,29,-30,-14,-20,-17,-32,3,-12,2,3,18,18,3,-6,12,18,-35,58,47,-55,20,7,-16,-11,18,19,6,-30,36,5,25,24,28,42,35,-33,-26,-25,44,5,-31,48,-22,-6,35,-28,-6,24,0,9,-63,2,-26,-34,-13,8,29,12,5,5,75,-39,-17,7,52,-38,-5,-20,-30,-4,21,-29,-4,-21,-4,38,-10,-9,-7,-14,-33,44,55,-41,6,16,3,-15,29,-14,-8,5,35,22,14,19,20,-25,-4,15,-2,7,18,-41,5,-3,58,11,-1,42,16,-7,40,45,-15,39,29,47,17,66,1,4,-6,17,-16,-10,-21,-18,-1,-8,18,56,-15,-8,-22,5,16,8,-33,-1,31,-5,4,32,8,21,-25,266273
36,-27,47,-13,-45,61,57,-34,4,9,-12,41,47,-30,91,17,-45,32,49,-22,-11,19,-5,87,-32,-21,-26,0,49,-39,9,23,39,25,-23,16,-7,37,-22,-22,74,1,-19,55,-21,-30,44,0,-4,-35,-12,49,21,-100,9,19,-9,60,31,-12,-13,6,25,-29,-14,100,-2,0,-25,91,-10,13,4,-37,-56,42,29,-10,-37,-45,-10,100,-35,90,0,-11,-7,-4,28,5,17,15,-30,20,35,-4,-36,42,-58,16,-77,41,-24,-84,-10,16,-10,68,-16,36,-64,-32,-5,17,-26,-27,-22,8,8,23,-93,45,-44,11,-68,19,3,-14,2,-56,3,71,29,1,-45,15,-13,-46,12,1,19,12,19,-65,1,-27,45,9,-68,51,19,0,40,36,57,15,39,-28,-8,-1,-50,-26,15,-29,-15,-2,-11,-2,27,18,19,-19,13,-11,56,8,-11,45,24,-3,15,-50,-45,-24,266382
-16,100,-57,-29,-49,13,-72,-1,-7,14,39,41,38,21,100,1,-4,10,-29,-16,7,-67,0,13,2,46,18,-33,-67,-95,16,15,-56,-5,-40,16,-100,-78,45,-98,18,8,41,9,-100,51,-36,31,24,-100,-39,-85,19,-51,99,2,20,11,-64,0,-39,-66,100,-15,-60,46,-35,31,58,13,1,-2,9,0,0,-12,10,-64,100,-52,0,46,-4,100,26,3,-19,13,-64,-10,36,-1,-91,-64,-100,20,31,12,0,14,22,-5,31,27,-16,11,-18,-14,42,-100,-84,63,-100,-11,18,-94,42,18,86,7,-50,-82,-55,55,1,-42,41,-30,78,-69,-71,-24,100,-78,-71,0,-76,-56,12,-75,36,56,1,-61,78,-15,-49,13,1,46,-36,0,53,-72,-71,12,13,60,-96,39,-9,30,0,2,-17,-1,7,24,-40,-11,-22,39,13,-77,8,17,-18,40,22,-19,-5,-6,-7,-41,266457
-4,96,-22,12,18,31,4,-41,-24,-31,62,37,-8,38,87,-34,100,-15,43,-23,-18,-55,-18,17,-11,100,-17,7,-7,-28,7,27,27,-2,-65,-13,-100,-40,-43,-4,100,-43,-43,8,-4,52,100,24,25,-27,-100,6,26,-18,64,24,100,32,17,-3,-100,-100,52,-27,0,100,7,24,52,16,-27,38,-40,-43,-38,-12,-24,-27,94,16,-6,60,100,87,67,-2,-5,100,16,-18,46,100,-31,-57,-87,62,33,61,-54,-22,-37,-22,13,-48,-2,-45,-22,-57,100,-89,100,-61,10,-10,-12,-25,100,-6,64,29,-17,4,-100,98,75,5,44,9,30,-100,-100,38,56,38,-72,-13,52,-54,7,41,46,100,-32,-100,28,-11,-49,-32,100,33,3,66,34,-36,5,-13,58,-62,-100,47,15,11,100,-13,-21,69,-16,27,-65,-13,-12,100,6,66,8,-5,-22,-39,34,-6,36,18,-36,-63,266503
18,46,36,-98,26,29,-9,37,-2,1,0,39,100,-58,58,15,15,17,-3,-55,-2,-74,36,31,-15,-43,16,-97,26,-46,23,24,62,34,-66,-2,-9,61,-35,-17,-10,-32,-35,65,-17,41,28,26,37,-50,100,89,25,-73,1,-8,-17,29,33,-2,100,-41,36,-45,28,51,-100,25,46,31,34,100,-33,38,-3,50,17,14,48,26,57,50,17,56,0,3,-5,-10,32,-2,79,21,-95,-75,36,-3,-58,73,-7,-11,-63,52,1,-58,-30,-12,36,-25,17,33,-43,87,37,41,16,-100,0,-19,4,-3,-72,89,-72,52,-5,10,3,-100,55,0,-54,55,36,68,-25,-9,-12,-43,14,69,78,52,16,4,54,-77,85,0,-6,40,16,-17,49,65,-10,-3,72,86,-7,13,30,3,23,-15,-54,-15,-2,36,47,39,-2,16,13,0,67,-21,100,72,30,-2,100,30,-41,-68,266815
17,82,5,-23,-14,-4,-9,-43,7,-16,39,13,71,29,-5,10,-40,-8,16,-27,45,11,-3,70,-12,5,-21,-44,27,-37,-24,24,3,12,-82,-7,-41,55,-30,16,38,-47,-30,36,15,34,20,23,16,-35,-31,11,25,-77,12,-21,19,-5,23,-1,-31,18,44,-8,7,42,-48,20,40,62,-1,30,-51,-51,-26,62,-3,3,83,-12,2,55,-35,-6,51,3,-5,2,22,13,-1,12,-41,14,19,55,21,43,-26,25,-92,57,41,-91,-26,25,-41,35,-4,21,-19,32,37,-7,-20,-44,8,23,13,-13,-79,9,15,40,-50,48,22,-28,66,-86,13,19,48,8,-41,-19,47,15,10,8,-1,37,11,-82,63,-50,78,-17,-49,3,48,31,90,56,-11,-6,41,37,-43,19,-5,43,13,-10,-22,33,49,16,88,-9,1,0,12,60,37,24,-34,70,33,-6,32,0,-1,-85,267225
1,69,36,-14,-2,10,37,-35,-8,-9,-3,20,47,16,4,12,35,13,13,-6,31,23,20,45,-4,10,12,-17,-27,11,21,27,4,6,-57,-5,-6,0,-20,-2,-4,-9,-19,16,-4,56,12,39,38,13,-11,17,25,-29,32,70,31,10,13,-3,-11,-25,22,-21,-12,38,-16,38,55,45,19,30,-9,-34,-18,38,12,-12,64,-1,2,39,39,3,26,8,10,34,13,-2,-24,15,-25,22,20,27,12,49,-18,-1,-42,33,37,-40,-21,-2,26,-12,-11,21,0,35,27,-1,11,-27,9,2,43,67,-27,18,-16,-13,25,63,56,-14,44,-32,-27,42,24,48,-5,8,8,-16,12,49,-26,-15,11,-35,44,-13,20,-10,22,7,74,42,58,6,36,-3,50,42,-8,52,-6,34,14,-4,-5,40,31,41,20,-1,-13,-9,12,11,16,1,29,44,23,10,30,-7,-21,-56,267261
-3,42,13,-4,-17,44,-35,-38,17,-8,13,12,26,-3,40,3,-26,17,20,-12,18,40,17,20,-12,17,-17,-25,-13,-14,16,21,-26,-4,-34,-5,-1,44,-27,-38,60,-1,-25,-8,-36,32,17,24,26,-9,-15,0,19,-30,16,-82,15,43,3,-9,-15,-28,21,0,0,35,-25,26,28,21,15,36,-2,-39,-4,11,16,2,42,-16,-11,34,-9,37,37,-11,-10,-2,1,14,17,6,-25,39,14,41,-7,25,-7,-11,-61,0,29,-62,-22,-14,10,-11,4,12,19,33,17,1,-18,-24,15,17,16,-82,-28,-3,-27,65,5,56,35,-3,48,-7,-34,21,27,-11,-13,0,36,-27,7,-13,18,63,2,-6,50,-1,-11,-8,5,19,57,18,48,41,-37,-6,24,36,-4,35,-5,30,7,-13,-8,19,21,27,-10,2,-14,1,5,45,-7,17,7,27,21,-11,38,-3,-3,-37,267273
5,26,65,-28,-4,-18,28,-45,-18,-15,-16,1,58,-14,-17,5,-11,18,5,-19,8,22,30,30,-4,8,1,-29,-6,-42,26,28,15,7,-50,-5,0,58,-29,67,-60,-8,-28,43,65,58,1,10,3,-35,-32,11,26,-39,-28,-34,-74,-17,34,-3,-32,0,35,-3,-10,35,-27,7,60,32,31,31,-4,-49,0,-4,16,-7,23,-3,-1,34,8,-16,4,1,11,-79,31,-20,20,9,-35,22,28,-6,-16,60,-1,15,-28,-12,51,-23,-23,14,-1,18,-14,29,-16,42,39,-9,2,-34,4,17,-18,-36,-39,5,2,38,10,32,46,-27,64,-18,-4,47,38,46,-35,-27,-68,5,12,43,19,39,7,-22,66,-9,21,-14,9,-6,41,14,51,55,27,-4,58,46,-1,43,-26,47,8,-5,-16,11,10,6,18,-10,-8,-14,12,-72,46,17,2,61,16,10,33,-24,-6,-51,267276
-3,12,71,-10,-3,3,-84,-60,37,-8,63,14,11,24,21,15,-7,16,38,-4,-1,25,8,8,-6,14,4,-8,26,-50,22,18,38,7,-52,-14,-15,24,-11,-29,-14,-21,-9,64,-29,7,33,21,37,-54,-13,27,15,-67,-18,10,26,3,23,-4,-12,-9,12,39,-37,97,-11,18,4,11,5,15,-22,-66,5,6,13,-35,11,-4,-2,89,-6,21,-18,3,11,26,24,31,8,9,-16,28,-1,-8,21,29,0,22,-37,1,-17,-36,-46,21,2,0,31,0,-58,63,25,-11,6,-14,7,7,-11,11,-65,25,-49,35,20,-4,43,-10,45,7,-10,40,13,68,18,-17,8,-45,6,67,8,34,13,11,45,-14,51,-8,20,20,-8,-18,56,26,-82,-14,28,64,-14,40,-40,-18,9,-5,-2,-20,1,38,41,-11,-23,28,7,9,66,4,2,14,-1,13,18,-41,33,-51,267530
-3,70,13,-15,-14,0,78,23,-6,-18,69,16,83,7,-15,-1,-25,8,29,1,24,18,52,54,-12,56,1,-35,4,-51,24,25,71,16,-52,-12,-19,65,-4,-14,-85,-9,-3,37,-15,27,32,17,67,-47,-20,31,27,-37,20,-51,17,2,24,-4,-23,-11,26,-33,-27,80,-35,12,22,55,54,23,-4,20,6,63,9,-28,62,-16,-5,88,-21,-17,38,-2,-2,12,23,0,-3,1,-49,19,32,40,8,24,7,39,-7,51,41,-5,-45,39,21,-55,35,31,-3,48,-8,24,2,-43,58,10,22,-46,-39,28,87,17,72,-27,19,-15,45,-40,-12,24,32,28,-22,19,29,91,2,29,-3,19,2,-46,44,-26,15,-19,71,10,-30,38,43,65,76,-15,25,51,-22,23,-45,35,1,-13,3,36,26,70,15,23,-62,33,3,23,39,9,22,82,-29,1,22,-46,-33,-56,267619
6,-9,26,-11,-41,29,-39,-37,46,16,28,61,38,52,26,28,41,-6,-21,0,0,21,15,20,-12,-21,-2,-6,33,10,23,13,54,41,-63,-9,-28,58,-23,-20,17,-45,-24,45,-20,36,-22,19,11,5,-22,3,14,-33,69,33,29,28,21,-8,-20,-8,14,11,-11,19,-7,18,35,19,16,14,-44,-36,-10,42,-5,-15,-10,-40,-7,20,32,25,15,-5,0,24,22,46,2,36,-24,19,11,13,66,45,-10,-16,-39,55,18,-38,-32,-14,14,12,-9,12,-44,-26,16,7,-1,-24,-25,-18,66,34,-33,6,-38,33,1,42,-21,-12,21,27,-15,58,12,28,11,1,4,-37,15,31,5,32,31,28,20,13,33,16,1,60,52,28,52,63,-35,-12,44,-29,-26,-17,30,18,38,-14,-1,29,0,9,37,7,0,-7,14,15,47,-17,13,34,15,2,14,29,12,-63,268097
-7,46,19,-20,-52,6,-56,-62,63,-28,0,60,43,-35,52,11,49,14,60,2,19,50,54,85,21,44,-7,-12,-58,-17,-7,11,-76,27,-37,5,-20,76,-24,-38,-5,-61,-24,23,-37,40,55,50,31,-18,-10,12,9,-79,-48,71,42,6,16,-13,-11,-30,35,-10,11,74,-17,48,41,84,55,24,-60,-63,-35,80,15,8,44,-51,-14,73,48,52,42,-12,35,46,16,62,-40,27,-31,47,-10,44,-40,48,-38,4,-43,93,-27,-41,-19,1,7,61,-10,-9,-17,37,63,-55,-8,-29,40,10,-46,76,-76,12,17,45,10,-27,-7,-21,18,9,-35,11,34,11,4,0,83,15,-8,12,-37,45,10,10,18,-17,18,-29,9,65,-21,23,64,77,-51,5,49,37,-19,-2,11,-27,27,21,6,20,19,30,16,-54,20,-10,-8,86,24,8,5,46,33,39,24,8,-17,-37,268259
14,57,19,1,-30,4,31,-44,23,-32,-91,59,37,-10,30,10,-27,0,53,-36,31,52,38,-15,-10,26,-15,-6,0,-34,-14,20,45,26,-48,5,-65,25,-22,-25,22,16,-23,51,-26,38,52,19,17,-37,-17,21,19,-85,6,46,-19,3,43,-8,-21,0,29,63,-22,84,-4,21,33,-20,41,14,17,-38,-36,-60,2,-27,58,-29,54,83,-27,28,-14,-4,0,-22,44,26,10,35,-28,50,20,-14,-17,65,-35,20,-57,-59,46,-54,48,23,5,4,26,24,-87,19,74,39,-21,-29,28,10,11,48,-83,15,-32,4,-26,-28,-38,-3,75,-85,-1,-26,25,43,100,-11,63,-38,15,46,7,5,8,-86,77,16,35,-30,-30,63,-26,-18,5,25,32,1,66,23,-63,-37,-23,45,36,-9,-33,-14,33,16,36,33,-18,31,15,58,52,13,6,36,35,-2,11,-26,61,-51,268411
15,-18,19,43,-100,82,32,-14,-1,-74,-9,-59,1,-19,-20,100,-10,-2,-34,-70,5,23,32,4,-16,17,-80,-9,100,-17,11,10,34,17,-19,9,-100,32,1,-93,0,46,2,-32,-89,44,-20,-11,29,-19,7,19,10,-100,-81,-13,-23,81,30,-3,6,-48,97,33,-39,-17,0,-13,51,5,34,-31,41,-14,-1,41,1,-41,-9,-100,-1,0,1,-23,-8,0,9,-32,27,-7,100,-7,-26,23,34,-6,-30,4,-2,10,-59,45,-3,-61,-35,8,23,18,-24,34,-33,24,-6,-62,-74,4,22,72,-92,-12,-100,16,-14,28,-68,-28,-11,32,93,-52,-52,47,100,-4,-100,22,29,-15,0,-3,100,27,100,-53,93,-32,31,-74,-69,-39,-23,-80,98,29,29,8,0,27,-100,-10,-15,1,-7,-15,-69,-82,8,31,42,-66,9,-18,0,27,-29,66,22,1,19,8,-31,-12,43,-21,268837
