bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
1,9,66,-51,-7,-38,0,49,17,54,-66,-50,69,-25,1,28,-23,15,22,-4,23,-4,0,-23,0,-22,-22,68,7,0,3,2,0,0,37,-5,-1,-4,0,0,0,5,1,-7,0,4,0,-19,-8,0,-16,1,41,-2,2,-16,20,0,-10,34,37,-44,55,6,-69,-26,0,-30,1,-30,32,96,-25,0,0,14,3,-32,3,0,-15,23,0,69,0,0,42,-4,2,-1,-21,-12,-15,-7,-64,-1,-13,0,-23,-60,58,3,-8,-24,-60,22,-7,-34,15,7,5,-13,-1,42,0,5,-55,0,0,100,4,1,-62,1,64,54,-21,-16,5,-28,0,51,1,24,-80,3,-9,32,-16,-23,86,-8,1,-54,-18,-33,4,-28,1,5,-40,9,86,39,0,8,-72,4,52,21,0,-10,0,1,0,-22,-38,-10,-1,0,-29,-23,-55,0,1,14,71,21,3,-23,-19,28,-79,10,-12,23,49,-23,-67,21,-52,-62,0,15,3,-6,-16,0,-57,-22,0,4,-21,-22,0,0,3,-4,-26,17,63,-7,15,5,1,36,47,25,-58,57,0,-58,-5,3,6,23,1,38,-18,3,77163,0,100
-66,-7,-24,-22,8,-20,0,-61,9,46,-54,-46,22,-44,1,-25,20,25,41,16,28,40,0,-51,0,52,10,13,-55,0,2,-4,-8,0,81,27,0,-35,0,0,47,1,0,20,0,1,0,-11,30,21,-5,0,-18,-2,1,68,38,0,-85,46,32,-27,58,-23,-54,18,0,-52,3,30,2,0,-14,0,68,4,0,-11,-2,0,0,7,0,-6,0,0,8,18,1,-72,-16,-8,29,22,-72,0,-100,0,-39,-58,24,0,-60,-2,-69,95,-7,-31,-43,-17,-2,-9,-2,-35,0,12,-36,20,0,-6,0,-1,-68,-1,7,6,4,-5,-2,4,0,5,0,88,-2,-1,-58,84,-25,-5,-1,-1,5,-30,-20,-5,-13,-1,0,-1,-100,-9,0,18,-1,0,9,-20,57,-52,0,-36,0,0,3,-34,9,-19,0,0,-52,17,-47,-18,0,-23,-12,-50,-4,3,-39,77,-81,50,-30,-13,11,-43,-81,12,-100,-26,-2,98,0,-5,-46,0,33,0,0,1,-12,-10,0,-1,7,-82,-46,26,-99,46,9,-4,-10,-58,-44,16,-51,39,0,61,-85,-2,2,8,0,79,-18,-21,77217,0,100
-41,-12,48,-45,25,63,0,-62,42,15,-14,54,21,-34,0,-54,17,44,4,-21,46,-13,0,-80,0,-17,-60,-19,-52,0,0,-3,-6,0,31,-22,-1,-45,0,0,-17,0,-2,-26,0,0,0,-41,-25,15,-18,-1,11,-2,2,-14,48,0,-27,40,10,58,13,-3,-11,4,0,-39,0,-3,-9,45,7,0,0,4,-1,43,-1,0,-35,9,0,20,0,0,-22,-21,-1,0,-27,-26,-55,-34,-17,0,-72,0,-8,-85,15,0,-30,-26,-6,52,3,-33,-44,-29,-3,-20,-2,-28,0,6,-43,-18,0,-33,0,-1,-73,0,-14,-40,42,-21,-6,-30,0,-44,0,22,46,-3,-17,58,-39,-1,-13,7,3,-48,-16,-10,-32,0,8,4,21,-13,-8,-34,0,-15,38,15,14,-64,0,-16,0,0,1,-46,33,-19,-1,0,-80,32,-25,7,0,-39,33,-63,-8,3,-24,63,-43,-1,-33,-54,-20,-34,-27,36,17,-49,-3,62,0,-5,-32,0,30,-58,0,1,-21,16,0,0,5,-29,-37,43,-52,-17,8,-7,-45,-51,-28,-20,-19,26,0,28,-76,-2,4,9,-2,31,-28,12,77219,100,100
-24,22,30,-71,11,-55,0,75,10,73,-35,23,22,-32,0,-10,10,51,4,61,25,-30,0,-100,0,-70,7,31,-10,0,1,0,0,0,11,-12,1,33,0,0,-85,0,0,12,0,0,0,15,13,-15,-63,-1,-6,0,1,17,28,0,-28,46,-10,16,82,-15,-62,-41,0,-58,1,-14,-12,49,19,0,13,4,-2,-46,0,0,-71,8,0,47,0,0,21,76,0,-39,-52,22,-14,-3,-46,0,-77,0,11,-93,55,1,-23,11,-56,22,-4,-22,-27,-56,0,-41,0,44,0,6,-62,-13,0,1,2,0,-45,0,29,-14,8,73,14,87,0,-18,0,10,55,-1,-57,-49,-29,-30,-9,18,3,-54,-18,1,13,1,12,-16,-100,-35,-11,-77,0,30,45,42,32,25,0,-45,0,-2,0,7,17,-35,0,0,-100,6,-33,-6,-1,-27,28,28,4,-48,-30,-48,-33,-42,-23,-3,27,-14,-24,16,-100,-81,0,27,1,-2,-43,0,-34,1,0,2,-18,9,0,0,4,-39,-15,48,33,-33,5,0,-24,69,37,-10,-35,8,0,-63,-93,0,0,10,0,20,-55,43,77319,0,100
-38,-21,11,-43,-8,-38,0,30,3,35,-31,-22,52,-37,2,0,39,-17,37,69,-55,57,0,-76,0,64,-42,39,-26,0,3,2,-1,0,50,13,0,-69,0,0,-15,2,0,-7,0,2,0,6,-15,7,-3,3,8,-1,0,8,-64,0,-29,62,17,-34,36,14,-36,41,0,-31,3,51,16,14,-36,0,4,-25,2,-25,0,0,4,-27,0,11,0,0,12,65,1,-50,27,-5,31,-18,-52,0,-66,0,-51,-52,58,2,-36,-13,-51,26,-9,-42,-35,10,0,-13,-2,13,0,11,-36,10,0,86,1,1,-56,-1,26,5,-11,23,19,21,0,-1,0,12,-79,3,-81,73,-35,-12,31,-27,5,-42,-40,-27,9,-12,6,-2,-95,-16,46,-17,-1,-21,-76,-26,63,-9,2,-23,0,0,3,-91,22,-27,0,0,-58,23,-1,1,4,-8,-1,-10,22,4,-15,97,-60,-22,-34,1,12,-10,-17,35,-100,-46,0,36,0,-6,-39,0,41,-36,1,4,-43,-37,0,-1,7,-34,-14,-19,7,56,17,6,19,25,29,17,10,45,0,12,-66,2,4,1,1,51,28,-31,77416,0,100
-74,7,4,9,12,-8,0,35,-12,52,-33,-24,63,4,0,-32,16,-1,22,40,24,24,0,-69,0,13,-39,-10,-71,0,0,1,-5,0,-7,-5,0,-68,0,0,-31,0,2,-23,0,0,0,-28,-23,39,-4,1,7,0,0,54,18,0,-76,22,23,-18,50,-2,-18,16,0,-54,2,27,-38,-2,-11,0,74,42,1,-17,0,0,-34,48,0,24,0,0,17,48,-4,-13,19,-18,-37,-46,-56,4,22,0,-40,-68,57,1,-57,-6,-55,58,-9,-3,-81,-30,0,-8,-1,71,0,3,-42,-5,0,54,2,-2,-78,2,1,-30,17,-22,-6,-24,0,-33,-1,-50,-32,-2,-47,36,-20,7,40,6,0,-48,-12,-3,-12,10,0,-3,-81,0,39,-13,-3,3,-47,-17,-11,-6,2,-21,0,-1,0,-79,-25,-37,-1,0,-71,-19,-18,-1,0,-6,58,-8,-3,28,-25,21,-37,-20,-15,-38,20,-22,-23,-17,-88,-2,0,41,2,-5,-62,0,79,-38,0,2,-16,-6,0,-3,5,-80,-25,-6,-37,13,11,-1,-46,33,71,13,-28,13,0,83,20,0,5,12,-3,-6,16,-20,77538,0,100
-43,23,34,-74,15,-20,0,0,-14,4,-34,-16,0,-36,1,-37,50,51,27,56,37,38,0,-79,0,7,4,36,-26,0,1,-3,1,0,50,-8,0,-64,0,0,-14,0,-1,4,0,0,0,-39,1,0,35,1,23,-1,2,-2,38,0,-23,54,32,-21,7,0,-43,40,0,-26,3,36,-1,35,6,0,6,25,0,-28,-1,0,9,36,0,27,0,0,-19,43,0,0,-29,-24,5,-18,-25,0,-64,0,-9,-47,20,0,-58,-14,-20,50,0,-18,-61,14,-3,-8,-2,-46,0,14,-49,-3,0,-46,0,0,-75,1,31,-7,7,-19,-10,-18,0,-9,0,22,-15,0,-3,45,-28,-17,24,-30,7,-54,-16,17,-33,100,2,0,-74,7,33,13,-2,21,-19,22,9,-50,1,-58,0,0,5,-47,-14,-8,0,0,-81,-3,-52,2,0,-39,26,-52,0,-6,-58,39,-45,4,-43,-32,-14,-33,-33,-11,-80,-74,-3,54,0,-4,-39,0,1,-2,1,1,-18,3,0,0,10,-22,-36,52,-77,45,0,-3,-10,10,-39,-6,-54,41,0,2,-57,-2,5,-4,-1,57,-30,21,77554,0,100
-26,7,-6,-67,10,1,0,-23,11,37,-36,1,1,-50,1,-3,9,26,16,21,-9,31,0,-29,0,2,-26,-1,-19,0,2,-1,-2,0,28,-5,0,-47,0,0,-8,0,0,0,0,1,0,-30,6,15,-7,0,2,-1,0,52,4,0,-9,42,13,-7,30,0,-42,6,0,-31,1,-1,44,-9,3,0,54,38,0,9,0,0,-24,36,0,35,0,0,24,10,0,13,-29,-37,-24,-28,-56,0,-63,0,-13,-46,28,0,-55,-37,-52,76,-4,-49,87,-7,0,-6,0,-28,0,6,1,-5,0,-35,2,0,-52,0,-1,-4,12,-35,13,-19,0,3,0,71,0,1,-19,38,-26,-2,-4,-19,4,0,-10,18,-34,71,7,-1,-56,-25,9,-19,-1,5,-17,7,45,-10,1,-26,0,0,1,-49,19,-11,0,0,-15,24,-21,-3,0,-16,63,-10,10,2,-15,51,-66,24,-16,4,22,-16,-66,9,-48,-65,-1,87,1,-4,-57,0,-28,-26,0,1,-4,16,0,0,3,-15,-11,26,-35,30,-2,-1,17,-22,-28,-33,-24,38,0,-20,-63,0,4,16,0,32,-30,4,77594,0,100
-65,0,23,-18,6,-32,0,18,12,81,7,70,24,18,1,-31,41,-56,14,30,1,-55,0,-76,0,-67,-5,-2,-62,0,3,-1,-2,0,36,19,0,-56,0,0,-33,1,0,-1,0,0,0,-18,0,45,-3,0,-6,-1,2,7,20,0,-66,48,36,79,82,-8,-2,57,0,4,0,57,-5,25,-9,0,26,-7,1,-30,0,0,29,-7,0,11,0,0,-46,15,1,-12,20,40,-47,-78,-16,0,-100,0,-32,-76,-16,1,-56,40,14,68,-9,22,-61,7,1,-16,0,-11,0,8,-24,15,0,-32,1,0,-48,2,-2,3,-26,45,9,45,0,4,0,16,-32,-1,22,29,-4,-7,-8,-28,3,-18,-19,48,-13,-14,4,2,-60,0,-4,-54,-1,0,-17,-2,-47,-43,2,-35,0,0,0,-52,14,-13,0,0,-87,24,-29,0,0,7,58,-45,-100,-1,-22,33,-71,50,-7,-18,-38,-9,-34,19,-72,-13,-2,65,0,-3,-55,0,6,-8,0,2,-19,-41,0,0,4,-72,-4,-56,81,-48,25,0,-81,12,-10,34,-28,5,0,12,-88,0,4,6,1,35,19,0,77644,0,100
-87,-13,-70,-23,2,11,0,-74,0,14,-78,20,24,-71,0,-9,57,4,63,-1,-60,41,0,-76,0,9,-28,8,-78,0,1,0,9,0,83,23,-1,-41,0,0,30,0,0,-10,0,0,0,-42,-10,12,-20,1,-4,-1,0,61,-72,0,-68,47,3,3,19,-5,-94,20,0,-69,2,18,28,-58,-30,0,76,-33,0,19,-1,0,-52,-38,0,4,0,0,-23,11,0,-52,20,-24,-22,-80,-36,0,-27,0,-12,-72,7,2,-76,-13,-52,54,3,-64,-7,-52,-1,-35,-2,-38,0,6,47,11,0,-23,2,1,-76,3,16,-36,-3,-2,3,11,0,-50,0,66,-40,1,-27,33,-21,-1,17,4,1,43,16,-9,-35,-52,0,-5,-100,-11,-2,-62,-1,-9,-38,-2,1,21,1,-34,0,0,0,-51,-6,-15,-1,0,-89,13,-1,-6,0,-34,33,20,6,4,-46,35,-54,54,-21,-10,-23,-37,30,24,-99,-50,0,61,1,-10,-76,0,-56,-35,0,2,11,-21,0,-1,6,-67,-38,6,-68,45,0,2,10,-64,-41,2,-11,8,0,-55,-11,1,10,44,-1,85,26,-4,77650,0,100
18,30,37,-46,4,27,0,-30,29,-19,-32,39,28,-43,2,-79,27,47,3,-15,24,24,0,-90,0,19,-25,26,25,0,1,-4,2,0,64,-34,-1,-87,0,0,-15,2,0,14,0,1,0,-63,10,14,-34,1,-4,-1,3,-92,21,0,100,26,31,48,-6,30,-37,-6,0,-35,3,-12,26,43,-17,0,-82,33,0,31,0,0,-49,30,0,38,0,0,-7,-17,0,-25,-22,-29,-52,-34,-56,1,-34,0,-12,-34,50,1,-24,-28,-54,-17,4,-42,7,-44,0,-5,0,-17,0,12,-66,-38,0,-47,1,0,-63,2,29,10,7,-36,3,-35,0,4,0,26,-33,-1,-43,25,-31,-5,8,-45,7,-65,-23,-52,-62,-15,5,1,-63,-10,-3,-43,-1,34,-33,29,63,-8,2,-44,0,0,3,-72,-12,-70,1,0,-93,-14,-19,15,0,-13,25,-8,-14,-16,-40,41,-36,4,-30,-93,-7,17,-50,21,-68,-46,-2,-18,0,-4,-23,0,46,-31,0,3,-21,16,0,-1,8,99,16,47,1,20,2,-6,-78,-36,-25,10,-19,44,0,50,-36,-1,3,0,0,62,-21,24,77662,100,100
-12,-19,-14,-83,6,43,0,-15,-11,7,-18,-4,24,-71,3,-48,56,21,27,49,29,3,0,-82,0,38,-26,-8,-36,0,3,1,3,0,20,-3,1,-100,0,0,-12,1,0,-10,0,1,0,-57,-3,5,-30,1,-19,0,2,61,41,0,-56,66,19,14,17,16,-13,79,0,-49,3,77,8,5,8,0,67,14,1,38,0,0,0,22,0,20,0,0,7,61,3,-41,11,-18,12,-23,-70,0,-33,0,-47,-52,42,0,24,-24,-75,55,0,-67,46,0,1,-28,0,-35,0,7,-25,0,0,-18,1,1,-88,-1,-4,-8,10,19,13,-1,0,-31,0,48,-75,2,-65,70,3,-8,26,16,3,-16,-34,-66,-52,-22,9,0,-52,-15,6,-38,-1,-17,-73,20,100,-62,0,-36,0,0,2,-98,6,-54,0,0,-74,8,-28,2,1,-28,79,-62,30,-15,-33,73,-99,0,4,-72,16,-84,-28,-1,-67,-75,-1,58,0,-3,25,0,54,-32,2,1,-41,-12,0,0,6,-64,-84,23,48,1,22,5,-36,-22,-45,-19,-31,20,0,60,-30,3,3,15,2,10,10,11,77665,0,100
-26,-15,-43,-58,-8,5,0,35,17,-4,-27,6,64,-29,0,-20,44,-14,5,-18,36,23,0,-13,0,13,-73,-13,-31,0,1,0,0,0,25,39,0,-64,0,0,-3,2,1,-21,0,2,0,-22,-28,9,-13,0,-4,-2,0,3,32,0,0,29,0,21,0,30,-40,-10,0,-44,0,-21,38,-28,-26,0,13,-4,1,1,2,0,-84,10,0,41,0,0,17,-14,1,-4,-9,-52,-21,-18,-32,-2,-6,0,-35,-2,47,1,-31,-52,-23,33,0,-18,-2,-67,1,-52,-1,77,0,2,17,49,0,42,3,1,-29,0,-15,40,3,-6,5,0,0,38,0,11,-76,3,-39,65,-2,-5,-12,-10,0,17,-42,12,3,-18,3,8,-55,3,-15,-33,0,-21,-81,3,52,-18,0,0,0,1,0,-40,-1,20,0,0,-23,0,-44,19,0,0,-40,-17,8,-17,10,64,16,21,-1,-18,27,17,-51,16,-51,-76,0,23,3,-5,-16,0,54,-75,1,1,-42,-30,0,0,2,-1,18,-14,-77,15,16,7,-37,39,65,22,-43,19,0,40,-13,1,4,29,0,27,-10,5,77673,0,100
-44,44,37,-42,0,-27,0,0,18,19,-22,-23,43,-40,0,-40,1,45,54,2,57,-22,0,-37,0,23,5,13,-44,0,1,-1,-1,0,56,-21,0,-14,0,0,0,3,0,31,0,3,0,-75,26,13,17,2,-2,-1,4,-8,60,0,15,42,18,-4,14,25,-23,-16,0,-14,2,-40,30,46,-14,0,1,16,1,-30,2,0,-4,19,0,32,0,0,-3,3,3,-17,-23,-28,2,-17,-43,1,-33,0,-14,-29,37,2,18,-23,-55,46,-3,-34,-51,22,2,-13,-1,-38,0,9,-50,-8,0,92,4,1,-58,0,15,-34,-8,-35,5,-29,0,-37,2,4,-30,1,11,18,-22,-24,63,-2,4,-42,-26,-8,-61,74,3,5,-39,0,65,-45,0,36,-40,-2,69,-34,2,-26,0,0,2,-9,20,-13,0,0,-39,13,-40,20,0,-6,29,-36,34,-25,-31,23,-45,30,-10,-49,-1,-22,-45,8,-48,-45,0,46,4,-5,14,0,-52,4,2,5,-20,-10,0,0,7,19,-17,47,-85,-27,17,0,-40,4,-33,16,-44,26,0,-36,-45,1,6,0,1,58,-20,-6,77760,0,100
9,37,-9,-20,4,-32,0,4,-12,63,-27,7,33,-9,0,-19,-17,54,25,15,32,35,0,-43,0,-30,-47,14,6,0,6,0,0,0,21,-9,1,12,0,0,-24,0,2,-22,0,0,0,-52,-18,5,2,2,72,0,2,-20,30,0,-13,16,11,5,65,-22,-32,-22,0,4,0,-30,39,-1,4,0,-9,31,0,-35,1,0,-45,32,0,23,0,0,-3,16,0,9,-34,-35,-8,-62,-10,1,-47,0,0,-12,35,0,-43,-39,-7,70,0,-23,-80,-41,0,-6,-2,-22,0,4,6,-7,0,-48,1,0,-58,1,14,-22,33,17,12,17,0,-23,0,27,33,0,1,48,-30,-7,17,-51,3,4,-26,32,-39,18,-1,0,22,1,13,20,2,35,32,8,32,-47,0,-3,0,0,1,-11,40,6,0,75,-44,41,-52,-6,0,-17,29,-46,7,-8,-5,40,-38,29,-29,-24,-5,7,-33,-20,25,-26,0,66,0,0,-47,0,-31,-43,0,1,-29,13,0,-1,0,-12,9,52,40,35,-1,0,-12,8,-26,-17,-65,15,0,-24,-49,0,0,12,2,22,-33,10,150525,0,100
-70,20,-10,-89,9,0,0,-50,-58,-20,-83,10,37,-37,1,-39,23,67,33,-27,12,7,0,-77,0,40,7,36,-67,0,3,-2,-1,0,42,19,-1,15,0,0,-11,0,0,62,0,-1,0,-32,61,-22,28,1,17,-2,1,26,11,0,-15,34,0,7,-20,-21,-85,-52,0,-46,-1,-36,46,-12,-5,0,20,69,-1,-1,-3,0,-83,66,0,34,0,0,29,-37,-1,-77,-62,-70,-8,-32,-50,3,30,0,33,-75,34,-2,-55,-61,-54,44,3,-27,-45,-78,-1,-6,-1,-68,0,2,26,18,0,-26,1,0,-82,0,44,-49,-11,-3,-5,2,0,-43,3,24,-14,-3,-20,-4,-24,-15,19,13,0,30,-6,-18,-35,7,-1,7,-28,-3,16,8,0,22,-21,28,0,-62,1,-57,0,0,0,8,58,-14,0,0,-83,60,-19,-10,-1,-41,50,-62,43,-21,-61,0,-81,13,-22,-41,27,-9,-73,-60,-21,-94,-1,45,0,-2,-60,0,-51,6,0,0,-7,20,0,-4,-2,-15,-9,67,63,7,-4,-5,-18,-42,-66,-34,-19,18,0,-61,32,0,2,7,2,48,-62,26,191856,0,100
-70,12,5,-88,3,-9,0,-15,33,3,-38,-8,-18,17,0,-70,-5,29,29,18,-22,31,0,-9,0,28,14,10,-81,0,0,-2,-2,0,16,26,-2,9,0,0,8,0,0,93,0,0,0,-36,94,14,1,-1,-6,-1,1,13,-23,0,-12,37,22,3,1,-12,-36,-27,0,-17,2,-23,61,12,6,0,34,3,-1,-13,-1,0,-52,1,0,36,0,0,-18,29,0,31,-38,-10,-26,-45,13,1,-52,0,26,-69,3,1,22,-18,3,40,-2,19,-44,-46,0,-27,0,-51,0,4,-14,24,0,13,0,-1,-61,1,13,-35,32,-4,15,-13,0,-50,0,21,-7,-1,48,35,-41,5,41,-8,0,-29,-15,-1,-29,11,5,4,-26,-5,45,-40,0,11,-31,14,14,3,2,-13,0,0,0,11,57,-6,0,0,-14,42,-41,-5,-1,-34,33,8,37,14,-34,50,-18,-2,-47,-65,-24,21,-23,16,-39,-84,-1,26,0,-3,7,0,-85,16,1,0,-21,35,0,1,1,-9,23,25,30,29,13,-2,15,-13,-64,-19,-44,25,0,-81,-71,0,4,23,0,15,-39,15,199689,0,100
