ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
51,0,96,-19,14,21,55,-30,23,67,-22,58,44,17,69,26,-9,-1,-21,-8,17,3,40,72,-7,-2,42,-20,36,-12,24,25,77,37,-58,26,-40,51,10,16,-31,-61,7,98,21,25,-17,-5,34,-9,-12,35,26,-61,11,-12,-79,23,51,-6,-13,-42,45,62,5,16,-17,-8,29,74,33,18,-62,-32,-45,14,-7,14,-11,16,-1,9,-13,68,-15,2,17,-80,51,24,37,28,25,0,14,0,0,79,-52,-25,-66,-23,26,-70,46,-27,-18,61,60,14,-23,42,-26,34,41,24,-6,-2,17,-4,-61,35,-62,70,40,-1,1,-18,63,12,-39,57,48,45,-19,19,0,-56,20,45,32,71,30,8,64,-2,31,67,38,77,-2,82,74,54,52,21,76,44,-43,5,-23,26,32,-7,-11,83,18,35,27,32,47,58,21,-8,100,-3,-17,43,14,18,15,-29,68,-64,250003
19,36,-15,-7,-28,57,43,15,31,61,46,60,73,-9,19,9,-16,8,-45,-1,-14,22,51,45,-21,-23,5,-11,34,-18,-50,17,-51,-1,-15,13,-36,58,-3,-13,28,-60,-4,30,-15,-8,-45,-15,42,-17,-12,30,13,-52,58,5,5,58,31,-7,-15,21,6,24,-18,39,-10,-15,-8,44,50,13,-56,14,7,48,8,-16,38,-30,-5,34,-15,19,63,-6,-1,0,31,29,45,-9,25,19,30,67,-11,17,8,30,-9,45,28,-6,39,30,1,40,32,30,-24,-1,-47,19,5,26,-25,-25,54,5,-50,30,26,32,24,56,-22,-7,26,29,18,-5,4,16,0,30,7,28,13,15,46,32,8,29,26,17,48,62,24,65,47,49,56,52,46,15,17,-2,-36,-18,1,28,-10,-20,0,47,-14,41,49,22,7,32,13,15,31,-24,1,75,26,-1,14,0,23,-15,250181
18,60,100,-21,42,29,10,-52,-12,39,22,38,67,14,0,22,20,34,15,-18,17,28,52,61,1,7,2,-8,-73,-38,2,44,9,20,-84,19,0,88,-36,32,14,-60,-33,88,44,94,0,37,37,-32,-15,14,39,-44,60,81,62,29,16,-14,-16,-20,50,-36,-21,30,-13,41,87,61,48,60,-62,-58,-9,68,28,-22,62,49,-12,17,-7,-1,-33,-10,16,36,12,-19,-3,23,-5,27,-16,-33,15,87,-10,0,-21,61,20,-26,-7,-2,29,54,-13,-19,-42,64,35,-21,-1,-13,0,-4,52,67,-44,7,-39,30,66,57,22,-23,49,-88,-19,33,55,16,-72,10,9,-44,25,12,-4,32,21,-78,50,4,36,39,66,49,49,46,69,61,5,23,84,66,-3,15,-20,22,20,4,-13,49,16,39,33,-23,6,-16,25,8,90,-3,29,66,48,16,64,-35,-35,-86,250240
25,12,45,-26,57,13,72,-37,-5,19,-52,67,74,-9,39,22,-77,37,-44,-14,4,29,50,69,-29,1,71,-42,3,-100,7,57,-4,-33,-39,-5,9,100,-39,75,-38,-9,-44,66,74,44,-42,-11,13,-100,-27,0,58,-100,-44,43,57,13,62,-11,-28,-15,52,34,-11,8,-40,-15,56,69,46,31,-6,-38,-47,76,34,-9,16,62,-13,11,-52,38,94,-11,14,55,62,-11,16,-39,-21,27,33,100,-11,77,-52,52,-31,50,37,-38,-49,52,39,16,24,33,-100,46,-16,32,76,-23,0,-1,-25,62,-100,-1,1,89,26,-57,37,-27,64,26,-12,78,52,46,-39,15,-31,1,28,47,13,89,23,24,64,-19,25,18,25,89,-58,49,66,100,70,-7,75,48,8,42,-56,39,-34,-29,-19,52,2,10,31,28,-18,22,29,-12,68,-1,36,77,-1,13,28,-50,42,-46,250278
10,31,64,13,7,-2,60,-20,-9,10,-15,42,15,12,3,12,-25,6,46,-13,5,-5,23,38,-28,0,38,6,13,-50,13,30,39,-4,-37,-3,19,42,-19,2,-6,-36,-20,44,2,30,42,-14,9,-52,-22,-28,31,-63,16,65,-18,-2,35,-8,-22,-24,13,16,-41,1,4,-13,31,34,29,2,-38,-19,-47,-9,15,-48,31,8,-8,3,-26,3,5,-9,-5,-17,36,-6,2,4,22,-3,28,-1,19,58,-40,-5,-63,-2,22,-57,-42,-8,65,20,35,28,-64,-4,-4,10,36,19,-1,-4,-4,67,-62,-27,-30,21,-9,37,20,12,67,-29,-30,38,18,8,-30,7,32,-32,5,6,1,21,11,-21,68,81,15,9,-6,34,36,38,36,37,62,-2,57,0,17,13,-28,21,2,-25,-11,37,4,7,23,12,4,37,9,31,42,-4,65,19,8,-4,2,-25,17,-36,250525
9,15,54,-23,-26,15,-26,-20,33,16,0,92,91,-54,96,13,8,-19,-51,-8,12,28,0,-28,-6,-36,29,-21,-17,-65,28,30,-47,4,-43,3,14,36,-13,21,-19,76,-12,58,19,57,-60,18,37,-65,-13,43,29,-91,44,21,-25,14,22,-8,-14,-51,30,25,12,14,-19,15,58,-27,-2,19,79,-26,-10,61,-22,9,16,-23,-6,11,5,97,-5,-1,11,-34,21,31,16,-3,-38,26,37,-11,-55,33,-9,34,-5,66,45,-3,-24,36,51,-2,72,40,-100,5,18,5,31,-38,-43,-5,55,26,-90,41,-75,35,-43,-27,-3,-23,40,51,-54,-4,33,38,-38,0,42,-73,21,39,17,35,18,52,40,-12,-30,14,-45,87,-20,-15,58,33,-25,2,31,4,14,-3,-5,41,-3,-7,-7,-17,12,37,-22,5,-5,68,22,24,60,-5,52,91,-5,12,18,-1,32,-46,250582
41,58,63,1,4,19,40,-25,11,31,-54,20,43,0,-2,4,-4,37,52,-32,15,35,39,44,-14,39,27,-3,44,-100,38,28,73,2,-56,2,16,43,-13,27,26,0,-14,44,25,23,46,10,46,-100,-10,23,29,-23,27,-24,-11,20,33,-7,-11,-56,44,-22,-15,38,-1,9,21,47,37,31,0,-26,-19,22,34,-15,58,3,-4,32,-4,-1,-23,0,4,-15,33,9,45,20,8,33,-1,-21,-4,57,-22,-16,-56,17,23,-55,-52,-17,15,11,6,-2,60,12,5,42,29,8,31,0,28,-29,-21,22,-46,29,26,21,20,1,41,-50,-58,20,43,40,-11,11,28,-44,20,41,43,27,5,-42,40,26,23,30,25,26,23,55,52,38,40,1,55,11,15,27,-17,24,20,-12,-33,52,18,46,27,41,-8,3,19,27,45,0,15,46,25,5,29,-19,-16,-57,250595
-6,36,35,6,-31,22,15,-4,4,41,-1,3,37,8,4,2,-24,-18,-75,-15,-13,22,-26,6,-8,-47,-3,-13,-3,-19,-2,20,5,-17,-27,-7,-26,38,-5,11,-20,44,-3,33,9,13,-79,18,29,-18,-23,16,21,-24,-19,-25,-19,21,13,-4,-25,-54,20,5,4,77,-10,15,12,11,-36,11,51,-8,-15,-15,-25,13,18,-33,-2,58,-24,9,-3,1,-5,-23,16,14,1,0,-18,21,24,0,0,47,-20,-27,-31,-22,40,-40,-38,-24,0,-15,-7,27,66,29,13,-2,-1,-11,-48,-13,-15,-15,-22,15,-46,25,3,-16,-2,7,31,7,-48,47,24,33,-15,-9,6,-39,6,35,2,23,4,-11,31,-42,9,41,-1,-10,-23,15,52,38,14,-7,45,29,-26,-1,-43,35,0,-9,-9,12,-12,31,-17,-2,-44,-17,7,6,33,-13,4,30,11,-1,12,-47,-19,-29,250725
-6,60,72,-8,-18,6,18,-66,-12,-8,61,29,20,-43,-36,13,-45,0,12,-44,-28,32,29,52,-31,60,26,7,-27,-51,23,42,38,0,-77,-14,4,38,-50,-19,-32,-14,-51,51,-19,46,15,24,18,-54,-40,18,44,-54,-52,0,-14,5,35,-5,-40,-41,57,-71,2,-1,5,21,49,50,33,23,-15,-66,-31,58,7,-7,63,-19,-4,13,-42,-38,3,-1,-22,-9,33,-15,-1,-2,-30,34,13,3,-45,78,-26,-8,-66,70,6,-60,-71,-9,-29,-15,-52,14,-75,32,37,-4,26,-31,61,7,-50,0,-52,19,-66,13,13,3,34,-9,47,-55,-48,56,58,34,-55,-4,50,-69,20,33,0,13,14,-49,48,27,12,-8,15,34,9,8,51,43,17,-17,78,36,5,35,-42,8,-2,-27,-42,8,-28,17,22,-5,-48,-50,21,57,52,8,-30,24,33,-17,20,-38,-65,-79,251470
-9,-11,38,27,-20,45,-3,-22,12,22,-5,0,-1,19,38,1,-7,10,11,0,-10,36,-6,33,-1,11,-16,16,9,-99,5,12,12,14,-22,7,-82,36,5,2,-25,-31,5,33,3,23,10,27,28,-100,-7,49,14,-20,-2,-13,-52,46,4,0,-7,-54,-29,-9,3,32,16,25,26,32,-11,11,-30,-24,-14,41,8,7,-20,-18,2,31,-9,34,15,5,-3,-47,1,10,1,17,-1,35,20,16,17,5,-18,-32,-65,35,3,-68,4,-33,-65,4,19,19,-78,-17,11,-1,-13,1,7,16,3,-5,-20,50,-60,1,17,11,24,24,3,-16,-54,37,-27,9,-13,0,-2,-57,5,10,3,0,3,-19,1,14,44,23,16,4,13,35,19,37,-6,5,4,-18,-82,14,-27,3,18,-4,0,36,-9,28,42,-5,-18,17,7,-27,35,16,-65,-4,13,1,10,-31,-9,-23,251570
6,56,90,-33,1,39,16,-46,-6,28,-1,-1,34,-3,52,10,-24,20,-29,-29,-7,28,32,16,-11,-14,1,-18,5,-15,57,29,28,10,-65,-2,-20,55,-30,-11,-35,-29,-30,58,-11,27,-34,29,32,-8,-33,35,30,-88,-9,-32,-40,37,27,-6,-33,-20,43,-2,64,62,-19,28,31,15,32,23,-25,-48,2,21,20,60,55,2,-6,67,-24,48,12,-4,3,-41,25,-6,-10,6,-46,32,31,18,-10,70,2,6,-85,-5,11,-85,-31,1,-18,1,13,31,-40,77,20,7,0,-48,-17,-11,-9,-26,-84,31,-32,34,-23,-22,18,-34,97,28,-25,25,46,63,-24,-18,4,-34,15,60,-11,33,11,34,98,-44,14,28,-23,0,-16,-19,77,58,15,-2,69,79,-21,16,-37,11,6,-7,-25,-20,-6,34,22,6,-47,13,16,2,60,-12,-16,37,4,3,24,-38,3,-68,251829
6,-14,40,-35,-31,49,-2,-40,45,-28,-11,65,19,-34,74,15,9,39,49,-47,28,26,26,34,-15,58,-9,-9,30,-64,30,19,30,-62,-100,-1,-13,58,-32,-6,2,26,-32,72,-7,88,49,12,22,-55,17,-1,19,-57,32,54,-38,50,19,-5,13,-58,11,-5,43,83,-9,14,89,30,27,7,27,-41,24,-2,38,49,-16,-31,-5,76,2,73,23,-6,7,-43,21,46,70,-14,-65,23,27,28,-30,55,22,6,-22,4,6,-32,-25,6,100,-37,68,28,-56,26,-20,-16,-10,-64,60,6,39,58,-56,0,-54,20,-8,-5,-6,-36,58,25,-54,52,8,47,-52,-21,15,-56,11,49,75,21,15,20,61,-9,25,-27,-8,65,-9,-24,29,60,-1,0,52,28,-14,-11,-1,5,-15,-15,-44,-17,27,21,13,-12,-7,68,12,7,72,8,99,17,34,10,7,-1,-11,-100,251988
3,39,46,0,100,11,9,44,6,-8,70,-21,28,-78,78,7,-31,5,-44,-21,29,38,16,44,-8,24,9,4,100,-30,12,24,-12,9,-66,-4,-26,35,-27,-13,-45,-26,-29,39,-13,79,-46,30,-8,-27,14,12,25,-45,47,-27,23,11,24,-7,13,-52,30,-20,35,3,4,30,80,44,15,-31,-33,43,-15,29,4,34,45,100,-3,6,-17,73,28,-1,-6,31,23,8,100,3,-62,38,34,23,-75,4,-16,-9,-93,22,49,-94,-25,-11,100,0,-7,33,17,-7,-14,2,8,-63,20,4,46,-30,-43,12,-16,32,-8,-38,-100,0,48,18,-56,65,30,19,-66,100,0,-17,11,18,100,29,7,22,49,11,43,-7,-8,-16,-29,50,47,38,6,-6,4,-7,-25,-94,-44,54,7,-4,-19,52,28,-8,50,0,-30,-5,11,0,42,3,99,29,14,-6,-34,-41,-8,-66,252154
-12,33,76,0,-15,0,-23,-34,2,-10,-4,21,84,-28,41,17,-21,-26,6,-20,22,23,-18,36,-5,76,-10,-24,-26,-51,-4,33,21,29,-64,-13,-42,66,-21,-15,-33,-5,-22,55,-16,66,2,29,38,-47,-37,31,32,-91,1,-27,-36,-1,21,-11,-38,-24,9,12,0,57,-26,24,72,36,-14,27,0,-34,-18,67,-21,-9,28,-15,-11,60,-26,39,4,-5,7,-35,22,8,-8,27,-37,20,41,-1,-32,19,-14,48,-64,51,75,-60,-27,46,-9,-1,41,39,-10,30,15,-16,-10,-38,73,6,-1,-23,-89,34,30,22,-64,-51,0,-3,32,-48,-33,51,9,9,-26,-6,-32,25,11,10,-5,22,17,-39,32,8,-39,-10,-61,11,-47,10,43,66,-19,-14,22,26,-38,8,-51,75,29,-6,-19,13,21,35,-21,-16,-36,44,11,-22,57,6,-10,85,19,9,25,-52,26,-67,253124
34,36,58,-19,-6,22,-26,-25,16,44,0,78,74,6,26,21,-44,15,-46,-20,0,28,55,49,0,0,-11,-15,7,-88,0,39,47,25,-55,0,-4,88,-9,52,-36,-39,-11,100,52,35,-33,21,37,-83,-31,72,37,-79,26,36,-20,22,31,-11,-34,10,17,1,-16,17,-13,14,41,49,55,25,-40,-33,-15,47,18,-19,50,-6,-8,32,-24,25,-27,0,21,-38,31,18,33,4,-12,25,16,-28,10,57,-15,42,-46,14,40,-45,-44,42,-70,17,7,17,-68,25,-1,12,-8,-14,4,17,20,47,-79,65,-7,69,22,-4,2,-20,23,5,8,57,20,54,-18,24,-27,-2,24,50,31,68,27,7,22,-14,5,43,21,75,-9,31,76,86,-28,-3,55,28,-8,2,-11,42,5,-1,-20,31,0,36,19,12,-6,12,25,-34,100,16,-69,77,25,21,23,-6,13,-67,254086
7,57,75,-24,12,21,-2,-41,-9,7,33,55,90,-1,28,17,-37,19,14,-39,-12,32,15,25,-10,44,4,0,-1,-50,18,25,39,-40,-74,-5,-46,39,-36,17,-5,72,-34,56,16,54,22,25,19,-52,-30,1,25,-92,-26,39,-40,20,28,-1,-28,22,46,9,-13,69,-3,25,52,19,22,22,74,-43,14,85,26,-18,55,11,37,84,-33,26,6,60,-5,-36,23,-7,5,16,-30,33,-19,-1,-11,80,19,31,-21,89,14,-17,-52,30,-22,-15,5,-13,-32,22,45,-10,5,-30,50,0,-26,38,-89,0,-22,48,-2,-22,0,-26,35,-44,14,25,50,58,-16,-18,14,-25,17,55,1,50,17,-38,36,-17,-26,6,-2,49,-19,0,78,43,-4,-4,78,27,-49,1,-40,13,15,-9,-36,-1,-11,21,-10,-13,-3,11,17,16,58,1,-21,90,35,-3,21,-36,15,-75,254243
-5,1,-3,-40,-100,-100,-74,-63,10,4,-5,-13,60,7,11,10,-18,16,54,-15,100,60,7,48,18,34,100,-100,11,-40,-8,23,-100,-25,-64,-11,-25,100,-33,33,30,-55,-33,8,34,-66,48,38,-63,-42,-100,-1,22,-70,0,11,-100,-100,5,-7,-100,-47,-8,-4,-61,100,-100,35,-66,52,4,-16,-45,-67,-17,12,13,-56,0,-100,-3,100,-22,15,16,-2,15,-100,6,3,100,1,-47,60,33,21,-2,-38,-19,4,-39,16,13,-42,-1,6,-22,7,17,35,-14,100,38,-84,100,-38,33,-4,9,8,-65,2,-52,19,-12,7,15,-38,31,-60,-46,0,-10,-13,-79,25,-26,-48,-3,-10,100,19,13,-74,26,-10,22,5,-13,-7,-10,54,33,100,-69,-10,-35,100,-18,9,-7,7,0,17,-9,52,100,-64,2,-83,-46,12,-1,-28,7,-4,-23,52,100,23,-16,-10,-27,-65,255001
-16,13,81,-9,-26,-24,-74,6,-61,-9,-15,-18,47,-33,-15,5,-17,36,6,-8,-3,-52,26,65,17,11,9,3,-25,-62,-42,18,-26,60,20,-38,-11,40,-5,0,25,-51,-2,22,0,44,15,49,13,-61,35,71,19,-41,12,72,-21,-25,5,-1,36,-27,-46,-68,8,49,1,47,43,63,27,-51,-52,5,-8,76,38,11,20,-22,1,52,-17,-19,-3,6,9,-25,3,-58,100,46,-45,-54,31,-5,-33,26,-8,-12,-44,73,-4,-46,-47,-11,-7,100,-49,33,-4,5,30,-74,8,-42,14,-2,13,66,-40,70,1,16,-16,-42,6,-12,47,-32,-28,68,-46,-22,-100,89,-10,1,-3,-24,100,16,7,-40,46,20,75,-9,-15,-6,-41,-8,41,39,-76,-37,25,3,-12,6,-43,0,45,22,-6,-6,-4,14,77,-75,-6,-44,-4,-10,24,-4,-9,43,100,11,-49,-42,-67,22,255106
-24,89,50,3,96,-26,45,-28,-17,11,-78,11,18,-52,43,100,-38,9,-3,-27,12,18,-4,20,-36,55,-15,-5,-21,-41,28,33,-62,-27,-18,-22,-100,12,-100,2,-52,-8,-100,38,5,100,31,7,2,-37,-29,-100,33,-32,70,-90,-29,-28,27,-9,-28,-34,-100,-7,-19,67,-6,7,100,15,-1,-37,-8,-27,-12,56,10,-50,100,100,-6,71,-28,35,-33,0,-12,-37,26,-11,61,-29,21,17,-14,-36,-52,50,-13,-29,-54,45,5,-60,-7,-33,33,-27,-12,-17,-37,3,34,0,-15,18,26,-1,69,-93,-37,-99,-72,-76,-9,-23,10,0,23,-18,-27,-25,-100,5,-38,-37,9,-55,3,4,58,-76,100,-14,23,-25,38,11,-5,17,-9,14,-10,12,40,-26,45,9,-100,17,-37,11,-28,-35,-28,18,12,2,44,-3,-22,-10,5,16,39,-1,29,18,-5,-12,-39,-36,-1,-17,255371
3,-6,31,-15,-14,18,17,-33,18,19,4,33,74,37,32,6,-10,37,38,-12,19,16,44,5,-15,45,-7,-11,-9,80,-7,23,0,1,-38,6,-29,49,-22,1,-11,71,-24,27,1,41,32,14,21,75,-22,17,25,-72,46,-8,-5,19,12,-1,-22,-5,20,34,-26,26,-13,13,43,8,43,21,68,-28,50,69,36,-24,-7,-16,1,21,-7,33,-3,2,-5,-9,13,11,0,-9,-15,17,9,-6,42,26,51,24,-36,68,-6,-33,-11,22,46,31,19,7,55,33,8,1,-8,-18,39,-5,30,-6,-72,21,-48,22,33,1,-3,-16,23,-49,-10,23,21,8,-48,-2,20,-47,5,11,-2,22,5,-42,24,-19,15,20,32,47,7,-16,48,51,16,1,25,33,-28,-5,-37,-8,-3,-15,-14,-18,20,21,15,0,-12,17,7,16,29,-3,44,74,7,-2,19,-35,36,-41,255464
2,58,-10,-20,-8,3,-40,-40,-9,0,9,4,65,14,33,-9,-69,15,33,-25,-4,34,24,55,2,-5,-10,-21,14,10,-23,27,-8,-38,-9,-15,-47,-3,-9,-3,58,4,-6,-31,-1,-2,37,26,25,5,2,52,23,-20,-7,21,27,4,7,-4,-1,-30,6,31,-4,63,-21,28,-3,52,24,-11,10,-42,-2,11,15,-6,61,-7,-6,63,-72,34,-8,-3,-29,21,7,-8,16,-19,-25,31,5,-8,14,16,-1,-8,-61,30,40,-66,-31,-9,-1,-61,-22,5,48,31,-43,10,-8,-22,-2,20,-4,20,-19,52,-21,11,37,4,15,-22,40,-26,-32,5,4,-28,24,33,42,-20,13,-30,19,10,-11,-33,41,27,66,-1,38,16,0,82,26,-3,-40,-14,15,29,-40,21,-22,40,-17,2,-20,83,-4,30,61,11,-45,-22,13,50,-28,20,0,67,39,-28,-7,-23,32,-5,256420
-24,42,-23,-20,4,-16,-100,-30,13,-51,-26,100,43,-15,36,8,-7,-17,-49,0,29,-37,-5,13,-8,0,23,10,-12,28,-9,16,1,-68,-31,-54,-21,55,6,36,-10,15,7,34,39,20,-47,12,54,34,-17,-68,18,-42,20,-100,-8,-17,26,-4,-15,2,-9,17,-13,62,7,12,23,13,-4,-10,14,-31,-1,-74,-14,-15,45,8,-3,70,1,29,55,0,2,-10,26,16,17,-13,-36,-36,36,57,-19,25,0,-3,-34,-81,62,-31,-24,-7,55,-99,-2,33,-85,50,2,20,21,-39,-2,26,14,-100,-42,-70,-42,23,-4,-54,4,-24,23,-64,-5,24,-6,70,10,12,1,-44,-4,66,18,24,7,-54,24,-32,67,-51,-6,100,-50,23,34,56,-100,-57,23,52,-21,10,9,62,-12,-8,1,22,29,52,79,17,-40,3,-3,6,35,24,77,46,19,4,-11,11,29,-30,257289
5,12,50,-34,-4,38,-43,-39,-3,-48,44,-27,42,-26,-20,2,-7,-4,36,-19,24,52,33,76,-7,54,-19,-37,18,1,28,24,-25,-6,-50,-7,-38,54,-30,5,19,-30,-33,30,5,61,36,28,40,-6,-22,20,23,-69,-11,-11,20,38,16,-16,-23,-50,19,-27,-44,46,-39,24,61,72,31,10,-35,-44,-19,23,-5,-47,14,-4,-17,54,-5,-25,58,-15,3,11,16,-15,24,-20,-65,51,16,58,-25,20,-20,26,-23,32,-9,-27,-36,26,-21,-17,-55,16,20,45,12,16,-17,-67,52,18,-9,-2,-70,17,52,31,48,-27,28,-37,21,-34,-54,45,24,65,-6,0,-17,47,10,63,26,30,5,-21,21,30,-27,-49,49,-12,-12,-10,34,57,-46,-13,18,48,-38,26,-25,-2,-17,-8,-18,-2,26,38,-13,13,-16,-51,10,-19,34,19,-23,43,19,4,7,-26,-10,-56,257433
