bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
23,4,11,-89,8,-10,0,38,68,11,-51,14,4,10,-1,-9,0,40,64,30,30,44,0,-40,0,7,-28,22,10,0,0,-1,0,0,31,4,0,-48,0,0,-38,2,1,-6,0,0,0,-32,-5,14,20,0,27,0,0,46,27,0,-63,57,6,-7,10,-11,-63,-5,0,-57,2,-3,66,17,-2,0,34,41,1,-1,0,0,-40,39,0,10,0,0,1,21,2,-9,-22,-23,-10,-3,-29,1,-39,0,-3,-5,47,0,-16,-36,-29,94,0,28,-2,-43,0,-30,1,48,68,8,-6,4,0,37,0,0,-49,2,9,-20,22,32,2,26,0,-15,1,51,-36,0,-47,26,-34,-8,25,-22,6,-12,-11,-16,-30,-6,3,-4,-40,-11,15,-8,2,0,-49,16,21,-18,2,-26,0,3,3,-49,37,-7,0,0,-47,43,-44,-14,3,-13,32,-15,-2,-1,-16,27,-22,-4,-25,-15,-5,-18,-21,70,-25,-77,0,92,0,-4,-13,0,-23,-37,0,1,-19,-11,0,1,9,-58,-18,38,24,45,4,4,32,31,52,-7,-54,8,0,-7,-31,-2,3,8,1,29,-16,4,74188,0,100
0,8,31,-73,3,-33,0,75,-7,-14,-59,-51,30,-21,0,8,16,36,18,61,4,7,0,-64,0,-16,-26,2,-3,0,-2,-1,-2,0,47,11,0,28,0,0,-34,0,-2,-12,0,-1,0,-6,-15,52,-44,-2,10,-3,-4,10,-2,0,-2,25,-4,-49,-19,-4,-59,-32,0,-27,0,-42,80,37,-9,0,16,15,0,-37,0,0,-44,21,0,6,0,0,21,58,3,-44,-47,-6,-23,-38,19,-2,0,0,-7,-9,35,-1,62,-6,12,16,0,-14,-38,-35,-4,-11,-2,8,0,3,-2,8,0,31,0,-1,-47,1,1,-37,-1,59,6,49,0,-30,0,-30,-41,0,-14,-52,-15,0,5,15,2,-6,-15,63,0,32,1,-2,-55,-9,6,9,2,8,-40,8,66,-7,0,-6,0,0,0,14,8,11,0,0,-71,9,-68,-6,0,-3,26,-6,15,7,-27,-40,-28,32,-18,20,24,-8,-64,-2,-59,-79,-3,16,0,-5,59,0,-62,-26,-1,-1,-22,33,0,-2,2,-2,-10,37,50,8,-2,-3,-20,69,13,-24,-74,1,0,-60,-2,-2,8,26,-2,46,-43,7,74207,0,100
-70,14,18,-75,6,-9,0,49,-13,35,-56,32,58,-5,-2,15,19,75,32,52,40,23,0,-70,0,-2,-28,32,-69,0,-1,-1,-1,0,55,-14,0,-29,0,0,7,1,-1,-61,0,2,0,-25,-70,35,18,1,8,-1,0,-40,43,0,-17,52,24,30,32,-21,-68,-47,0,-60,0,-51,52,21,0,0,-44,74,0,1,0,0,-28,75,0,37,0,0,22,56,0,-20,-62,10,7,-100,-3,-1,-30,0,-18,-69,33,0,-62,-2,-1,40,4,9,-8,-41,0,-32,1,-61,0,6,6,-18,0,36,0,0,-83,2,21,-37,0,50,21,46,0,-24,0,42,0,-2,-44,14,-5,-14,52,0,5,10,-34,-7,-29,-4,0,6,-100,-6,50,1,3,13,1,20,61,-72,3,8,0,1,1,-25,17,-67,-1,0,-84,27,-70,-8,0,-2,47,-72,-10,-22,1,31,-96,20,-7,0,22,-43,-51,-33,-90,-76,0,43,0,-2,-62,0,-33,-31,0,0,-30,-5,0,1,3,-17,-41,75,39,23,-1,-2,-2,37,-64,29,-79,18,0,-32,-25,-1,5,33,-1,56,-63,16,74235,0,100
-21,24,12,-82,3,-39,0,51,75,39,-91,-18,52,-16,0,21,-33,0,5,15,25,69,0,-32,0,75,5,30,-7,0,0,-4,-3,0,47,18,1,29,0,0,-58,1,0,-24,0,1,0,-43,-24,34,28,1,-31,0,0,32,23,0,-23,34,10,-21,38,-8,-100,-43,0,-17,1,-40,33,16,3,0,48,57,0,-47,-1,0,-52,61,0,19,0,0,21,15,0,-50,-46,-50,-48,7,-8,0,-63,0,0,-50,36,1,2,-64,-10,77,-1,-20,-25,-44,1,-11,0,5,0,8,40,18,0,82,2,0,-70,3,37,-19,-14,51,48,48,0,-18,0,-1,0,0,-99,14,-22,-16,-8,-20,4,42,-34,48,-49,4,5,4,-11,0,-17,42,0,19,-6,44,61,-31,4,-52,0,0,2,3,100,9,0,0,-28,100,-27,-5,1,-21,35,-38,82,-16,-49,22,-35,25,-16,24,27,-7,-58,79,-17,-89,2,81,2,-2,1,0,-64,4,1,1,-37,45,0,0,5,-25,-11,-2,24,63,-2,0,50,50,16,-27,-33,-12,0,-75,-65,-4,2,-7,0,47,-47,40,74305,0,100
-48,-16,-10,-68,5,6,0,24,-2,21,-32,23,44,-42,-1,32,60,25,1,19,-11,44,0,-22,0,64,-25,-12,-48,0,-1,-1,-1,0,43,-10,0,-77,0,0,13,1,1,-44,0,3,0,1,-44,25,-11,1,1,-2,0,-2,-11,0,-32,49,22,19,20,2,-28,-3,0,-54,2,4,37,-7,-13,0,-15,50,2,12,1,0,-69,47,0,7,0,0,-5,11,0,-9,-38,-20,24,-14,-10,0,5,0,-24,-6,20,0,-33,-25,-6,86,-3,-44,-31,-67,0,-8,0,42,89,9,-2,-8,0,12,2,-1,-83,1,-10,-11,33,21,18,13,0,-9,0,17,-46,0,-48,50,-9,-2,-84,-11,7,-1,-37,0,-5,-2,2,0,-4,-9,-82,9,0,-16,-45,27,67,-48,1,-23,0,1,1,-75,4,18,-2,0,-23,0,-27,-1,2,-6,39,-44,-2,5,-23,65,-74,43,-10,33,-6,-19,-35,0,4,-74,1,80,1,-4,-30,0,9,-21,-1,0,-38,-16,0,0,6,-33,-18,25,-34,42,6,2,-1,29,50,1,-16,22,0,15,5,0,7,6,0,44,-39,28,74428,0,100
9,3,6,-50,6,8,0,4,3,9,-36,-10,57,21,1,-5,-41,11,-4,1,22,6,0,-40,0,-23,-28,-41,10,0,0,1,-4,0,7,-21,1,7,0,0,-37,1,0,-12,0,-1,0,-24,-12,31,-7,1,-20,-4,-4,26,23,0,-11,25,-7,-5,9,8,-28,-12,0,-53,-1,-8,35,3,4,0,30,13,0,10,2,0,-35,13,0,16,0,0,25,11,2,-10,-7,-25,-56,26,-46,-3,-21,0,-2,-51,37,0,-57,-31,-52,38,1,14,-24,-34,-2,-8,-2,36,0,0,-16,-23,0,39,2,0,-25,0,-36,11,-1,8,-5,15,0,7,2,0,-20,2,-44,0,-15,-13,-35,-10,1,-14,-25,39,-29,29,1,8,-17,-3,-34,-29,2,3,-19,38,3,-11,-1,-4,0,0,-2,-12,23,-22,0,0,-33,25,-48,-1,2,5,12,-9,31,-19,-5,0,-8,-25,-10,-15,26,-16,-34,19,-25,-51,-1,37,1,-3,-57,0,-9,-24,2,0,-19,29,0,-2,0,-13,-16,9,33,0,0,0,-43,-2,36,-19,-48,-4,0,-16,-21,-1,7,4,-1,4,-9,38,74590,0,100
-32,-2,3,-57,-1,19,0,-4,5,-80,-54,16,5,-1,-1,-12,-20,39,26,-16,10,-3,0,-61,0,-14,49,-82,-28,0,0,-1,-9,0,-6,26,0,23,0,0,-1,0,2,43,0,0,0,-3,39,1,13,0,0,0,-1,35,1,0,6,24,-8,18,-85,-27,-64,-39,0,-69,1,-17,3,-9,-17,0,40,11,0,16,0,0,-65,5,0,34,0,0,10,-3,0,-7,-43,-74,-38,-33,-10,-1,30,0,30,-51,25,1,36,-61,-8,67,-9,5,5,-72,1,-35,-2,-93,0,2,-18,25,0,42,0,-1,-56,0,-81,-81,42,-21,-19,-6,0,-81,0,25,28,0,-27,64,-45,-27,-31,-13,0,-18,4,-27,-13,-9,0,-3,4,-5,-39,-17,0,-10,18,36,2,-23,0,-1,0,0,0,3,-15,-29,-2,0,-60,-5,-60,-12,0,-11,24,-23,25,-37,5,54,-24,-4,-43,-12,3,6,-38,-6,1,-64,0,60,0,-2,27,0,-36,50,0,0,13,12,0,-1,1,3,4,34,24,-7,-5,-1,-57,6,-84,-20,-65,20,0,-52,30,0,3,2,0,-6,-44,28,74600,0,100
1,-2,30,-25,9,-6,0,48,-10,-42,-61,-24,49,-11,0,36,-3,60,18,29,0,33,0,7,0,35,-26,9,-1,0,0,1,0,0,36,-5,0,-13,0,0,0,1,0,1,0,1,0,-30,3,-2,-32,0,18,-2,0,-100,3,0,-5,29,0,-25,-42,-6,-54,-46,0,-44,0,-46,18,25,-6,0,-100,49,1,-10,1,0,-17,48,0,31,0,0,17,34,2,-50,-52,-34,-32,-46,-42,0,13,0,-3,-24,58,0,-82,-27,-42,76,0,-18,0,-9,1,-26,1,-20,0,3,13,-1,0,9,1,0,-76,0,15,-7,13,49,-5,40,0,-16,0,-14,-52,3,-23,2,-17,8,8,-1,1,16,-33,-41,-30,-21,-2,0,-9,0,17,-35,0,-7,-52,2,17,-46,1,-9,0,1,1,-16,33,-22,0,0,7,30,-58,-2,2,0,64,-45,0,27,-17,4,-75,10,-19,42,15,-14,-36,-21,-14,-32,1,72,0,-1,-81,0,-4,-20,1,2,-31,-24,0,0,3,-7,-13,58,13,34,-3,7,-12,45,-20,21,-52,20,0,13,12,0,3,33,0,34,-52,5,74642,0,100
-13,7,7,-37,7,-12,0,-18,-23,10,-100,4,44,-61,-1,15,13,39,21,4,10,42,0,-37,0,26,-40,-13,-19,0,0,0,0,0,5,5,-4,-28,0,0,-16,0,0,2,0,1,0,-44,4,12,-18,2,-20,1,0,52,6,0,-10,18,9,2,7,-11,-81,-11,0,-58,1,-19,44,5,17,0,60,42,2,-10,-1,0,-42,38,0,39,0,0,15,1,3,-68,-30,-64,-19,-11,-31,-2,-28,0,-7,-57,3,0,-16,-61,-36,27,6,-68,-27,-44,0,-23,-1,18,39,3,-4,6,0,-17,1,0,-73,0,-12,-28,-21,-43,5,-37,0,-23,1,40,9,0,-78,76,6,7,-29,34,2,-2,9,-25,-46,-1,2,-5,-7,-14,-26,1,0,2,-11,20,63,-51,1,-43,0,2,-1,-38,42,-90,2,0,-42,42,-20,-4,0,-14,60,-48,-16,20,-41,73,-16,-43,0,17,8,-5,-20,-17,0,-52,-2,29,0,0,-11,0,-29,-31,1,2,16,-1,0,0,1,-9,-2,38,-48,44,-6,3,8,-27,14,-2,-12,17,0,-22,-23,-1,3,20,0,3,-28,22,74748,0,100
14,-4,16,-21,0,-3,0,41,-13,-47,-48,2,31,13,0,-39,-12,45,23,54,46,-16,0,-34,0,11,-49,-39,21,0,0,1,-2,0,-4,-4,2,-13,0,0,-52,0,0,16,0,0,0,-13,9,3,7,0,-4,-1,1,11,49,0,0,19,13,5,-49,-22,-43,-51,0,-40,0,-45,33,22,-20,0,11,18,0,3,0,0,-43,22,0,14,0,0,17,46,0,5,-37,-39,-19,-36,-26,-2,-33,0,0,-22,42,1,-52,-49,-31,89,-3,24,-15,-38,0,-21,0,-26,0,5,15,-4,0,36,0,0,-52,1,-47,-52,36,26,-14,23,0,-42,1,55,1,0,-16,-5,-13,-5,-4,17,0,17,-27,10,-14,-1,-2,2,-60,-3,-12,-34,-1,-4,-9,39,11,-11,0,3,0,2,-1,-5,14,20,0,0,-37,18,-19,-13,1,-7,49,-14,-47,-1,0,-4,-42,-19,-13,-35,21,-33,-61,-12,-58,-25,0,87,1,-3,-48,0,14,-52,1,0,-31,6,0,0,3,-1,-33,43,4,-18,0,2,22,24,-26,-2,-19,5,0,1,-34,1,4,17,0,-1,-38,34,74788,0,100
27,30,34,-88,7,-29,0,43,-25,12,-93,-26,48,-27,-2,-23,8,50,34,19,51,23,0,-67,0,40,-11,35,17,0,0,-2,0,0,50,4,0,-5,0,0,-30,1,-1,6,0,1,0,-2,7,-6,-46,2,25,-2,1,-60,49,0,-20,21,-3,-24,8,-5,-79,-30,0,-58,0,-44,47,39,6,0,-54,36,2,-31,1,0,-60,34,0,66,0,0,31,15,1,-11,-55,-37,-13,-10,-7,-1,-52,0,6,-32,49,2,-25,-39,-26,44,2,-21,-19,-49,1,-4,1,19,0,4,7,9,0,-1,0,0,-72,2,34,15,4,24,14,21,0,17,0,-52,-31,1,-16,-22,-15,-2,12,23,3,4,-30,27,-1,-3,6,1,40,-5,9,-46,0,26,-37,27,52,-23,3,9,0,0,0,5,38,6,0,0,-75,43,-22,-10,0,-5,29,-22,-11,5,-5,-29,-23,-33,-5,-34,28,-15,-16,-21,36,-93,-1,44,2,0,-28,0,-52,-13,2,0,-33,15,0,-1,2,-19,-14,51,7,17,1,2,-39,40,18,-6,-20,35,0,-30,-51,-2,3,28,1,50,-50,22,74918,0,100
-2,-1,-2,-24,3,-1,0,52,-8,-37,-23,-1,27,-11,0,24,37,34,33,28,26,41,0,2,0,-40,-32,-38,-2,0,1,1,-2,0,45,0,0,-38,0,0,-19,2,0,-28,0,-2,0,13,-25,-12,70,-1,0,-2,-3,64,28,0,-12,40,0,-11,-39,-11,-27,32,0,-22,1,37,23,1,2,0,58,-6,1,0,2,0,30,-6,0,15,0,0,7,22,2,-46,-31,-36,35,37,-42,2,4,0,-8,-19,30,0,-33,-28,-35,49,-1,-11,4,17,0,-21,-1,92,100,6,8,0,0,29,1,1,-54,1,-34,-36,40,56,-3,58,0,-37,1,-13,40,1,-25,7,-28,-11,-51,-6,5,11,-37,-81,9,43,-1,2,-54,4,-44,-58,4,0,47,2,17,-14,1,-6,0,1,2,-38,18,-22,1,0,8,22,-20,-4,0,-29,31,-15,60,-14,-5,7,-33,1,-25,20,9,-23,14,-8,-45,-13,0,54,1,-3,-18,0,-8,-35,1,-1,-37,0,0,-1,6,-14,-25,35,-26,45,-5,-1,-16,58,89,-5,-24,21,0,0,7,-1,5,0,-1,44,-34,0,178088,0,100
-56,-7,-6,-82,6,-20,0,-6,-24,-9,-44,-7,71,11,0,28,13,-19,36,56,15,32,0,-33,0,20,-52,-46,-61,0,1,1,-5,0,21,-4,-1,-22,0,0,-26,0,2,-6,0,-1,0,-4,-6,-6,-32,5,3,-3,0,-71,18,0,-28,28,4,-9,-6,-15,-41,-28,0,-22,2,-29,71,-2,20,0,-76,27,1,-14,0,0,-47,29,0,34,0,0,49,52,-1,-48,-39,-34,-71,11,-34,4,-18,0,-3,-36,54,-1,-52,-35,-25,15,-4,9,-12,-50,-1,3,-4,-37,0,2,-20,-2,0,9,2,-1,-49,1,-40,-8,-32,-12,-28,-19,0,-3,0,14,-33,0,-64,-12,-38,-12,8,-20,4,-18,-10,-2,0,-11,4,4,-39,-9,8,-7,3,-6,-29,50,80,-31,4,-16,0,2,1,-25,-8,-52,-2,0,-36,-4,-84,-9,0,-19,56,-29,-3,-11,-12,-7,-33,28,-34,24,49,-9,-68,-33,-30,-68,-1,14,2,0,-62,0,-25,-54,0,0,-15,-8,0,1,0,-27,-4,-17,45,33,-4,1,-71,-8,-35,-18,-85,15,0,-25,-16,0,0,24,0,22,-37,49,189387,0,100
-7,-19,-14,24,3,-6,0,16,-20,-16,-17,-28,22,4,1,-16,42,0,33,39,38,18,0,-32,0,37,4,-14,-8,0,3,0,1,0,45,10,0,0,0,0,-33,1,0,51,0,-1,0,-49,49,18,5,0,-10,-5,-2,-29,37,0,-29,22,-5,-17,-16,-11,-1,-18,0,19,0,-5,18,-19,-2,0,-19,14,1,-5,2,0,-22,13,0,28,0,0,-4,35,4,-24,3,-23,-31,-17,-37,-2,26,0,-5,-72,-3,0,-10,-23,-35,51,5,11,31,-30,-1,-26,0,11,0,1,-9,4,0,-22,2,2,-44,0,-20,-23,-29,63,20,65,0,-20,1,24,6,3,28,12,-13,-4,19,-6,2,-9,-24,9,-55,13,-4,2,13,5,23,-75,4,-16,5,-27,22,-10,-1,-6,0,1,0,-12,-32,39,2,0,-33,-31,-35,-3,2,-14,18,-8,-25,-10,-5,24,-25,5,-15,-26,-6,-1,2,-29,1,21,-2,52,0,-5,-9,0,39,2,1,0,-25,12,0,-1,2,-30,-3,0,13,19,-3,2,-50,4,14,-22,-27,3,0,24,26,0,9,-30,0,46,2,-24,190483,0,100
-20,6,32,-37,3,-24,0,52,0,-26,-32,-3,25,2,-1,-34,7,32,12,11,28,14,0,-21,0,50,-44,-9,-21,0,3,0,-2,0,16,-12,0,-21,0,0,-7,0,0,-3,0,1,0,36,-2,12,16,1,-14,-1,1,-41,25,0,-12,26,19,-2,-22,-7,-37,-52,0,-37,3,-48,-36,33,3,0,-52,18,1,-21,-1,0,-6,20,0,32,0,0,5,12,0,-23,-45,-15,-23,-16,-13,3,-41,0,2,-31,33,0,0,-9,2,44,-1,-3,-3,-4,0,0,-2,81,14,9,2,-13,0,4,1,0,-86,4,-8,-10,22,88,20,82,0,-13,0,-6,-29,-1,-26,48,-8,-6,0,5,7,2,-52,14,37,-12,3,0,33,-5,3,20,1,7,-20,36,10,-14,2,-3,0,0,0,-27,11,13,0,0,-24,13,-40,0,1,8,60,-13,10,-2,4,62,-52,-8,-9,-29,5,12,-68,1,37,-38,0,44,0,0,19,0,22,-41,1,2,-58,-15,0,0,4,-14,11,35,34,16,-11,0,-45,50,79,36,-41,24,0,21,-36,0,0,24,2,18,-44,37,190824,0,100
-20,8,-11,-81,9,16,0,-66,-21,41,-73,-52,30,36,3,0,28,38,21,-4,-1,3,0,-58,0,37,-15,-33,-18,0,-3,-5,1,0,58,0,-2,-19,0,0,-28,0,-1,-15,0,-1,0,-10,-13,17,-15,-5,22,1,-1,29,2,0,-24,39,0,-49,46,-7,-48,-36,0,-36,0,-45,55,-1,4,0,51,27,-4,3,0,0,-44,22,0,12,0,0,5,5,-3,-11,-40,-39,-1,-26,-25,2,0,0,-12,-25,18,0,19,-51,-27,36,0,50,-35,-47,3,-1,0,32,0,10,-9,0,0,73,0,1,-52,4,-28,8,-45,21,-1,6,0,3,0,87,-71,-2,-24,27,-5,33,8,-7,4,-7,-38,-20,-5,9,5,0,-41,-4,1,18,-1,8,-63,23,58,-41,4,34,0,1,-3,2,10,-44,0,0,-43,6,-82,-8,4,-14,52,-42,14,25,25,-3,-49,4,-9,-3,5,-10,-75,-22,-57,-77,-2,36,4,0,12,0,-90,-20,1,0,-40,14,0,2,1,-25,-8,42,-57,4,4,-6,6,-70,27,-13,-76,2,0,-84,3,-5,2,23,3,54,-39,23,190972,0,100
12,-14,1,-52,12,-9,0,6,-5,15,-57,-15,48,32,0,51,-1,54,51,-8,27,55,0,-32,0,-60,-32,23,13,0,0,0,0,0,58,-24,1,-4,0,0,10,0,0,30,0,-2,0,-21,32,24,9,1,3,1,0,12,26,0,-12,36,10,-7,13,-21,-49,-11,0,-43,1,-11,63,0,-11,0,11,46,1,-11,0,0,-28,52,0,63,0,0,5,-2,2,-25,-43,3,-25,-37,10,0,-39,0,-10,-40,26,2,-6,-3,-8,30,-2,29,-12,2,1,-18,-2,46,0,9,14,-16,0,63,2,0,-54,0,20,-27,1,23,16,23,0,-23,2,12,-37,2,-39,34,-17,0,32,-12,2,16,-39,44,-7,6,0,0,-31,0,26,22,2,-18,-41,34,50,-40,1,40,0,0,0,-33,1,-20,1,0,-40,2,-6,-13,0,-12,35,-41,25,8,35,25,-36,32,-15,48,10,0,-13,17,-36,-73,0,21,4,-3,-12,0,-34,-31,0,0,-35,6,0,3,5,-15,0,52,-51,50,2,1,11,16,52,-27,-5,40,0,-40,-42,1,6,0,3,58,-45,33,194794,0,100
