firstnameid,lastnameid,playerjerseynameid,commonnameid,role3,gkglovetypecode,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
17218,39888,39888,0,0,0,0,14,2150000,0,5,0,51,1,69,0,0,0,54,0,1065,58,-1,63,58,0,0,0,50,8,0,57,31,54,82,11,0,58,58,220001,64,2026,52,61,56,0,0,13,62,63,0,173,3,0,-1,51,356,154475,10,0,0,64,57,56,0,0,70,0,2,0,0,62,0,70996,10,57,1,68,50,2,0,0,0,0,66,65,62,55,0,0,1,13,3,0,0,0,160967,1,0,14,1,0,3,49,2,0,64,70996,0,6,0,2,0,52,1,0,62,501,3,0,0,1,0,0,0,30,0,1,0,64,58,0,-1,40,0,0,5
27677,40927,40927,0,0,0,0,11,40000,0,20,16,20,1,53,0,0,0,32,0,672,59,-1,48,33,0,0,0,25,5,0,57,14,21,72,14,0,59,54,220001,37,2027,22,50,58,0,0,4001,51,68,0,192,3,0,-1,66,2,154013,5,0,0,51,63,37,0,2,78,0,2,0,0,50,0,70998,5,58,1,54,27,1,0,0,0,0,55,65,40,59,0,0,0,5,6,0,0,0,161187,1,0,51,1,0,3,67,4,0,64,70998,0,15,0,1,0,27,2,0,58,501,3,0,0,1,2,0,0,14,0,4,0,67,56,0,-1,29,0,0,20
14554,11497,11497,0,0,0,0,18,60101,0,5,0,38,1,59,0,0,0,61,0,77,57,-1,60,52,0,0,0,51,15,0,51,31,39,60,10,0,60,59,232001,59,2026,52,60,55,0,0,9,61,65,0,180,3,0,12,62,35,150344,14,0,0,62,61,52,0,0,77,0,2,0,0,64,0,70999,11,51,1,63,49,1,0,0,0,0,58,60,55,54,0,0,0,13,4,0,0,0,161187,1,0,24,1,0,3,61,4,0,62,70999,0,6,0,1,0,51,2,0,60,501,3,0,0,1,2,0,0,30,0,2,0,63,44,0,-1,30,0,0,6
21863,6855,6855,0,0,0,0,44,50103,0,0,0,45,1,47,0,0,0,67,0,1075,26,-1,42,58,0,0,0,58,13,0,30,31,41,74,14,0,64,57,220001,51,2027,66,58,22,0,1,3500,58,42,0,198,0,0,-1,79,363,153543,25,0,0,64,69,72,0,2,88,0,2,0,0,33,0,71000,14,32,1,54,34,1,0,0,0,0,58,36,48,78,0,0,0,8,3,0,0,16,160967,1,0,27,1,0,3,77,2,0,55,71000,0,6,0,1,0,65,1,0,64,501,2,0,0,1,0,0,0,30,0,5,0,39,26,0,-1,60,0,0,0
40243,5552,5552,0,0,0,18,14,30101,0,0,259,35,1,63,0,0,0,44,0,390,62,-1,63,38,0,0,0,35,10,0,66,31,52,69,10,0,60,53,220001,65,2024,35,58,64,0,0,1037,60,70,0,183,3,0,14,54,363,152996,10,0,0,63,57,32,0,0,78,0,2,0,0,55,0,71003,10,62,1,68,26,1,0,0,0,0,59,71,60,48,0,0,1,12,9,0,0,8,161138,1,0,27,1,0,2,57,3,0,63,71003,0,14,0,1,0,35,6,0,64,501,3,0,0,4,0,0,0,30,0,2,0,70,64,0,-1,29,0,0,0
21850,637,637,0,0,0,0,38,60201,0,0,0,54,1,58,0,0,0,65,0,204,19,-1,52,65,0,0,0,54,10,0,18,31,55,67,8,0,49,50,224001,55,2024,68,65,17,0,0,4010,62,53,0,180,3,0,25,60,363,152944,27,0,0,63,54,60,0,2,77,0,2,0,0,59,0,71005,10,23,1,53,30,1,0,0,0,0,35,56,53,58,0,0,0,6,9,0,0,0,161243,1,0,54,1,0,3,61,4,0,55,71005,0,8,0,1,0,63,4,0,59,501,3,0,0,4,0,0,0,30,0,2,0,54,22,0,-1,55,0,0,0
17900,25702,17970,25714,0,0,27,31,50401,0,21,0,49,1,53,0,0,0,37,0,522,37,14,53,46,0,0,0,30,6,0,25,31,43,56,9,0,43,53,224001,52,2027,31,48,40,0,0,552,51,65,0,173,3,0,16,46,431,154301,18,0,0,50,43,40,0,0,68,0,2,0,0,77,0,71008,15,33,1,56,37,1,0,0,0,0,43,55,51,40,0,0,0,8,3,0,0,0,161194,1,0,167,1,0,4,35,3,0,40,71008,0,13,0,2,0,34,4,0,48,502,3,0,0,1,2,0,0,30,0,2,0,61,31,0,-1,39,0,0,21
16200,3365,16217,3366,0,0,3,7,2180101,0,0,0,26,1,60,0,0,0,35,0,23,52,10,29,39,0,0,0,20,5,0,50,7,37,63,7,0,46,30,220001,30,2027,24,50,52,0,0,552,45,58,0,172,3,0,3,46,1,154258,7,0,0,30,48,25,0,0,66,0,2,0,0,81,0,71009,7,49,1,28,26,1,0,0,0,0,47,63,30,41,0,0,2,14,3,0,0,0,161194,1,0,167,1,0,4,38,4,0,56,71009,0,13,0,1,0,25,4,0,49,503,3,0,0,1,2,0,0,29,0,2,0,60,47,0,-1,23,0,0,0
9848,15441,9870,15442,0,0,18,14,1140401,0,0,0,34,1,58,0,0,0,32,0,556,49,-1,49,36,0,0,0,33,10,0,44,31,35,62,12,0,53,38,224001,41,2027,27,41,46,0,0,561,45,56,0,182,3,0,14,65,160,153914,10,0,0,46,58,41,0,0,74,0,2,0,0,57,0,71010,10,45,1,52,36,1,0,0,0,0,50,61,44,43,0,0,1,15,3,0,0,0,161194,1,0,167,1,0,3,51,4,0,52,71010,0,9,0,1,0,32,4,0,49,501,3,0,0,1,2,0,0,30,0,2,0,58,42,0,-1,24,0,0,0
35940,14857,35979,14858,0,0,0,11,2190103,1,0,0,26,1,47,0,0,0,30,0,189,55,-1,28,38,0,0,0,22,13,0,50,29,29,58,5,0,48,42,224001,35,2027,22,25,48,0,0,559,32,55,0,191,3,0,-1,57,1,154239,5,0,0,29,55,36,0,0,88,0,1,0,0,47,0,71011,5,51,1,29,25,1,0,0,0,0,46,56,30,42,0,0,0,9,9,0,0,0,161182,1,0,167,1,0,3,44,2,0,60,71011,0,12,0,1,0,26,4,0,48,501,3,0,0,1,2,0,0,15,0,6,0,55,50,0,-1,30,0,0,0
22658,6835,6835,0,0,0,0,38,70000,0,0,35,56,1,74,0,0,0,68,0,1071,48,-1,50,42,0,0,0,69,6,0,49,31,64,78,11,0,62,52,220001,59,2026,65,69,52,0,0,2007,67,81,0,177,3,0,16,79,72,153419,27,0,0,66,74,75,0,0,73,0,2,0,0,65,0,71013,10,49,1,63,47,2,0,0,0,0,60,79,59,46,0,0,0,13,3,0,0,8,161190,1,0,55,2,0,3,74,3,0,76,71013,0,15,0,1,0,66,4,0,68,501,4,0,0,1,0,0,0,30,0,2,0,80,51,0,-1,39,0,0,0
1476,41649,41649,0,0,0,0,41,2150101,0,0,287,67,1,66,0,0,0,74,0,63,10,-1,50,64,0,0,0,70,5,0,30,31,43,69,10,0,50,64,232001,71,2024,73,72,19,0,0,1546,70,67,0,177,0,0,-1,68,48,151519,25,0,0,71,67,72,0,0,78,0,2,0,0,71,0,71015,7,25,1,68,48,1,0,0,0,0,67,67,60,52,0,0,0,12,9,0,0,0,161151,1,0,58,1,0,3,65,4,0,65,71015,0,10,0,3,0,72,3,0,68,502,3,0,0,2,0,0,0,30,0,2,0,67,30,0,-1,69,0,0,0
31320,28728,28728,0,0,0,31,18,2320000,0,0,0,36,1,52,0,0,0,59,0,55,48,-1,59,41,0,0,0,47,8,0,53,3,44,64,9,0,63,55,224001,58,2027,54,65,42,0,0,519,64,65,0,176,3,0,18,47,3,151684,14,0,0,67,53,54,0,1,70,0,1,0,0,73,0,71027,12,45,1,65,37,1,0,0,0,0,52,67,56,47,0,0,0,8,9,0,0,0,161333,1,0,165,1,0,3,49,2,0,65,71027,0,9,0,1,0,51,4,0,61,503,3,0,0,1,0,0,0,18,0,1,0,66,38,0,-1,34,0,0,0
24049,12064,12064,0,0,0,0,41,60000,0,0,254,43,1,60,0,0,0,66,0,239,23,-1,40,54,0,0,0,62,9,0,24,26,47,64,13,0,49,60,232001,60,2024,68,67,19,0,0,1548,64,60,0,175,0,0,-1,66,2,150057,25,0,0,65,65,65,0,0,77,0,2,0,0,61,0,71034,13,25,1,64,41,1,0,0,0,0,65,55,54,67,0,0,0,6,9,0,0,0,161151,1,0,58,2,0,3,67,3,0,61,71034,0,8,0,1,0,64,4,0,64,502,3,0,0,3,0,0,0,4,0,2,0,58,15,0,-1,46,0,0,0
21598,25426,25426,0,0,0,0,18,1780101,0,21,0,59,1,60,0,0,0,55,0,184,64,-1,59,49,0,0,0,43,8,0,54,2,36,69,11,0,48,48,220001,60,2024,49,60,57,0,0,521,60,65,0,178,0,0,-1,69,2,153089,14,0,0,64,66,54,0,0,87,0,2,0,0,64,0,71035,15,53,1,64,34,1,0,0,0,0,54,67,55,53,0,0,0,11,9,0,0,0,161151,1,0,58,1,0,3,65,3,0,71,71035,0,7,0,1,0,49,4,0,60,502,3,0,0,1,2,0,0,2,0,2,0,66,40,0,-1,55,0,0,21
33944,32733,32733,0,0,0,0,27,2290101,0,0,0,42,1,68,0,0,0,60,0,21,24,-1,62,47,0,0,0,62,15,0,20,31,63,68,8,0,56,55,220001,62,2024,53,62,20,0,0,2505,63,70,0,170,0,0,12,60,431,153911,16,0,0,63,63,58,0,0,71,0,2,0,0,83,0,71040,6,35,1,62,45,2,0,0,0,0,62,67,60,54,0,0,1,6,9,0,0,0,160786,1,0,58,2,0,3,62,3,0,68,71040,0,10,0,2,0,55,3,0,63,502,3,0,0,1,0,0,0,30,0,8,0,69,53,0,-1,42,0,0,0
9440,38612,38612,0,0,0,0,7,2290101,0,20,0,61,1,56,0,0,0,40,0,65,63,-1,64,36,0,0,0,21,13,0,64,23,63,63,12,0,62,60,240201,55,2024,20,62,61,0,2,1506,62,60,0,175,0,0,16,56,2,148698,7,0,0,64,57,45,0,0,74,0,2,0,0,67,0,71041,13,61,1,62,31,1,0,0,0,0,64,69,60,38,0,0,2,12,9,0,0,24,160083,1,0,58,2,0,3,51,4,0,55,71041,0,11,0,1,0,27,3,0,63,501,3,0,0,1,0,0,0,15,0,2,0,64,63,0,-1,27,0,0,0
17839,30944,30944,0,0,0,0,18,60201,0,21,27,31,1,50,0,0,0,59,0,200,67,-1,60,36,0,0,0,51,14,0,65,18,45,63,7,0,67,44,224001,59,2027,50,60,58,0,0,1505,61,62,0,171,3,0,10,40,1,150304,14,0,0,63,49,48,0,0,65,0,2,0,0,83,0,71042,10,56,1,67,31,1,0,0,0,0,51,60,56,47,0,0,0,10,9,0,0,0,161151,1,0,61,1,0,3,42,4,0,68,71042,0,5,0,1,0,49,4,0,63,503,3,0,0,4,0,0,0,18,0,2,0,61,42,0,-1,30,0,0,21
18696,7704,7704,0,0,0,0,31,2330000,0,0,27,44,1,66,0,0,0,58,0,184,33,-1,40,40,0,0,0,52,10,0,24,29,39,72,9,0,64,58,224001,59,2027,60,65,37,0,0,2518,64,68,0,173,3,0,25,50,1,154919,18,0,0,62,46,54,0,1,73,0,2,0,0,75,0,71043,15,32,1,52,44,1,0,0,0,0,35,65,48,37,0,0,0,5,3,0,0,0,160786,1,0,61,1,0,3,45,2,0,46,71043,0,7,0,2,0,55,4,0,59,501,2,0,0,3,0,0,0,15,0,2,0,67,33,0,-1,37,0,0,0
4184,26700,26700,0,0,0,0,38,2090401,0,21,16,43,1,61,0,0,0,57,0,194,17,-1,48,51,0,0,0,48,9,0,21,31,54,59,7,0,53,45,220001,55,2025,48,58,17,0,0,1016,58,78,0,173,3,0,-1,49,44,151931,27,0,0,58,45,56,0,2,68,0,2,0,0,78,0,71045,7,23,1,56,39,1,0,0,0,0,35,80,53,46,0,0,0,7,9,0,0,0,161151,1,0,36,1,0,3,56,3,0,44,71045,0,14,0,1,0,50,10,0,58,503,3,0,0,8,2,0,0,30,0,2,0,79,25,0,-1,42,0,0,21
18131,31438,31438,0,0,0,0,11,1140000,0,15,243,28,1,42,0,0,0,28,0,184,59,-1,48,36,0,0,0,24,12,0,58,21,29,67,8,0,56,56,220001,30,2027,22,48,58,0,0,4003,49,59,0,187,3,0,-1,67,1,152789,5,0,0,51,64,33,0,0,79,0,2,0,0,54,0,71046,15,59,1,55,28,1,0,0,0,0,55,63,41,57,0,0,0,14,1,0,0,0,161195,1,0,46,1,0,3,66,3,0,63,71046,0,6,0,1,0,26,2,0,59,501,3,0,0,1,2,0,0,14,0,5,0,61,59,0,-1,21,0,0,15
11330,29239,29239,0,0,0,0,38,60302,0,0,0,52,1,61,0,0,0,61,0,609,51,-1,61,41,0,0,0,60,15,0,42,31,52,74,7,0,45,62,123101,51,2027,65,66,42,0,0,7002,66,62,0,178,3,0,-1,51,83,153487,27,0,1,71,52,61,0,0,60,0,2,0,0,67,1,71047,10,41,1,72,51,2,0,0,0,0,42,65,60,41,0,0,0,11,9,0,0,0,159325,1,0,52,2,0,2,47,4,0,61,71047,0,7,0,2,0,61,4,0,62,502,2,0,0,4,0,0,0,30,0,2,0,63,31,0,-1,51,0,0,0
29316,13050,13050,0,0,2,0,1,240101,0,0,0,12,1,32,0,0,0,8,0,188,13,-1,24,15,0,0,0,7,56,0,9,21,11,67,60,0,55,34,220001,37,2026,9,14,13,0,0,1548,60,19,0,187,3,0,-1,58,1,153287,0,0,0,14,53,45,0,0,81,0,2,0,0,38,0,71051,60,20,1,23,10,0,0,0,0,0,25,20,60,14,0,0,1,57,3,0,0,0,161180,1,0,53,1,0,2,49,3,0,26,71051,0,53,0,0,0,57,4,0,58,503,3,0,0,1,2,0,0,21,0,5,0,56,5,0,-1,7,0,0,0
35543,26273,44049,0,0,0,19,14,60201,0,21,251,41,1,59,0,0,0,42,0,184,64,-1,55,32,0,0,0,34,6,0,59,31,46,63,13,0,58,41,224001,38,2025,27,63,63,0,6,1549,61,65,0,178,3,0,14,56,382,151792,10,0,0,60,59,30,0,0,73,0,2,0,0,69,0,71052,9,59,1,63,29,1,0,0,0,0,54,70,51,39,0,0,1,10,9,0,0,27,161152,1,0,57,1,0,3,51,4,0,69,71052,0,7,0,1,0,30,5,0,60,501,3,0,0,5,0,0,0,30,0,2,0,67,60,0,-1,20,0,0,21
8042,22494,6027,0,0,2,0,1,2080000,0,21,0,12,1,22,0,0,0,6,0,236,14,-1,25,18,0,0,0,8,59,0,11,6,13,78,65,0,45,39,224001,36,2025,8,6,14,0,0,1007,65,18,0,187,3,0,-1,54,1,154644,0,0,0,11,59,38,536870912,0,68,0,2,0,0,31,0,71055,50,17,1,26,11,0,0,0,0,0,27,17,50,12,0,0,1,54,9,3,0,0,161151,1,0,57,1,0,2,44,2,0,17,71055,0,59,0,0,1,54,5,0,58,501,3,0,0,3,0,0,0,15,0,4,0,59,5,0,-1,5,0,0,21
743,26040,26040,0,0,0,31,41,60201,0,3,0,59,1,57,0,0,0,53,0,1062,35,-1,48,52,0,0,0,49,13,0,22,31,49,73,15,0,55,65,223101,54,2024,56,62,36,0,0,2006,62,64,0,180,3,0,18,60,17,154619,25,0,0,63,54,67,0,0,71,0,2,0,0,66,0,71058,12,37,1,54,50,1,0,0,0,0,50,57,52,51,0,0,0,13,3,0,0,0,161151,1,0,52,1,0,3,57,4,0,46,71058,0,12,0,1,0,56,3,0,57,501,4,0,0,3,0,0,0,30,0,1,0,61,43,0,-1,48,0,0,0
24276,18163,18163,0,0,0,0,31,60201,0,1,0,56,1,54,0,0,0,61,0,57,51,-1,59,60,0,0,0,54,13,0,29,31,56,61,14,0,55,59,223101,60,2027,57,59,49,0,0,2019,59,63,0,178,3,0,-1,62,72,151960,18,0,0,60,57,56,0,0,75,0,2,0,0,67,0,71059,7,42,1,60,54,1,0,0,0,0,46,66,59,51,0,0,0,13,1,0,0,0,161181,1,0,36,2,0,3,61,2,0,56,71059,0,8,0,1,0,56,2,0,59,501,3,0,0,2,2,0,0,30,0,1,0,64,37,0,-1,49,0,0,1
1815,4543,1811,0,0,0,0,11,60201,0,0,249,26,1,49,0,0,0,31,0,580,53,-1,24,35,0,0,0,24,9,0,52,31,33,61,10,0,49,37,224001,31,2025,22,54,54,0,0,55,49,49,0,173,1,0,-1,58,29,154061,5,0,0,41,55,25,0,1,70,0,2,0,0,70,0,71061,7,51,1,44,26,1,0,0,0,0,52,52,34,41,0,0,0,7,3,0,0,0,161151,1,0,159,2,0,3,43,3,0,55,71061,0,8,0,1,0,24,6,0,50,501,3,0,0,6,2,0,0,30,0,2,0,50,51,0,-1,27,0,0,0
8787,37547,37547,0,0,0,0,41,60000,0,20,0,30,1,52,0,0,0,59,0,65,18,-1,33,59,0,0,0,54,5,0,19,31,23,67,13,0,63,43,220001,43,2025,64,54,26,0,0,1524,54,57,0,187,3,0,-1,68,63,152947,25,0,0,54,64,65,0,0,80,0,2,0,0,52,0,71062,12,26,1,49,40,1,0,0,0,0,59,58,39,72,0,0,0,10,3,0,0,0,161181,1,0,19,1,0,2,74,3,0,56,71062,0,10,0,1,0,61,2,0,61,502,3,0,0,1,0,0,0,30,0,5,0,57,23,0,-1,56,0,0,20
36109,40790,40790,0,0,88,0,1,2150301,0,0,243,12,1,39,0,0,0,8,0,298,11,-1,18,15,0,0,0,7,58,0,9,31,13,61,59,0,43,34,224001,33,2027,8,11,11,0,0,557,59,33,0,188,3,0,-1,63,432,153586,0,0,0,19,42,40,0,0,80,0,2,0,0,36,0,71063,53,26,1,23,12,0,0,0,0,0,26,21,53,11,0,0,1,48,3,3,0,0,161182,1,0,159,1,0,2,50,4,0,16,71063,0,42,0,0,0,48,7,0,52,502,3,0,0,7,2,0,0,30,0,5,0,58,8,0,-1,6,0,0,0
16822,34579,34579,0,0,0,0,18,60201,0,0,288,36,1,56,0,0,0,48,0,145,38,-1,51,37,0,0,0,31,12,0,42,31,37,61,13,0,53,44,224001,49,2027,30,40,42,0,0,530,45,57,0,177,0,0,18,53,71,154454,14,0,0,45,53,48,0,0,70,0,2,0,0,65,0,71064,13,38,1,56,32,1,0,0,0,0,54,67,48,40,0,0,0,11,3,0,0,0,161182,1,0,159,1,0,3,44,4,0,52,71064,0,13,0,1,0,35,6,0,48,501,3,0,0,6,0,0,0,30,0,1,0,62,33,0,-1,38,0,0,0
24741,30438,30438,0,0,0,0,41,2010000,0,3,0,47,1,59,0,0,0,66,0,240,25,-1,49,58,0,0,0,60,7,0,23,31,30,82,9,0,64,53,220001,57,2026,65,58,22,0,0,17,58,70,0,188,3,0,-1,63,119,154587,25,0,0,59,62,68,0,0,89,0,2,0,0,55,0,71066,15,26,1,55,41,1,0,0,0,0,61,68,48,63,0,0,0,12,8,0,0,0,161092,1,0,49,1,0,4,69,3,0,59,71066,0,7,0,1,0,64,4,0,64,503,3,0,0,3,2,0,0,30,0,5,0,69,17,0,-1,56,0,0,3
38888,40472,40472,0,0,0,0,18,2150301,0,0,0,46,1,66,0,0,0,52,0,677,52,-1,56,38,0,0,0,47,14,0,51,31,41,71,9,0,56,52,224001,53,2026,41,51,51,0,0,606,56,69,0,190,0,0,-1,65,356,154589,14,0,0,59,60,51,0,0,81,0,2,0,0,63,0,71068,13,50,1,58,39,1,0,0,0,0,54,66,52,49,0,0,0,13,9,0,0,0,161162,1,0,50,2,0,3,59,4,0,54,71068,0,5,0,1,0,44,7,0,55,501,3,0,0,7,0,0,0,30,0,4,0,68,48,0,-1,32,0,0,0
39719,28875,28875,0,0,0,0,31,2330000,0,6,0,53,1,68,0,0,0,51,0,225,38,-1,52,38,0,0,0,46,12,0,38,15,48,72,14,0,48,57,220001,50,2026,45,58,36,0,0,2002,59,63,0,178,3,0,14,54,2,154893,18,0,0,58,54,54,0,0,68,0,2,0,0,68,0,71070,14,38,1,55,54,1,0,0,0,0,48,60,52,45,0,0,0,8,3,0,0,0,161196,1,0,36,1,0,3,49,2,0,58,71070,0,7,0,1,0,47,2,0,54,501,2,0,0,1,2,0,0,15,0,2,0,62,36,0,-1,45,0,0,6
8043,24427,24427,0,0,0,0,18,1140101,0,3,0,42,1,61,0,0,0,59,0,220,42,-1,59,47,0,0,0,39,13,0,47,31,53,72,6,0,54,38,220001,55,2024,38,49,48,0,0,17,51,65,0,181,0,0,-1,59,51,154243,14,0,0,52,60,49,0,0,71,0,2,0,0,61,0,71072,10,44,1,64,38,1,0,0,0,0,58,62,57,56,0,0,0,6,9,0,0,0,161151,1,0,58,1,0,3,61,3,0,63,71072,0,7,0,1,0,42,4,0,55,501,3,0,0,3,0,0,0,30,0,2,0,64,39,0,-1,37,0,0,0
39196,33291,33291,0,0,86,0,1,60000,0,0,0,12,1,21,0,0,0,8,0,40,13,-1,23,18,0,0,0,7,64,0,14,31,12,67,67,0,65,35,240201,45,2024,7,8,12,0,0,2516,67,27,0,185,3,0,-1,61,41,147773,0,0,0,15,69,46,0,0,84,0,2,0,0,49,0,71073,61,29,1,24,13,0,0,0,0,0,31,30,61,12,0,0,1,65,9,3,0,0,160421,1,0,58,1,0,3,56,3,0,18,71073,0,69,0,0,0,65,5,0,67,501,3,0,0,3,0,0,0,30,0,5,0,64,12,0,-1,5,0,0,0
34194,25264,25264,0,0,0,0,7,2290101,0,0,287,51,1,68,0,0,0,57,0,243,61,-1,62,45,0,0,0,35,9,0,60,31,68,64,14,0,58,48,232001,42,2026,54,64,56,0,0,1519,63,70,0,169,0,0,-1,57,71,150340,7,0,0,62,60,59,0,0,72,0,2,0,0,75,0,71074,14,58,1,63,56,1,0,0,0,0,55,73,59,41,0,0,2,13,9,0,0,24,160056,1,0,58,2,0,3,55,4,0,69,71074,0,7,0,1,0,50,4,0,64,501,2,0,0,3,0,25,0,30,0,8,0,71,59,0,-1,34,0,0,3
2637,32648,32648,0,0,0,0,3,30101,0,0,0,44,1,65,0,0,0,47,0,65,59,-1,45,39,0,0,0,38,11,0,59,31,58,62,15,0,58,44,232001,39,2024,41,59,58,0,2,1547,59,69,0,184,0,0,-1,62,43,150023,3,0,0,61,61,45,0,0,82,0,2,0,0,59,0,71075,9,59,1,58,49,1,0,0,0,0,50,66,51,57,0,0,2,6,9,0,0,25,160421,1,0,58,1,0,2,65,2,0,66,71075,0,14,0,1,0,40,4,0,62,502,3,0,0,3,2,0,0,30,0,2,0,68,60,0,-1,21,0,0,0
39851,29146,29146,0,0,0,0,41,2150301,0,0,0,41,1,58,0,0,0,66,0,109,17,-1,26,58,0,0,0,46,9,0,19,11,39,66,11,0,63,53,220001,42,2025,60,52,14,0,0,1024,53,61,0,185,3,0,-1,69,2,152881,25,0,0,49,64,55,0,0,78,0,2,0,0,58,0,71077,12,22,1,35,29,1,0,0,0,0,57,63,36,58,0,0,0,10,9,0,0,0,161196,1,0,70,1,0,3,67,3,0,59,71077,0,6,0,1,0,55,9,0,57,501,3,0,0,9,1,0,0,15,0,5,0,62,21,0,-1,40,0,0,0
19738,7886,7886,0,0,0,0,5,1170502,0,5,287,59,1,67,0,0,0,60,0,67,55,-1,58,36,0,0,0,43,8,0,57,31,61,72,12,0,56,57,223101,55,2027,50,56,55,0,0,1547,58,71,0,168,3,0,-1,37,117,154069,3,0,0,59,46,41,0,0,66,0,2,0,0,63,0,71078,7,53,1,62,40,1,0,0,0,0,52,70,59,47,0,0,2,10,3,0,0,0,161087,1,0,52,1,0,3,43,3,0,60,71078,0,8,0,1,0,47,3,0,60,503,3,0,0,3,1,0,0,30,0,8,0,71,49,0,-1,52,0,0,5
7784,2320,2320,0,0,0,0,7,2320000,1,20,243,25,1,59,0,0,0,42,0,16,64,-1,28,35,0,0,0,29,9,0,51,31,42,56,8,0,55,42,220001,38,2025,29,48,62,0,0,4,49,63,0,185,3,0,5,62,220,150639,7,0,0,45,58,29,0,0,78,0,2,0,0,56,0,71080,10,58,1,25,30,1,0,0,0,0,45,64,32,40,0,0,2,12,8,0,0,0,161195,1,0,95,1,0,2,52,4,0,61,71080,0,11,0,1,0,30,2,0,56,501,3,0,0,1,0,0,0,30,0,6,0,63,60,0,-1,24,0,0,5
23604,8852,23604,0,0,0,0,18,70000,0,0,16,47,1,75,0,0,0,53,0,110,55,-1,56,49,0,0,0,43,13,0,50,15,46,70,9,0,53,55,220001,50,2027,49,60,50,0,0,1009,61,75,0,184,3,0,-1,57,1,153708,14,0,0,60,59,52,0,1,68,0,2,0,0,67,0,71081,9,51,1,59,38,1,0,0,0,0,52,78,53,45,0,0,0,8,3,0,0,0,160236,1,0,183,1,0,3,61,2,0,70,71081,0,10,0,2,0,48,10,0,56,503,2,0,0,10,0,0,0,18,0,1,0,76,49,0,-1,44,0,0,0
3077,11035,11035,0,0,0,29,31,70000,0,15,0,41,1,77,0,0,0,59,0,243,27,-1,58,48,0,0,0,57,8,0,22,31,37,72,8,0,58,53,224001,58,2025,42,61,28,0,0,4003,64,75,0,165,3,0,16,51,66,153990,18,0,0,62,49,48,0,0,62,0,2,0,0,85,0,71082,13,25,1,59,51,2,0,0,0,0,38,81,53,25,0,0,0,5,9,0,0,0,161169,1,0,52,1,0,3,51,3,0,52,71082,0,5,0,1,0,47,4,0,60,501,2,0,0,4,0,0,0,30,0,7,0,78,25,0,-1,38,0,0,0
22534,25406,25406,0,0,0,0,18,2190000,0,20,45,51,1,59,0,0,0,58,0,698,55,-1,63,67,0,0,0,51,10,0,54,31,48,64,7,0,58,60,220001,59,2026,53,63,42,0,0,4018,62,58,0,173,3,0,-1,44,245,152002,14,0,0,60,46,58,0,1,68,0,2,0,0,78,0,71084,12,51,1,64,52,2,0,0,0,0,42,60,58,43,0,0,0,12,1,0,0,0,161158,1,0,47,1,0,3,38,4,0,56,71084,0,13,0,2,0,54,1,0,60,501,3,0,0,1,2,0,0,30,0,2,0,59,51,0,-1,48,0,0,6
28933,14443,28938,28938,0,0,0,11,2150301,0,0,40,23,1,45,0,0,0,28,0,660,68,-1,35,38,0,0,0,23,14,0,65,4,26,68,14,0,66,47,232001,34,2024,19,31,65,0,0,2030,42,60,0,186,3,0,10,76,3,151094,5,0,0,51,68,32,0,0,81,0,2,0,0,55,0,71085,14,66,1,53,22,1,0,0,0,0,60,56,38,66,0,0,0,8,3,0,0,0,161151,1,0,54,1,0,2,73,4,0,58,71085,0,7,0,1,0,24,4,0,66,501,4,0,0,4,0,0,0,15,0,5,0,58,66,0,-1,27,0,0,3
