shortsnumberplacementcode,shortsnumbercolorprimg,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,shortsnumbercolorterb,competitionid,shortsnumbercolorprimr,jerseynumbercolorterg,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseynumbercolorprimb,jerseybacknameplacementcode,jerseynamecolorg,shortsnumbercolorsecg,jerseynumbercolorsecg,shortsnumbercolorterr,shortsnumbercolorterg,jerseynamecolorr,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,numberfonttype,jerseynamefonttype,year,teamtechid,shortsnumberfonttype
1,12,0,220,12,12,220,220,60,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,13,89
1,12,0,220,12,12,220,220,61,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,13,89
1,220,0,238,220,220,12,12,14,220,12,220,1,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,13,89
1,220,0,238,220,220,12,12,60,220,12,220,1,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,13,89
1,220,0,238,220,220,12,12,61,220,12,220,1,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,13,89
1,0,0,238,220,220,220,220,14,197,12,46,0,12,220,1,220,220,57,220,220,220,52,220,12,220,0,0,23,49,0,14,89
1,0,0,238,220,220,220,220,60,197,12,46,0,12,220,1,220,220,57,220,220,220,52,220,12,220,0,0,23,49,0,14,89
1,0,0,238,220,220,220,220,61,197,12,46,0,12,220,1,220,220,57,220,220,220,52,220,12,220,0,0,23,49,0,14,89
1,28,0,220,0,28,220,12,14,0,12,136,0,12,136,1,28,220,220,12,12,0,220,136,12,220,0,1,23,49,0,14,89
1,28,0,220,0,28,220,12,60,0,12,136,0,12,136,1,28,220,220,12,12,0,220,136,12,220,0,1,23,49,0,14,89
1,28,0,220,0,28,220,12,61,0,12,136,0,12,136,1,28,220,220,12,12,0,220,136,12,220,0,1,23,49,0,14,89
1,220,0,238,220,220,12,12,14,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,2,23,49,0,14,89
1,220,0,238,220,220,12,12,60,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,2,23,49,0,14,89
1,220,0,238,220,220,12,12,61,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,2,23,49,0,14,89
1,220,0,238,220,220,12,12,14,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,14,89
1,220,0,238,220,220,12,12,60,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,14,89
1,220,0,238,220,220,12,12,61,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,14,89
1,30,0,220,234,30,220,220,13,234,220,45,1,220,45,1,30,220,220,220,220,235,220,45,220,220,0,0,262,135,0,15,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,15,262
1,220,0,25,12,12,220,12,13,220,220,220,1,220,12,1,12,220,25,12,12,12,25,12,220,220,0,2,265,135,0,15,262
1,30,0,25,12,12,220,220,13,234,220,45,1,220,12,1,12,220,25,220,220,12,25,12,220,220,0,0,265,135,0,17,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,17,265
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,17,262
1,30,0,25,12,12,220,220,13,234,220,45,1,220,12,1,12,220,25,220,220,12,25,12,220,220,0,3,265,135,0,17,262
1,28,0,220,0,28,220,220,14,0,220,136,1,220,136,1,28,220,220,220,220,0,220,136,220,220,0,0,23,49,0,18,89
1,28,0,220,0,28,220,220,60,0,220,136,1,220,136,1,28,220,220,220,220,0,220,136,220,220,0,0,23,49,0,18,89
1,28,0,220,0,28,220,220,61,0,220,136,1,220,136,1,28,220,220,220,220,0,220,136,220,220,0,0,23,49,0,18,89
1,25,0,11,11,25,69,69,201,11,25,69,1,11,69,1,25,25,25,11,25,11,69,69,69,11,0,0,151,78,0,18,151
1,25,0,11,11,25,69,69,202,11,25,69,1,11,69,1,25,25,25,11,25,11,69,69,69,11,0,0,151,78,0,18,151
1,25,0,11,11,25,69,69,223,11,25,69,1,11,69,1,25,25,25,11,25,11,69,69,69,11,0,0,151,78,0,18,151
1,25,0,11,11,25,69,69,224,11,25,69,1,11,69,1,25,25,25,11,25,11,69,69,69,11,0,0,151,78,0,18,151
1,25,0,11,11,25,69,69,226,11,25,69,1,11,69,1,25,25,25,11,25,11,69,69,69,11,0,0,151,78,0,18,151
1,25,0,11,11,25,69,69,228,11,25,69,1,11,69,1,25,25,25,11,25,11,69,69,69,11,0,0,151,78,0,18,151
1,25,0,11,11,25,69,69,232,11,25,69,1,11,69,1,25,25,25,11,25,11,69,69,69,11,0,0,151,78,0,18,151
1,25,0,11,11,25,69,69,2096,11,25,69,1,11,69,1,25,25,25,11,25,11,69,69,69,11,0,0,151,78,0,18,151
1,220,0,238,220,220,12,12,14,220,12,220,1,12,220,1,220,12,57,12,12,220,52,220,12,12,0,1,23,49,0,18,89
1,220,0,238,220,220,12,12,60,220,12,220,1,12,220,1,220,12,57,12,12,220,52,220,12,12,0,1,23,49,0,18,89
1,220,0,238,220,220,12,12,61,220,12,220,1,12,220,1,220,12,57,12,12,220,52,220,12,12,0,1,23,49,0,18,89
1,220,0,220,220,220,220,220,201,220,220,220,1,220,220,1,220,220,220,220,220,220,220,220,220,220,0,1,151,78,0,18,151
1,220,0,220,220,220,220,220,202,220,220,220,1,220,220,1,220,220,220,220,220,220,220,220,220,220,0,1,151,78,0,18,151
1,220,0,220,220,220,220,220,223,220,220,220,1,220,220,1,220,220,220,220,220,220,220,220,220,220,0,1,151,78,0,18,151
1,220,0,220,220,220,220,220,224,220,220,220,1,220,220,1,220,220,220,220,220,220,220,220,220,220,0,1,151,78,0,18,151
1,220,0,220,220,220,220,220,226,220,220,220,1,220,220,1,220,220,220,220,220,220,220,220,220,220,0,1,151,78,0,18,151
1,220,0,220,220,220,220,220,228,220,220,220,1,220,220,1,220,220,220,220,220,220,220,220,220,220,0,1,151,78,0,18,151
1,220,0,220,220,220,220,220,232,220,220,220,1,220,220,1,220,220,220,220,220,220,220,220,220,220,0,1,151,78,0,18,151
1,220,0,220,220,220,220,220,2096,220,220,220,1,220,220,1,220,220,220,220,220,220,220,220,220,220,0,1,151,78,0,18,151
1,12,0,220,12,12,220,220,14,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,18,89
1,12,0,220,12,12,220,220,60,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,18,89
1,12,0,220,12,12,220,220,61,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,18,89
1,12,0,12,12,12,12,12,201,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,151,78,0,18,151
1,12,0,12,12,12,12,12,202,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,151,78,0,18,151
1,12,0,12,12,12,12,12,223,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,151,78,0,18,151
1,12,0,12,12,12,12,12,224,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,151,78,0,18,151
1,12,0,12,12,12,12,12,226,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,151,78,0,18,151
1,12,0,12,12,12,12,12,228,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,151,78,0,18,151
1,12,0,12,12,12,12,12,232,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,151,78,0,18,151
1,12,0,12,12,12,12,12,2096,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,151,78,0,18,151
2,12,0,220,12,12,220,220,14,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,3,23,49,0,18,89
2,12,0,220,12,12,220,220,60,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,3,23,49,0,18,89
2,12,0,220,12,12,220,220,61,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,3,23,49,0,18,89
2,12,0,12,12,12,12,12,201,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,3,151,78,0,18,151
2,12,0,12,12,12,12,12,202,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,3,151,78,0,18,151
2,12,0,12,12,12,12,12,223,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,3,151,78,0,18,151
2,12,0,12,12,12,12,12,224,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,3,151,78,0,18,151
2,12,0,12,12,12,12,12,226,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,3,151,78,0,18,151
2,12,0,12,12,12,12,12,228,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,3,151,78,0,18,151
2,12,0,12,12,12,12,12,232,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,3,151,78,0,18,151
2,12,0,12,12,12,12,12,2096,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,12,12,0,3,151,78,0,18,151
1,220,0,238,220,220,12,12,14,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,0,23,49,0,19,89
1,220,0,238,220,220,12,12,60,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,0,23,49,0,19,89
1,220,0,238,220,220,12,12,61,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,0,23,49,0,19,89
1,12,0,220,12,12,220,220,14,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,1,23,49,0,19,89
1,12,0,220,12,12,220,220,60,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,1,23,49,0,19,89
1,12,0,220,12,12,220,220,61,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,1,23,49,0,19,89
1,220,0,238,220,220,12,12,14,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,2,23,49,0,19,89
1,220,0,238,220,220,12,12,60,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,2,23,49,0,19,89
1,220,0,238,220,220,12,12,61,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,2,23,49,0,19,89
1,220,0,238,220,220,12,12,14,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,19,89
1,220,0,238,220,220,12,12,60,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,19,89
1,220,0,238,220,220,12,12,61,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,19,89
1,220,0,220,12,12,220,220,31,220,220,220,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,0,207,22,0,50,213
1,12,0,229,12,12,12,12,31,12,192,12,0,229,12,1,12,12,192,12,12,12,85,12,85,12,0,1,207,22,0,50,213
1,12,0,65,12,12,12,12,31,12,151,12,0,65,12,1,12,12,151,12,12,12,187,12,187,12,0,2,207,22,0,50,213
1,43,0,220,220,220,53,53,32,100,220,53,0,220,220,1,220,43,220,100,43,220,220,220,220,100,0,0,213,22,0,54,213
1,220,0,100,100,43,220,220,32,220,43,220,0,100,53,1,43,220,43,220,220,100,53,53,53,220,0,1,213,22,0,54,213
1,43,0,100,100,43,53,53,32,100,43,53,0,100,53,1,43,43,43,100,43,100,53,53,53,100,0,2,213,22,0,54,213
1,220,0,220,220,220,220,220,32,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,3,213,22,0,54,213
1,220,0,12,12,12,220,220,32,220,12,220,0,12,12,1,12,220,12,220,220,12,12,12,12,220,0,0,213,22,0,55,213
1,85,0,0,0,85,135,135,32,0,85,135,0,0,135,1,85,85,85,0,85,0,135,135,135,0,0,1,213,22,0,55,213
1,12,0,12,12,12,12,12,32,12,12,12,0,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,213,22,0,55,213
1,215,0,253,253,215,95,95,32,253,215,95,0,253,95,1,215,215,215,253,215,253,95,95,95,253,0,3,213,22,0,55,213
2,63,0,220,40,63,146,146,16,40,220,146,0,220,146,1,220,63,220,40,63,220,220,220,220,40,0,0,204,19,0,57,204
2,220,0,12,220,220,220,220,16,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,1,204,19,0,57,204
2,57,0,244,6,57,153,96,16,6,216,153,0,244,153,1,57,57,216,244,216,6,96,153,96,6,0,2,204,19,0,57,204
2,220,0,12,220,220,220,12,16,220,12,220,0,12,220,1,220,220,12,12,12,220,12,220,12,220,0,0,204,19,0,58,204
2,12,0,220,12,12,12,220,16,12,220,12,0,220,12,1,12,12,220,220,220,12,220,12,220,12,0,1,204,19,0,58,204
2,12,0,216,12,12,12,12,16,12,12,12,0,12,12,1,12,12,226,12,12,12,17,12,12,12,0,2,200,19,0,58,200
2,220,0,12,220,220,12,12,16,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,0,204,19,0,59,204
2,58,0,220,50,58,77,220,16,50,220,77,0,220,77,1,58,58,220,220,220,50,220,77,220,50,0,1,204,19,0,59,204
2,12,0,255,12,12,12,11,16,12,209,12,0,255,12,1,12,12,207,255,209,12,11,12,11,12,0,2,204,19,0,59,204
2,220,0,12,220,220,220,12,16,220,6,220,0,188,220,1,220,220,12,12,12,220,12,220,6,220,0,0,204,19,0,62,204
2,12,0,220,12,12,12,220,16,12,220,12,0,220,12,1,12,12,220,220,220,12,220,12,220,12,0,1,204,19,0,62,204
2,12,0,0,220,220,12,60,16,12,149,12,0,0,220,1,220,12,149,0,149,220,60,220,60,12,0,2,204,19,0,62,204
2,210,0,255,225,37,24,24,17,255,37,24,0,225,27,1,37,210,210,255,210,225,24,27,27,255,0,0,201,19,0,64,201
2,220,0,12,220,220,220,220,17,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,1,201,19,0,64,201
2,220,0,72,220,220,220,220,17,220,220,220,0,220,220,1,220,220,104,220,220,220,146,220,220,220,0,2,201,19,0,64,201
2,12,0,220,12,12,12,220,17,12,220,12,0,220,12,1,12,12,220,220,220,12,220,12,220,12,0,3,205,19,0,64,205
2,220,0,189,220,220,220,102,17,220,46,220,0,19,220,1,220,220,15,19,46,220,23,220,102,220,0,0,203,19,0,65,203
2,30,0,220,20,30,45,220,17,20,30,45,0,20,45,1,30,30,220,220,220,20,220,45,45,20,0,1,203,19,0,65,203
2,220,0,12,220,220,12,12,17,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,2,205,19,0,65,205
2,37,0,19,228,37,40,102,17,228,37,40,0,228,40,1,37,37,46,19,46,228,102,40,40,228,0,3,203,19,0,65,203
2,108,0,220,137,108,37,220,17,137,220,37,0,220,37,1,108,108,220,220,220,137,220,37,220,137,0,0,205,19,0,66,205
2,37,0,220,160,37,42,42,223,160,220,42,1,220,42,1,37,37,220,160,37,160,220,42,220,160,0,0,239,120,0,66,239
2,108,0,220,137,108,37,37,224,137,220,37,1,220,37,1,108,108,220,137,108,137,220,37,220,137,0,0,239,120,0,66,239
2,37,0,220,160,37,42,42,226,160,220,42,1,220,42,1,37,37,220,160,37,160,220,42,220,160,0,0,239,120,0,66,239
2,37,0,220,160,37,42,42,232,160,220,42,1,220,42,1,37,37,220,160,37,160,220,42,220,160,0,0,239,120,0,66,239
2,37,0,220,160,37,42,42,2096,160,220,42,1,220,42,1,37,37,220,160,37,160,220,42,220,160,0,0,239,120,0,66,239
2,220,0,216,220,220,220,47,17,220,38,220,0,216,220,1,220,220,38,216,38,220,47,220,47,220,0,1,205,19,0,66,205
2,220,0,36,220,220,220,220,223,220,53,220,1,36,220,1,220,220,53,220,220,220,89,220,89,220,0,1,239,120,0,66,239
2,220,0,36,220,220,220,220,224,220,53,220,1,36,220,1,220,220,53,220,220,220,89,220,89,220,0,1,239,120,0,66,239
2,220,0,36,220,220,220,220,226,220,53,220,1,36,220,1,220,220,53,220,220,220,89,220,89,220,0,1,239,120,0,66,239
2,220,0,36,220,220,220,220,232,220,53,220,1,36,220,1,220,220,53,220,220,220,89,220,89,220,0,1,239,120,0,66,239
2,220,0,36,220,220,220,220,2096,220,53,220,1,36,220,1,220,220,53,220,220,220,89,220,89,220,0,1,239,120,0,66,239
2,12,0,12,12,12,12,220,17,12,220,12,0,220,12,1,12,12,12,220,220,12,12,12,220,12,0,2,205,19,0,66,205
2,12,0,231,12,12,12,12,223,12,205,12,1,231,12,1,12,12,205,12,12,12,39,12,39,12,0,2,239,120,0,66,239
2,12,0,231,12,12,12,12,224,12,205,12,1,231,12,1,12,12,205,12,12,12,39,12,39,12,0,2,239,120,0,66,239
2,12,0,231,12,12,12,12,226,12,205,12,1,231,12,1,12,12,205,12,12,12,39,12,39,12,0,2,239,120,0,66,239
2,12,0,231,12,12,12,12,232,12,205,12,1,231,12,1,12,12,205,12,12,12,39,12,39,12,0,2,239,120,0,66,239
2,12,0,231,12,12,12,12,2096,12,205,12,1,231,12,1,12,12,205,12,12,12,39,12,39,12,0,2,239,120,0,66,239
2,220,0,12,220,220,220,220,17,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,3,203,19,0,66,203
2,220,0,12,220,220,220,220,223,220,12,220,1,12,220,1,220,220,12,220,220,220,12,220,12,220,0,3,239,120,0,66,239
2,220,0,4,220,220,220,220,224,220,7,220,1,4,220,1,220,220,7,220,220,220,18,220,18,220,0,3,239,120,0,66,239
2,220,0,12,220,220,220,220,226,220,12,220,1,12,220,1,220,220,12,220,220,220,12,220,12,220,0,3,239,120,0,66,239
2,220,0,12,220,220,220,220,232,220,12,220,1,12,220,1,220,220,12,220,220,220,12,220,12,220,0,3,239,120,0,66,239
2,220,0,12,220,220,220,220,2096,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,3,239,120,0,66,239
2,220,0,101,220,220,220,220,17,220,220,220,0,220,220,1,220,220,19,220,220,220,19,220,220,220,0,0,201,19,0,68,201
2,19,0,248,101,19,19,60,17,101,216,19,0,248,19,1,19,19,216,248,216,101,60,19,60,101,0,1,205,19,0,68,205
2,220,0,13,220,220,220,220,17,220,220,220,0,220,220,1,220,220,150,220,220,220,180,220,220,220,0,2,201,19,0,68,201
2,11,0,171,220,220,220,44,17,171,220,44,0,220,220,1,220,220,11,171,11,220,44,220,220,220,0,0,203,19,0,69,203
2,130,0,12,155,130,66,66,17,155,130,66,0,155,66,1,130,130,12,155,130,155,12,66,66,155,0,1,203,19,0,69,203
2,12,0,33,12,12,12,12,17,12,12,12,0,12,12,1,12,12,185,12,12,12,90,12,12,12,0,2,203,19,0,69,203
2,44,0,220,15,44,104,104,17,15,44,104,0,15,104,1,44,44,220,15,44,15,220,104,104,15,0,3,203,19,0,69,203
2,79,0,220,252,79,0,220,17,252,220,0,0,220,0,1,79,79,220,220,220,252,220,0,220,252,0,0,205,19,0,70,205
2,35,0,255,25,35,65,47,17,25,115,65,0,255,65,1,35,35,115,255,115,25,47,65,47,25,0,1,205,19,0,70,205
2,12,0,216,12,12,12,108,17,12,247,12,0,216,12,1,12,12,247,216,247,12,108,12,108,12,0,2,205,19,0,70,205
2,181,0,181,12,12,181,12,17,181,181,181,0,181,12,1,12,181,181,12,12,12,181,12,181,181,0,3,205,19,0,70,205
2,98,0,250,0,98,51,51,17,0,98,51,0,0,51,1,98,98,226,0,98,0,11,51,51,0,0,0,201,19,0,71,201
2,98,0,220,0,98,51,51,17,0,98,51,0,0,51,1,98,98,220,0,98,0,220,51,51,0,0,1,201,19,0,71,201
2,220,0,123,220,220,220,220,17,220,220,220,0,220,220,1,220,220,180,220,220,220,223,220,220,220,0,2,201,19,0,71,201
2,206,0,12,254,206,0,12,17,254,12,0,0,12,0,1,206,206,12,12,12,254,12,0,12,254,0,3,205,19,0,71,205
2,12,0,12,220,220,12,30,17,12,220,12,0,220,220,1,220,12,12,210,24,220,12,220,220,12,0,0,201,19,0,72,201
2,12,0,220,12,12,12,30,17,12,24,12,0,210,12,1,12,12,220,210,24,12,220,12,30,12,0,1,201,19,0,72,201
2,220,0,231,220,220,220,220,17,220,220,220,0,220,220,1,220,220,189,220,220,220,69,220,220,220,0,2,201,19,0,72,201
2,143,0,36,161,143,103,103,17,161,143,103,0,161,103,1,143,143,72,161,143,161,174,103,103,161,0,3,201,19,0,72,201
2,220,0,163,220,220,26,26,17,220,2,220,0,163,220,1,220,2,2,163,2,220,26,220,26,163,0,0,203,19,0,73,203
2,220,0,163,220,220,26,26,223,220,2,220,0,163,220,1,220,2,2,163,2,220,26,220,26,163,0,0,220,114,0,73,220
2,220,0,163,220,220,26,26,224,220,2,220,0,163,220,1,220,2,2,163,2,220,26,220,26,163,0,0,220,114,0,73,220
2,220,0,163,220,220,26,26,226,220,2,220,0,163,220,1,220,2,2,163,2,220,26,220,26,163,0,0,220,114,0,73,220
2,220,0,163,220,220,26,26,232,220,2,220,0,163,220,1,220,2,2,163,2,220,26,220,26,163,0,0,220,114,0,73,220
2,220,0,163,220,220,26,26,2096,220,2,220,0,163,220,1,220,2,2,163,2,220,26,220,26,163,0,0,220,114,0,73,220
2,55,0,163,50,55,26,26,17,50,2,77,0,163,77,1,55,2,2,163,2,50,26,77,26,163,0,1,203,19,0,73,203
2,55,0,163,50,55,26,26,223,50,2,77,0,163,77,1,55,2,2,163,2,50,26,77,26,163,0,1,220,114,0,73,220
2,55,0,163,50,55,26,26,224,50,2,77,0,163,77,1,55,2,2,163,2,50,26,77,26,163,0,1,220,114,0,73,220
2,55,0,163,50,55,26,26,226,50,2,77,0,163,77,1,55,2,2,163,2,50,26,77,26,163,0,1,220,114,0,73,220
2,55,0,163,50,55,26,26,232,50,2,77,0,163,77,1,55,2,2,163,2,50,26,77,26,163,0,1,220,114,0,73,220
2,55,0,163,50,55,26,26,2096,50,2,77,0,163,77,1,55,2,2,163,2,50,26,77,26,163,0,1,220,114,0,73,220
2,220,0,50,220,220,88,88,17,220,114,220,0,50,220,1,220,114,114,50,114,220,88,220,88,50,0,2,203,19,0,73,203
2,220,0,50,220,220,88,88,223,220,114,220,0,50,220,1,220,114,114,50,114,220,88,220,88,50,0,2,220,114,0,73,220
2,220,0,50,220,220,88,88,224,220,114,220,0,50,220,1,220,114,114,50,114,220,88,220,88,50,0,2,220,114,0,73,220
2,220,0,50,220,220,88,88,226,220,114,220,0,50,220,1,220,114,114,50,114,220,88,220,88,50,0,2,220,114,0,73,220
2,220,0,50,220,220,88,88,232,220,114,220,0,50,220,1,220,114,114,50,114,220,88,220,88,50,0,2,220,114,0,73,220
2,220,0,50,220,220,88,88,2096,220,114,220,0,50,220,1,220,114,114,50,114,220,88,220,88,50,0,2,220,114,0,73,220
2,167,0,234,172,167,54,54,17,172,106,152,0,234,152,1,167,106,106,234,106,172,54,152,54,234,0,3,203,19,0,73,203
2,75,0,174,236,75,149,149,223,236,169,15,0,174,15,1,75,169,169,174,169,236,149,15,149,174,0,3,220,114,0,73,220
2,75,0,174,236,75,149,149,224,236,169,15,0,174,15,1,75,169,169,174,169,236,149,15,149,174,0,3,220,114,0,73,220
2,75,0,174,236,75,149,149,226,236,169,15,0,174,15,1,75,169,169,174,169,236,149,15,149,174,0,3,220,114,0,73,220
2,75,0,174,236,75,149,149,232,236,169,15,0,174,15,1,75,169,169,174,169,236,149,15,149,174,0,3,220,114,0,73,220
2,75,0,174,236,75,149,149,2096,236,169,15,0,174,15,1,75,169,169,174,169,236,149,15,149,174,0,3,220,114,0,73,220
2,220,0,225,220,220,220,12,17,220,37,220,0,225,220,1,220,220,37,12,12,220,27,220,27,220,0,0,205,19,0,74,205
2,12,0,220,12,12,12,220,17,12,220,12,0,220,12,1,12,12,220,220,220,12,220,12,220,12,0,1,205,19,0,74,205
2,220,0,62,220,220,220,179,17,220,98,220,0,62,220,1,220,220,98,62,98,220,179,220,179,220,0,2,205,19,0,74,205
2,191,0,12,212,191,138,12,17,212,12,138,0,12,138,1,191,191,12,12,12,212,12,138,12,212,0,3,205,19,0,74,205
2,12,0,155,220,220,12,19,17,12,152,12,0,155,220,1,220,12,152,155,152,220,19,220,19,12,0,0,203,19,0,76,203
2,220,0,220,1,85,220,220,17,220,85,220,0,1,158,1,85,220,220,220,220,1,220,158,158,220,0,1,203,19,0,76,203
2,220,0,12,220,220,220,12,17,220,12,220,0,12,220,1,220,220,12,12,12,220,12,220,12,220,0,2,203,19,0,76,203
2,220,0,12,220,220,220,220,17,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,3,203,19,0,76,203
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,88,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,88,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,88,262
1,30,0,220,220,220,220,220,13,234,12,45,0,12,220,1,220,220,220,220,220,220,220,220,12,220,0,0,262,135,0,89,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,89,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,89,265
1,220,0,25,12,12,220,12,13,220,220,220,1,220,12,1,12,220,25,12,12,12,25,12,220,220,0,0,265,135,0,91,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,91,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,220,25,25,220,220,220,25,220,220,25,0,2,265,135,0,91,265
1,220,0,220,234,30,220,12,13,220,220,220,0,220,45,1,30,220,220,12,12,234,220,45,220,220,0,0,262,135,0,92,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,92,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,92,265
1,30,0,220,220,220,99,220,13,28,12,77,0,12,220,1,220,41,220,220,220,220,220,220,12,33,0,0,262,135,0,94,265
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,94,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,94,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,95,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,95,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,95,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,3,265,135,0,95,265
1,30,0,220,220,220,99,220,13,28,12,77,0,12,220,1,220,41,220,220,220,220,220,220,12,33,0,0,262,135,0,97,265
