isloantobuy,teamidloanedfrom,playerid,loandateend
0,112139,272957,161697
0,1913,272967,161697
0,5,273018,161697
0,111434,273047,161697
0,101084,273081,161881
0,112427,273530,161697
0,1962,273535,161697
0,112260,273558,161850
0,1795,273600,161697
0,1796,273619,161697
0,1808,273621,161697
0,113974,273652,161697
0,1799,273693,161697
0,101088,273730,161881
0,463,273748,161697
0,111022,273770,161881
0,32,273827,161697
0,1876,273850,161881
0,1876,273866,161881
0,241,273875,161697
0,113299,273878,161667
0,5,273906,161697
0,116326,273912,161697
0,1848,273916,161697
0,1843,273917,161697
0,31,273931,161697
0,73,273975,161697
0,112670,273976,161881
0,112115,274035,161816
0,189,274089,161697
0,69,274126,161697
0,674,274191,161697
0,111657,274197,161697
0,114385,274295,161697
0,100888,274358,161697
0,211,274369,161881
0,1807,274394,161697
0,50,274442,161697
0,1896,274465,161697
0,243,274486,161697
0,1808,274516,161697
0,111400,274518,161697
0,72,274550,161697
0,243,274555,161697
0,171,274565,161697
0,1808,274699,161697
0,101059,274722,161697
0,1908,274834,161697
0,245,274927,161697
0,131681,274947,161697
0,3,274959,161697
0,263,275192,161697
0,175,275228,161697
0,269,275233,161697
0,2,275266,161697
0,1795,275272,161697
0,68,275288,161697
0,461,275333,161697
0,112139,275571,161697
0,1919,275641,161697
0,112540,275652,161881
0,254,275736,161697
0,310,275739,161697
0,13,275880,161697
0,116014,275931,161697
0,58,276020,161697
0,266,276059,161697
0,110720,276061,161697
0,116325,276098,161697
0,17,276120,161697
0,576,276165,161697
0,252,276178,161697
0,28,276183,161697
0,487,276292,161697
0,116009,276299,161697
0,171,276310,161697
0,29,276312,161697
0,65,276324,161697
0,172,276337,161697
0,166,276356,161697
0,23,276358,161697
0,15,276412,161697
0,1792,276436,161697
0,1842,276443,161697
0,191,276473,161697
0,110556,276477,161697
0,1746,276484,161697
0,1961,276531,161697
0,45,276572,161697
0,1831,276583,161697
0,241,276589,161697
0,894,276642,161697
0,324,276666,161697
0,113037,276673,161697
0,110815,276692,161697
0,17,276695,161697
0,48,276706,161697
0,50,276736,161697
0,50,276743,161697
0,110075,276744,161697
0,112494,276777,161697
0,45,276804,161697
0,1799,276806,161697
0,101085,276819,161881
0,110093,276822,162246
0,1800,276931,161697
0,1919,276942,161697
0,1806,276944,161697
0,450,276949,161697
0,52,276951,161697
0,452,276976,161697
0,114385,277019,161697
0,9,277024,161697
0,113018,277121,161697
0,113142,277144,161697
0,116033,277145,161697
0,110321,277167,161697
0,674,277180,161697
0,1914,277220,161697
0,112096,277233,161697
0,607,277235,161697
0,52,277252,161697
0,86,277272,161697
0,115995,277278,161697
0,1801,277286,161697
0,681,277293,161697
0,112096,277316,161697
0,254,277320,161697
0,131682,277327,161697
0,116327,277339,161697
0,89,277343,161697
0,1960,277353,161850
0,245,277426,161697
0,113057,277454,161697
0,112387,277474,161697
0,112387,277475,161697
0,1819,277481,161697
0,246,277482,161697
0,112387,277488,161697
0,1808,277512,161667
0,1746,277515,161696
0,1932,277516,161697
0,112670,277517,161697
0,48,277537,161697
0,14,277552,161697
0,17,277561,161697
0,379,277578,161697
0,1961,277584,161697
0,45,277597,161697
0,1896,277598,161697
0,110374,277599,161697
0,1800,277657,161697
0,21,277668,161697
0,2014,277688,161697
0,1861,277691,161697
0,45,277696,161697
0,189,277704,161697
0,347,277734,161697
0,1919,277747,161697
0,115845,277769,161697
0,65,277799,161697
0,1794,277804,161697
0,1906,277864,161697
0,110374,277869,161697
0,110374,277870,161697
0,327,277871,161697
0,1943,277909,161697
0,74,277930,161697
0,64,277935,161697
0,326,277944,161697
0,10,277961,161697
0,116012,277965,161697
0,114326,277967,161697
0,254,277986,161881
0,54,278013,161697
0,9,278030,161697
0,19,278097,161697
0,19,278101,161697
0,19,278102,161697
0,11,278121,161697
0,116325,278194,161697
0,116326,278195,161697
0,607,278227,161697
0,1824,278228,161697
0,69,278260,161697
0,111434,278276,161697
0,19,278284,161697
0,5,278286,161697
0,110374,278305,161697
0,131682,278318,161697
0,131682,278330,161697
0,115841,278338,161697
0,131681,278351,161697
0,115845,278354,161697
0,448,278408,161697
0,463,278412,161697
0,111022,278413,161881
0,18,278557,161697
0,240,278590,161697
0,449,278628,161697
0,116328,278651,161697
0,101085,278734,161881
0,112172,278751,161697
0,66,278789,161697
0,110636,278832,161697
0,110636,278834,161697
0,9,278894,161697
0,1923,278895,161667
0,69,278899,161697
0,245,278911,161697
0,1925,278957,161697
0,52,278966,161697
0,97,278987,161666
0,76,279016,161697
0,448,279026,161697
0,106,279028,161697
0,463,279109,161697
0,25,279115,162062
0,166,279124,161697
0,1876,279170,161881
0,3,279225,161697
0,115841,279228,161697
0,175,279490,161697
0,232,279509,161697
0,110,279519,161667
0,115845,279529,161697
0,21,279622,161697
0,10,279624,161697
0,7,279625,161697
0,112180,279675,161516
0,73,279731,161697
0,237,279769,161697
0,110093,279777,161697
0,206,279876,161697
0,10030,279948,161697
