ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
-42,71,46,10,15,32,70,-12,43,75,100,100,70,-22,-13,18,-30,-27,-46,-24,10,33,-11,77,-24,-6,30,-19,-8,-12,12,47,9,2,4,-28,-51,24,4,51,-40,88,5,70,51,18,-47,25,44,-14,-22,78,48,-49,-66,-26,27,31,30,-9,-21,-88,3,-12,-9,100,-22,21,20,75,-9,-5,88,-16,11,17,-26,-8,69,14,-11,100,-26,-17,-23,-5,6,33,33,41,6,30,0,31,26,-28,-19,52,12,9,-36,19,43,-35,-30,3,-34,-54,79,25,17,68,-10,-10,32,-2,-8,-4,-64,-27,-50,77,-30,48,6,-58,4,8,31,6,-91,25,1,65,4,12,5,-32,23,66,6,50,21,10,33,3,36,74,7,100,-58,100,24,27,68,-30,52,65,-49,8,-1,47,30,-24,-21,99,10,43,44,-11,-40,79,22,-1,69,-3,-37,70,44,5,-7,-4,-7,6,261539
-21,14,37,-39,10,-19,-23,-37,0,-26,70,-19,52,-25,-22,3,-19,-6,-22,-5,12,29,4,14,1,-11,12,-46,-82,-14,23,23,9,0,-71,6,-25,52,-4,30,-92,23,-2,16,31,75,-16,33,39,-6,-34,48,24,-60,-51,42,26,-18,5,-1,-33,7,12,54,-16,17,-44,36,67,13,2,40,30,-37,0,33,-8,-2,6,10,-2,17,-17,-26,35,2,-1,18,2,-12,-6,0,-67,31,24,27,-26,36,0,17,-29,25,36,-32,-15,15,0,-18,-15,25,21,38,40,-35,12,-71,-7,10,-47,35,-58,48,-6,4,19,-13,84,-40,44,-25,8,45,13,5,-52,-6,-23,-9,10,4,-8,4,2,-29,45,-11,17,-26,17,-10,-14,6,40,52,-25,8,36,40,-26,73,7,32,0,2,-2,2,11,39,19,-37,-37,-16,11,-37,17,9,0,46,21,-1,40,1,48,-69,261785
-8,51,29,-21,-16,66,10,-16,28,-6,1,16,57,-14,5,12,12,19,10,-7,24,12,24,47,-19,0,-4,-29,-30,-56,-2,31,16,14,-41,-4,22,39,-23,-10,-58,-6,-23,56,-12,40,13,8,33,-61,-20,9,29,-15,12,-40,6,63,8,-3,-20,-16,1,-33,-6,35,-31,13,44,46,30,28,-10,-14,-6,6,24,-9,65,-12,-1,48,15,-1,52,2,2,-3,4,27,4,8,-24,9,12,40,-6,38,-1,0,-35,7,36,-23,-50,-5,-23,2,-15,6,-14,26,22,-1,-3,-25,-2,11,9,-35,-16,8,-4,44,22,13,38,-22,54,-39,-25,36,8,11,-47,-9,10,-8,8,8,0,47,6,-23,54,-10,25,-7,24,25,22,37,31,38,6,-3,34,32,17,46,17,40,11,-15,-7,39,20,34,52,-6,-17,-9,8,12,58,10,-29,61,4,0,27,18,-13,-42,261829
-13,0,23,-10,-56,27,42,-42,-6,8,-48,-14,29,-10,44,15,-44,16,-15,-21,6,31,16,-2,-18,-15,-13,-29,-23,-44,20,32,26,13,-72,-8,-42,28,-24,10,-100,-46,-19,56,8,75,-6,26,38,-42,-22,37,28,-87,-15,65,4,25,34,-6,-20,9,-11,37,-6,60,-29,26,76,-3,16,7,-43,-47,12,36,19,-10,-8,-56,-2,67,-31,48,-28,0,-10,-5,34,-4,6,13,-29,33,27,-24,-6,74,14,-2,-27,41,-20,-32,-24,-3,-51,-6,8,30,-90,22,41,4,-11,-29,-9,-5,-13,64,-85,39,-48,25,-20,-44,17,-12,55,28,7,39,-7,61,-32,0,12,-47,11,56,8,23,15,24,54,-27,52,7,-19,-14,-52,-55,40,29,42,-6,73,26,-43,10,-25,-21,13,-16,-14,-52,5,40,54,4,-31,16,14,6,57,-4,-48,26,47,-6,9,-23,33,-71,262045
-18,62,77,32,11,14,-4,1,100,12,6,54,100,14,42,2,-13,33,-69,-100,30,-100,61,26,-1,-68,12,-100,-14,-62,-12,31,66,-13,-26,-15,-50,37,32,16,-32,84,34,40,15,49,-63,15,93,-59,100,96,28,-68,-31,14,9,15,26,-7,100,12,9,86,55,100,-99,15,61,35,60,-37,74,-2,81,37,28,-5,48,8,-6,27,-5,48,14,0,-10,-4,24,99,100,-1,-14,-99,50,23,10,46,80,29,7,28,63,9,8,46,12,-54,59,52,-35,100,-11,15,14,-17,-66,5,-34,16,-66,92,-3,26,-12,35,34,33,35,28,40,26,7,35,-12,3,38,4,21,31,100,24,5,14,36,-100,23,13,-14,64,26,23,100,38,-3,-12,49,100,-49,35,28,60,-3,-2,-97,17,29,94,8,15,-60,60,21,43,40,5,9,98,31,-9,-35,32,78,-26,262105
30,9,94,0,39,52,24,-32,16,41,15,36,52,-47,13,1,-43,40,42,13,10,70,84,71,-18,3,49,1,10,-11,24,9,5,-26,-46,8,2,52,-2,-8,34,57,-5,71,-6,-21,28,7,47,-3,54,-11,5,-58,24,7,-17,52,42,-7,50,42,41,15,12,-16,1,5,-17,77,84,35,42,-34,-15,-9,37,6,15,40,-11,-51,-35,18,-25,-10,3,-41,44,12,58,-27,-30,63,18,-28,-55,70,-14,36,2,-29,25,8,13,36,31,2,37,20,-14,50,-21,49,49,-25,-5,-3,23,20,-55,-14,19,43,33,-9,6,-1,40,-24,34,18,42,62,52,49,1,20,16,58,58,41,5,-26,40,-48,4,41,37,29,-12,39,71,52,25,8,70,52,-1,12,14,24,-26,-19,13,37,11,47,-5,50,10,36,17,11,73,-2,28,52,4,3,33,17,12,-51,262198
26,50,69,5,26,29,47,-36,9,58,84,29,52,-46,66,8,-28,68,5,-10,14,54,51,57,-7,7,17,8,54,-82,-14,19,33,-8,-58,3,21,91,13,20,7,-80,9,57,22,40,1,23,65,-82,-8,78,20,-64,-24,-34,29,28,21,-9,-10,-47,20,6,8,82,8,22,47,62,44,37,-91,-33,-11,35,58,11,42,28,-9,66,-19,60,-27,-10,15,-5,21,6,16,14,28,48,-19,-17,-22,7,-18,3,-77,27,13,-72,-69,4,21,11,29,-22,-13,62,-6,35,17,19,4,4,-31,-21,-64,76,-21,36,32,13,23,5,46,5,-46,-10,19,67,34,7,-27,-19,6,69,14,37,10,25,47,63,28,58,29,43,20,82,61,87,43,1,7,61,20,24,-27,18,15,-8,-14,79,12,62,35,33,-13,27,6,-24,57,5,18,50,11,14,33,-27,15,-63,262408
-8,32,30,-33,41,13,13,-23,-19,-11,-27,5,75,-48,55,16,-19,14,45,-27,15,26,14,7,-7,40,37,-26,-22,-40,10,37,-7,15,-45,-1,-17,54,-34,0,-52,-20,-33,36,-3,18,33,17,18,-35,-22,2,35,-69,-65,-47,-39,12,11,-13,-26,-19,22,15,-3,60,-23,17,24,9,14,20,-11,-23,10,15,12,-10,32,42,-10,43,-28,51,-5,-5,5,-36,11,-23,8,4,-52,25,-8,-12,-40,55,9,9,-69,11,45,-66,-38,7,-14,26,3,-8,-60,33,20,-16,40,-49,35,7,-63,-44,-64,0,-31,24,-35,-41,15,-32,54,2,-24,-2,25,40,-52,-29,1,-32,12,40,10,24,15,4,55,-24,10,-10,-37,7,-46,41,65,52,13,-2,55,35,-17,15,-44,46,3,-8,-23,43,13,19,16,-16,-24,-1,11,-5,37,8,-17,76,19,5,21,-42,30,-47,262569
12,47,69,6,-4,0,58,-40,-1,-13,20,39,4,-4,39,8,3,-18,57,-2,23,25,2,44,-27,34,-28,-2,-14,-22,-14,23,-17,7,-22,16,15,17,-39,26,-47,0,-45,41,28,-9,49,13,3,-32,-3,12,28,-34,-10,-28,-23,-2,17,-5,-3,-39,54,16,-20,39,-2,7,0,43,5,23,7,-37,-36,9,-15,-25,40,-3,-1,40,-21,38,-24,-3,13,-5,21,0,-28,-4,4,24,0,-14,5,31,-34,-2,-63,15,5,-56,-13,-4,19,57,40,0,-54,45,28,17,-29,-2,34,-2,-21,-11,-37,15,-6,-12,29,29,-21,5,44,-25,-42,11,51,3,2,19,32,-6,1,7,-30,-7,9,-20,45,57,4,-13,30,34,45,71,19,20,58,9,34,36,21,-10,3,5,-1,-28,-10,70,19,0,8,16,51,35,0,37,38,-2,21,8,8,15,17,0,20,-26,262990
-5,60,31,-34,-23,28,-51,-64,-15,16,33,35,-22,-52,47,25,-35,36,-3,-17,34,-3,31,27,-21,49,-32,-33,14,-67,26,36,-13,9,-73,-23,-39,47,-33,-33,3,-24,-34,50,-33,40,-9,10,-3,-70,-43,9,35,-96,6,36,-3,28,39,-1,-42,40,11,-22,0,71,-34,7,38,27,29,4,-20,-68,5,19,36,-4,57,-23,0,71,-42,44,-36,3,-8,-6,37,-18,15,0,-52,-2,25,-34,-54,49,6,23,-30,17,-31,-30,20,20,-50,25,3,28,-51,-17,8,-30,-33,-52,44,5,9,37,-91,10,-22,33,-12,-52,-5,-36,61,-23,34,82,14,4,-35,-13,46,-23,13,3,17,32,25,-18,61,-40,-22,15,-10,37,-57,-46,62,50,-52,-23,46,-13,-40,-12,-40,-32,2,-19,-16,-48,34,-3,-19,-31,0,5,15,36,52,5,-47,-22,31,-5,8,-41,-22,-76,263021
1,66,83,-16,-5,-7,79,-56,14,-7,6,72,67,-64,42,23,-30,-2,7,-18,13,37,10,32,-47,-10,10,-18,21,-29,15,35,34,12,-52,-13,-12,23,-34,30,29,-19,-36,79,29,67,-5,13,8,-25,-29,13,36,-44,-58,-44,-56,-7,26,-10,-30,-50,22,10,33,100,-18,10,73,36,7,12,-16,-58,-43,37,-4,36,58,-8,-8,100,-31,42,6,-9,4,-58,26,17,6,15,-44,37,-4,6,-63,31,-49,-16,-99,34,48,-97,-26,-21,7,24,27,-6,-74,73,24,17,11,-43,-19,-12,-66,-42,-40,15,-82,-5,41,-21,-7,-17,18,-81,-52,49,22,52,-17,6,30,-80,8,52,8,-5,26,-81,17,-30,14,-8,39,66,-21,58,63,24,79,-15,31,70,-11,-7,-58,45,16,-47,-15,55,17,5,9,17,-3,23,8,26,80,-13,7,65,3,8,9,-58,0,-56,263056
-2,26,42,-19,3,21,6,-40,-25,-28,-23,45,38,-15,13,8,-20,6,-37,-17,7,38,19,29,-5,-41,20,11,-39,-72,30,19,41,22,-72,-11,-10,66,-10,4,-79,28,-6,64,4,51,-29,27,41,-69,-16,21,19,-57,-12,57,-8,22,25,-8,-16,-24,24,8,0,29,12,26,51,28,19,15,17,-42,-5,-15,7,4,22,3,-6,41,-23,14,-26,-1,3,-20,23,-12,10,29,-34,39,13,-19,-16,49,-3,-11,-33,-21,18,-36,-28,-12,-21,-12,-14,16,-64,11,18,2,18,-31,-38,7,-14,58,-54,16,-47,27,-6,-3,1,-18,31,-17,-24,43,24,22,1,4,50,-46,3,22,10,25,9,-25,30,1,56,-27,-6,33,-14,-1,49,66,6,-8,49,9,-9,-2,-10,19,25,-2,-12,0,7,45,51,3,-15,-8,2,47,64,5,-17,40,19,3,18,-13,11,-70,263227
-21,14,79,-19,-20,47,24,-39,-11,8,5,28,45,-22,75,18,0,-18,-13,-19,5,13,-31,31,-24,49,9,-8,-32,-44,9,33,-19,14,-65,-5,-44,48,-17,0,-67,-8,-16,61,-1,81,-9,26,22,-36,-35,57,32,-91,-1,21,-37,47,21,-3,-35,-38,17,23,0,72,-8,20,81,30,-32,11,-4,-44,-38,8,-16,-2,5,-18,-1,73,-3,76,0,0,1,-38,18,-11,23,1,0,14,24,4,-24,2,-37,9,-45,10,11,-44,-41,9,-8,12,15,26,-8,22,22,-28,9,4,49,9,5,25,-88,57,-40,38,-42,-31,16,-20,42,-25,-42,-10,17,22,-61,-10,-6,-40,11,23,26,38,21,-25,39,-43,21,8,-39,29,-31,-7,30,49,24,-3,2,19,-39,13,-29,7,1,-21,-13,-6,5,22,22,-27,-40,17,14,-13,60,8,-6,42,32,5,13,-27,22,-66,263310
-43,70,-100,-18,33,-12,-12,-11,100,13,40,100,49,-34,3,12,10,-26,-27,36,6,-35,-22,30,16,-62,2,-46,-100,6,7,13,-45,-32,34,-100,-100,4,45,-60,30,21,44,-7,-62,42,-86,8,27,3,2,44,19,-37,-7,-7,10,-14,2,-5,4,-57,-5,22,2,28,-50,10,42,30,-27,-100,9,-23,-29,63,-27,-31,65,32,-30,-18,9,2,12,2,-100,10,4,100,-3,17,-31,-36,34,13,-29,1,-29,-39,-52,64,50,-43,82,-21,81,-58,-58,36,-51,4,27,-12,4,-30,-64,-31,-7,-3,-36,50,-61,13,-5,-59,44,-19,45,51,-54,-9,-7,-55,-10,6,27,-67,21,-51,-3,12,12,88,45,-1,76,13,-8,99,-61,60,24,5,-11,-100,57,1,-99,41,3,47,17,17,32,61,7,25,100,-11,-45,-60,19,-5,-6,-33,83,55,100,-100,-100,0,16,36,263514
-2,55,70,16,-100,-91,-94,-3,-3,-43,100,-39,31,-8,10,16,-99,-74,-54,10,6,-17,20,55,18,-61,-100,-72,100,-36,28,22,36,-32,-67,1,-52,92,9,-23,-18,76,3,60,-24,79,-59,38,52,-15,-56,25,24,-74,59,39,15,-67,5,-10,-58,-39,-100,-1,16,-8,-64,33,81,57,15,15,75,2,-54,87,-76,18,52,-79,-9,-11,-96,10,65,-2,11,21,8,-15,79,13,-48,-22,-16,69,24,-2,-58,-30,-57,27,77,-57,-100,-33,100,-8,-34,-15,-100,100,21,-34,-100,-42,-64,12,-10,41,-70,31,-58,-91,50,33,100,21,23,1,-41,-100,-100,-1,-60,12,-33,-57,7,4,80,-93,19,7,23,34,-8,-51,49,-24,34,37,72,95,-92,-4,-1,100,-48,100,27,80,15,15,7,33,6,49,-5,-34,-11,-31,7,-30,59,15,100,30,24,14,10,25,2,-66,263851
-5,40,7,-22,-18,24,60,-11,75,-10,9,73,42,-57,78,15,-37,-11,-30,-9,25,31,11,-14,-28,-14,-7,-20,-100,5,-1,21,-18,37,11,0,-37,90,-40,-17,18,11,-39,5,-13,22,-3,7,4,-5,2,4,17,-80,10,-11,100,21,17,-2,-1,-16,-100,72,-19,33,-21,8,23,-21,14,-4,-40,-17,6,14,-7,-45,23,-19,1,50,-27,72,-13,3,-1,100,17,70,6,2,-25,29,12,-12,-63,49,7,6,-15,33,24,-33,29,33,98,-100,39,11,-83,12,83,3,-8,-25,-1,-7,12,-5,-80,-1,-84,-98,-43,16,-100,-22,84,9,-13,18,-100,27,-9,-38,-43,-37,12,26,4,-100,17,46,84,-30,23,-9,-43,74,13,-1,44,86,58,2,47,16,-41,-100,30,29,0,-26,-6,6,22,5,22,3,-22,50,12,-50,7,-6,99,55,0,0,-2,32,85,8,264116
3,13,70,-23,-13,-1,-22,-28,-9,9,45,12,36,-13,23,9,-22,14,-10,-32,4,17,9,5,-2,63,5,-38,-16,-24,1,32,-8,5,-51,6,-32,17,-33,-3,0,37,-31,36,-2,21,-10,30,31,-24,-32,55,31,-88,-23,25,-39,-2,8,-2,-31,3,24,31,-34,69,-41,33,24,3,7,25,41,-30,24,44,15,-31,12,-13,0,60,-14,21,8,4,-7,-49,5,-5,1,5,-48,18,17,2,-20,35,21,23,-27,33,24,-35,-13,24,-44,23,23,19,-46,26,21,-15,6,-48,67,5,-22,30,-86,56,-14,7,-13,-46,24,-25,70,19,2,19,27,28,-50,-18,-5,-16,16,26,0,6,10,8,69,-45,-11,9,-13,6,-46,-50,51,19,-24,5,33,31,-33,20,-40,25,7,0,-30,-47,5,31,-20,-16,-28,21,17,-8,37,5,-42,31,31,-4,25,-40,17,-52,264124
9,39,29,-14,6,22,-31,-19,9,-12,40,14,100,-31,49,21,-10,4,1,-18,10,28,13,2,-9,-46,15,-17,24,-31,-13,28,73,20,-86,-13,10,77,-12,-15,-34,9,-13,51,-17,94,-8,14,39,-25,-35,25,27,-86,7,23,-6,21,23,-9,-35,15,13,35,5,73,-17,14,94,8,14,21,22,-18,-1,71,6,2,33,3,-9,52,-16,48,-1,-3,6,4,21,6,19,24,-35,27,4,-12,-24,18,0,13,-21,56,39,-21,-4,12,32,-18,54,6,-41,49,0,19,20,-34,-47,0,0,29,-83,28,-31,34,-25,14,49,-13,32,-66,9,31,13,47,-1,2,12,-28,11,48,18,34,20,-51,32,-21,-17,-11,-31,21,18,20,54,79,-34,-15,18,46,13,46,-15,35,26,-11,-18,16,10,40,-4,18,-12,47,8,9,52,-1,28,100,30,7,19,-19,29,-85,264133
-2,-25,43,-12,-11,32,20,-25,17,19,25,56,27,-18,-6,21,-16,22,8,-16,35,20,23,34,-6,13,9,-39,-40,-43,-5,25,1,20,-44,-15,-11,15,-20,-10,-46,-45,-16,51,-15,42,9,9,12,-42,-25,-35,19,-52,-11,47,-43,31,15,-7,-27,-24,24,-42,17,36,-38,12,39,39,23,7,-37,-30,0,8,24,16,-22,-10,-4,52,-8,-5,-1,0,5,-37,13,23,-13,24,-49,20,2,-5,-26,89,6,3,-41,8,18,-41,-57,0,8,-7,-23,8,3,4,21,-23,10,-42,16,-2,-2,45,-47,-41,-30,18,-12,-12,11,-10,98,-16,-28,81,28,26,-23,-2,18,-27,8,26,-12,19,17,-16,96,4,31,21,-20,52,-14,10,30,20,20,-11,87,8,-13,2,-26,17,20,-4,-9,8,34,16,39,-22,-22,-21,9,0,52,-3,11,32,12,5,10,-28,-35,-42,264174
14,86,15,-2,-11,-5,-45,-28,18,1,33,18,-20,2,40,0,0,-6,48,-4,7,58,12,33,14,13,5,-14,-4,26,-2,1,-13,-9,30,20,-25,26,-14,-18,9,-17,-13,5,-14,-10,66,28,12,31,32,40,-2,-6,34,24,-3,-6,-9,-6,28,-37,10,-43,-18,79,-16,29,-12,31,13,-2,-14,-28,-3,0,-6,-14,87,-9,-3,84,-3,35,30,2,29,-4,-11,23,41,-13,-7,56,21,33,-2,4,-5,-4,-75,-1,0,-83,23,-2,32,19,25,17,-36,16,-7,8,3,-5,20,-11,38,26,-7,37,-29,25,28,10,-20,-3,42,-16,-35,42,13,49,19,17,29,-29,3,47,38,25,-1,-32,44,13,-7,1,29,26,16,52,25,23,-46,22,3,19,-27,-20,-10,3,-15,16,-1,57,7,14,-7,8,0,28,2,27,7,-10,29,-23,9,29,-1,-8,-35,30,264260
-37,-100,58,-2,23,17,100,-15,100,58,61,100,51,51,6,100,-2,53,4,-24,-5,36,0,18,-49,-43,56,-22,-100,-92,-35,54,19,100,33,-41,-100,42,-32,-51,27,24,-29,47,-52,100,9,-14,21,-90,30,-28,52,-59,-41,-50,-27,16,38,-10,30,-88,100,-34,-34,100,-19,-17,100,21,-1,41,30,-20,87,44,48,5,-100,23,-13,38,-4,5,-42,-10,-23,-38,36,100,69,12,4,36,-32,-38,44,-4,88,-47,-88,51,30,-85,100,-7,98,48,-33,-34,-65,-19,13,17,56,13,-29,-31,-27,-54,-56,-32,-100,31,-55,18,14,0,70,36,-100,-100,97,100,-48,-25,76,-87,20,100,67,31,100,36,71,-100,32,58,-54,100,14,7,-36,44,100,-38,-5,-17,-99,20,86,31,7,-48,-18,6,-4,24,92,18,-42,-34,20,68,50,-30,100,50,88,-22,45,80,-38,36,264543
11,15,35,-26,-9,31,22,-10,-49,71,100,-28,5,-17,88,7,-66,-16,54,-24,15,17,-8,-20,-10,29,-29,-19,-4,-84,3,13,1,-5,-55,6,-15,39,-7,0,25,-70,-4,43,1,-15,58,7,17,-80,-23,40,12,-100,76,-35,-80,32,22,-1,-23,-79,-6,47,-34,-42,-19,10,-9,-20,-12,3,-81,-11,-56,28,-21,-22,5,-12,0,-58,-69,92,16,-2,10,-81,19,-44,52,-1,-24,19,38,35,-14,20,-64,-2,-84,34,3,-91,-43,0,-75,35,17,37,-23,9,14,4,-28,-21,26,-4,71,-28,-100,36,-66,50,-68,-24,0,-25,3,-39,-75,-10,-3,14,-19,-2,-3,-65,11,14,49,50,7,-36,2,5,3,72,-68,-32,-17,-31,50,48,19,4,16,13,-18,-5,3,3,-2,-8,-22,-35,16,21,-13,1,1,19,9,1,42,-4,-73,-6,36,7,6,4,38,-51,264687
15,65,37,-14,0,29,43,-29,-3,-33,3,5,54,-1,0,15,-19,27,9,-21,7,40,34,55,-8,-7,21,-19,14,-9,-2,29,63,-16,-66,-7,15,55,-18,-8,-32,-27,-16,50,-8,32,-7,25,45,-4,-12,7,27,-40,5,7,-20,30,22,-6,-13,7,32,-42,27,67,-17,29,38,56,32,27,-36,-29,-3,-8,23,15,66,0,-3,54,-23,2,-19,1,3,1,20,-4,24,7,-29,38,13,-15,2,71,-2,24,-44,6,34,-39,-43,21,3,-3,-16,13,-37,63,4,25,20,-22,-11,-1,-3,15,-38,6,7,52,41,-14,84,-14,20,-15,1,32,35,83,-11,0,-2,4,14,80,25,52,12,0,21,-14,4,-33,39,9,-22,40,72,63,40,-4,67,69,12,83,11,36,5,-6,-18,39,8,47,10,26,-15,-18,13,2,50,0,6,56,34,2,29,10,-37,-65,264836
